date,USDCAD,AUDUSD,NZDUSD,GBPJPY,EURJPY,CADJPY,NZDJPY,AUDCAD,empty,sum
2019.01.16,-135.00000000001845,-378.999999999996,-534.0000000000011,352.00000000000387,-404.0000000000106,240.0000000000091,-358.0000000000041,-480.99999999999807,,-1699.0000000000155
2019.01.16,-70.99999999999883,-338.9999999999893,-500.9999999999959,558.0000000000211,-350.0000000000085,301.00000000000193,-296.99999999999704,-471.99999999999466,,-1170.9999999999613
2019.01.16,20.999999999982144,-314.99999999999864,-515.9999999999942,664.0000000000157,-281.0000000000059,389.00000000001,-268.0000000000007,-515.9999999999942,,-821.9999999999858
2019.01.16,-81.00000000001995,-311.99999999999005,-456.00000000000085,419.00000000001114,-426.00000000000193,219.0000000000083,-311.9999999999976,-485.99999999999756,,-1434.9999999999886
2019.01.16,-41.000000000002146,-315.9999999999941,-434.9999999999965,500.0,-319.0000000000026,307.00000000000216,-236.99999999999477,-455.99999999998977,,-996.9999999999777
2019.01.16,52.99999999999194,-284.9999999999908,-400.00000000000034,526.0000000000105,-214.00000000001285,383.0000000000098,-186.00000000000705,-464.9999999999932,,-587.999999999992
2019.01.16,56.99999999999594,-285.9999999999974,-404.99999999999983,421.0000000000207,-268.0000000000007,393.0000000000007,-206.00000000000307,-487.99999999999955,,-781.9999999999832
2019.01.16,27.999999999983594,-349.99999999999477,-434.000000000001,453.00000000000296,-212.0000000000033,414.0000000000015,-188.0000000000024,-537.9999999999941,,-827.0000000000076
2019.01.16,41.99999999998649,-326.9999999999995,-386.9999999999929,448.0000000000075,-145.00000000001023,435.0000000000023,-132.99999999999557,-536.9999999999986,,-604.0000000000006
2019.01.16,-11.00000000000545,-329.999999999997,-371.99999999999454,487.99999999999955,-154.00000000001057,365.99999999999966,-158.00000000000125,-491.99999999999244,,-663.000000000002
2019.01.16,-11.00000000000545,-357.99999999999164,-439.99999999999596,485.00000000001364,-191.0000000000025,380.00000000000966,-200.9999999999934,-531.9999999999991,,-867.9999999999648
2019.01.16,-18.0000000000069,-360.9999999999891,-422.00000000000017,713.9999999999986,-211.00000000001273,398.00000000001035,-174.99999999999716,-544.0,,-618.999999999997
2019.01.16,-1.0000000000065512,-344.99999999999534,-422.9999999999956,735.0000000000136,-196.00000000001216,423.0000000000018,-174.0000000000066,-509.9999999999993,,-491.0000000000001
2019.01.16,-86.0000000000083,-371.99999999999454,-469.99999999999267,890.0000000000148,-120.00000000000455,463.99999999999864,-153.99999999999636,-541.9999999999981,,-389.999999999981
2019.01.16,-93.00000000000975,-377.9999999999894,-448.9999999999994,949.0000000000123,-115.0000000000091,447.00000000000273,-129.0000000000049,-493.99999999999443,,-261.99999999999204
2019.01.16,-104.99999999999955,-432.9999999999945,-485.0000000000021,1013.0000000000052,-69.00000000000261,511.0000000000099,-132.99999999999557,-580.9999999999982,,-281.9999999999774
2019.01.17,-68.00000000000139,-430.9999999999925,-512.9999999999968,978.0000000000086,-143.00000000000068,462.0000000000033,-180.00000000000682,-603.9999999999934,,-498.99999999997965
