date,GBPUSD,USDJPY,NZDUSD,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDJPY,AUDNZD,empty,sum
2016.09.07,1374.0000000000086,-2093.0000000000036,-1389.0000000000068,-593.9999999999945,-1036.0000000000148,-1383.0000000000098,-1088.0,-1587.000000000005,-405.9999999999917,-407.0000000000018,,-8609.000000000018
2016.09.07,1309.0000000000045,-2034.9999999999966,-1350.0000000000068,-592.0000000000036,-924.0000000000136,-1281.000000000006,-992.9999999999994,-1513.0000000000089,-361.99999999999477,-324.9999999999975,,-8066.000000000022
2016.09.07,1309.9999999999889,-2037.9999999999968,-1324.000000000003,-573.0000000000013,-873.0000000000126,-1302.0000000000068,-966.9999999999845,-1472.999999999991,-385.9999999999957,-306.9999999999906,,-7932.999999999994
2016.09.07,1297.999999999999,-1989.999999999995,-1291.0000000000089,-568.9999999999973,-831.000000000004,-1278.000000000006,-947.9999999999933,-1451.0000000000023,-390.99999999999113,-303.0000000000088,,-7754.000000000007
2016.09.07,1259.00000000001,-2063.0000000000023,-1306.000000000007,-593.9999999999945,-847.00000000002,-1380.0000000000095,-944.9999999999958,-1472.999999999991,-452.99999999998875,-329.00000000000153,,-8131.000000000001
2016.09.07,1150.999999999991,-2828.9999999999936,-1410.0000000000002,-659.999999999994,-1099.0000000000055,-2180.9999999999973,-1041.000000000003,-1590.0000000000025,-944.9999999999932,-375.9999999999986,,-10979.999999999995
2016.09.07,1201.999999999992,-2649.000000000001,-1392.0000000000043,-641.0000000000027,-1086.000000000009,-1951.9999999999982,-1027.9999999999845,-1593.0,-842.9999999999893,-387.99999999998835,,-10369.999999999985
2016.09.07,1151.9999999999975,-2715.999999999994,-1330.0000000000089,-551.9999999999969,-887.0000000000156,-2081.000000000003,-859.9999999999941,-1482.0000000000055,-972.999999999999,-407.0000000000018,,-10136.000000000022
2016.09.07,1177.9999999999902,-2673.000000000002,-1296.0000000000082,-583.0000000000002,-862.0000000000072,-2152.000000000001,-903.9999999999937,-1558.9999999999993,-1019.999999999996,-469.99999999999267,,-10341.000000000011
2016.09.07,1184.0000000000073,-2872.0,-1434.000000000002,-658.0000000000031,-886.000000000009,-2268.000000000001,-1041.000000000003,-1733.0000000000068,-1176.0000000000018,-690.9999999999972,,-11575.000000000015
2016.09.07,1194.9999999999905,-2747.0,-1419.0000000000036,-630.9999999999927,-789.0000000000175,-2123.0000000000045,-753.9999999999881,-1679.9999999999927,-1134.0000000000005,-672.9999999999902,,-10755.0
2016.09.07,1204.9999999999893,-2634.0000000000005,-1492.0000000000045,-692.9999999999992,-824.0000000000025,-1938.0000000000023,-768.9999999999975,-1754.0000000000111,-954.9999999999983,-696.999999999992,,-10551.00000000002
2016.09.07,1222.9999999999964,-2701.999999999998,-1548.000000000005,-717.000000000001,-771.0000000000106,-1975.0000000000086,-732.9999999999836,-1845.0000000000077,-990.9999999999997,-753.0000000000036,,-10812.000000000022
2016.09.07,1221.9999999999898,-2713.9999999999986,-1564.0000000000098,-736.0000000000033,-832.0000000000105,-2013.0000000000052,-780.000000000003,-1895.0000000000023,-960.9999999999985,-746.0000000000023,,-11019.000000000044
2016.09.07,1114.9999999999993,-2709.000000000003,-1568.0000000000027,-719.9999999999984,-1033.0000000000173,-2021.000000000001,-819.9999999999985,-1880.9999999999993,-950.9999999999934,-702.0000000000026,,-11290.000000000015
2016.09.07,1124.9999999999982,-2676.9999999999927,-1529.0000000000025,-705.9999999999956,-972.0000000000173,-1987.000000000009,-802.9999999999982,-1869.9999999999939,-959.9999999999937,-700.999999999996,,-11080.000000000002
2016.09.07,1167.9999999999914,-2646.9999999999914,-1551.0000000000023,-700.999999999996,-883.0000000000116,-1951.9999999999982,-778.9999999999964,-1883.0000000000125,-952.9999999999887,-743.0000000000048,,-10924.000000000011
2016.09.07,1177.9999999999902,-2697.999999999993,-1536.9999999999995,-708.999999999993,-944.0000000000115,-2007.000000000005,-834.0000000000014,-1859.0000000000107,-965.999999999994,-712.0000000000015,,-11088.000000000022
2016.09.07,1197.0000000000036,-2763.999999999996,-1658.9999999999993,-766.9999999999955,-1095.0000000000016,-2016.999999999996,-890.9999999999974,-1963.0000000000036,-970.9999999999894,-723.0000000000069,,-11652.999999999982
2016.09.07,1212.9999999999975,-2740.9999999999995,-1614.0000000000043,-786.9999999999933,-867.0000000000177,-2040.9999999999968,-821.9999999999894,-1964.9999999999945,-986.9999999999948,-761.999999999996,,-11372.999999999989
2016.09.07,1053.9999999999993,-2647.9999999999964,-1811.000000000007,-978.9999999999966,-788.0000000000109,-1990.000000000009,-788.9999999999952,-2459.0000000000114,-1114.999999999995,-1256.999999999997,,-12782.000000000018
2016.09.07,1089.999999999991,-2605.9999999999945,-1771.0000000000005,-949.9999999999953,-674.000000000019,-1948.9999999999982,-636.9999999999986,-2378.9999999999977,-1084.9999999999936,-1245.0000000000073,,-12206.000000000015
2016.09.07,1018.9999999999922,-2558.9999999999973,-1741.0000000000036,-941.000000000003,-850.0000000000174,-1951.0000000000077,-723.9999999999914,-2432.9999999999964,-1012.999999999991,-1129.0000000000023,,-12322.000000000016
2016.09.07,848.9999999999886,-2465.999999999994,-1733.0000000000068,-924.9999999999981,-1060.0000000000164,-1878.0,-736.0000000000033,-2420.0,-920.9999999999923,-1120.9999999999943,,-12411.000000000016
2016.09.07,760.0000000000051,-2492.999999999995,-1891.0000000000093,-1088.9999999999955,-1245.0000000000073,-1903.9999999999964,-790.0000000000018,-2734.9999999999986,-930.9999999999974,-1306.000000000007,,-13624.000000000004
2016.09.07,665.0000000000044,-2545.9999999999923,-1926.0000000000055,-1095.999999999997,-1415.0000000000107,-1962.0000000000032,-820.9999999999828,-2773.000000000003,-920.0000000000017,-1296.9999999999925,,-14090.999999999985
2016.09.07,676.0000000000099,-2548.000000000002,-1945.0000000000077,-1068.9999999999977,-1512.0000000000023,-1987.9999999999995,-915.9999999999835,-2763.0000000000045,-909.9999999999966,-1269.9999999999934,,-14244.999999999978
2016.09.07,753.0000000000036,-2551.9999999999927,-2002.0000000000039,-1085.0000000000027,-1572.0000000000177,-1862.000000000009,-956.9999999999857,-2821.9999999999914,-775.9999999999962,-1246.9999999999982,,-14121.999999999993
2016.09.07,825.0000000000091,-2543.999999999997,-1939.0000000000018,-1075.999999999999,-1526.0000000000052,-1880.0000000000095,-956.0000000000013,-2715.000000000001,-775.9999999999962,-1157.9999999999923,,-13744.999999999996
2016.09.07,713.9999999999924,-2518.000000000001,-1956.0000000000023,-1085.0000000000027,-1578.0000000000127,-1872.0,-997.9999999999878,-2733.0000000000077,-763.9999999999958,-1194.0000000000061,,-13984.000000000022
2016.09.07,659.999999999994,-2539.999999999992,-1947.0000000000098,-1059.9999999999943,-1552.00000000002,-1911.0000000000014,-1069.9999999999932,-2794.0000000000077,-762.999999999991,-1153.000000000004,,-14130.000000000018
2016.09.07,737.0000000000099,-2679.000000000002,-2031.000000000005,-1132.9999999999952,-1809.0000000000161,-2045.0000000000018,-1222.9999999999964,-2933.9999999999923,-781.9999999999965,-1183.0000000000007,,-15081.999999999996
2016.09.07,577.0000000000052,-2709.9999999999936,-2046.9999999999989,-1147.9999999999934,-1990.000000000003,-2058.000000000007,-1163.000000000003,-2957.0000000000095,-801.0000000000019,-1184.0000000000073,,-15481.000000000013
