date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2019.07.16,143.9999999999997,716.0000000000056,167.00000000000603,213.99999999999864,351.99999999999676,-161.99999999999548,-413.99999999999216,646.9999999999976,99.99999999998899,-314.9999999999977,-217.0000000000005,494.00000000000557,548.9999999999782,514.9999999999987,-10.000000000005116,-139.00000000000023,1093.0000000000107,-33.999999999991815,-560.9999999999928,-753.9999999999991,-356.00000000000074,,2029.0000000000111
2019.07.16,150.00000000000568,783.0000000000003,222.00000000001108,185.00000000000227,277.00000000001614,-192.99999999999872,-429.0000000000016,719.000000000003,142.99999999998204,-277.9999999999916,-248.99999999999923,514.9999999999987,674.999999999983,716.9999999999899,78.00000000000296,15.999999999993797,1215.9999999999948,-63.99999999999295,-560.0000000000023,-724.9999999999978,-336.9999999999873,,2861.000000000012
2019.07.16,114.99999999999844,731.9999999999993,206.00000000001728,179.9999999999926,260.0000000000158,-182.99999999999983,-430.9999999999925,700.999999999996,160.99999999998892,-308.9999999999975,-217.99999999999596,492.999999999999,605.9999999999945,658.0000000000031,63.99999999999295,15.00000000000945,1197.0000000000036,-71.99999999998852,-558.9999999999975,-714.0000000000035,-354.9999999999942,,2547.0000000000423
2019.07.16,134.99999999999625,831.9999999999883,264.0000000000198,87.0000000000033,299.00000000000483,-177.00000000000495,-412.00000000000125,768.9999999999975,200.99999999998454,-197.00000000000273,-226.99999999999943,487.0000000000041,824.9999999999886,736.0000000000033,233.99999999999466,43.999999999999595,1231.0000000000043,24.00000000000091,-476.99999999998965,-716.0000000000056,-329.99999999998585,,3632.0000000000005
2019.07.16,173.9999999999964,910.9999999999951,337.0000000000095,60.000000000002274,286.00000000000847,-156.99999999999602,-408.9999999999927,804.0000000000047,226.99999999999943,-125.0,-234.99999999999633,511.0000000000059,948.9999999999839,858.9999999999875,341.99999999999875,154.99999999999403,1333.0000000000064,37.00000000000614,-454.9999999999983,-702.9999999999981,-356.00000000000074,,4545.000000000016
2019.07.16,195.9999999999962,946.0000000000024,330.0000000000081,84.00000000000318,235.00000000000742,-182.99999999999983,-419.9999999999982,809.9999999999997,200.00000000000017,-126.99999999999534,-275.000000000003,534.0000000000011,955.9999999999889,957.9999999999922,308.9999999999975,204.99999999998852,1350.0000000000068,-14.999999999986358,-482.9999999999899,-680.9999999999983,-332.9999999999833,,4596.000000000036
2019.07.16,317.9999999999961,1212.9999999999975,422.00000000001125,116.99999999999022,282.0000000000045,-131.99999999999878,-354.9999999999942,922.0000000000006,150.99999999999002,-21.99999999999136,-312.00000000000114,551.9999999999969,1203.9999999999793,1259.9999999999945,368.9999999999998,272.00000000000557,1322.000000000001,-8.99999999998613,-433.9999999999975,-627.9999999999952,-307.99999999999716,,6204.000000000006
2019.07.16,375.9999999999986,1124.9999999999982,408.00000000000836,116.99999999999022,207.00000000000162,-161.99999999999548,-392.9999999999989,761.999999999996,74.99999999998064,40.00000000000625,-381.99999999999346,629.0000000000018,1108.9999999999804,1234.0000000000018,355.99999999999454,337.0000000000095,1401.0000000000077,-56.99999999998795,-475.9999999999991,-629.0000000000018,-323.99999999999096,,5753.000000000007
2019.07.16,394.00000000000546,1107.999999999998,436.00000000001415,117.999999999995,236.99999999999832,-192.99999999999872,-408.9999999999927,724.9999999999978,81.9999999999821,58.000000000006935,-422.00000000000017,660.000000000005,1087.9999999999939,1174.9999999999927,385.9999999999957,339.0000000000004,1480.999999999999,-38.99999999998727,-491.9999999999902,-673.0000000000014,-302.9999999999866,,5756.000000000028
2019.07.16,422.00000000000017,1046.999999999998,450.00000000001705,180.99999999999739,164.00000000000858,-200.00000000000017,-405.9999999999952,652.9999999999925,73.99999999999629,70.00000000000739,-409.99999999999926,667.0000000000065,967.9999999999893,1210.0,338.99999999999864,487.99999999999955,1512.0000000000023,-97.99999999999898,-503.9999999999907,-605.9999999999955,-310.9999999999946,,5710.00000000004
2019.07.16,494.00000000000557,1140.0000000000077,462.0000000000068,346.9999999999942,62.000000000006494,-166.99999999999494,-343.9999999999999,632.0000000000103,-9.000000000014552,-61.99999999999761,-468.9999999999972,658.9999999999985,836.9999999999891,1431.0000000000045,152.9999999999916,567.0000000000064,1354.999999999995,-323.99999999999807,-578.000000000003,-468.00000000000176,-235.99999999999176,,5482.000000000016
2019.07.16,412.00000000000125,1174.9999999999927,460.000000000016,346.9999999999942,101.00000000001774,-195.9999999999962,-337.99999999999386,766.0,85.99999999998609,-155.00000000000114,-439.0000000000005,599.0000000000051,873.9999999999952,1428.000000000007,152.9999999999916,520.9999999999936,1336.0000000000039,-298.9999999999924,-570.999999999998,-487.99999999999955,-185.99999999999727,,5586.000000000025
2019.07.16,455.0000000000054,1180.0000000000032,472.00000000000574,366.9999999999902,127.00000000001043,-172.00000000000549,-295.99999999999625,713.0000000000081,49.99999999999449,-122.99999999999045,-442.9999999999934,590.999999999997,854.9999999999898,1401.0000000000077,147.99999999999613,513.0000000000078,1262.0000000000075,-298.9999999999924,-539.0000000000015,-455.0000000000054,-164.99999999999292,,5642.000000000046
2019.07.16,512.0000000000014,1314.9999999999995,539.0000000000006,355.99999999999454,35.00000000000725,-182.00000000000438,-290.00000000000136,778.9999999999964,51.99999999998539,-51.00000000000193,-495.9999999999964,619.0000000000028,1014.9999999999864,1692.9999999999889,230.99999999999454,699.9999999999895,1343.0000000000052,-348.99999999998954,-525.9999999999962,-380.999999999998,-137.9999999999937,,6775.999999999972
2019.07.16,441.99999999999795,1224.9999999999873,417.0000000000007,420.99999999999227,58.000000000002494,-170.99999999999892,-278.9999999999959,778.000000000012,9.999999999998899,-194.00000000000261,-436.00000000000307,563.9999999999978,837.9999999999939,1550.0000000000068,24.00000000000091,516.0000000000053,1129.0000000000023,-384.9999999999909,-557.9999999999927,-385.000000000002,-131.99999999999878,,5432.000000000014
2019.07.16,551.0000000000015,1347.9999999999936,492.0000000000035,438.0000000000024,144.0000000000108,-124.99999999999733,-234.99999999999633,763.0000000000026,-40.0000000000178,-90.00000000000341,-468.00000000000176,590.0000000000016,948.9999999999839,1601.000000000008,87.0000000000033,514.9999999999987,1127.9999999999957,-341.99999999999875,-521.0000000000008,-382.00000000000455,-130.99999999999224,,6271.999999999994
2019.07.16,624.0000000000023,1334.9999999999973,541.0000000000136,506.9999999999908,175.99999999999838,-65.00000000000395,-195.9999999999962,666.9999999999953,-69.00000000000794,-85.99999999999852,-456.9999999999963,599.0000000000051,847.9999999999848,1546.000000000003,60.000000000002274,543.0000000000045,1103.0000000000095,-375.99999999999056,-524.9999999999915,-351.99999999999676,-158.99999999999804,,6264.000000000026
2019.07.16,533.0000000000057,1245.0000000000073,504.9999999999999,390.00000000000057,246.00000000001288,-55.000000000005045,-212.99999999999653,686.0000000000089,-6.000000000017103,-61.99999999999761,-387.000000000004,556.9999999999964,899.0000000000009,1339.0000000000014,153.99999999999636,418.0000000000073,1099.0000000000055,-239.99999999999488,-466.99999999999875,-422.00000000000017,-200.00000000000017,,6019.000000000028
2019.07.16,524.0000000000023,1227.0000000000002,531.0000000000148,417.0000000000016,304.9999999999997,-73.99999999999629,-207.99999999999707,680.9999999999983,29.999999999996696,-100.99999999999909,-393.9999999999944,546.9999999999975,846.0000000000036,1245.0000000000073,152.9999999999916,391.9999999999924,1124.9999999999982,-222.99999999999898,-477.99999999999443,-458.00000000000284,-163.9999999999864,,5923.000000000035
2019.07.16,604.0000000000045,1346.0000000000027,577.0000000000052,439.9999999999977,417.0000000000007,-68.99999999999685,-192.99999999999872,697.9999999999986,-15.00000000000945,-33.999999999991815,-448.9999999999994,585.0000000000022,945.999999999998,1261.000000000001,176.00000000000193,320.9999999999935,1151.9999999999975,-170.99999999999227,-475.9999999999991,-509.00000000000387,-156.00000000000057,,6451.000000000011
2019.07.16,568.9999999999973,1316.0000000000061,555.0000000000166,447.00000000000273,497.99999999999847,-21.999999999999797,-179.99999999999127,714.999999999999,3.999999999981796,-82.99999999999841,-376.99999999999403,548.0000000000041,903.9999999999964,1122.0000000000007,146.99999999999136,204.00000000000418,1090.9999999999975,-123.99999999999523,-466.99999999999875,-548.0000000000041,-201.99999999999108,,6117.000000000024
2019.07.16,585.0000000000022,1367.000000000007,628.0000000000064,486.99999999999477,522.0000000000002,-2.999999999997449,-152.99999999999204,741.9999999999982,52.99999999999194,-105.99999999999454,-371.99999999999454,533.0000000000057,909.9999999999966,1163.000000000003,179.00000000000205,270.99999999999903,1127.0000000000114,-141.9999999999959,-465.999999999994,-526.9999999999997,-187.99999999998818,,6610.00000000006
2019.07.16,573.9999999999967,1346.0000000000027,589.0000000000173,485.99999999999,423.0000000000178,-12.999999999996348,-202.9999999999976,737.0000000000099,30.999999999981043,-114.99999999999488,-371.99999999999454,575.0000000000033,888.0000000000052,1253.9999999999995,137.99999999999102,327.99999999999494,1200.0000000000011,-199.99999999998863,-516.9999999999959,-529.9999999999972,-255.99999999998957,,6363.000000000055
2019.07.16,495.9999999999964,1339.0000000000014,565.9999999999999,484.99999999999943,467.0000000000174,2.000000000002,-171.99999999999437,825.9999999999934,92.99999999998754,-198.99999999999807,-300.99999999999574,485.0000000000021,881.0000000000002,1187.999999999989,115.99999999999966,252.99999999999213,1069.0000000000089,-173.99999999999238,-476.99999999998965,-512.0000000000014,-217.0000000000005,,6214.0000000000155
2019.07.16,468.9999999999972,1343.0000000000052,565.9999999999999,435.0000000000023,506.0000000000064,-2.999999999997449,-185.00000000000182,870.9999999999995,122.99999999998423,-176.00000000000193,-285.00000000000193,478.9999999999961,948.9999999999839,1157.9999999999923,168.99999999999693,208.99999999999253,1107.999999999998,-108.99999999999466,-457.9999999999984,-556.0000000000009,-234.00000000000088,,6378.999999999957
2019.07.16,492.0000000000035,1313.999999999993,565.0000000000155,417.0000000000016,536.0000000000032,4.000000000004,-151.9999999999966,808.0000000000088,98.99999999998244,-131.9999999999908,-300.99999999999574,463.0000000000023,941.9999999999789,1075.9999999999882,189.99999999999773,171.00000000001003,1015.9999999999947,-76.99999999999818,-411.00000000000136,-534.9999999999966,-192.99999999999872,,6292.000000000006
2019.07.16,485.99999999999756,1343.0000000000052,551.0000000000126,391.9999999999959,605.0000000000111,7.9999999999968985,-166.99999999999494,846.0000000000134,100.99999999999554,-110.99999999999,-292.00000000000335,458.9999999999983,1012.0000000000005,1036.999999999999,212.0000000000033,80.99999999999774,1139.0000000000011,-5.9999999999860165,-388.9999999999958,-573.0000000000013,-282.0000000000045,,6452.000000000055
2019.07.17,456.00000000000085,1302.9999999999875,551.0000000000126,379.99999999999545,565.9999999999999,17.999999999995797,-156.00000000000057,829.9999999999974,110.99999999999443,-111.99999999999477,-258.0000000000027,431.0000000000036,979.9999999999898,1028.0000000000066,221.9999999999942,144.99999999999514,1072.0000000000064,-15.999999999991132,-387.999999999991,-536.9999999999986,-293.99999999999426,,6332.000000000007
2019.07.17,514.9999999999987,1357.9999999999925,555.0000000000166,381.9999999999908,584.0000000000067,21.00000000000435,-173.9999999999964,827.0,64.99999999998174,-75.00000000000284,-297.9999999999983,500.00000000000045,1030.9999999999775,1079.0000000000077,224.00000000000375,120.00000000000898,1120.0000000000098,-14.999999999986358,-421.99999999999704,-604.0000000000045,-295.99999999998516,,6497.000000000029
2019.07.17,494.00000000000557,1300.9999999999966,538.0000000000163,358.99999999999466,578.9999999999961,4.000000000004,-171.99999999999437,791.0000000000084,70.99999999999883,-73.99999999999807,-300.0000000000003,490.00000000000153,995.9999999999809,1001.0000000000074,227.00000000000387,93.99999999999409,1046.999999999998,-5.9999999999860165,-399.9999999999915,-592.9999999999991,-231.99999999998778,,6215.000000000047
2019.07.17,504.9999999999999,1310.9999999999955,548.0000000000151,387.00000000000045,580.0000000000027,0.0,-179.99999999999127,788.0000000000109,69.9999999999923,-88.99999999999864,-310.9999999999946,504.00000000000443,973.9999999999895,1011.0000000000064,203.99999999999352,103.99999999999298,1080.0000000000143,-24.999999999991473,-426.9999999999925,-600.999999999996,-234.99999999998522,,6198.000000000066
2019.07.17,509.9999999999993,1300.9999999999966,545.0000000000177,396.99999999999136,608.0000000000085,-2.000000000002,-153.99999999999858,770.000000000004,59.99999999999339,-93.00000000000352,-317.0000000000006,484.00000000000665,953.000000000003,966.0000000000002,194.99999999999318,72.99999999998974,1008.0000000000089,-15.999999999991132,-405.00000000000114,-585.0000000000022,-191.99999999999218,,6106.000000000023
2019.07.17,511.0000000000059,1310.9999999999955,537.0000000000097,350.9999999999991,599.0000000000161,-33.000000000005244,-186.99999999999272,777.0000000000055,47.99999999998139,-48.00000000000182,-346.9999999999973,517.0000000000008,1015.9999999999911,985.999999999998,231.99999999999932,72.0000000000054,1078.0000000000011,10.000000000005116,-411.00000000000136,-626.9999999999998,-198.99999999999363,,6193.000000000023
2019.07.17,551.9999999999969,1330.9999999999934,580.0000000000027,466.99999999999875,624.0000000000023,-41.9999999999976,-218.99999999999142,747.9999999999931,50.99999999997884,-120.99999999999511,-378.00000000000057,575.9999999999987,895.9999999999866,981.999999999994,150.99999999999625,95.00000000000064,1224.000000000003,-56.99999999998795,-521.9999999999914,-683.9999999999957,-232.99999999999432,,6020.99999999999
2019.07.17,512.0000000000014,1322.000000000001,539.0000000000006,396.0000000000008,643.0000000000158,-51.99999999999649,-232.99999999999432,788.0000000000109,49.99999999999449,-93.00000000000352,-365.99999999999966,563.9999999999978,974.9999999999943,947.9999999999933,185.00000000000227,18.0000000000069,1198.9999999999945,6.000000000000227,-491.9999999999902,-716.0000000000056,-241.99999999998667,,5951.00000000004
2019.07.17,441.99999999999795,1272.999999999991,519.0000000000028,311.9999999999976,531.0000000000148,-75.9999999999983,-312.00000000000114,829.0000000000131,111.99999999997878,-87.0000000000033,-339.0000000000004,592.0000000000036,1024.000000000001,1027.0000000000002,259.00000000000034,119.00000000000244,1358.999999999999,-2.999999999985903,-518.9999999999912,-739.9999999999962,-324.9999999999975,,5997.00000000003
2019.07.17,458.9999999999983,1268.9999999999868,528.0000000000174,346.9999999999942,531.9999999999991,-68.99999999999685,-310.9999999999946,805.9999999999956,100.99999999999554,-105.00000000000398,-344.99999999999534,602.0000000000025,975.9999999999991,1015.9999999999947,225.9999999999991,127.00000000001043,1370.0000000000045,-26.999999999986812,-542.0000000000016,-739.9999999999962,-333.9999999999899,,5886.00000000003
2019.07.17,463.9999999999977,1280.9999999999989,546.000000000002,316.99999999999307,520.0000000000093,7.0000000000014495,-290.9999999999968,808.0000000000088,110.99999999999443,-64.99999999999773,-275.99999999999847,587.9999999999997,1025.0000000000057,1048.0000000000045,280.9999999999917,165.9999999999995,1349.0000000000002,-10.99999999999568,-500.99999999999056,-707.000000000002,-414.9999999999876,,6245.000000000037
2019.07.17,451.9999999999969,1310.9999999999955,531.9999999999991,326.9999999999982,550.000000000006,80.99999999999774,-204.99999999999963,852.0000000000083,111.99999999997878,-85.99999999999852,-195.00000000000074,495.000000000001,1046.999999999997,1051.0000000000018,254.99999999999545,120.00000000000898,1119.0000000000034,0.0,-415.9999999999968,-614.0000000000034,-395.99999999999636,,6391.999999999993
2019.07.17,436.9999999999985,1261.000000000001,514.9999999999987,328.00000000000296,480.00000000001376,55.000000000005045,-244.99999999999523,821.000000000005,114.99999999999844,-105.99999999999454,-207.00000000000162,522.0000000000002,992.999999999995,1068.9999999999866,236.99999999999477,174.99999999999181,1187.0000000000048,-43.99999999999693,-456.99999999999363,-619.0000000000028,-417.99999999998505,,6099.0000000000255
2019.07.17,443.0000000000045,1258.999999999988,520.0000000000093,322.9999999999933,489.0000000000061,26.000000000003798,-271.9999999999945,812.0000000000127,111.99999999997878,-94.99999999999886,-241.99999999999778,553.999999999999,995.9999999999809,1058.9999999999877,245.9999999999951,167.9999999999904,1263.9999999999984,-35.99999999998715,-483.99999999999466,-660.000000000005,-414.9999999999876,,6066.999999999982
2019.07.17,451.9999999999969,1268.9999999999868,521.0000000000159,322.9999999999933,476.0000000000098,19.00000000000235,-295.99999999999625,811.0000000000061,99.99999999998899,-82.99999999999841,-253.99999999999866,585.9999999999976,1006.0000000000002,1089.0000000000066,245.9999999999951,184.99999999999073,1327.0000000000116,-43.99999999999693,-512.0000000000005,-685.0000000000023,-444.9999999999843,,6091.000000000025
2019.07.17,436.9999999999985,1207.9999999999868,497.0000000000141,349.9999999999943,417.0000000000007,-2.000000000002,-300.0000000000003,771.9999999999949,96.99999999999153,-128.0000000000001,-263.99999999999756,577.0000000000052,906.9999999999823,1083.9999999999961,192.99999999999784,221.99999999998886,1296.0000000000082,-100.99999999999909,-530.0000000000011,-648.0000000000041,-414.00000000000324,,5669.999999999953
2019.07.17,444.9999999999954,1245.9999999999916,498.00000000002063,358.99999999999466,433.0000000000167,21.999999999999797,-288.9999999999948,802.0000000000139,86.99999999999264,-131.00000000000023,-246.99999999999721,570.9999999999993,939.9999999999977,1112.9999999999861,182.99999999999272,201.00000000000674,1272.0000000000064,-97.99999999999898,-525.9999999999962,-648.0000000000041,-436.9999999999985,,5796.0000000000255
2019.07.17,456.00000000000085,1232.9999999999952,496.00000000000756,372.99999999999045,409.0000000000149,22.999999999995246,-296.9999999999917,771.0000000000106,73.99999999999629,-128.99999999999068,-253.0000000000032,587.0000000000042,905.9999999999775,1123.9999999999916,164.00000000000148,225.99999999999287,1293.000000000011,-123.99999999999523,-543.9999999999969,-641.9999999999982,-448.9999999999883,,5697.0000000000255
2019.07.17,472.00000000000574,1313.0000000000086,565.0000000000155,328.00000000000296,407.0000000000018,22.999999999995246,-283.99999999999534,828.0000000000065,120.99999999999334,-66.99999999999307,-263.99999999999756,587.0000000000042,1044.9999999999875,1231.0000000000043,287.9999999999967,314.99999999999864,1360.0000000000057,-93.99999999999409,-500.0,-622.0000000000003,-434.000000000001,,6618.000000000045
2019.07.17,600.0000000000006,1563.0000000000032,630.0000000000194,381.9999999999908,377.0000000000051,56.0000000000005,-234.00000000000088,916.0000000000057,39.999999999995595,18.000000000000682,-322.9999999999955,624.0000000000023,1250.0,1591.9999999999934,298.0000000000018,425.0000000000087,1336.0000000000039,-150.99999999999625,-482.9999999999899,-539.999999999996,-402.9999999999978,,7973.000000000055
2019.07.17,487.99999999999955,1380.0000000000034,537.0000000000097,375.0,397.0000000000029,17.000000000000348,-322.00000000000006,873.999999999997,75.99999999998718,-99.00000000000375,-282.99999999999994,634.9999999999967,1060.9999999999786,1327.999999999996,206.00000000000307,290.9999999999968,1410.0000000000002,-133.99999999998613,-572.9999999999933,-665.9999999999999,-480.99999999999807,,6516.99999999999
2019.07.17,573.0000000000013,1375.9999999999995,583.0000000000002,411.00000000000136,382.0000000000157,39.999999999995595,-346.0000000000019,768.0000000000131,24.999999999986144,-36.99999999999193,-317.9999999999961,716.0000000000056,1015.9999999999911,1349.0000000000002,216.99999999999875,365.99999999999966,1544.9999999999964,-166.99999999998738,-622.9999999999905,-687.9999999999998,-551.9999999999969,,6636.000000000039
2019.07.17,590.0000000000016,1326.000000000005,531.0000000000148,418.99999999999693,309.0000000000037,16.0000000000049,-383.99999999999545,724.9999999999978,-44.0000000000218,-25.99999999999625,-349.99999999999477,763.0000000000026,989.9999999999807,1419.999999999999,150.99999999999625,384.9999999999909,1564.999999999994,-221.9999999999942,-667.0000000000016,-683.9999999999957,-573.0000000000013,,6239.999999999987
2019.07.17,677.0000000000053,1384.0000000000075,548.0000000000151,408.9999999999918,307.00000000001285,36.0000000000027,-374.999999999992,649.0000000000107,-123.00000000000644,82.00000000000784,-397.0000000000029,817.000000000001,1028.9999999999964,1472.0000000000066,179.00000000000205,411.0000000000058,1581.0000000000102,-214.9999999999892,-653.9999999999964,-677.0000000000053,-592.9999999999991,,6547.000000000083
2019.07.17,663.0000000000025,1431.0000000000045,514.0000000000144,387.00000000000045,287.9999999999994,38.0000000000047,-412.9999999999967,707.9999999999975,-143.00000000000423,85.00000000000796,-385.99999999999744,841.9999999999983,1100.999999999999,1532.0,167.99999999999216,383.0,1605.9999999999964,-212.99999999999386,-679.9999999999926,-710.999999999995,-649.999999999995,,6550.000000000042
2019.07.17,658.9999999999985,1383.000000000001,486.00000000000864,396.99999999999136,275.000000000003,26.000000000003798,-412.9999999999967,666.9999999999953,-166.00000000002169,70.00000000000739,-392.9999999999989,839.9999999999964,1037.9999999999825,1485.9999999999873,126.99999999999534,361.9999999999957,1563.0000000000032,-228.9999999999992,-685.9999999999928,-700.0000000000006,-634.0000000000013,,6157.999999999957
2019.07.17,722.0000000000005,1421.0000000000057,487.99999999999955,441.99999999999307,272.00000000000557,26.000000000003798,-407.99999999999727,626.9999999999998,-235.00000000000742,94.99999999999886,-436.9999999999985,875.999999999999,1024.000000000001,1536.9999999999884,78.00000000000296,365.99999999999966,1554.9999999999952,-262.999999999991,-710.9999999999985,-692.9999999999992,-626.9999999999998,,6155.000000000001
2019.07.17,688.9999999999952,1360.99999999999,470.00000000001484,399.9999999999915,341.99999999999784,9.00000000000345,-402.9999999999978,605.0000000000111,-215.00000000000963,100.00000000000853,-424.9999999999976,851.0000000000017,1009.9999999999909,1373.9999999999864,104.99999999998977,262.999999999991,1517.0000000000127,-186.9999999999976,-676.9999999999925,-736.0000000000033,-598.999999999994,,5853.999999999993
2019.07.17,660.000000000005,1344.9999999999961,480.00000000001376,429.9999999999926,372.00000000001677,48.000000000003595,-397.99999999999835,626.9999999999998,-174.00000000000747,37.00000000000614,-373.00000000000114,824.0000000000025,955.9999999999889,1317.999999999997,81.99999999999363,243.99999999999977,1514.0000000000152,-191.99999999999307,-691.9999999999931,-744.9999999999957,-641.999999999987,,5721.000000000058
2019.07.17,622.0000000000003,1280.9999999999989,479.0000000000072,417.0000000000016,350.00000000000585,60.00000000000449,-413.99999999999216,612.0000000000125,-133.00000000000534,8.000000000009777,-334.00000000000097,816.0000000000056,903.9999999999964,1262.9999999999918,94.99999999999886,266.999999999995,1558.9999999999993,-195.99999999999795,-701.9999999999982,-755.0000000000057,-688.9999999999841,,5510.000000000044
2019.07.17,633.0000000000058,1276.9999999999948,522.0000000000002,408.9999999999918,375.0000000000142,90.99999999999665,-414.9999999999987,605.9999999999955,-107.00000000001265,40.99999999999682,-304.00000000000426,824.999999999998,911.0000000000014,1232.9999999999952,147.99999999999613,340.00000000000693,1632.9999999999955,-137.99999999999102,-691.0000000000025,-733.0000000000059,-736.0000000000033,,5919.999999999971
2019.07.17,624.9999999999977,1326.9999999999893,539.0000000000006,438.0000000000024,415.0000000000098,122.99999999999534,-383.0,656.0000000000122,-72.0000000000054,-9.000000000000341,-273.000000000001,785.0000000000024,929.9999999999784,1244.0000000000007,137.00000000000045,270.99999999999903,1568.9999999999982,-169.9999999999875,-682.0000000000022,-756.9999999999966,-731.9999999999993,,5980.999999999997
2019.07.17,638.0000000000052,1292.0000000000043,519.0000000000028,462.0000000000033,378.00000000001165,119.00000000000244,-375.9999999999986,601.000000000007,-111.00000000001664,-18.000000000000682,-285.9999999999974,789.0000000000064,858.9999999999804,1235.9999999999927,88.99999999999864,286.00000000000847,1524.0000000000143,-210.99999999999852,-691.0000000000025,-726.0000000000044,-717.9999999999964,,5655.000000000023
2019.07.17,616.0000000000055,1191.0000000000086,449.0000000000105,396.0000000000008,409.99999999999926,127.99999999999478,-368.9999999999971,527.0000000000108,-154.0000000000097,25.000000000005684,-261.99999999999557,766.0,832.9999999999984,1068.9999999999866,87.99999999999386,160.99999999998892,1402.0000000000143,-139.99999999998636,-637.999999999991,-736.0000000000033,-717.9999999999964,,5044.000000000038
2019.07.17,546.000000000002,1122.0000000000007,474.0000000000189,343.9999999999941,432.0000000000102,109.00000000000354,-390.0000000000015,551.0000000000126,-50.0000000000167,0.0,-231.0000000000034,741.0000000000027,822.9999999999791,950.9999999999908,173.00000000000182,167.9999999999904,1493.000000000011,-85.99999999999852,-626.9999999999953,-778.0000000000009,-724.9999999999978,,5040.000000000004
2019.07.17,500.00000000000045,1122.0000000000007,403.00000000002,239.99999999999488,302.0000000000023,58.99999999999794,-443.99999999999994,605.9999999999955,-70.0000000000145,54.000000000002046,-248.99999999999923,763.9999999999981,951.9999999999982,1109.0000000000043,212.0000000000033,219.99999999999798,1517.999999999997,-89.9999999999892,-614.9999999999949,-761.0000000000006,-733.9999999999902,,5098.0000000000255
2019.07.17,472.00000000000574,1106.000000000007,411.0000000000058,259.00000000000034,248.00000000000378,21.00000000000435,-465.9999999999998,625.0000000000089,-30.0000000000189,2.0000000000095497,-266.999999999995,765.0000000000045,909.9999999999966,1154.999999999995,200.9999999999934,295.0000000000008,1585.000000000014,-138.9999999999958,-649.9999999999915,-751.9999999999972,-709.0000000000041,,5042.000000000047
2019.07.17,412.9999999999967,1056.9999999999968,346.0000000000019,250.99999999999056,163.00000000000205,-78.99999999999574,-596.9999999999919,652.0000000000082,-30.0000000000189,-54.000000000002046,-322.00000000000006,853.9999999999992,866.9999999999902,1201.0000000000077,138.9999999999958,303.0000000000088,1811.000000000007,-185.99999999999284,-786.0000000000014,-865.0000000000047,-766.0,,4371.999999999997
2019.07.17,426.00000000000415,943.000000000005,377.0000000000051,236.99999999999477,134.00000000001188,-97.9999999999981,-613.9999999999924,520.9999999999936,-10.000000000021103,-24.999999999991473,-353.0000000000033,882.000000000005,762.0000000000005,1085.999999999987,186.9999999999976,375.9999999999986,1903.9999999999945,-194.99999999999318,-795.9999999999923,-868.9999999999975,-763.0000000000026,,4112.0000000000055
2019.07.17,465.0000000000043,919.0000000000032,409.0000000000149,243.99999999999977,138.0000000000159,-102.00000000000209,-612.9999999999969,452.00000000000796,-25.00000000000835,10.000000000005116,-383.99999999999545,907.9999999999977,725.9999999999991,1052.9999999999927,212.99999999999386,414.00000000000324,1946.0000000000032,-195.99999999999795,-798.9999999999924,-873.0000000000016,-756.9999999999854,,4148.00000000006
2019.07.17,451.9999999999969,975.9999999999991,411.0000000000058,241.99999999999022,206.00000000001728,-78.00000000000028,-580.9999999999982,522.0000000000002,-8.000000000008,-3.0000000000001137,-351.99999999999676,863.9999999999981,792.0000000000016,1038.99999999999,216.99999999999875,340.00000000000693,1873.0000000000136,-150.99999999999625,-762.999999999991,-873.999999999997,-739.9999999999851,,4384.0000000000455
2019.07.17,390.99999999999693,1004.9999999999892,386.00000000001967,220.99999999998943,200.00000000000017,-68.00000000000139,-578.9999999999961,624.0000000000023,32.999999999994145,-45.000000000001705,-293.99999999999426,822.9999999999959,849.9999999999943,1086.9999999999936,216.99999999999875,313.00000000000773,1828.0000000000075,-137.99999999999102,-745.9999999999951,-868.9999999999975,-753.0000000000036,,4486.000000000009
2019.07.17,417.99999999999613,1000.0000000000009,380.00000000000256,225.9999999999991,200.00000000000017,-39.00000000000014,-553.999999999999,588.9999999999951,-1.0000000000065512,-22.999999999996135,-290.9999999999968,817.9999999999965,835.9999999999843,1085.0000000000027,201.99999999999818,306.9999999999906,1758.9999999999995,-143.99999999999125,-724.0000000000038,-838.0000000000055,-756.9999999999854,,4448.999999999982
2019.07.17,417.0000000000007,1028.9999999999911,428.00000000000614,234.99999999999943,148.00000000001478,-29.999999999996696,-573.0000000000013,619.000000000014,45.99999999999049,-34.99999999999659,-280.9999999999979,834.9999999999968,855.9999999999945,1184.9999999999916,242.999999999995,426.9999999999996,1879.0000000000084,-183.9999999999975,-751.9999999999953,-829.9999999999974,-802.9999999999982,,4859.000000000022
