date,AUDUSD,CHFJPY,GBPJPY,EURJPY,CADJPY,empty,sum
2016.08.26,-922.999999999996,-1318.9999999999884,849.000000000018,-759.9999999999909,-367.999999999995,,-2520.9999999999523
2016.08.26,-855.0000000000058,-1156.9999999999964,949.0000000000123,-769.999999999996,-173.00000000000182,,-2005.9999999999877
2016.08.26,-609.9999999999994,-996.9999999999999,1125.0,-594.9999999999989,-192.99999999999784,,-1269.999999999996
2016.08.26,-460.00000000000483,-911.9999999999919,1415.0000000000205,-462.0000000000033,-123.00000000000466,,-541.9999999999843
2016.08.26,-158.0000000000026,-638.9999999999958,1687.0000000000118,-212.99999999999386,-28.000000000005798,,649.0000000000138
2016.08.26,-9.00000000000345,-665.9999999999968,1665.9999999999968,-141.9999999999959,-82.99999999999841,,766.0000000000023
2016.08.26,-26.000000000003798,-730.9999999999945,1709.0000000000032,-150.99999999999625,-72.00000000000273,,729.0000000000059
2016.08.26,32.999999999994145,-726.9999999999897,1793.0000000000064,-140.00000000000057,-67.99999999999784,,891.0000000000125
2016.08.26,200.99999999999562,-628.9999999999907,2044.0000000000111,2.0000000000095497,73.0000000000075,,1691.0000000000332
2016.08.26,278.9999999999959,-676.9999999999925,2165.0000000000205,19.000000000005457,144.00000000000546,,1930.0000000000348
2016.08.26,358.9999999999982,-693.9999999999884,2155.000000000001,-28.999999999996362,153.99999999999636,,1945.0000000000107
2016.08.26,299.00000000000483,-711.9999999999891,2094.999999999999,-6.000000000000227,168.99999999999693,,1845.0000000000114
2016.08.26,331.0000000000035,-722.999999999999,2093.0000000000177,0.0,155.00000000000114,,1856.0000000000234
2016.08.26,341.99999999999784,-768.9999999999912,2108.000000000004,-69.99999999999318,81.00000000000307,,1692.0000000000205
