date,AUDUSD,CHFJPY,GBPJPY,EURJPY,CADJPY,empty,sum
2016.08.26,-561.0000000000003,-961.9999999999891,1171.999999999997,-564.9999999999977,-128.0000000000001,,-1043.9999999999905
2016.08.26,-439.0000000000005,-838.9999999999986,1505.0000000000239,-399.9999999999915,-48.00000000000182,,-220.9999999999685
2016.08.26,-141.00000000000225,-591.9999999999987,1746.0000000000093,-207.9999999999984,63.00000000000239,,868.0000000000123
2016.08.26,77.00000000000485,-501.99999999999534,1823.0000000000075,-60.000000000002274,-1.9999999999953388,,1336.0000000000196
2016.08.26,0.0,-649.9999999999915,1723.0000000000132,-134.00000000000034,-28.000000000005798,,911.0000000000157
2016.08.26,48.99999999999905,-711.9999999999891,1862.9999999999995,-122.99999999999045,-34.99999999999659,,1042.0000000000225
2016.08.26,200.00000000000017,-598.9999999999895,2117.0000000000186,72.00000000000273,102.00000000000387,,1892.000000000036
2016.08.26,280.00000000000244,-528.9999999999964,2179.000000000002,94.99999999999886,198.99999999999807,,2224.000000000005
2016.08.26,458.9999999999983,-656.9999999999965,2212.0000000000173,48.00000000000182,180.99999999999739,,2243.000000000018
2016.08.26,380.999999999998,-632.9999999999956,2241.0000000000136,76.99999999999818,230.00000000000398,,2296.0000000000186
2016.08.26,395.0000000000009,-638.9999999999958,2199.0000000000123,45.000000000001705,192.00000000000728,,2192.0000000000264
2016.08.26,354.9999999999942,-674.9999999999972,2201.999999999998,55.00000000000682,189.00000000000716,,2126.000000000009
2016.08.26,454.9999999999943,-765.9999999999911,2114.0000000000045,-61.99999999999761,81.00000000000307,,1822.0000000000132
