date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.06.28,-936.999999999999,-1381.9999999999943,981.999999999994,-441.0000000000025,-648.0000000000041,-821.9999999999894,-1320.9999999999943,173.99999999998528,-399.0000000000009,383.99999999999545,692.0000000000038,-231.99999999999886,-936.9999999999834,-1002.000000000014,-238.0000000000049,526.0000000000042,2122.000000000002,575.0000000000028,-1171.999999999997,-633.0000000000058,-1320.9999999999943,-1038.0000000000057,,-7068.0
2018.06.28,-966.9999999999957,-1397.0000000000039,1011.9999999999907,-436.9999999999976,-661.0000000000005,-822.9999999999959,-1290.9999999999977,149.9999999999835,-436.00000000000705,400.9999999999958,636.9999999999986,-221.99999999999997,-959.0000000000032,-1014.0000000000038,-217.0000000000005,486.999999999993,1997.0000000000043,579.9999999999983,-1140.0000000000005,-629.0000000000018,-1271.0,-981.0000000000097,,-7181.000000000054
2018.06.28,-1003.9999999999937,-1463.9999999999986,1065.0000000000048,-432.9999999999927,-709.0000000000041,-855.9999999999901,-1341.9999999999986,168.99999999999693,-477.00000000000387,400.9999999999958,667.0000000000065,-224.000000000002,-1034.9999999999966,-1034.0000000000016,-207.00000000000162,483.99999999999557,2048.0000000000055,617.0000000000044,-1197.9999999999932,-633.0000000000058,-1307.999999999998,-1018.0000000000077,,-7490.999999999978
2018.06.28,-995.9999999999969,-1611.0000000000068,1076.0000000000102,-391.9999999999959,-692.0000000000038,-873.999999999997,-1310.9999999999955,325.99999999998187,-513.0000000000052,408.9999999999927,641.9999999999982,-314.99999999999864,-1254.9999999999955,-1258.0000000000036,-49.00000000001015,507.9999999999973,1960.0000000000061,668.0000000000064,-1192.9999999999977,-673.9999999999968,-1280.9999999999989,-944.9999999999958,,-7770.000000000004
2018.06.28,-1034.999999999997,-1656.000000000013,1156.0000000000014,-450.9999999999934,-685.9999999999866,-936.999999999999,-1359.9999999999945,318.9999999999804,-495.00000000000455,437.999999999994,665.0000000000044,-285.9999999999974,-1228.0000000000086,-1321.0000000000166,-146.00000000000168,540.0000000000072,1974.9999999999934,697.0000000000027,-1209.9999999999936,-763.0000000000026,-1349.0000000000002,-933.9999999999905,,-8067.000000000016
2018.06.28,-1056.9999999999968,-1710.999999999996,1228.9999999999911,-496.9999999999999,-719.9999999999873,-1024.9999999999982,-1451.9999999999977,342.9999999999822,-472.0000000000084,435.9999999999919,739.0000000000008,-268.0000000000016,-1230.9999999999945,-1351.0000000000132,-270.00000000001467,615.9999999999943,2079.999999999993,758.0000000000098,-1278.9999999999964,-850.0000000000063,-1450.9999999999911,-947.000000000009,,-8380.000000000047
2018.06.28,-1017.9999999999967,-1625.0000000000098,1082.9999999999895,-519.999999999996,-670.9999999999993,-946.9999999999978,-1439.9999999999968,309.99999999998806,-408.00000000000125,434.9999999999965,755.0000000000057,-317.9999999999961,-1102.0000000000039,-1300.0000000000123,-209.00000000001472,658.0000000000031,2275.000000000005,655.0000000000011,-1248.9999999999952,-785.9999999999978,-1464.999999999994,-1044.0000000000005,,-7931.000000000022
2018.06.28,-912.0000000000017,-1649.0000000000116,1036.999999999999,-476.99999999998965,-612.9999999999969,-957.9999999999922,-1466.9999999999961,469.99999999999267,-332.9999999999984,387.99999999999943,850.0000000000063,-368.9999999999971,-1182.9999999999927,-1409.0000000000157,-209.00000000001472,737.9999999999942,2408.00000000001,700.0000000000028,-1307.0000000000023,-845.0000000000068,-1537.999999999995,-1066.9999999999957,,-7745.000000000001
2018.06.28,-1059.9999999999943,-1737.999999999995,1200.0000000000011,-531.9999999999965,-770.000000000004,-1058.9999999999989,-1541.0000000000034,369.99999999998147,-439.00000000000716,408.9999999999927,827.0,-304.9999999999997,-1211.999999999989,-1320.00000000001,-325.0000000000197,736.0000000000033,2354.000000000012,769.0000000000055,-1350.999999999999,-863.0000000000026,-1530.9999999999934,-1038.99999999999,,-8420.000000000007
2018.06.28,-1070.9999999999998,-1625.999999999994,1085.0000000000027,-447.9999999999933,-707.9999999999975,-988.9999999999955,-1480.999999999999,238.99999999998923,-538.0000000000109,452.99999999999227,756.0000000000011,-317.9999999999961,-1195.999999999998,-1251.000000000002,-309.0000000000037,743.0000000000048,2371.000000000012,752.0000000000095,-1343.0000000000036,-812.999999999997,-1493.9999999999952,-1044.0000000000005,,-8229.999999999975
