date,USDCAD,EURGBP,GBPCAD,GBPAUD,EURJPY,AUDJPY,empty,sum
2021.09.17,-58.000000000002494,-115.99999999999389,-435.9999999999919,1506.0000000000073,-496.0000000000093,-659.9999999999966,,-259.9999999999869
2021.09.17,-5.999999999994898,-114.00000000000298,-458.00000000000284,1402.0000000000143,-487.0000000000232,-636.0000000000099,,-299.00000000001944
2021.09.17,-3.999999999981796,-92.99999999999864,-472.9999999999901,1387.000000000005,-469.99999999999886,-590.0000000000034,,-242.99999999996783
2021.09.17,63.99999999999739,-93.99999999999409,-462.9999999999912,1416.0000000000173,-468.00000000001774,-579.9999999999983,,-124.9999999999867
2021.09.17,104.99999999999955,-82.00000000000429,-452.99999999999227,1419.999999999999,-480.0000000000182,-570.0000000000074,,-60.00000000002353
2021.09.17,146.00000000000168,-61.999999999995396,-513.0000000000078,1299.0000000000057,-439.9999999999977,-521.0000000000008,,-90.99999999999443
2021.09.17,127.00000000001043,-51.000000000001044,-489.0000000000061,1340.000000000008,-445.99999999999795,-484.00000000000887,,-2.999999999995566
2021.09.17,124.00000000001299,-121.99999999999989,-612.9999999999969,1205.0000000000116,-430.0000000000068,-493.9999999999998,,-329.99999999997885
2021.09.17,148.99999999999915,-143.00000000000423,-672.0000000000059,1086.000000000009,-421.99999999999704,-478.00000000000864,,-480.0000000000076
2021.09.17,202.9999999999976,-188.9999999999947,-817.000000000001,910.0000000000108,-409.9999999999966,-426.00000000000193,,-728.9999999999859
2021.09.17,241.00000000000233,-166.99999999999494,-825.9999999999934,836.0000000000146,-330.0000000000125,-356.9999999999993,,-602.9999999999833
2021.09.17,243.00000000001543,-175.00000000000293,-856.9999999999967,839.0000000000119,-359.00000000000887,-320.0000000000074,,-628.9999999999885
2021.09.17,348.9999999999993,-158.99999999999804,-916.99999999999,880.9999999999984,-295.0000000000159,-287.9999999999967,,-429.00000000000296
2021.09.17,311.0000000000168,-180.0000000000024,-930.999999999993,839.0000000000119,-263.00000000000523,-325.00000000000284,,-548.9999999999746
2021.09.17,190.00000000000128,-287.9999999999994,-859.9999999999941,917.0000000000123,-259.00000000001455,-382.000000000005,,-681.9999999999994
2021.09.17,178.00000000001148,-312.00000000000114,-886.000000000009,913.0000000000083,-177.00000000002092,-399.0000000000009,,-683.0000000000122
2021.09.17,139.00000000000023,-273.000000000001,-794.0000000000058,1036.0000000000148,-206.00000000001728,-450.00000000000284,,-548.0000000000119
2021.09.17,130.0000000000079,-212.99999999999653,-714.999999999999,1117.9999999999968,-225.9999999999991,-400.99999999999625,,-306.99999999998613
2021.09.17,121.00000000001555,-221.99999999999997,-639.9999999999961,1087.0000000000157,-206.00000000001728,-403.0000000000058,,-262.99999999998795
2021.09.17,179.00000000001802,-222.99999999999542,-689.0000000000063,968.0000000000133,-185.00000000000227,-323.99999999999807,,-273.99999999997067
2021.09.17,174.00000000000747,-141.00000000000225,-656.9999999999965,1024.0000000000027,-234.00000000000887,-332.00000000000784,,-166.00000000000523
2021.09.17,13.000000000018552,-114.99999999999844,-648.0000000000041,1036.0000000000148,-365.0000000000091,-402.000000000001,,-480.9999999999793
2021.09.17,-120.99999999999334,-141.00000000000225,-601.000000000007,1105.0000000000005,-518.0000000000007,-546.999999999997,,-822.9999999999999
2021.09.17,-475.99999999998755,-165.00000000000404,-578.9999999999961,1224.000000000003,-579.0000000000077,-670.0000000000017,,-1244.999999999994
2021.09.17,-807.0000000000022,-200.99999999999562,-279.00000000000705,1265.000000000005,-728.0000000000086,-801.0000000000019,,-1551.0000000000105
2021.09.17,-824.0000000000025,-170.99999999999892,-58.000000000002494,1329.0000000000025,-794.0000000000111,-828.000000000003,,-1346.0000000000155
2021.09.17,-712.0000000000015,-114.00000000000298,-92.00000000000318,1357.0000000000082,-810.0000000000023,-811.9999999999976,,-1182.9999999999993
2021.09.17,-615.9999999999943,-117.99999999999588,-136.00000000000279,1314.0000000000152,-750.0,-734.0000000000089,,-1039.9999999999866
2021.09.17,-586.999999999982,-83.9999999999952,-185.99999999999727,1326.000000000005,-790.0000000000205,-719.9999999999989,,-1040.9999999999889
2021.09.17,-634.9999999999856,-117.99999999999588,-208.99999999999253,1289.0000000000068,-816.0000000000025,-768.0000000000007,,-1256.9999999999704
2021.09.17,-776.9999999999833,-121.99999999999989,-96.99999999999153,1392.0000000000155,-838.0000000000223,-838.9999999999986,,-1280.9999999999802
2021.09.17,-748.9999999999997,-163.00000000000205,-140.99999999999113,1279.000000000008,-825.000000000017,-826.0000000000076,,-1425.0000000000095
2021.09.17,-740.9999999999917,-165.00000000000404,-232.00000000000998,1216.000000000017,-820.999999999998,-784.9999999999966,,-1527.9999999999832
2021.09.17,-688.9999999999841,-173.9999999999964,-228.00000000000597,1198.0000000000102,-818.000000000012,-786.0000000000014,,-1496.9999999999895
2021.09.17,-688.9999999999841,-185.99999999999727,-208.99999999999253,1192.9999999999995,-783.0000000000155,-775.9999999999962,,-1449.999999999986
2021.09.17,-872.9999999999905,-193.99999999999417,-164.00000000000858,1226.000000000016,-794.0000000000111,-852.0000000000039,,-1650.9999999999923
2021.09.17,-906.9999999999911,-192.99999999999872,-22.999999999995246,1314.0000000000152,-816.0000000000025,-859.9999999999994,,-1484.9999999999718
