date,GBPUSD,CHFJPY,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,empty,sum
2021.07.08,330.0000000000081,1063.999999999993,1792.0000000000016,1730.9999999999945,2395.999999999998,824.0000000000025,2244.0,1525.9999999999964,,11906.999999999995
2021.07.08,312.00000000000114,986.9999999999948,1899.000000000001,1751.0000000000048,2506.9999999999927,1028.9999999999911,2315.999999999988,1644.999999999996,,12445.99999999997
2021.07.08,263.99999999999756,673.9999999999924,1870.999999999981,1681.0000000000116,2604.9999999999905,1127.9999999999957,2415.999999999997,1628.0,,12266.999999999965
2021.07.08,262.00000000000665,581.9999999999936,1775.999999999982,1596.0000000000036,2744.9999999999973,1141.9999999999986,2359.9999999999995,1551.0000000000018,,12013.999999999984
2021.07.08,213.00000000001873,479.99999999998977,1606.9999999999993,1435.0000000000023,2656.999999999998,1045.9999999999914,2207.999999999998,1448.9999999999982,,11094.999999999996
2021.07.08,351.0000000000124,533.9999999999918,1882.9999999999814,1473.0000000000132,2903.000000000011,1297.999999999999,2391.999999999996,1596.0000000000036,,12430.000000000007
2021.07.08,404.0000000000044,646.0000000000008,2100.999999999999,1567.0000000000073,2822.9999999999977,1512.0000000000023,2406.9999999999964,1712.9999999999939,,13173.000000000002
2021.07.08,368.9999999999971,641.9999999999959,2078.0000000000027,1489.0000000000043,2695.0000000000027,1492.0000000000045,2272.9999999999964,1685.0000000000023,,12723.000000000005
2021.07.08,432.0000000000102,583.999999999989,2093.999999999994,1533.0000000000155,2712.000000000003,1533.0000000000066,2289.999999999992,1694.0000000000027,,12872.000000000015
2021.07.08,491.0000000000192,609.9999999999994,2301.9999999999927,1617.999999999995,2827.000000000002,1710.999999999996,2471.999999999994,1856.9999999999993,,13887.999999999998
2021.07.08,432.0000000000102,512.0000000000005,2215.0000000000036,1432.0000000000164,3055.0000000000077,1778.9999999999973,2454.999999999998,1739.0000000000043,,13619.000000000038
2021.07.08,411.0000000000058,531.9999999999965,2276.999999999987,1515.0000000000148,2920.0000000000114,1672.9999999999911,2397.9999999999964,1682.9999999999927,,13408.999999999995
2021.07.08,260.0000000000158,500.99999999999056,2119.0,1424.0000000000066,2890.999999999999,1533.0000000000066,2315.999999999988,1591.9999999999986,,12636.000000000005
2021.07.08,182.0000000000155,548.0000000000018,2097.9999999999845,1522.9999999999961,2828.9999999999927,1547.0000000000095,2346.999999999994,1704.9999999999982,,12778.999999999993
2021.07.08,324.0000000000132,462.99999999999386,2324.9999999999886,1562.0000000000118,2964.9999999999955,1873.999999999998,2471.999999999994,1811.9999999999977,,13796.999999999993
2021.07.08,407.0000000000018,346.9999999999942,2183.9999999999973,1485.99999999999,2798.0000000000114,2011.9999999999916,2313.9999999999927,1682.0000000000023,,13229.99999999998
2021.07.08,458.00000000000284,370.9999999999951,2122.9999999999905,1497.000000000014,2542.0,1788.0000000000118,2173.9999999999923,1629.000000000005,,12582.000000000013
2021.07.08,401.00000000000693,421.99999999999704,2080.999999999989,1537.0000000000061,2472.999999999992,1760.000000000006,2146.9999999999914,1615.9999999999995,,12436.999999999987
2021.07.08,411.0000000000058,411.9999999999919,2094.999999999999,1518.0000000000007,2520.9999999999955,1737.0000000000107,2170.000000000002,1605.9999999999945,,12470.0
2021.07.08,361.0000000000113,448.99999999999807,2019.9999999999818,1516.999999999996,2489.0000000000077,1690.999999999998,2165.999999999997,1611.000000000004,,12303.999999999993
2021.07.08,365.0000000000153,466.99999999999875,2006.0000000000002,1538.000000000011,2415.0000000000114,1707.9999999999984,2112.9999999999995,1635.000000000005,,12247.00000000004
2021.07.08,368.00000000001273,486.99999999999477,2019.9999999999818,1548.0000000000018,2421.0000000000064,1805.9999999999966,2114.999999999995,1662.9999999999968,,12427.999999999985
2021.07.08,352.000000000019,483.99999999999466,2025.999999999982,1540.9999999999968,2482.999999999991,1822.9999999999968,2158.0000000000014,1753.0,,12619.999999999982
2021.07.08,333.0000000000055,457.9999999999984,2001.9999999999811,1513.0000000000052,2557.000000000009,1607.000000000003,2186.9999999999977,1778.9999999999964,,12435.999999999996
2021.07.08,299.00000000000483,403.99999999999636,1978.0000000000086,1495.0000000000045,2583.000000000002,2062.000000000008,2180.9999999999973,1769.0000000000055,,12771.000000000027
2021.07.08,253.00000000001432,388.9999999999958,1989.0000000000043,1524.000000000001,2614.000000000005,2015.0000000000111,2231.999999999999,1772.0000000000055,,12788.000000000035
2021.07.08,229.00000000001253,423.9999999999924,1971.0000000000036,1562.0000000000118,2584.0000000000086,1980.000000000004,2250.9999999999905,1772.9999999999961,,12774.00000000002
2021.07.09,267.0000000000172,453.9999999999935,2049.0000000000064,1572.0000000000027,2465.000000000006,1367.000000000007,2271.9999999999914,1792.9999999999923,,12239.000000000016
2021.07.09,285.00000000000193,447.00000000000273,2058.9999999999973,1564.9999999999977,2581.000000000011,2008.999999999994,2284.9999999999964,1786.0000000000014,,13017.000000000004
2021.07.09,223.00000000001762,385.9999999999957,1948.0000000000075,1518.0000000000007,2615.000000000012,2029.9999999999984,2237.9999999999995,1745.0000000000045,,12703.000000000036
2021.07.09,226.00000000001506,366.9999999999902,1954.999999999984,1509.0000000000146,2649.0000000000123,2069.999999999994,2241.99999999999,1750.0,,12768.0
2021.07.09,263.99999999999756,373.9999999999952,1933.9999999999975,1531.000000000006,2675.000000000005,2008.999999999994,2262.999999999991,1740.9999999999995,,12790.999999999987
2021.07.09,209.9999999999991,335.9999999999985,1844.9999999999989,1460.000000000008,2632.9999999999964,1913.9999999999934,2183.9999999999973,1658.9999999999918,,12240.999999999985
2021.07.09,206.00000000001728,304.00000000000205,1800.9999999999877,1396.9999999999914,2604.0000000000064,1954.0000000000114,2140.999999999991,1622.0,,12029.000000000007
2021.07.09,253.00000000001432,314.9999999999977,1812.9999999999882,1419.0000000000111,2584.0000000000086,2065.99999999999,2146.000000000001,1664.0000000000014,,12260.000000000013
2021.07.09,263.00000000001324,322.00000000000273,1855.9999999999945,1480.9999999999945,2597.000000000005,2079.0000000000086,2177.9999999999973,1760.000000000005,,12536.00000000002
2021.07.09,333.0000000000055,378.0000000000001,2009.999999999991,1551.0000000000161,2678.0000000000027,2167.9999999999923,2275.9999999999964,1879.000000000005,,13273.00000000001
2021.07.09,388.0000000000106,370.9999999999951,2032.999999999987,1509.0000000000146,2777.999999999992,2293.000000000012,2306.999999999988,1867.0000000000045,,13546.000000000004
2021.07.09,388.0000000000106,333.999999999989,1931.999999999988,1459.0000000000032,2655.999999999992,2174.9999999999936,2203.9999999999936,1783.9999999999918,,12931.999999999964
2021.07.09,371.00000000001023,322.9999999999933,1867.999999999995,1447.0000000000027,2635.999999999994,2082.000000000006,2181.999999999988,1722.999999999999,,12631.999999999989
2021.07.09,346.0000000000019,304.00000000000205,1876.0000000000048,1436.000000000007,2637.0000000000005,2019.9999999999995,2180.9999999999973,1736.9999999999948,,12537.00000000001
2021.07.09,337.0000000000095,274.0000000000009,1887.0000000000005,1456.9999999999936,2635.999999999994,2083.999999999997,2186.9999999999977,1739.999999999995,,12601.999999999987
2021.07.09,343.00000000000443,250.0,1818.9999999999884,1411.0000000000014,2560.999999999991,2056.9999999999977,2125.0,1716.9999999999986,,12282.999999999982
2021.07.09,328.00000000001717,179.9999999999926,1652.9999999999916,1311.000000000007,2479.000000000009,1919.000000000004,1994.9999999999905,1572.9999999999932,,11438.000000000005
2021.07.09,309.0000000000037,244.99999999999034,1691.0000000000025,1379.9999999999955,2503.999999999995,1893.0000000000114,2054.9999999999927,1590.999999999994,,11667.999999999985
2021.07.09,345.0000000000175,262.00000000000045,1757.000000000005,1346.0000000000036,2458.0000000000045,1940.9999999999927,2024.9999999999914,1614.999999999995,,11749.00000000001
2021.07.09,446.0000000000131,226.99999999998965,1736.9999999999948,1332.9999999999984,2421.999999999991,1957.0000000000086,1980.9999999999945,1582.9999999999984,,11685.999999999987
2021.07.09,338.0000000000161,182.00000000000216,1656.9999999999823,1311.000000000007,2377.9999999999914,1727.0000000000118,1943.9999999999884,1460.9999999999986,,10997.999999999996
2021.07.09,272.00000000000557,121.99999999999989,1670.9999999999923,1281.000000000006,2366.0000000000014,1781.0000000000105,1940.9999999999882,1444.0000000000027,,10878.000000000007
2021.07.09,245.0000000000063,83.99999999998897,1641.999999999996,1225.999999999999,2415.999999999996,1794.9999999999911,1931.999999999988,1426.9999999999925,,10766.999999999956
2021.07.09,228.00000000000597,122.99999999999045,1578.000000000003,1268.0000000000007,2361.9999999999973,1757.0000000000086,1909.9999999999966,1384.0000000000005,,10610.000000000002
2021.07.09,273.0000000000121,66.0000000000025,1519.9999999999818,1211.0000000000127,2330.999999999994,1533.0000000000066,1872.9999999999905,1284.9999999999966,,10091.999999999996
2021.07.09,165.9999999999995,66.0000000000025,1497.9999999999905,1152.9999999999916,2381.9999999999955,1662.000000000008,1878.9999999999907,1271.000000000001,,10076.999999999978
2021.07.09,95.00000000000064,64.99999999999773,1538.9999999999873,1131.0000000000002,2509.0000000000055,1669.0000000000093,1902.9999999999916,1260.9999999999957,,10171.999999999987
2021.07.09,18.0000000000069,114.99999999999488,1421.999999999997,1144.0000000000055,2540.000000000009,1679.0000000000082,1927.9999999999973,1263.999999999996,,10110.000000000015
2021.07.09,-92.99999999998754,97.99999999999898,1365.9999999999854,1139.00000000001,2534.999999999998,1551.9999999999977,1923.9999999999923,1221.0000000000036,,9742.0
2021.07.09,-81.9999999999821,52.99999999999727,1204.0000000000077,1009.0000000000146,2357.9999999999936,1448.0000000000048,1741.9999999999902,1102.0000000000039,,8834.00000000003
2021.07.09,-212.99999999999653,118.99999999999977,1139.9999999999864,1061.000000000007,2313.9999999999936,1252.0000000000086,1754.9999999999955,1073.9999999999982,,8501.999999999993
2021.07.09,-261.9999999999845,91.99999999999875,1073.9999999999839,1015.9999999999911,2157.000000000009,1288.0000000000002,1685.9999999999927,1106.9999999999993,,8157.99999999999
2021.07.09,-314.99999999999864,128.0000000000001,1086.999999999989,1051.0000000000161,2366.0000000000014,1441.0000000000034,1754.9999999999955,1129.9999999999955,,8643.000000000004
2021.07.09,-448.9999999999883,36.99999999999193,722.0000000000084,847.0000000000084,2330.00000000001,1452.0000000000089,1634.999999999991,989.9999999999949,,7564.000000000025
2021.07.09,-474.999999999981,-36.000000000001364,551.9999999999925,747.9999999999905,2401.999999999993,1245.0000000000073,1586.999999999989,876.0000000000048,,6898.9999999999945
2021.07.09,-613.9999999999812,-11.00000000000989,555.0000000000068,805.0000000000068,2210.000000000001,1251.000000000002,1554.9999999999927,891.0000000000053,,6642.000000000024
2021.07.09,-272.99999999998994,-37.00000000000614,844.9999999999989,837.9999999999939,2092.000000000005,1306.000000000007,1473.9999999999895,861.0000000000042,,7106.000000000003
2021.07.09,-258.0000000000027,3.9999999999906777,859.9999999999852,909.9999999999966,2071.0000000000005,1361.9999999999966,1486.9999999999948,930.9999999999974,,7366.999999999958
2021.07.09,-331.999999999999,-52.00000000000671,733.0000000000041,812.0000000000118,2178.9999999999977,1312.000000000002,1524.000000000001,884.0000000000003,,7060.000000000011
2021.07.09,-436.9999999999985,-87.0000000000033,635.9999999999957,789.0000000000157,2249.9999999999964,1349.0000000000002,1515.0000000000005,867.0000000000044,,6882.000000000012
2021.07.09,-552.9999999999812,-73.0000000000075,508.99999999998613,789.999999999992,2190.000000000003,1275.0000000000039,1475.999999999999,846.9999999999942,,6460.99999999999
2021.07.09,-670.9999999999993,-78.00000000000296,403.99999999999636,760.9999999999957,2208.00000000001,1297.999999999999,1468.999999999994,837.9999999999939,,6228.999999999986
2021.07.09,-683.9999999999957,-106.99999999999932,385.9999999999957,739.0000000000043,2214.000000000005,1322.000000000001,1449.9999999999886,847.999999999999,,6167.999999999999
2021.07.09,-750.9999999999906,-135.00000000000512,330.99999999998886,736.9999999999948,2120.999999999995,1140.999999999992,1394.999999999996,816.9999999999931,,5655.999999999964
2021.07.09,-774.9999999999924,-148.00000000001035,277.9999999999916,717.9999999999893,2110.9999999999964,1110.000000000011,1375.9999999999905,798.0000000000018,,5467.999999999978
2021.07.09,-773.9999999999858,-137.00000000000045,318.9999999999884,741.9999999999902,2086.9999999999945,1123.0000000000073,1384.0000000000005,808.9999999999975,,5552.999999999992
2021.07.09,-848.9999999999886,-146.0000000000008,277.9999999999916,746.0000000000093,2049.9999999999964,1134.999999999997,1364.999999999995,813.0000000000024,,5392.000000000003
2021.07.09,-852.9999999999926,-145.00000000001023,287.00000000000614,759.0000000000146,2022.999999999997,1161.9999999999964,1360.99999999999,825.0000000000028,,5419.000000000005
