date,USDCHF,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.10,-796.9999999999922,-1059.00000000001,-97.00000000000264,58.99999999999794,-838.0000000000055,11.999999999989797,-1100.9999999999964,-557.0000000000075,-351.0000000000013,-1834.9999999999866,-839.9999999999964,-1676.9999999999925,-1934.9999999999977,-1192.9999999999995,524.9999999999977,719.000000000003,,-10964.999999999998
2020.03.10,-685.9999999999977,-836.0000000000146,57.00000000000705,309.99999999999915,-632.9999999999947,83.9999999999952,-902.0000000000028,-365.0000000000042,-104.99999999999955,-1651.9999999999868,-463.9999999999977,-1519.999999999996,-1556.0000000000018,-823.9999999999803,589.0000000000061,880.9999999999984,,-7621.999999999971
2020.03.10,-597.9999999999985,-727.9999999999953,4.999999999999449,230.99999999999233,-601.9999999999915,34.000000000000696,-775.9999999999989,-346.0000000000019,-114.00000000000298,-1234.9999999999861,-300.00000000001137,-1525.9999999999964,-1293.9999999999952,-605.9999999999955,458.00000000000284,760.0000000000051,,-6636.999999999974
2020.03.10,-507.9999999999973,-726.0000000000044,-58.99999999999794,192.99999999999872,-597.9999999999874,-5.000000000010552,-712.0000000000015,-312.00000000000114,-95.00000000000064,-1052.9999999999927,-330.0000000000081,-1411.0000000000014,-1140.999999999992,-559.9999999999827,380.999999999998,687.9999999999998,,-6247.99999999998
2020.03.10,-515.9999999999942,-737.0000000000099,-110.99999999999443,109.99999999999899,-598.999999999994,32.0000000000098,-707.9999999999975,-383.0,-180.0000000000024,-1082.9999999999895,-520.0000000000093,-1205.9999999999889,-1395.9999999999973,-845.9999999999912,287.9999999999994,571.9999999999948,,-7282.999999999965
2020.03.10,-265.99999999999955,-707.0000000000132,-222.99999999999542,-85.00000000000173,-383.0,95.00000000000064,-514.0000000000033,-327.00000000001063,-202.9999999999976,-868.9999999999865,-639.9999999999961,-1213.9999999999986,-1410.0000000000002,-1045.9999999999914,165.00000000000404,327.99999999999494,,-7298.9999999999945
2020.03.10,-141.99999999999767,-687.9999999999998,-225.99999999999287,-66.00000000001049,-407.99999999998613,178.99999999999582,-412.00000000000125,-276.00000000000955,-123.00000000000644,-570.9999999999882,-544.0000000000111,-792.9999999999922,-1354.999999999995,-880.9999999999984,26.999999999999247,261.0000000000001,,-6017.999999999994
2020.03.10,-326.9999999999995,-663.0000000000135,-336.00000000000296,-37.00000000000925,-385.99999999999744,157.99999999999147,-531.0000000000036,-501.000000000007,-163.99999999999747,-900.9999999999962,-1167.9999999999914,-694.9999999999932,-1941.9999999999993,-1001.9999999999918,-41.9999999999976,270.0000000000036,,-8267.000000000005
2020.03.10,-346.9999999999973,-736.0000000000033,-463.9999999999977,-119.00000000000244,-364.9999999999931,154.0000000000097,-614.0000000000034,-576.0000000000099,-228.00000000000597,-1093.999999999995,-1459.9999999999945,-902.000000000001,-2150.0000000000073,-1210.0,-146.00000000000168,307.0000000000017,,-9950.0
2020.03.10,-279.99999999999136,-751.9999999999972,-454.9999999999943,-93.00000000000975,-371.99999999999454,194.99999999998963,-561.0000000000003,-553.0000000000035,-240.00000000000688,-1014.0000000000038,-1368.999999999998,-875.9999999999906,-2089.999999999992,-1229.9999999999977,-143.9999999999997,336.00000000000296,,-9497.999999999987
2020.03.10,-246.99999999999721,-710.999999999995,-354.9999999999942,-119.00000000000244,-353.0000000000033,261.0000000000001,-529.9999999999972,-484.00000000000665,-263.99999999999756,-902.9999999999872,-1140.0000000000077,-704.9999999999983,-2031.000000000005,-1449.9999999999957,-31.999999999998696,282.99999999999994,,-8779.999999999987
2020.03.10,-248.99999999999923,-615.00000000001,-265.99999999999955,-38.0000000000047,-385.99999999999744,269.00000000000813,-487.0000000000041,-398.00000000000944,-194.0000000000053,-730.9999999999927,-794.0000000000058,-524.0000000000009,-1778.9999999999973,-1219.9999999999989,14.999999999998348,327.99999999999494,,-7069.0000000000255
2020.03.10,-39.00000000000014,-541.9999999999981,-187.9999999999993,62.99999999999084,-173.00000000000094,353.0000000000033,-285.9999999999974,-176.0000000000095,49.99999999999449,-626.9999999999998,-470.9999999999992,-376.99999999999534,-1303.999999999994,-676.9999999999943,96.00000000000719,426.00000000000415,,-3871.9999999999877
2020.03.10,45.000000000006146,-588.9999999999951,-317.9999999999961,-73.00000000000084,2.999999999997449,374.0000000000077,-234.99999999999633,-162.0000000000066,59.99999999999339,-732.9999999999836,-919.0000000000032,-16.999999999995907,-1421.0000000000057,-753.9999999999881,-76.99999999999375,244.99999999999523,,-4570.999999999965
2020.03.10,268.0000000000016,-526.0000000000042,-502.00000000000244,-317.0000000000006,236.99999999999832,466.9999999999952,-61.999999999995396,-167.00000000000603,12.000000000000899,-564.9999999999933,-1296.0000000000082,47.000000000011255,-1554.000000000011,-1120.9999999999943,-403.99999999999324,-170.99999999999892,,-5654.000000000001
2020.03.10,304.00000000000426,-490.0000000000126,-490.999999999997,-294.00000000000534,161.00000000001114,354.0000000000099,19.00000000000235,-240.00000000000688,-35.00000000000725,-228.99999999999034,-1188.0000000000114,166.00000000001103,-1529.0000000000025,-951.9999999999973,-383.0,-119.99999999999788,,-4946.99999999999
2020.03.10,205.00000000001074,-580.0000000000027,-514.9999999999987,-288.00000000001046,32.999999999994145,398.9999999999938,-85.99999999999719,-298.0000000000094,-70.0000000000034,-340.9999999999913,-1200.0000000000011,118.00000000000921,-1730.0000000000093,-1078.9999999999854,-417.99999999999613,-99.00000000000463,,-5949.000000000002
2020.03.10,220.00000000000907,-560.0000000000049,-490.999999999997,-252.0000000000078,-78.00000000000028,299.00000000000483,-70.0000000000034,-267.00000000000614,-80.00000000000229,-329.00000000000153,-1103.0000000000095,164.00000000000148,-1557.9999999999927,-949.9999999999842,-366.9999999999951,-41.000000000002146,,-5462.999999999993
2020.03.10,92.00000000000318,-551.0000000000126,-473.99999999999665,-261.0000000000001,-185.99999999999727,205.99999999999508,-190.99999999999673,-336.00000000000296,-109.99999999999899,-309.0000000000037,-944.0000000000115,-119.99999999999034,-1496.9999999999927,-930.999999999993,-326.9999999999995,-43.999999999999595,,-5982.999999999997
2020.03.10,-136.99999999999824,-663.0000000000135,-508.9999999999928,-243.00000000000432,-368.9999999999971,15.00000000000945,-404.99999999999983,-473.0000000000012,-262.00000000000665,-792.9999999999993,-1190.0000000000023,-406.9999999999965,-1697.9999999999995,-1079.999999999992,-315.9999999999941,26.000000000003798,,-8503.999999999985
2020.03.10,-308.9999999999926,-712.0000000000015,-395.99999999999636,-145.00000000000622,-473.99999999999665,17.000000000000348,-558.9999999999984,-523.0000000000068,-292.9999999999988,-946.9999999999867,-1344.0000000000118,-379.99999999999545,-1797.000000000004,-1291.999999999982,-92.99999999999864,238.0000000000049,,-9008.999999999969
2020.03.10,-304.9999999999997,-862.0000000000072,-298.9999999999937,-70.0000000000034,-465.0000000000043,-32.0000000000098,-548.0000000000041,-420.00000000000927,-211.00000000000563,-1044.0000000000005,-852.0000000000083,30.000000000001137,-1506.0000000000073,-943.9999999999893,-39.999999999995595,278.00000000000045,,-7290.000000000035
2020.03.10,-105.99999999999498,-968.0000000000133,-319.99999999999807,-54.00000000000959,-283.99999999999534,1.0000000000065512,-519.0000000000028,-333.0000000000055,-90.99999999999665,-1122.9999999999852,-954.0000000000103,10.000000000005116,-1245.9999999999916,-534.9999999999966,102.00000000000209,441.99999999999795,,-5977.999999999988
2020.03.10,-6.999999999990347,-844.0000000000003,-265.99999999999955,18.999999999991246,-153.00000000000313,19.999999999997797,-421.0000000000047,-231.0000000000034,24.999999999997247,-1024.999999999987,-727.9999999999953,141.00000000000534,-971.9999999999951,-213.99999999998087,165.00000000000404,531.9999999999991,,-3958.9999999999663
2020.03.10,93.00000000000975,-859.0000000000098,-456.00000000000085,-104.00000000000409,-83.9999999999952,104.99999999999955,-349.99999999999477,-349.0000000000104,-6.0000000000060005,-859.9999999999941,-1158.9999999999989,147.00000000000557,-1373.000000000002,-374.999999999992,-73.99999999999629,390.0000000000015,,-5313.999999999987
2020.03.10,142.00000000000878,-822.9999999999959,-437.999999999994,-143.9999999999997,-7.999999999985796,150.99999999999002,-282.99999999999994,-295.0000000000008,46.00000000000159,-817.9999999999854,-1123.9999999999916,404.0000000000106,-1329.0000000000025,-352.9999999999811,-178.00000000000037,180.99999999999784,,-4868.999999999928
2020.03.10,33.000000000005244,-738.0000000000164,-451.0000000000014,-59.000000000009045,-341.99999999999784,82.00000000000429,-310.9999999999946,-304.9999999999997,17.000000000000348,-720.9999999999939,-1130.0000000000089,318.00000000001205,-1401.999999999992,-389.99999999997925,-159.9999999999935,341.0000000000024,,-5217.999999999962
2020.03.10,23.00000000000635,-724.0000000000135,-391.9999999999924,20.999999999993246,-401.00000000000693,97.9999999999981,-324.00000000000205,-330.0000000000081,60.99999999999994,-451.0000000000014,-734.9999999999968,293.00000000000637,-1331.9999999999998,-247.99999999998158,-165.9999999999995,378.00000000000057,,-4228.999999999996
2020.03.10,-129.9999999999968,-965.0000000000158,-480.0000000000027,18.999999999991246,-531.9999999999991,38.99999999998904,-556.9999999999964,-489.0000000000061,-28.000000000005798,-746.0000000000023,-1062.0000000000073,-6.000000000000227,-1836.9999999999998,-499.9999999999893,-119.99999999999788,541.9999999999981,,-6852.000000000041
2020.03.10,-173.9999999999964,-889.0000000000065,-478.0000000000006,10.999999999994348,-670.9999999999993,89.00000000000574,-541.0000000000026,-514.0000000000033,-85.99999999999719,-614.0000000000034,-764.0000000000091,-225.9999999999991,-1852.9999999999936,-672.9999999999902,-178.00000000000037,461.99999999999574,,-7099.0000000000055
2020.03.10,-188.9999999999947,-971.0000000000107,-569.9999999999927,-35.00000000000725,-676.9999999999943,107.99999999999699,-607.0000000000019,-600.0000000000006,-107.00000000000153,-746.0000000000023,-975.9999999999991,14.000000000010004,-2153.000000000005,-751.9999999999972,-251.00000000000122,434.000000000001,,-8078.000000000001
2020.03.10,-65.99999999999939,-971.0000000000107,-556.9999999999964,-136.00000000000279,-548.9999999999995,133.99999999998968,-517.9999999999962,-516.0000000000053,-119.99999999999788,-621.9999999999892,-1024.0000000000027,132.000000000005,-1991.0000000000093,-861.999999999985,-143.9999999999997,421.0000000000047,,-7388.999999999995
2020.03.10,2.000000000002,-1184.0000000000073,-578.9999999999961,-116.00000000000499,-519.0000000000028,165.9999999999995,-534.9999999999966,-520.0000000000093,-97.9999999999981,-766.0,-1147.9999999999934,66.0000000000025,-2028.0000000000075,-832.9999999999949,-188.9999999999947,422.9999999999956,,-7858.000000000006
2020.03.10,-70.99999999999883,-1644.000000000001,-770.9999999999994,-233.00000000000543,-729.9999999999862,109.00000000000354,-841.0000000000028,-723.0000000000069,-234.00000000000088,-1227.0000000000002,-1354.0000000000107,-399.0000000000009,-2472.999999999992,-1105.0000000000005,-34.99999999999615,646.9999999999976,,-11084.0
2020.03.10,-145.9999999999906,-1798.999999999995,-824.0000000000025,-212.00000000000108,-964.9999999999936,123.00000000000644,-963.0000000000027,-812.0000000000016,-250.00000000000577,-1269.9999999999934,-1330.0000000000089,-854.9999999999898,-2812.9999999999986,-1235.9999999999927,11.00000000000545,702.9999999999981,,-12637.999999999965
2020.03.10,-190.99999999999673,-2073.999999999998,-1266.999999999996,-578.0000000000007,-1174.9999999999927,-28.000000000005798,-1149.0,-1105.0000000000005,-477.0000000000052,-1566.999999999985,-1817.000000000002,-1007.9999999999956,-3391.999999999995,-1662.9999999999923,-498.9999999999939,395.99999999999636,,-17593.999999999964
2020.03.10,47.00000000000814,-1988.9999999999964,-1271.9999999999955,-625.0000000000089,-1224.000000000003,25.999999999992696,-910.9999999999951,-1109.0000000000043,-477.0000000000052,-687.9999999999998,-1824.0000000000034,-896.9999999999914,-3411.0000000000086,-1763.9999999999877,-508.9999999999928,307.99999999999716,,-16318.999999999996
2020.03.10,256.0000000000007,-1990.000000000003,-1334.9999999999973,-752.0000000000082,-958.9999999999987,11.999999999989797,-787.0000000000043,-927.0,-423.0000000000067,-847.9999999999822,-1661.0000000000014,-760.9999999999957,-3038.0000000000073,-1654.0,-520.9999999999936,212.99999999999653,,-15175.000000000011
