date,EURUSD,GBPCHF,EURCHF,EURCAD,AUDCAD,NZDCAD,empty,sum
2020.02.28,-1801.0000000000082,1898.999999999984,-514.0000000000144,-3922.9999999999877,-919.9999999999986,-855.0000000000058,,-6114.000000000031
2020.02.28,-1739.0000000000016,1898.999999999984,-480.99999999999807,-3909.9999999999914,-909.9999999999997,-829.9999999999974,,-5971.000000000005
2020.02.28,-1716.9999999999907,1882.9999999999902,-458.00000000000284,-4036.9999999999795,-863.9999999999981,-779.0000000000075,,-5971.999999999988
2020.02.28,-1705.000000000001,1909.9999999999895,-415.0000000000098,-4025.9999999999964,-812.0000000000016,-617.0000000000009,,-5665.00000000002
2020.02.28,-1639.999999999997,1869.9999999999939,-443.0000000000156,-4019.999999999979,-824.0000000000025,-601.000000000007,,-5658.000000000008
2020.02.28,-1661.0000000000014,1886.9999999999943,-426.9999999999996,-4049.999999999998,-773.0000000000015,-524.0000000000023,,-5548.000000000009
2020.02.28,-1629.9999999999982,1886.9999999999943,-432.9999999999945,-4275.999999999991,-704.0000000000047,-418.0000000000073,,-5574.000000000001
2020.02.28,-1685.9999999999875,2044.0000000000014,-409.0000000000149,-4374.999999999995,-619.9999999999983,-387.99999999999943,,-5433.999999999994
2020.02.28,-1679.9999999999927,2017.000000000002,-442.00000000000904,-4323.9999999999945,-605.9999999999955,-416.00000000000523,,-5450.999999999995
2020.02.28,-1720.9999999999948,2038.999999999991,-401.00000000000693,-4428.999999999994,-565.9999999999999,-338.00000000000495,,-5416.000000000009
2020.02.28,-1791.9999999999936,2079.999999999993,-364.00000000000875,-4493.999999999998,-483.99999999999557,-231.0000000000034,,-5285.000000000006
2020.02.28,-1775.9999999999998,2139.000000000002,-354.0000000000099,-4477.999999999982,-441.99999999999795,-187.9999999999993,,-5098.999999999987
2020.02.28,-1829.9999999999982,2102.999999999988,-365.0000000000153,-4520.999999999997,-434.000000000001,-243.99999999999977,,-5291.000000000024
2020.02.28,-1828.9999999999918,2203.9999999999836,-356.00000000000074,-4530.999999999996,-434.9999999999965,-248.99999999999923,,-5196.000000000001
2020.02.28,-1791.9999999999936,2207.000000000003,-365.0000000000153,-4474.0,-537.9999999999941,-292.9999999999988,,-5254.999999999999
2020.02.28,-1794.0000000000066,2359.9999999999845,-322.00000000000006,-4447.999999999985,-597.0000000000031,-313.00000000000773,,-5114.000000000018
2020.02.28,-2028.9999999999918,2290.9999999999986,-402.9999999999978,-4732.999999999987,-673.0000000000014,-462.0000000000068,,-6008.999999999987
2020.02.28,-2089.999999999992,2508.9999999999836,-289.0000000000059,-4903.999999999997,-663.999999999998,-461.0000000000003,,-5899.000000000009
2020.02.28,-2238.000000000007,2661.999999999987,-265.0000000000041,-5127.999999999999,-624.0000000000023,-435.0000000000076,,-6028.000000000033
2020.02.28,-2280.9999999999995,2312.0000000000027,-392.00000000001455,-5246.999999999979,-654.9999999999944,-534.0000000000011,,-6796.999999999986
2020.02.28,-2197.0000000000045,2380.9999999999886,-405.0000000000109,-5135.999999999985,-565.9999999999999,-385.99999999999744,,-6309.00000000001
2020.02.28,-2167.0000000000077,2418.999999999993,-344.99999999999534,-5034.999999999989,-541.9999999999981,-314.0000000000032,,-5984.0
2020.02.28,-2171.9999999999964,2475.000000000005,-346.0000000000019,-5030.999999999985,-312.00000000000114,-268.0000000000016,,-5653.999999999982
2020.02.28,-1885.9999999999877,2339.0000000000023,-232.99999999999432,-4687.999999999981,-265.99999999999955,-235.00000000000742,,-4968.999999999967
2020.02.28,-1749.0000000000005,2310.9999999999964,-163.00000000000205,-4652.999999999996,-292.00000000000335,-262.00000000000665,,-4808.000000000013
2020.02.28,-1737.999999999995,2292.9999999999895,-146.00000000000168,-4567.9999999999945,-309.99999999999915,-265.99999999999955,,-4735.0
2020.02.28,-1679.9999999999927,2367.9999999999923,-124.00000000001299,-4433.999999999983,-261.0000000000001,-214.99999999999852,,-4345.9999999999945
2020.02.28,-1661.0000000000014,2386.9999999999836,-70.0000000000145,-4465.999999999992,-312.9999999999966,-292.00000000000335,,-4415.000000000025
2020.02.28,-1631.999999999989,2628.9999999999923,-66.99999999999484,-4402.999999999979,-270.0000000000036,-284.0000000000065,,-4026.999999999981
2020.02.28,-1489.000000000007,2519.999999999989,-59.000000000009045,-4232.999999999998,-254.99999999999412,-214.00000000000307,,-3730.0000000000227
2020.02.28,-1482.0000000000055,2763.0000000000045,41.99999999998649,-4135.9999999999845,-266.999999999995,-231.99999999999886,,-3311.9999999999927
2020.02.28,-1649.999999999996,2966.9999999999864,-343.00000000000443,-4211.999999999994,-85.00000000000173,-113.00000000000753,,-3436.0000000000173
2020.02.28,-1777.0000000000064,3024.0000000000045,-390.0000000000015,-4163.99999999999,117.99999999999588,107.00000000000153,,-3081.999999999996
2020.02.28,-1824.9999999999877,3045.999999999993,-432.9999999999945,-4197.999999999991,58.000000000002494,25.999999999992696,,-3325.999999999985
2020.02.28,-1836.9999999999998,3164.9999999999955,-408.00000000000836,-4196.0,151.9999999999966,46.00000000000159,,-3078.0000000000146
2020.02.28,-1812.999999999998,3132.999999999986,-500.9999999999959,-4365.999999999981,43.00000000000415,-79.00000000000685,,-3582.999999999992
2020.02.28,-1766.000000000001,3186.999999999984,-487.99999999999955,-4411.999999999994,24.999999999997247,-63.00000000000195,,-3517.0000000000146
2020.02.28,-1807.000000000003,3271.999999999986,-482.00000000000466,-4371.999999999998,160.00000000000458,70.99999999999883,,-3158.000000000017
2020.02.28,-1821.9999999999902,3303.999999999996,-455.0000000000054,-4387.999999999992,126.0000000000039,75.00000000000284,,-3159.999999999985
2020.02.28,-2076.9999999999955,3163.0000000000045,-443.0000000000156,-4580.999999999991,-263.99999999999756,-258.0000000000027,,-4459.999999999997
2020.02.28,-2150.0000000000073,3125.0,-436.00000000001415,-4548.999999999981,-312.00000000000114,-299.00000000000483,,-4621.000000000008
2020.02.28,-2210.000000000001,3105.9999999999864,-429.99999999999704,-4760.999999999993,-239.0000000000003,-262.00000000000665,,-4796.000000000011
2020.02.28,-2178.9999999999977,2993.9999999999854,-463.0000000000134,-4825.999999999997,-204.99999999999963,-230.000000000008,,-4909.000000000031
2020.02.28,-2147.9999999999945,2998.999999999996,-465.0000000000043,-4663.999999999979,-83.9999999999952,-126.0000000000039,,-4487.999999999981
