date,USDCHF,EURUSD,USDCAD,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.08.28,-301.9999999999912,-567.0000000000064,397.99999999998727,41.9999999999976,-142.00000000000878,-434.0000000000259,76.99999999999375,-539.0000000000006,-219.99999999999798,-308.00000000000693,-108.00000000000409,-192.00000000000327,165.00000000000404,85.99999999998609,,-2044.0000000000762
2018.08.28,-339.0000000000004,-591.9999999999925,412.9999999999967,21.999999999999797,-167.00000000000603,-433.00000000002115,131.99999999999878,-496.00000000000756,-235.99999999999176,-335.00000000000796,-152.00000000000102,-200.00000000000017,140.0000000000068,45.99999999999049,,-2197.000000000036
2018.08.28,-319.99999999999807,-567.0000000000064,390.9999999999858,24.999999999997247,-147.00000000000824,-444.0000000000168,90.99999999999665,-495.000000000001,-229.99999999999687,-322.00000000000273,-141.9999999999959,-180.0000000000024,140.0000000000068,65.99999999998829,,-2134.0000000000537
2018.08.28,-346.9999999999973,-577.0000000000052,373.00000000000114,-7.9999999999968985,-164.00000000000858,-422.00000000002547,55.99999999998939,-502.00000000000244,-263.99999999999756,-292.0000000000016,-102.00000000000387,-162.0000000000066,155.00000000000514,106.99999999999044,,-2149.000000000059
2018.08.28,-339.0000000000004,-571.9999999999948,370.999999999988,-2.999999999997449,-201.00000000000674,-309.0000000000259,82.99999999998863,-574.0000000000078,-259.0000000000092,-239.00000000000432,-24.00000000000091,-213.00000000000762,192.00000000000327,90.99999999999665,,-1996.000000000079
2018.08.28,-345.99999999999073,-574.0000000000078,404.9999999999887,11.00000000000545,-185.00000000000182,-322.00000000000273,80.99999999999774,-568.000000000013,-219.99999999999798,-242.00000000000443,-25.99999999999625,-211.00000000000563,191.00000000000784,96.99999999999153,,-1909.0000000000293
2018.08.28,-339.99999999999585,-503.000000000009,360.9999999999891,-7.9999999999968985,-232.00000000000998,-213.00000000002228,160.99999999998892,-552.0000000000191,-181.00000000000892,-221.00000000000364,9.000000000000341,-248.00000000000378,214.00000000000307,82.99999999998863,,-1670.0000000000996
2018.08.28,-346.9999999999973,-537.9999999999941,387.99999999998835,0.0,-225.00000000000853,-259.00000000001455,137.9999999999937,-580.0000000000027,-195.9999999999962,-234.99999999999943,33.00000000000125,-251.00000000000122,254.00000000000978,131.99999999999878,,-1686.0000000000223
2018.08.28,-357.99999999999164,-578.0000000000118,364.9999999999931,-21.00000000000435,-243.99999999999977,-198.0000000000075,136.99999999998712,-575.0000000000144,-273.9999999999965,-199.00000000001228,55.999999999997385,-250.00000000000577,248.00000000000378,119.00000000000244,,-1772.00000000006
2018.08.28,-422.9999999999956,-720.9999999999939,490.999999999997,2.000000000002,-110.00000000001009,-336.00000000001273,90.99999999999665,-367.0000000000062,-312.00000000000114,-254.0000000000049,-22.00000000000557,-102.99999999999754,213.00000000000762,243.99999999999977,,-1607.0000000000243
2018.08.28,-527.9999999999951,-746.0000000000023,557.9999999999918,-38.0000000000047,-187.00000000000384,-526.0000000000105,-48.000000000003595,-596.0000000000188,-269.00000000000813,-299.0000000000066,-82.99999999999841,-151.00000000000114,185.00000000000182,154.99999999999403,,-2573.000000000065
2018.08.28,-537.9999999999941,-696.0000000000077,548.9999999999995,-51.99999999999649,-248.00000000000378,-341.0000000000082,112.000000000001,-536.0000000000032,-211.00000000000563,-271.0000000000008,-13.00000000000523,-214.99999999999852,236.00000000000287,147.99999999999258,,-2076.0000000000277
2018.08.28,-662.9999999999914,-731.9999999999993,580.999999999987,-129.9999999999968,-268.0000000000016,-423.0000000000018,-17.000000000000348,-546.000000000002,-225.00000000000853,-253.0000000000001,-60.000000000002274,-145.00000000000622,165.00000000000404,136.99999999998712,,-2579.0000000000323
2018.08.28,-680.9999999999983,-756.0000000000011,590.999999999986,-136.99999999999824,-295.0000000000008,-449.0000000000123,-42.0000000000087,-619.000000000014,-241.00000000000233,-255.00000000000966,-79.9999999999983,-168.99999999999693,143.00000000000423,79.99999999999119,,-2910.000000000059
2018.08.28,-728.9999999999908,-824.0000000000025,682.9999999999892,-121.00000000000443,-276.00000000000955,-482.00000000002774,54.99999999998284,-512.0000000000014,-222.00000000001108,-325.00000000000284,-162.9999999999967,-162.0000000000066,119.00000000000244,56.99999999999594,,-2902.0000000000828
2018.08.28,-701.9999999999915,-863.0000000000138,750.9999999999906,-61.999999999995396,-221.00000000000452,-372.0000000000141,164.99999999999292,-398.00000000000944,-190.00000000000128,-314.00000000000716,-161.00000000000136,-168.00000000000148,111.00000000000554,43.999999999999595,,-2380.0000000000514
2018.08.28,-717.000000000001,-879.0000000000075,749.999999999984,-73.00000000000084,-237.00000000000944,-391.00000000001955,191.99999999999218,-383.0,-214.00000000000307,-343.0000000000035,-188.0000000000024,-175.00000000000293,106.00000000000608,24.000000000001798,,-2528.0000000000664
2018.08.28,-735.9999999999923,-818.0000000000076,726.9999999999887,-102.00000000000209,-310.0000000000103,-329.00000000000773,249.99999999999466,-438.00000000000506,-164.00000000000858,-332.9999999999984,-150.00000000000568,-234.00000000000088,143.00000000000423,2.999999999997449,,-2491.000000000054
2018.08.28,-697.9999999999986,-797.0000000000033,753.9999999999881,-56.0000000000005,-317.0000000000006,-353.00000000000864,293.99999999999426,-504.0000000000156,-102.00000000000209,-374.00000000000944,-150.99999999999625,-300.0000000000003,181.00000000000892,-25.00000000000835,,-2448.000000000052
2018.08.28,-824.999999999998,-997.0000000000034,862.9999999999916,-88.99999999999464,-311.00000000000574,-505.0000000000239,167.9999999999904,-554.00000000001,-235.00000000000742,-398.00000000001035,-176.00000000000193,-248.99999999999923,173.00000000000094,24.999999999986144,,-3110.000000000085
2018.08.28,-792.9999999999993,-900.9999999999962,981.999999999994,4.999999999999449,-307.0000000000017,-468.00000000001774,375.9999999999986,-539.0000000000006,28.999999999990145,-481.00000000000875,-188.0000000000024,-362.00000000000676,246.00000000000176,-14.000000000002899,,-2415.000000000052
2018.08.28,-803.9999999999936,-994.000000000006,1024.0000000000027,19.00000000000235,-352.00000000000784,-695.0000000000216,225.99999999999287,-848.0000000000043,-42.999999999993044,-542.0000000000016,-233.0000000000041,-443.99999999999994,259.0000000000092,-89.00000000000574,,-3516.000000000031
2018.08.28,-831.9999999999994,-1097.999999999999,1202.9999999999984,102.99999999999754,-277.000000000005,-661.0000000000014,493.99999999999443,-572.0000000000169,34.000000000000696,-659.000000000006,-266.9999999999959,-448.9999999999994,334.00000000000097,-2.0000000000131024,,-2649.0000000000446
2018.08.28,-917.9999999999966,-1151.0000000000132,1086.9999999999936,-29.999999999996696,-330.0000000000081,-537.0000000000061,394.9999999999898,-501.0000000000181,-171.99999999999437,-533.0000000000013,-248.00000000000466,-353.99999999999875,231.0000000000034,-25.00000000000835,,-3086.000000000059
2018.08.28,-783.9999999999958,-920.0000000000097,913.9999999999926,-29.999999999996696,-389.000000000006,-307.00000000001637,644.9999999999844,-379.0000000000182,-72.99999999998974,-526.0000000000105,-197.00000000000273,-429.0000000000016,279.00000000000705,-43.999999999999595,,-2240.0000000000623
2018.08.28,-767.9999999999909,-984.000000000007,1041.9999999999873,58.000000000002494,-342.000000000009,-256.0000000000002,834.0000000000014,-265.0000000000041,-9.999999999998899,-593.0000000000035,-253.0000000000001,-479.0000000000072,285.00000000000193,-100.0000000000112,,-1831.0000000000389
2018.08.28,-800.9999999999961,-992.9999999999994,1001.9999999999918,9.999999999998899,-326.9999999999995,-269.00000000000546,767.9999999999909,-185.00000000001293,-66.00000000001049,-565.0000000000119,-263.9999999999958,-396.00000000000745,243.99999999999977,-56.000000000011596,,-1898.0000000000691
2018.08.28,-858.9999999999986,-1024.0000000000027,875.0000000000035,-111.00000000000554,-373.00000000000114,-164.0000000000157,597.0000000000031,-201.00000000000674,-256.99999999999613,-414.0000000000015,-251.00000000000477,-307.0000000000017,106.00000000000608,-124.00000000001299,,-2507.0000000000355
2018.08.28,-869.999999999993,-971.9999999999951,913.9999999999926,-94.00000000000519,-420.00000000000927,-170.00000000001592,659.999999999994,-292.00000000000335,-140.99999999999113,-453.00000000000296,-272.00000000000557,-387.99999999999943,120.00000000000898,-202.00000000001327,,-2580.0000000000387
2018.08.28,-902.9999999999983,-1012.0000000000128,993.9999999999837,-73.00000000000084,-412.00000000000125,-260.0000000000193,692.0000000000038,-283.000000000011,-99.99999999998899,-520.0000000000102,-340.0000000000034,-402.00000000000233,110.00000000001009,-233.00000000001654,,-2742.0000000000678
2018.08.28,-896.9999999999923,-1024.0000000000027,1000.0000000000009,-65.99999999999939,-407.0000000000018,-206.00000000001728,723.9999999999914,-260.0000000000158,-107.99999999999699,-503.0000000000001,-325.00000000000284,-409.99999999999926,110.00000000001009,-241.00000000000233,,-2613.0000000000286
2018.08.28,-878.9999999999965,-964.0000000000093,941.9999999999984,-85.99999999999719,-443.99999999999994,-214.00000000002706,702.9999999999869,-318.00000000001825,-96.99999999999153,-496.0000000000093,-313.0000000000024,-431.99999999999903,117.00000000000044,-256.99999999999613,,-2738.000000000061
2018.08.28,-731.9999999999993,-814.0000000000036,841.9999999999872,-31.999999999998696,-447.0000000000085,-225.00000000002274,712.9999999999859,-438.00000000000506,-22.999999999995246,-510.0000000000051,-263.00000000000523,-501.000000000007,190.00000000000128,-245.0000000000063,,-2485.0000000000828
2018.08.28,-709.9999999999995,-785.9999999999978,815.9999999999945,-29.999999999996696,-426.00000000000415,-205.0000000000125,733.9999999999902,-373.00000000000114,-18.0000000000069,-509.00000000000034,-260.9999999999957,-477.0000000000052,192.00000000000327,-218.00000000000708,,-2271.000000000039
2018.08.28,-725.9999999999933,-792.9999999999993,790.9999999999861,-55.000000000005045,-412.00000000000125,-226.0000000000275,678.9999999999852,-338.0000000000161,-58.000000000002494,-492.00000000000443,-263.9999999999958,-424.9999999999976,165.00000000000404,-192.00000000001438,,-2346.0000000000823
2018.08.28,-742.9999999999936,-760.0000000000051,766.0,-83.9999999999952,-426.00000000000415,-171.0000000000207,671.9999999999837,-310.0000000000103,-41.000000000002146,-459.0000000000032,-246.9999999999999,-409.0000000000038,153.00000000000313,-189.00000000001694,,-2248.0000000000678
2018.08.28,-752.9999999999926,-781.9999999999939,822.9999999999959,-56.99999999999594,-432.0000000000102,-178.0000000000257,722.0000000000005,-345.0000000000175,0.0,-484.00000000000887,-233.99999999999466,-451.0000000000014,194.0000000000053,-174.00000000000747,,-2151.0000000000464
2018.08.28,-791.9999999999927,-778.9999999999964,807.9999999999865,-85.99999999999719,-458.00000000000284,-204.00000000000773,685.0000000000023,-287.000000000015,-2.999999999997449,-469.0000000000083,-156.0000000000059,-463.0000000000023,221.00000000000452,-205.00000000001074,,-2188.0000000000437
2018.08.29,-814.9999999999991,-778.9999999999964,832.9999999999949,-107.99999999999699,-510.00000000001046,-186.00000000000705,712.9999999999859,-375.0000000000142,11.00000000000545,-478.00000000000864,-177.0000000000067,-502.9999999999979,248.99999999999923,-185.99999999999727,,-2311.000000000049
2018.08.29,-771.9999999999949,-766.0,835.9999999999923,-72.0000000000054,-464.00000000000887,-183.00000000002115,705.0000000000001,-405.0000000000109,31.000000000003247,-480.000000000004,-176.00000000000193,-482.00000000000466,260.00000000000466,-134.00000000001188,,-2102.0000000000637
2018.08.29,-737.9999999999942,-774.000000000008,848.9999999999886,-31.000000000003247,-420.00000000000927,-186.00000000000705,749.999999999984,-341.00000000001353,41.000000000002146,-504.0000000000049,-228.9999999999992,-470.9999999999992,221.00000000000452,-171.00000000001003,,-2004.0000000000691
