date,USDCHF,GBPUSD,EURUSD,NZDUSD,GBPCHF,CADCHF,GBPJPY,GBPCAD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.06.16,-344.99999999999534,-948.0000000000155,-878.000000000001,287.9999999999994,412.00000000001234,139.00000000000023,-1110.99999999999,-927.0000000000111,-690.0000000000128,428.0000000000115,823.000000000007,-307.0000000000017,,-3115.9999999999973
2020.06.16,-348.00000000000387,-1039.9999999999966,-893.0000000000105,337.99999999999386,507.000000000013,175.00000000000293,-1204.999999999984,-958.0000000000144,-585.0000000000133,507.000000000005,819.9999999999985,-329.00000000000153,,-3011.000000000011
2020.06.16,-358.9999999999982,-1127.9999999999957,-929.000000000002,525.9999999999932,583.0000000000002,282.99999999999994,-1349.9999999999943,-827.0,-137.00000000000932,737.000000000009,1062.0000000000073,-475.0000000000032,,-2013.9999999999932
2020.06.16,-378.00000000000057,-1158.0000000000146,-938.0000000000166,534.9999999999966,590.0000000000016,292.9999999999988,-1420.9999999999923,-811.0000000000061,-142.0000000000199,768.0000000000007,1063.0000000000027,-458.9999999999983,,-2058.000000000048
2020.06.16,-368.9999999999971,-1130.0000000000089,-955.0000000000169,554.9999999999944,573.0000000000013,270.0000000000036,-1401.0000000000105,-833.000000000017,-113.00000000000753,790.0000000000063,1089.0000000000066,-512.0000000000014,,-2036.000000000047
2020.06.16,-334.9999999999964,-1280.9999999999989,-1019.0000000000143,600.999999999996,744.9999999999957,351.0000000000013,-1626.0000000000048,-906.0000000000068,-73.00000000001194,873.0000000000047,1214.0000000000039,-521.0000000000048,,-1977.0000000000364
2020.06.16,-385.000000000002,-1191.0000000000086,-960.0000000000053,515.9999999999942,608.0000000000085,275.000000000003,-1365.9999999999854,-891.0000000000196,-246.00000000001288,698.0000000000075,1050.0000000000066,-454.9999999999943,,-2347.0000000000077
2020.06.16,-421.0000000000047,-1211.0000000000066,-979.0000000000188,506.9999999999908,582.0000000000158,256.0000000000007,-1343.999999999994,-896.000000000008,-301.0000000000179,667.0000000000016,1085.9999999999982,-432.9999999999945,,-2487.0000000000373
2020.06.16,-385.99999999999744,-1161.9999999999964,-969.0000000000199,426.9999999999996,578.9999999999961,241.99999999999778,-1215.0000000000034,-891.0000000000196,-473.0000000000123,538.0000000000109,1016.0000000000058,-329.00000000000153,,-2623.00000000004
2020.06.16,-368.9999999999971,-1218.000000000008,-926.0000000000045,413.99999999999216,651.0000000000016,262.00000000000665,-1376.0000000000048,-988.0000000000111,-462.0000000000068,581.0000000000031,1007.9999999999978,-348.9999999999993,,-2772.00000000003
2020.06.16,-390.99999999999693,-1285.0000000000027,-953.0000000000039,444.9999999999954,687.0000000000153,239.0000000000003,-1451.9999999999982,-1087.0000000000157,-428.00000000000614,614.0000000000043,992.9999999999994,-392.00000000000347,,-3010.0000000000123
2020.06.16,-365.0000000000042,-1587.000000000005,-1097.0000000000146,634.9999999999967,1005.9999999999958,424.9999999999976,-2125.0,-1090.0000000000132,-130.0000000000079,998.0000000000047,1239.9999999999966,-444.9999999999954,,-2535.000000000049
2020.06.16,-356.9999999999962,-1565.0000000000164,-1070.0000000000155,603.9999999999934,1000.0000000000009,390.0000000000015,-2019.0000000000055,-1170.0000000000043,-166.00000000002169,926.0000000000019,1156.9999999999968,-453.99999999999886,,-2724.0000000000637
2020.06.16,-322.9999999999955,-1531.0000000000157,-1038.0000000000057,484.999999999991,1009.9999999999998,380.00000000000256,-1850.999999999999,-1210.0,-439.0000000000116,722.999999999999,1099.0000000000055,-339.0000000000004,,-3034.0000000000305
2020.06.16,-310.9999999999946,-1598.9999999999948,-1012.0000000000128,473.0000000000012,1090.9999999999975,396.00000000000745,-2006.0000000000002,-1281.000000000021,-443.0000000000156,756.0000000000002,1131.9999999999998,-309.99999999999915,,-3114.000000000032
2020.06.16,-321.0000000000046,-1520.0000000000102,-971.0000000000107,435.9999999999919,1005.0000000000115,351.0000000000013,-1884.999999999991,-1254.0000000000218,-471.0000000000214,697.0000000000027,1066.0000000000002,-304.00000000000426,,-3171.000000000056
2020.06.16,-343.9999999999999,-1671.0000000000002,-1070.0000000000155,464.9999999999932,1117.9999999999968,402.00000000000233,-2099.9999999999945,-1300.0000000000123,-543.0000000000045,751.0000000000048,1070.9999999999998,-260.00000000000466,,-3481.0000000000346
2020.06.16,-309.0000000000037,-1571.0000000000114,-1000.0000000000009,357.99999999999164,1063.9999999999982,363.0000000000022,-1942.0000000000073,-1286.0000000000093,-698.0000000000208,621.0000000000093,975.0000000000036,-199.00000000000472,,-3624.0000000000528
2020.06.16,-290.9999999999968,-1516.0000000000061,-1004.0000000000049,319.99999999999807,1042.0000000000095,352.00000000000784,-1966.0000000000082,-1317.0000000000125,-841.0000000000028,612.9999999999995,938.0000000000055,-178.99999999999582,,-3849.000000000007
2020.06.16,-346.0000000000019,-1375.000000000015,-1105.0000000000005,293.99999999999426,829.0000000000131,214.99999999999852,-1645.0000000000102,-1346.0000000000027,-1070.9999999999998,504.0000000000049,907.9999999999977,-256.0000000000007,,-4394.000000000023
2020.06.16,-351.99999999999676,-1215.0000000000105,-995.0000000000125,170.99999999999892,670.9999999999993,163.00000000000205,-1377.0000000000095,-1255.0000000000061,-1221.0000000000055,320.0000000000074,824.0000000000025,-165.9999999999995,,-4432.00000000003
2020.06.16,-436.00000000000307,-1122.0000000000007,-872.0000000000061,51.000000000001044,483.99999999999557,-15.999999999993797,-1263.0000000000052,-1425.0000000000095,-1365.0000000000161,185.00000000000227,846.0000000000023,-144.99999999999514,,-5078.00000000003
2020.06.16,-407.0000000000018,-1149.0,-951.000000000013,78.99999999999574,541.9999999999981,38.0000000000047,-1362.9999999999995,-1372.0000000000177,-1404.0000000000052,252.00000000000955,909.0000000000042,-139.00000000000023,,-4965.000000000025
2020.06.16,-424.00000000000216,-1341.9999999999986,-1006.000000000018,223.99999999999088,699.0000000000052,92.99999999999864,-1651.0000000000105,-1421.0000000000057,-1097.0000000000146,446.00000000001216,958.9999999999987,-246.99999999999721,,-4767.000000000041
2020.06.16,-490.999999999997,-1354.999999999995,-933.000000000006,181.9999999999933,632.9999999999947,36.999999999998145,-1572.0000000000027,-1507.0000000000139,-1107.0000000000136,356.00000000000875,921.0000000000051,-207.00000000000162,,-5043.00000000003
2020.06.16,-526.9999999999997,-1503.0000000000098,-979.0000000000188,317.9999999999961,731.000000000015,53.00000000000304,-1712.9999999999939,-1610.0000000000002,-819.0000000000142,486.0000000000042,1031.000000000004,-331.999999999999,,-4864.000000000014
2020.06.16,-600.999999999996,-1504.0000000000164,-931.0000000000151,315.9999999999941,635.0000000000077,4.000000000004,-1703.000000000003,-1597.0000000000039,-733.0000000000059,481.9999999999993,1063.0000000000027,-324.9999999999975,,-4894.00000000003
2020.06.16,-546.9999999999975,-1405.0000000000118,-798.0000000000098,312.9999999999966,609.9999999999994,70.99999999999883,-1540.9999999999968,-1392.9999999999998,-547.0000000000086,451.0000000000076,931.9999999999995,-287.0000000000039,,-4141.000000000026
2020.06.16,-544.9999999999955,-1395.9999999999973,-790.0000000000018,261.0000000000001,602.999999999998,94.00000000000519,-1481.9999999999993,-1322.000000000001,-667.0000000000176,370.00000000000455,795.9999999999967,-190.00000000000128,,-4268.000000000009
2020.06.16,-468.9999999999972,-1394.0000000000064,-680.0000000000139,228.99999999999034,697.9999999999986,97.9999999999981,-1545.9999999999923,-1452.0000000000089,-580.0000000000027,371.0000000000093,855.0000000000058,-217.0000000000005,,-4087.000000000019
2020.06.16,-531.9999999999991,-1448.0000000000048,-706.0000000000066,334.9999999999964,656.9999999999965,85.00000000000173,-1609.9999999999852,-1223.0000000000184,-199.00000000001583,474.00000000000375,750.0000000000063,-175.00000000000293,,-3592.0000000000273
2020.06.16,-454.9999999999943,-1573.0000000000023,-659.0000000000095,461.99999999999574,887.9999999999999,343.9999999999999,-1841.0000000000082,-1123.0000000000073,76.99999999999375,673.0000000000018,873.999999999997,-236.99999999999832,,-2570.000000000032
2020.06.16,-409.0000000000038,-1303.0000000000098,-476.0000000000098,261.99999999999557,686.0000000000089,257.0000000000072,-1615.9999999999854,-1046.0000000000136,-181.00000000000892,490.99999999999966,855.0000000000058,-114.99999999999844,,-2595.000000000013
2020.06.16,-287.0000000000039,-1129.0000000000023,-344.00000000001097,395.99999999999636,670.9999999999993,426.9999999999996,-1383.9999999999861,-598.0000000000097,388.9999999999949,608.0000000000041,731.9999999999993,-158.0000000000026,,-677.0000000000219
2020.06.16,-104.00000000000409,-1161.9999999999964,-207.00000000000162,301.9999999999912,934.9999999999969,560.0000000000049,-1579.999999999984,-652.0000000000082,351.99999999999676,594.0000000000083,605.0,-66.99999999999484,,-423.9999999999911
2020.06.16,-141.00000000000225,-568.9999999999973,-17.000000000000348,-221.99999999999997,326.0000000000041,85.00000000000173,-676.9999999999925,-956.0000000000013,-762.0000000000182,-112.99999999999955,174.00000000000747,99.00000000000463,,-2772.9999999999936
2020.06.16,-227.99999999999488,-787.0000000000043,-231.0000000000034,19.999999999997797,419.9999999999982,168.99999999999693,-860.99999999999,-877.0000000000166,-452.00000000000796,129.0000000000049,456.00000000000085,-65.99999999999939,,-2308.000000000018
2020.06.16,-304.9999999999997,-724.0000000000135,-213.00000000001873,92.99999999999864,266.0000000000107,211.00000000000563,-867.999999999995,-555.0000000000166,-227.00000000002163,245.00000000000455,390.0000000000015,-36.0000000000027,,-1723.0000000000468
2020.06.16,-285.9999999999974,-815.0000000000101,-296.0000000000074,129.9999999999968,375.0000000000142,236.00000000000287,-862.9999999999995,-667.0000000000176,-252.0000000000078,236.0000000000042,448.9999999999994,-78.00000000000028,,-1831.0000000000227
2020.06.16,-310.9999999999946,-832.9999999999949,-325.0000000000197,165.9999999999995,365.0000000000153,178.00000000000037,-959.0000000000032,-786.00000000002,-213.00000000001873,308.00000000000693,534.0000000000011,-173.00000000000094,,-2049.000000000029
2020.06.16,-249.99999999999466,-648.0000000000041,-231.0000000000034,122.99999999999534,260.0000000000158,231.0000000000034,-745.0000000000045,-510.00000000001046,-180.0000000000024,257.000000000005,439.0000000000005,-107.00000000000153,,-1361.0000000000011
2020.06.16,-314.99999999999864,-672.0000000000059,-271.0000000000212,68.99999999999685,207.00000000000162,165.9999999999995,-736.9999999999948,-584.0000000000067,-386.00000000001967,182.00000000000216,417.0000000000007,-53.999999999998494,,-1978.000000000044
2020.06.16,-322.9999999999955,-716.0000000000056,-282.0000000000045,98.99999999999353,235.00000000000742,177.00000000000495,-793.0000000000064,-607.0000000000019,-325.0000000000197,222.0000000000084,467.0000000000063,-73.99999999999629,,-1920.000000000009
2020.06.16,-300.99999999999574,-676.0000000000099,-367.0000000000062,71.99999999999429,226.99999999999943,194.0000000000053,-722.0000000000084,-536.0000000000032,-443.99999999999994,174.0000000000066,524.9999999999977,-12.999999999996348,,-1867.0000000000168
2020.06.16,-258.0000000000027,-582.0000000000158,-276.00000000000955,48.99999999999905,192.99999999999872,238.0000000000049,-599.9999999999943,-391.000000000008,-449.0000000000105,144.00000000000546,377.0000000000051,14.000000000002899,,-1541.0000000000248
2020.06.16,-207.00000000000162,-621.0000000000049,-259.0000000000092,120.99999999999334,290.9999999999968,309.0000000000037,-683.9999999999975,-359.0000000000204,-196.0000000000184,242.00000000000443,390.99999999999693,-29.999999999996696,,-1002.0000000000534
2020.06.16,-139.00000000000023,-626.0000000000155,-265.0000000000041,107.99999999999699,377.0000000000051,413.0000000000078,-735.99999999999,-239.00000000001143,-268.0000000000016,250.0,309.99999999999915,41.000000000002146,,-774.0000000000115
2020.06.16,-126.99999999999933,-626.9999999999998,-277.00000000001614,109.99999999999899,405.9999999999952,472.00000000000574,-711.9999999999891,-127.00000000001043,-278.00000000000045,243.99999999999977,270.0000000000036,85.99999999999719,,-560.0000000000147
2020.06.17,-119.99999999999788,-568.9999999999973,-221.00000000000452,44.99999999999504,365.0000000000153,440.00000000000705,-653.9999999999964,-109.00000000000354,-278.00000000000045,185.00000000000227,219.00000000000253,166.99999999999494,,-529.999999999983
2020.06.17,-109.99999999999899,-555.0000000000166,-249.00000000001032,31.999999999998696,341.00000000001353,387.000000000004,-634.9999999999909,-108.00000000001918,-353.0000000000033,157.0000000000107,202.9999999999976,163.00000000000205,,-727.0000000000128
2020.06.17,-65.00000000000395,-493.0000000000101,-207.00000000000162,29.999999999996696,350.00000000000585,424.00000000000216,-633.0000000000098,-156.00000000000057,-363.0000000000022,181.0000000000116,253.99999999999866,94.00000000000519,,-584.000000000008
2020.06.17,-124.99999999999733,-568.000000000013,-235.00000000000742,90.0000000000012,347.0000000000084,407.0000000000018,-716.9999999999845,-181.00000000000892,-245.0000000000063,251.00000000000477,295.0000000000008,53.00000000000304,,-627.9999999999973
2020.06.17,-132.99999999999423,-652.0000000000082,-280.0000000000136,137.9999999999937,419.9999999999982,440.00000000000705,-830.9999999999889,-207.00000000000162,-206.00000000001728,314.00000000000716,326.9999999999995,34.000000000000696,,-636.0000000000175
2020.06.17,-121.00000000000443,-723.0000000000069,-292.00000000000335,182.99999999999983,500.00000000001154,479.0000000000072,-919.9999999999875,-231.0000000000034,-87.00000000001484,365.0000000000091,318.00000000000716,12.999999999996348,,-515.9999999999894
2020.06.17,-109.00000000000354,-459.0000000000094,-238.0000000000049,24.999999999997247,261.0000000000001,372.0000000000057,-424.0000000000066,-153.00000000000313,-455.0000000000054,94.99999999999886,102.00000000000209,92.99999999999864,,-890.0000000000305
2020.06.17,-115.99999999999389,-550.000000000006,-317.0000000000117,82.99999999999974,341.99999999999784,439.0000000000005,-651.0000000000105,-97.00000000001374,-391.000000000008,216.99999999999875,126.99999999999933,90.0000000000012,,-824.0000000000464
2020.06.17,-115.99999999999389,-425.0000000000087,-269.00000000000813,0.999999999995449,219.99999999999798,373.00000000000114,-412.00000000000614,-81.00000000001995,-585.0000000000133,67.00000000000728,18.0000000000069,133.00000000000534,,-1076.000000000036
2020.06.17,-102.99999999999754,-463.0000000000134,-295.0000000000008,24.999999999997247,273.9999999999965,422.00000000000017,-448.0000000000075,-53.00000000001415,-534.0000000000123,105.00000000000398,63.99999999999739,131.99999999999878,,-874.0000000000516
2020.06.17,-114.00000000000298,-414.00000000000324,-249.00000000001032,-30.000000000007798,216.00000000001617,357.00000000000733,-438.99999999999295,-117.00000000001154,-625.0000000000089,64.00000000000716,45.000000000006146,146.00000000000168,,-1159.9999999999995
2020.06.17,-178.99999999999582,-358.00000000001387,-285.00000000000193,-48.000000000003595,79.00000000000685,300.0000000000003,-317.99999999998363,-50.0000000000167,-708.0000000000198,11.00000000000989,70.0000000000034,177.00000000000495,,-1309.0000000000098
2020.06.17,-195.00000000000074,-428.00000000000614,-292.00000000000335,6.999999999990347,127.00000000001043,314.0000000000032,-411.00000000000136,-109.00000000000354,-591.0000000000082,76.00000000000762,82.99999999999974,112.99999999999643,,-1306.0000000000157
2020.06.17,-192.99999999999872,-409.0000000000149,-286.00000000000847,6.999999999990347,109.00000000000354,316.0000000000052,-424.0000000000066,-85.00000000000173,-565.9999999999999,94.99999999999886,97.00000000000264,109.99999999999899,,-1229.0000000000305
2020.06.17,-236.99999999999832,-551.0000000000126,-368.00000000001273,114.99999999999844,188.00000000001037,394.00000000000546,-539.999999999992,8.999999999992347,-413.00000000001893,194.00000000000261,129.9999999999968,104.99999999999955,,-974.0000000000291
2020.06.17,-249.99999999999466,-492.0000000000035,-356.00000000000074,67.9999999999903,114.99999999999844,338.00000000000495,-454.00000000000773,-27.00000000002145,-502.00000000000244,132.000000000005,107.00000000000153,112.000000000001,,-1209.0000000000293
2020.06.17,-248.00000000000378,-468.00000000000176,-379.0000000000182,42.999999999993044,95.00000000000064,324.00000000000205,-439.9999999999977,-25.00000000000835,-633.0000000000168,109.99999999999943,67.00000000000594,124.00000000000189,,-1430.0000000000437
