date,EURCHF,CADCHF,EURJPY,empty,sum
2020.05.07,-243.99999999999977,722.0000000000005,-2597.999999999999,,-2119.999999999998
2020.05.07,-252.0000000000078,724.0000000000024,-2609.9999999999995,,-2138.000000000005
2020.05.07,-256.00000000001177,744.9999999999957,-2549.9999999999973,,-2061.000000000013
2020.05.07,-293.99999999999426,744.9999999999957,-2574.9999999999886,,-2123.9999999999873
2020.05.07,-293.99999999999426,795.9999999999967,-2560.9999999999927,,-2058.9999999999905
2020.05.07,-296.0000000000074,770.9999999999994,-2552.9999999999973,,-2078.0000000000055
2020.05.07,-296.9999999999917,782.0000000000049,-2632.9999999999955,,-2147.9999999999823
2020.05.07,-293.99999999999426,802.9999999999982,-2653.9999999999964,,-2144.9999999999923
2020.05.07,-249.00000000001032,827.0,-2408.999999999992,,-1831.0000000000023
2020.05.07,-226.99999999999943,939.0000000000009,-2497.0,,-1784.9999999999986
2020.05.07,-239.00000000001143,973.0000000000016,-2468.999999999994,,-1735.0000000000039
2020.05.07,-253.99999999999866,980.0000000000031,-2518.9999999999914,,-1792.9999999999868
2020.05.07,-279.00000000000705,992.9999999999994,-2432.0000000000023,,-1718.00000000001
2020.05.07,-269.00000000000813,953.9999999999993,-2375.0,,-1690.0000000000089
2020.05.07,-255.00000000000523,1009.9999999999998,-2381.0,,-1626.0000000000055
2020.05.07,-252.0000000000078,1029.9999999999975,-2354.99999999999,,-1577.0000000000002
2020.05.07,-252.99999999999213,1053.0000000000039,-2330.999999999989,,-1530.9999999999773
2020.05.07,-269.9999999999925,1044.999999999996,-2420.000000000002,,-1644.9999999999984
2020.05.07,-265.0000000000041,1043.000000000005,-2390.999999999991,,-1612.99999999999
2020.05.07,-249.00000000001032,1027.0000000000002,-2418.999999999997,,-1641.0000000000068
2020.05.07,-219.99999999999798,1071.9999999999952,-2409.9999999999964,,-1557.999999999999
2020.05.07,-258.0000000000027,1227.9999999999957,-2486.9999999999945,,-1517.0000000000016
2020.05.07,-235.99999999999176,1244.0000000000007,-2476.9999999999895,,-1468.9999999999807
2020.05.07,-209.9999999999991,1395.9999999999973,-2452.9999999999886,,-1266.9999999999905
2020.05.07,-218.99999999999142,1471.9999999999955,-2424.9999999999973,,-1171.9999999999932
2020.05.07,-195.9999999999962,1473.9999999999975,-2361.9999999999945,,-1083.9999999999932
2020.05.07,-215.00000000000963,1402.0000000000032,-2384.999999999991,,-1197.9999999999973
2020.05.07,-188.00000000001037,1375.9999999999995,-2345.9999999999895,,-1158.0000000000005
2020.05.07,-174.00000000000747,1351.0000000000023,-2304.9999999999927,,-1127.999999999998
2020.05.07,-174.00000000000747,1349.9999999999957,-2227.9999999999945,,-1052.0000000000064
2020.05.07,-173.00000000000094,1297.999999999999,-2223.9999999999895,,-1098.9999999999914
2020.05.07,-174.00000000000747,1239.0000000000011,-2204.999999999998,,-1140.0000000000045
2020.05.07,-153.00000000000313,1236.0000000000039,-2168.999999999997,,-1085.9999999999961
2020.05.07,-164.00000000000858,1246.0000000000027,-2191.0000000000027,,-1109.0000000000086
2020.05.07,-163.00000000000205,1270.0000000000045,-2180.9999999999973,,-1073.9999999999948
2020.05.08,-175.99999999999838,1256.999999999997,-2189.9999999999977,,-1108.999999999999
2020.05.08,-177.00000000000495,1241.0000000000032,-2182.0000000000023,,-1118.000000000004
2020.05.08,-171.00000000001003,1285.9999999999982,-2161.999999999992,,-1047.0000000000036
2020.05.08,-134.00000000001188,1339.9999999999968,-2074.9999999999886,,-869.0000000000036
2020.05.08,-134.99999999999625,1334.0000000000018,-2082.999999999998,,-883.9999999999927
2020.05.08,-133.00000000000534,1326.000000000005,-2069.999999999993,,-876.9999999999936
2020.05.08,-119.00000000000244,1351.0000000000023,-1994.9999999999905,,-762.9999999999907
2020.05.08,-110.99999999999443,1405.9999999999961,-2000.0,,-704.9999999999982
2020.05.08,-134.00000000001188,1473.000000000002,-2036.9999999999918,,-698.0000000000016
2020.05.08,-134.99999999999625,1475.9999999999995,-2052.9999999999973,,-711.9999999999941
2020.05.08,-136.00000000000279,1463.9999999999986,-1978.999999999999,,-651.0000000000032
2020.05.08,-134.00000000001188,1456.0000000000018,-1917.0000000000016,,-595.0000000000116
2020.05.08,-139.00000000000023,1438.000000000006,-1909.9999999999966,,-610.9999999999909
2020.05.08,-143.00000000000423,1439.0000000000014,-1921.999999999997,,-626.0
2020.05.08,-147.99999999999258,1432.9999999999955,-1927.9999999999973,,-642.9999999999943
2020.05.08,-140.0000000000068,1439.9999999999968,-1924.9999999999973,,-625.0000000000073
2020.05.08,-141.00000000001333,1456.0000000000018,-1887.999999999991,,-573.0000000000025
2020.05.08,-140.0000000000068,1448.0000000000048,-1899.000000000001,,-591.000000000003
2020.05.08,-168.99999999999693,1456.0000000000018,-1985.99999999999,,-698.999999999985
2020.05.08,-205.00000000001074,1488.999999999996,-2003.0,,-719.0000000000148
2020.05.08,-231.0000000000034,1443.0000000000055,-2048.000000000002,,-835.9999999999998
2020.05.08,-248.00000000000378,1441.9999999999989,-2122.0,,-928.000000000005
2020.05.08,-265.0000000000041,1402.0000000000032,-2225.999999999999,,-1089.0
2020.05.08,-269.9999999999925,1392.9999999999998,-2173.9999999999923,,-1050.999999999985
2020.05.08,-268.0000000000016,1368.0000000000025,-2060.0000000000023,,-960.0000000000014
2020.05.08,-280.0000000000136,1375.9999999999995,-1980.9999999999945,,-885.0000000000086
2020.05.08,-279.00000000000705,1351.9999999999977,-1993.9999999999998,,-921.0000000000091
2020.05.08,-275.000000000003,1322.000000000001,-2013.999999999996,,-966.999999999998
2020.05.08,-275.000000000003,1277.000000000006,-1973.9999999999895,,-971.9999999999866
2020.05.08,-265.0000000000041,1315.999999999995,-1991.9999999999902,,-940.9999999999993
2020.05.08,-276.9999999999939,1302.0000000000032,-1995.999999999995,,-970.9999999999857
2020.05.08,-276.00000000000955,1307.999999999998,-1964.999999999989,,-933.0000000000007
2020.05.08,-275.000000000003,1402.0000000000032,-1780.9999999999918,,-653.9999999999916
2020.05.08,-286.99999999999284,1331.9999999999998,-1852.9999999999945,,-807.9999999999877
2020.05.08,-293.0000000000099,1385.000000000003,-1932.9999999999927,,-840.9999999999995
2020.05.08,-283.000000000011,1260.0000000000055,-1760.9999999999957,,-784.0000000000013
2020.05.08,-285.00000000000193,1227.0000000000002,-1712.9999999999939,,-770.9999999999956
2020.05.08,-273.0000000000121,1336.0000000000039,-1683.9999999999975,,-621.0000000000057
2020.05.08,-283.000000000011,1436.0000000000039,-1683.9999999999975,,-531.0000000000048
2020.05.08,-285.00000000000193,1436.0000000000039,-1694.0000000000027,,-543.0000000000009
2020.05.08,-293.0000000000099,1397.0000000000039,-1673.0000000000018,,-569.0000000000077
2020.05.08,-295.0000000000008,1366.0000000000005,-1661.9999999999918,,-590.9999999999923
2020.05.08,-300.00000000001137,1344.0000000000007,-1626.9999999999955,,-583.0000000000061
2020.05.08,-295.0000000000008,1385.000000000003,-1656.9999999999964,,-566.9999999999941
2020.05.08,-300.99999999999574,1390.9999999999977,-1683.9999999999975,,-593.9999999999955
2020.05.08,-313.99999999999204,1434.000000000002,-1665.9999999999968,,-545.9999999999868
2020.05.08,-322.00000000000006,1439.9999999999968,-1640.0000000000005,,-522.0000000000036
2020.05.08,-324.9999999999975,1405.0000000000007,-1644.999999999996,,-564.9999999999927
