date,GBPUSD,GBPAUD,EURAUD,empty,sum
2016.10.19,-1591.000000000009,-923.0000000000072,778.9999999999964,,-1735.00000000002
2016.10.19,-1354.999999999995,-608.0000000000085,747.0000000000088,,-1215.999999999995
2016.10.19,-1489.000000000007,-814.999999999988,730.9999999999927,,-1573.0000000000023
2016.10.19,-1446.0000000000139,-737.9999999999942,883.9999999999959,,-1300.0000000000123
2016.10.19,-1287.000000000016,-638.9999999999895,943.9999999999893,,-982.0000000000161
2016.10.19,-1280.9999999999989,-614.0000000000034,937.9999999999944,,-957.0000000000078
2016.10.19,-1324.9999999999984,-648.0000000000041,1072.9999999999907,,-900.0000000000118
2016.10.19,-1434.000000000002,-906.9999999999911,947.9999999999933,,-1393.0
2016.10.19,-1486.0000000000095,-869.0000000000086,1058.0000000000034,,-1297.0000000000148
2016.10.19,-1375.9999999999995,-770.000000000004,981.999999999994,,-1164.0000000000095
2016.10.19,-1513.0000000000089,-792.9999999999993,1164.9999999999939,,-1141.0000000000143
2016.10.19,-1313.0000000000086,-401.99999999999125,1252.0000000000086,,-462.99999999999136
2016.10.19,-1306.000000000007,-52.99999999999194,1627.0000000000007,,268.0000000000016
2016.10.19,-1218.000000000008,251.00000000000122,1770.000000000005,,802.9999999999983
2016.10.19,-1168.9999999999977,567.0000000000064,1954.9999999999957,,1353.0000000000043
2016.10.19,-1192.9999999999995,441.0000000000025,1872.9999999999914,,1120.9999999999943
2016.10.19,-1167.0000000000068,425.99999999999307,1777.0000000000064,,1035.9999999999927
2016.10.19,-1110.9999999999952,394.00000000000546,1777.9999999999907,,1061.000000000001
2016.10.19,-1198.0000000000102,326.0000000000041,1761.9999999999968,,889.9999999999907
2016.10.19,-1144.999999999996,377.0000000000051,1758.9999999999995,,991.0000000000088
2016.10.19,-1187.0000000000048,441.0000000000025,1846.9999999999986,,1100.9999999999964
2016.10.19,-1181.999999999994,388.0000000000106,1777.9999999999907,,984.0000000000072
2016.10.19,-1232.9999999999952,310.9999999999946,1747.0000000000095,,825.0000000000089
2016.10.19,-1303.0000000000098,327.00000000001063,1822.9999999999968,,846.9999999999977
2016.10.20,-1302.0000000000032,316.0000000000052,1797.000000000004,,811.0000000000061
2016.10.20,-1282.0000000000055,272.00000000000557,1744.9999999999966,,734.9999999999967
2016.10.20,-1299.0000000000057,310.9999999999946,1757.999999999993,,769.9999999999818
2016.10.20,-1324.000000000014,286.00000000000847,1740.9999999999925,,702.9999999999868
2016.10.20,-1278.0000000000014,368.00000000001273,1828.9999999999918,,919.0000000000032
2016.10.20,-1371.0000000000111,300.99999999999574,1861.0000000000016,,790.9999999999861
2016.10.20,-1280.9999999999989,537.0000000000097,2000.0000000000018,,1256.0000000000127
2016.10.20,-1341.9999999999986,-231.99999999998778,1421.0000000000057,,-152.99999999998067
2016.10.20,-1320.9999999999943,-275.000000000003,1364.0000000000095,,-231.99999999998772
2016.10.20,-1323.0000000000075,-224.000000000002,1337.0000000000105,,-209.9999999999991
2016.10.20,-1398.9999999999948,-414.9999999999876,1265.9999999999893,,-547.999999999993
2016.10.20,-1398.0000000000105,-506.0000000000064,1123.0000000000073,,-781.0000000000095
2016.10.20,-1373.000000000002,-500.9999999999959,1137.9999999999945,,-736.0000000000034
2016.10.20,-1317.0000000000125,-636.9999999999986,1008.0000000000089,,-946.0000000000023
2016.10.20,-1265.000000000005,-736.0000000000033,920.0000000000097,,-1080.9999999999986
2016.10.20,-1192.9999999999995,-604.9999999999889,998.9999999999943,,-798.9999999999941
2016.10.20,-1123.0000000000073,-611.9999999999903,936.0000000000035,,-798.9999999999942
2016.10.20,-1123.0000000000073,-573.0000000000013,960.0000000000053,,-736.0000000000033
2016.10.20,-1191.0000000000086,-763.0000000000026,866.9999999999956,,-1087.000000000016
2016.10.20,-1236.9999999999993,-924.9999999999981,720.9999999999939,,-1441.0000000000034
2016.10.20,-1149.0,-829.9999999999974,655.9999999999899,,-1323.0000000000073
2016.10.20,-1227.0000000000002,-848.0000000000043,659.0000000000095,,-1415.999999999995
2016.10.20,-1099.0000000000055,-649.999999999995,740.0000000000073,,-1008.9999999999932
2016.10.20,-1133.0000000000061,-608.0000000000085,801.0000000000073,,-940.0000000000073
2016.10.20,-1083.9999999999961,-642.9999999999936,727.0000000000109,,-999.9999999999789
2016.10.20,-1201.0000000000077,-862.9999999999916,729.0000000000018,,-1334.9999999999973
2016.10.20,-1137.0000000000102,-675.0000000000034,744.0000000000114,,-1068.0000000000023
2016.10.20,-1039.000000000012,-401.99999999999125,842.0000000000094,,-598.9999999999937
2016.10.20,-1151.9999999999975,-554.9999999999944,690.9999999999972,,-1015.9999999999947
2016.10.20,-1034.0000000000016,-417.0000000000007,808.0000000000088,,-642.9999999999935
2016.10.20,-1045.000000000007,-462.0000000000068,724.9999999999978,,-782.000000000016
2016.10.20,-753.0000000000036,-432.9999999999945,439.99999999999596,,-746.0000000000023
2016.10.20,-680.0000000000139,-24.000000000001798,1146.0000000000025,,441.9999999999868
2016.10.20,-741.9999999999982,-385.99999999999744,869.0000000000086,,-258.99999999998704
2016.10.20,-739.0000000000008,-809.9999999999997,794.0000000000058,,-754.9999999999947
2016.10.20,-869.0000000000086,-1002.9999999999983,763.0000000000026,,-1109.000000000004
2016.10.20,-900.0000000000119,-974.9999999999925,753.0000000000036,,-1122.000000000001
2016.10.20,-950.0000000000064,-970.9999999999885,767.0000000000066,,-1153.9999999999884
2016.10.20,-978.9999999999966,-1144.999999999996,676.0000000000099,,-1447.9999999999827
2016.10.20,-1175.9999999999993,-1383.000000000001,520.0000000000093,,-2038.9999999999907
2016.10.20,-1089.0000000000066,-1212.9999999999975,625.9999999999932,,-1676.000000000011
2016.10.20,-1036.999999999999,-1224.000000000003,642.9999999999936,,-1618.0000000000082
2016.10.20,-990.000000000002,-1180.9999999999877,710.0000000000106,,-1460.9999999999795
2016.10.20,-963.0000000000027,-1241.9999999999875,626.9999999999998,,-1577.9999999999902
2016.10.20,-910.9999999999951,-1258.0000000000036,547.0000000000086,,-1621.99999999999
2016.10.20,-924.0000000000136,-1210.0,615.00000000001,,-1519.0000000000036
2016.10.20,-983.0000000000006,-1265.9999999999893,658.0000000000031,,-1590.9999999999868
2016.10.20,-951.9999999999973,-1166.0000000000005,645.999999999991,,-1472.0000000000068
2016.10.21,-982.0000000000161,-1244.0000000000007,644.0000000000001,,-1582.0000000000168
2016.10.21,-939.0000000000009,-1204.000000000005,666.000000000011,,-1476.999999999995
2016.10.21,-944.9999999999958,-1197.999999999988,629.9999999999973,,-1512.9999999999864
2016.10.21,-981.0000000000097,-1255.9999999999905,628.9999999999907,,-1608.0000000000093
2016.10.21,-968.9999999999976,-1144.999999999996,716.0000000000056,,-1397.9999999999882
2016.10.21,-990.000000000002,-1153.000000000004,707.9999999999975,,-1435.0000000000089
2016.10.21,-863.9999999999981,-1072.0000000000064,729.0000000000018,,-1207.0000000000027
2016.10.21,-863.9999999999981,-1009.9999999999998,805.9999999999956,,-1068.0000000000023
2016.10.21,-953.0000000000039,-1122.0000000000007,798.0000000000098,,-1276.9999999999948
2016.10.21,-832.9999999999949,-1136.0000000000036,784.9999999999912,,-1184.0000000000073
2016.10.21,-771.0000000000106,-1096.0000000000082,858.0000000000032,,-1009.0000000000155
2016.10.21,-808.0000000000088,-930.999999999993,1073.9999999999973,,-665.0000000000045
2016.10.21,-839.0000000000119,-991.9999999999928,1009.9999999999998,,-821.000000000005
2016.10.21,-808.0000000000088,-977.0000000000057,980.0000000000031,,-805.0000000000115
2016.10.21,-839.9999999999964,-931.9999999999995,1036.999999999999,,-734.9999999999968
2016.10.21,-834.0000000000014,-994.000000000006,1012.9999999999973,,-815.00000000001
2016.10.21,-773.0000000000015,-797.9999999999876,1171.9999999999952,,-398.99999999999386
2016.10.21,-836.9999999999989,-835.000000000008,1130.9999999999932,,-541.0000000000136
2016.10.21,-930.0000000000086,-817.000000000001,1204.000000000005,,-543.0000000000045
2016.10.21,-870.9999999999995,-764.0000000000091,1201.999999999992,,-433.0000000000166
2016.10.21,-866.0000000000113,-713.9999999999924,1405.9999999999961,,-174.0000000000075
2016.10.21,-832.9999999999949,-753.9999999999881,1502.0000000000034,,-84.99999999997954
2016.10.21,-839.9999999999964,-699.0000000000052,1519.0000000000036,,-19.999999999997954
2016.10.21,-722.0000000000005,-873.999999999997,1279.9999999999923,,-316.00000000000523
2016.10.21,-673.0000000000125,-800.0000000000007,1171.000000000011,,-302.0000000000023
2016.10.21,-753.0000000000036,-753.9999999999881,1147.000000000009,,-359.9999999999827
2016.10.21,-721.000000000016,-848.0000000000043,1110.000000000011,,-459.00000000000955
2016.10.21,-522.0000000000002,-509.99999999998823,1241.0000000000032,,209.00000000001478
2016.10.21,-592.0000000000148,-568.9999999999973,1252.999999999993,,91.9999999999809
2016.10.21,-476.9999999999941,-500.9999999999959,1215.9999999999948,,238.00000000000477
2016.10.21,-242.00000000000887,-317.9999999999961,1158.9999999999989,,598.9999999999939
2016.10.21,-226.99999999999943,-551.9999999999969,1095.0000000000016,,316.00000000000523
2016.10.21,-347.0000000000084,-723.9999999999914,1000.0000000000009,,-70.99999999999886
2016.10.21,-354.9999999999942,-944.9999999999958,890.9999999999974,,-408.9999999999926
2016.10.21,-493.99999999999443,-1038.99999999999,913.0000000000083,,-619.9999999999762
2016.10.21,-382.0000000000157,-1051.0000000000018,849.9999999999952,,-583.0000000000223
2016.10.21,-446.9999999999974,-1323.0000000000075,760.9999999999894,,-1009.0000000000156
2016.10.21,-527.9999999999951,-1296.0000000000082,870.9999999999995,,-953.0000000000036
2016.10.21,-543.0000000000045,-1422.9999999999966,774.000000000008,,-1191.9999999999932
2016.10.21,-795.9999999999967,-1607.000000000003,801.0000000000073,,-1601.9999999999923
2016.10.21,-706.0000000000066,-1598.9999999999948,827.0,,-1478.0000000000014
2016.10.21,-679.0000000000074,-1597.0000000000039,801.9999999999916,,-1474.0000000000198
2016.10.21,-668.0000000000019,-1500.9999999999968,855.0000000000058,,-1313.9999999999927
2016.10.21,-710.0000000000106,-1381.9999999999943,903.0000000000093,,-1188.9999999999957
2016.10.21,-632.9999999999947,-1357.9999999999925,836.9999999999989,,-1153.9999999999884
2016.10.21,-653.999999999999,-1381.9999999999943,747.9999999999931,,-1288.0
2016.10.21,-734.0000000000124,-1391.9999999999932,801.0000000000073,,-1324.9999999999982
2016.10.21,-710.999999999995,-1194.9999999999905,906.0000000000068,,-999.9999999999786
