date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,AUDCAD,AUDNZD,empty,sum
2015.09.08,-895.9999999999968,-2086.9999999999945,817.0000000000073,463.9999999999977,999.0000000000055,2939.0000000000027,-1225.9999999999939,-3932.9999999999927,-1947.999999999972,124.99999999997513,307.99999999999716,-1134.999999999997,838.0000000000055,,-4734.999999999955
2015.09.08,-949.9999999999953,-2010.0000000000007,884.0000000000003,262.999999999991,1014.0000000000038,3153.000000000006,-1322.000000000001,-3871.9999999999854,-2162.9999999999595,251.00000000000122,-9.999999999998899,-1221.0000000000055,940.0000000000075,,-5042.999999999937
2015.09.08,-927.9999999999955,-2058.000000000004,907.0000000000107,275.9999999999874,1007.9999999999978,3186.0,-1343.9999999999895,-3884.999999999991,-2159.999999999984,144.99999999997294,15.999999999993797,-1212.9999999999975,946.0000000000024,,-5103.999999999997
2015.09.08,-961.0000000000008,-2048.0000000000055,909.000000000006,446.9999999999974,997.9999999999989,3315.0000000000014,-1374.999999999993,-4001.999999999981,-1960.9999999999684,129.99999999996348,215.00000000000963,-1027.9999999999957,961.0000000000118,,-4399.9999999999545
2015.09.08,-1070.0000000000043,-2103.9999999999945,1018.0000000000007,448.9999999999883,1024.9999999999982,3298.000000000001,-1363.0000000000032,-4170.999999999993,-2046.9999999999989,143.99999999996638,313.00000000000773,-1153.000000000004,980.0000000000031,,-4681.000000000032
2015.09.08,-1083.9999999999961,-2201.9999999999927,1049.9999999999973,329.00000000000153,1046.999999999998,3512.000000000004,-1478.0000000000016,-4262.999999999976,-2333.9999999999695,72.99999999998974,24.000000000001798,-1173.0000000000018,887.9999999999999,,-5610.999999999946
2015.09.08,-990.9999999999974,-2252.0000000000095,924.0000000000066,340.9999999999913,1024.0000000000027,3290.9999999999995,-1522.0000000000011,-4238.0,-2335.9999999999827,-78.0000000000225,-224.000000000002,-1253.9999999999995,775.0000000000146,,-6540.0
2015.09.08,-866.0000000000001,-2272.999999999992,966.9999999999987,361.9999999999957,1022.0000000000007,3376.0000000000014,-1482.99999999999,-4282.999999999987,-2366.9999999999636,-113.00000000002974,-211.00000000000563,-1141.0000000000032,768.0000000000131,,-6241.999999999962
2015.09.08,-863.9999999999981,-2249.0000000000123,885.0000000000051,341.99999999999784,968.9999999999976,3200.0000000000027,-1458.0000000000036,-4235.99999999999,-2377.9999999999914,-223.00000000003985,-286.99999999999284,-1102.000000000003,751.0000000000127,,-6650.0000000000155
2015.09.08,-841.0000000000028,-2239.9999999999977,902.000000000001,376.9999999999829,932.999999999995,3129.000000000004,-1466.9999999999961,-4132.999999999982,-2306.99999999997,-263.0000000000354,-181.00000000000892,-1066.0000000000002,755.0000000000168,,-6401.999999999993
2015.09.09,-753.9999999999991,-2194.0000000000073,877.0000000000095,387.99999999998835,900.9999999999962,3136.0000000000055,-1367.9999999999914,-4075.9999999999936,-2239.9999999999754,-290.9999999999968,-78.00000000000028,-1000.9999999999964,679.0000000000074,,-6020.999999999953
2015.09.09,-761.999999999996,-2174.9999999999936,959.0000000000032,386.9999999999818,929.9999999999975,3140.0000000000095,-1346.0000000000027,-4122.999999999991,-2208.999999999994,-226.00000000001506,-106.99999999999044,-1022.0000000000007,785.9999999999978,,-5767.999999999994
2015.09.09,-761.0000000000006,-2198.000000000011,978.9999999999992,403.99999999998215,963.9999999999982,3176.000000000001,-1373.000000000002,-4203.000000000003,-2225.9999999999723,-161.00000000003334,-123.99999999999079,-1090.9999999999975,754.0000000000102,,-5860.000000000019
2015.09.09,-739.9999999999962,-2207.000000000003,1009.0000000000003,376.9999999999829,1017.0000000000013,3127.9999999999973,-1366.999999999985,-4313.999999999993,-2274.9999999999827,-26.999999999999247,-197.00000000000273,-1175.0000000000039,659.0000000000095,,-6111.9999999999745
2015.09.09,-675.9999999999989,-2232.000000000012,1044.0000000000111,417.99999999998505,1051.9999999999973,3056.000000000014,-1315.9999999999839,-4342.999999999989,-2212.999999999976,79.99999999999119,-157.00000000000713,-1197.0000000000036,470.9999999999992,,-6012.999999999974
2015.09.09,-680.0000000000028,-2235.9999999999936,1058.9999999999975,501.9999999999802,1082.0000000000052,3066.000000000013,-1319.999999999988,-4526.999999999987,-2132.999999999985,132.99999999998312,-126.0000000000039,-1166.0000000000005,504.9999999999999,,-5840.999999999982
2015.09.09,-814.9999999999991,-2244.0000000000014,1174.0000000000066,437.99999999998283,1080.0000000000032,3096.00000000001,-1298.9999999999834,-4762.999999999976,-2161.9999999999973,175.99999999999838,-45.000000000006146,-1236.0000000000039,449.9999999999948,,-6149.999999999972
2015.09.09,-838.0000000000055,-2254.0000000000005,1304.000000000002,469.99999999999267,1073.0000000000018,3253.000000000017,-1344.9999999999961,-4854.99999999999,-2109.9999999999673,191.99999999997,120.00000000000898,-1254.999999999995,436.9999999999985,,-5807.999999999964
