date,USDCHF,GBPUSD,EURUSD,USDJPY,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,AUDCAD,NZDCAD,empty,sum
2016.07.11,78.00000000000028,453.99999999999886,109.00000000000354,-2230.9999999999945,546.000000000002,-2301.000000000002,302.9999999999977,624.0000000000023,100.00000000000009,3268.000000000001,1564.999999999994,1331.0000000000155,-2582.0000000000077,981.999999999994,175.00000000000293,333.0000000000055,,2754.000000000013
2016.07.11,102.00000000000209,473.99999999999665,100.0000000000112,-2233.9999999999945,611.9999999999903,-2278.9999999999964,283.99999999999534,612.9999999999969,136.00000000000279,3229.0000000000136,1703.9999999999943,1380.0000000000034,-2597.999999999999,951.9999999999973,211.00000000000563,314.99999999999864,,3001.0000000000186
2016.07.11,90.0000000000012,517.9999999999962,107.00000000001265,-2269.999999999996,632.0000000000103,-2314.9999999999977,271.9999999999945,627.9999999999952,152.00000000000767,3371.000000000009,1629.9999999999982,1433.0000000000175,-2632.000000000005,939.9999999999853,145.00000000000622,385.99999999999744,,3087.000000000033
2016.07.11,119.99999999999788,387.99999999998835,99.00000000000463,-2287.999999999997,556.0000000000009,-2324.9999999999886,287.9999999999994,573.0000000000013,72.0000000000054,3229.0000000000136,1496.9999999999927,1316.0000000000061,-2620.0000000000045,991.9999999999928,170.99999999999892,306.00000000000625,,2374.000000000019
2016.07.11,139.99999999999568,397.99999999998727,113.00000000000753,-2236.9999999999945,563.0000000000024,-2250.0,275.000000000003,573.9999999999967,70.99999999999883,3218.999999999994,1520.9999999999945,1324.000000000014,-2585.000000000008,954.9999999999948,129.00000000000134,343.00000000000443,,2552.9999999999923
2016.07.12,119.99999999999788,266.999999999995,104.00000000001519,-2194.0000000000027,-225.99999999999287,-2222.999999999999,265.99999999999955,614.0000000000034,107.00000000000153,2859.000000000009,1164.9999999999939,974.0000000000082,-2575.0000000000027,910.9999999999951,121.99999999999989,392.00000000000347,,683.0000000000246
2016.07.12,122.99999999999534,394.9999999999898,128.000000000017,-2188.0000000000023,544.9999999999955,-2213.9999999999986,258.9999999999981,604.0000000000045,72.0000000000054,3181.999999999988,1469.000000000009,1263.000000000014,-2554.000000000002,956.9999999999857,116.00000000000499,401.00000000000693,,2558.000000000012
2016.07.12,107.00000000000153,407.99999999998613,114.0000000000141,-2174.9999999999973,526.0000000000042,-2192.9999999999977,268.99999999999704,480.0000000000027,75.00000000000284,3094.999999999999,1444.000000000001,1224.000000000003,-2546.0000000000064,946.0000000000024,119.99999999999788,207.00000000000162,,2101.000000000012
2016.07.12,89.00000000000574,409.99999999999926,128.000000000017,-2104.99999999999,530.9999999999926,-2146.9999999999914,261.99999999999557,504.9999999999999,80.00000000000229,3092.0000000000127,1417.0000000000016,1192.0000000000152,-2489.0000000000045,930.999999999993,170.00000000000347,274.00000000000756,,2340.0000000000605
2016.07.12,117.99999999999588,266.999999999995,126.0000000000039,-2089.999999999989,415.99999999999415,-2120.999999999995,273.000000000001,514.9999999999987,-8.999999999992347,2820.999999999998,1366.0000000000005,1110.000000000011,-2432.0000000000023,946.9999999999867,165.9999999999995,290.00000000000136,,1763.0000000000068
2016.07.12,124.99999999999733,279.99999999999136,104.00000000001519,-2051.9999999999927,418.9999999999916,-2078.9999999999936,307.99999999999716,507.0000000000019,-1.999999999990898,2730.9999999999945,1387.9999999999893,1111.0000000000175,-2368.000000000009,997.9999999999878,206.00000000000617,231.99999999999886,,1908.0000000000023
2016.07.12,124.00000000000189,304.9999999999997,85.00000000000173,-2021.9999999999914,466.00000000001086,-1974.9999999999943,178.00000000000037,373.00000000000114,33.000000000005244,2774.000000000001,1408.9999999999936,1171.000000000011,-2314.9999999999977,978.9999999999966,175.99999999999838,207.99999999999707,,1969.0000000000352
2016.07.12,265.0000000000041,336.9999999999873,72.0000000000054,-2265.999999999991,754.0000000000102,-2105.9999999999945,107.00000000000153,285.9999999999974,72.0000000000054,2853.0000000000086,1478.0000000000016,1114.000000000015,-2620.0000000000045,940.9999999999918,255.00000000000523,130.0000000000079,,1672.0000000000514
2016.07.12,309.99999999999915,620.9999999999827,69.00000000000794,-2597.999999999999,1005.9999999999958,-2381.999999999991,139.99999999999568,334.00000000000097,212.00000000000108,3503.999999999991,1852.000000000009,1224.000000000003,-2957.999999999998,960.9999999999897,343.00000000000443,146.00000000000168,,2783.999999999993
2016.07.12,136.00000000000279,617.0000000000009,82.00000000000429,-2679.000000000002,1045.000000000007,-2512.0000000000005,88.99999999999464,231.99999999999886,246.00000000000176,3919.9999999999873,1862.0000000000082,962.0000000000184,-3082.999999999998,893.9999999999948,439.99999999999596,111.00000000000554,,2362.00000000002
2016.07.12,87.00000000000374,1120.9999999999943,283.000000000011,-2524.000000000001,1293.000000000011,-2521.9999999999914,156.99999999999602,166.99999999999494,419.00000000000273,4043.0000000000064,2266.999999999997,1296.0000000000082,-3112.9999999999995,1019.9999999999986,504.9999999999999,-68.00000000000139,,4431.00000000003
2016.07.12,78.99999999999574,1272.999999999991,398.00000000000944,-2442.9999999999977,1356.0000000000016,-2521.000000000001,142.99999999999312,178.00000000000037,425.0000000000087,4248.999999999995,2286.9999999999945,1192.9999999999995,-3121.000000000009,1047.9999999999823,650.0000000000061,-34.99999999999615,,5158.999999999974
2016.07.12,95.00000000000064,1164.9999999999939,310.0000000000103,-2543.999999999997,1350.0000000000068,-2571.9999999999886,163.00000000000205,221.99999999999997,433.0000000000056,4378.999999999991,2333.0000000000073,1229.0000000000134,-3173.000000000002,1070.9999999999998,670.000000000004,-8.999999999992347,,5122.0000000000555
2016.07.12,151.00000000000114,1150.999999999991,310.0000000000103,-2576.999999999998,1316.9999999999905,-2573.999999999998,190.00000000000128,214.00000000000307,413.0000000000078,4383.00000000001,2313.0000000000095,1221.0000000000055,-3177.000000000007,1109.9999999999889,660.000000000005,-14.999999999998348,,5090.000000000022
2016.07.12,178.00000000000037,1034.0000000000016,284.00000000001756,-2537.999999999997,1251.000000000002,-2515.999999999991,183.99999999999528,180.0000000000024,360.0000000000048,4078.0000000000027,2205.999999999997,1121.0000000000164,-3112.000000000009,1103.9999999999939,683.0000000000002,-78.99999999999574,,4418.000000000042
2016.07.12,173.9999999999964,1054.9999999999836,297.0000000000139,-2453.0000000000027,1256.999999999997,-2437.999999999988,188.9999999999947,149.99999999999457,370.00000000000364,4141.999999999996,2262.9999999999927,1089.0000000000066,-3017.00000000001,1110.9999999999952,702.0000000000026,-134.0000000000008,,4756.999999999975
2016.07.12,175.99999999999838,1187.999999999989,297.0000000000139,-2518.9999999999914,1383.000000000001,-2489.999999999995,168.99999999999693,136.99999999999824,455.0000000000054,4358.000000000004,2380.0000000000045,1163.000000000003,-3072.0000000000027,1083.9999999999961,714.999999999999,-110.99999999999443,,5313.0000000000255
2016.07.12,87.99999999999919,1265.9999999999893,322.00000000000006,-2489.999999999995,1370.0000000000045,-2560.9999999999927,178.99999999999582,139.00000000000023,434.000000000001,4455.000000000013,2381.9999999999955,1226.000000000016,-3144.0000000000055,1075.9999999999882,689.0000000000063,-129.9999999999968,,5301.00000000002
2016.07.12,82.99999999999974,1180.9999999999877,343.00000000000443,-2737.9999999999995,1300.0000000000123,-2798.9999999999923,120.99999999999334,48.000000000003595,402.00000000000233,4348.000000000013,2232.999999999996,1117.0000000000125,-3403.000000000006,1011.9999999999907,675.9999999999989,-176.99999999999383,,3747.0000000000227
2016.07.12,80.99999999999774,1293.9999999999952,344.00000000001097,-2903.9999999999964,1425.9999999999939,-2915.999999999997,58.99999999999794,-11.00000000000545,451.0000000000014,4748.999999999995,2166.0000000000014,1039.000000000012,-3570.0000000000073,868.000000000002,629.0000000000018,-193.99999999999417,,3511.0000000000086
2016.07.12,-180.99999999999784,1404.9999999999895,420.00000000002035,-3012.0000000000005,1438.9999999999902,-3322.999999999993,54.999999999993946,-24.999999999997247,491.0000000000081,4873.999999999995,2218.0000000000086,1096.0000000000082,-4042.000000000002,890.9999999999974,672.0000000000059,-213.99999999999199,,2764.000000000036
2016.07.12,-171.99999999999437,1553.9999999999886,568.000000000013,-2969.999999999999,1448.0000000000048,-3275.9999999999964,114.00000000000298,-51.000000000001044,483.0000000000001,4598.000000000013,2384.000000000008,977.0000000000057,-4027.000000000001,1005.9999999999958,858.0000000000032,-319.0000000000026,,3175.000000000041
2016.07.12,-143.9999999999997,1685.0000000000032,605.0000000000111,-2616.99999999999,1584.0000000000077,-2906.9999999999964,63.99999999999739,-129.00000000000134,529.0000000000017,4843.9999999999945,2353.000000000005,897.0000000000144,-3588.000000000008,899.9999999999897,897.9999999999987,-322.00000000000006,,4652.000000000027
2016.07.12,-166.99999999999494,1807.000000000003,632.0000000000103,-2847.999999999999,1581.0000000000102,-3097.999999999999,14.999999999998348,-63.99999999999739,551.0000000000015,5070.999999999998,2414.9999999999895,1011.0000000000064,-3799.0000000000064,831.9999999999883,853.0000000000038,-241.00000000000233,,4551.000000000009
2016.07.12,-166.99999999999494,1895.0000000000023,643.0000000000158,-2923.000000000002,1697.9999999999995,-3245.999999999995,-53.00000000000304,-63.99999999999739,635.0000000000077,5540.999999999996,2431.0000000000055,1097.0000000000146,-3927.000000000007,665.9999999999889,707.000000000002,-143.9999999999997,,4789.000000000033
2016.07.12,-90.0000000000012,1991.9999999999939,585.0000000000133,-3277.000000000001,1866.9999999999964,-3490.9999999999995,-78.00000000000028,-80.00000000000229,718.0000000000075,5701.999999999998,2593.000000000001,1415.0000000000107,-4239.000000000005,715.9999999999833,744.0000000000002,-131.99999999999878,,4944.999999999996
2016.07.12,-90.0000000000012,2113.9999999999936,587.0000000000042,-3316.0000000000027,1957.0000000000086,-3516.999999999996,-74.00000000000739,-90.99999999999665,779.0000000000075,6125.0,2661.0000000000023,1345.0000000000184,-4280.000000000001,696.999999999992,783.0000000000003,-125.99999999999278,,5554.000000000029
2016.07.12,-83.9999999999952,2052.9999999999936,465.0000000000043,-3200.9999999999936,1906.0000000000077,-3414.0000000000014,-219.00000000000253,-187.9999999999993,770.000000000004,6039.999999999992,2533.999999999992,1231.0000000000043,-4126.000000000005,390.9999999999858,729.9999999999973,-109.99999999999899,,4777.9999999999845
2016.07.12,90.0000000000012,1828.9999999999918,348.00000000001495,-3168.999999999997,1993.0000000000002,-3250.9999999999905,-282.99999999999994,-263.0000000000021,814.0000000000036,5893.000000000001,2269.00000000001,1087.0000000000157,-3966.9999999999986,327.99999999999494,700.0000000000006,-73.00000000000084,,4345.000000000045
2016.07.12,170.00000000000347,1742.9999999999834,348.00000000001495,-3346.999999999994,1998.9999999999952,-3327.9999999999886,-258.9999999999981,-326.0000000000041,777.0000000000055,5896.999999999991,2332.000000000001,1072.0000000000064,-4179.000000000002,464.9999999999821,750.0000000000063,-200.00000000000017,,3914.000000000002
2016.07.12,100.00000000000009,2001.9999999999927,439.0000000000116,-3409.9999999999964,2204.9999999999905,-3411.999999999992,-302.9999999999977,-329.00000000000153,861.0000000000007,6358.000000000004,2377.9999999999914,1177.000000000006,-4231.999999999999,348.9999999999993,690.9999999999972,-154.99999999999403,,4719.000000000013
2016.07.12,95.00000000000064,1915.9999999999843,489.0000000000061,-3631.999999999991,2071.0000000000005,-3683.9999999999973,-377.0000000000051,-224.000000000002,759.0000000000097,6270.00000000001,2183.000000000002,1207.0000000000025,-4584.000000000004,286.99999999999284,590.999999999997,-39.999999999995595,,3327.000000000012
2016.07.12,131.99999999999878,1844.0000000000011,389.0000000000171,-3859.9999999999995,2120.000000000011,-3738.99999999999,-385.000000000002,-236.00000000000287,798.0000000000098,6671.999999999997,2100.9999999999973,1131.9999999999998,-4649.000000000001,220.99999999998232,575.0000000000033,101.00000000000664,,3216.0000000000296
2016.07.12,165.9999999999995,1879.9999999999927,371.00000000001023,-4049.9999999999973,2173.0000000000027,-3994.0,-380.00000000000256,-192.99999999999872,814.0000000000036,6852.000000000004,2221.0000000000064,1080.0000000000143,-4896.000000000001,293.99999999999426,607.0000000000019,109.00000000000354,,3054.000000000033
2016.07.12,165.9999999999995,1958.9999999999995,339.0000000000004,-4054.9999999999927,2228.9999999999923,-4057.0000000000023,-295.0000000000008,-214.99999999999852,863.0000000000026,6949.999999999989,2489.0000000000077,1295.0000000000018,-4954.999999999998,375.9999999999986,734.9999999999968,-83.9999999999952,,3740.0000000000005
2016.07.12,236.99999999999832,2195.999999999998,195.00000000001182,-3987.9999999999995,2473.9999999999986,-3820.999999999998,-563.9999999999978,-428.00000000000614,1005.0000000000003,7194.999999999993,2801.000000000009,1404.0000000000052,-4897.0000000000055,218.99999999999142,689.0000000000063,-24.000000000001798,,4693.000000000003
2016.07.12,495.9999999999964,2317.9999999999977,175.00000000001404,-4110.99999999999,3037.000000000001,-3734.9999999999995,-584.0000000000067,-455.0000000000054,1249.0,7461.000000000013,2907.9999999999995,1802.0000000000148,-4794.000000000011,124.99999999999733,660.000000000005,-51.99999999999649,,6500.000000000029
2016.07.12,526.0000000000042,2734.9999999999986,155.00000000001623,-4195.999999999998,3438.9999999999923,-3820.999999999998,-657.0000000000076,-565.0000000000044,1526.0000000000052,8105.9999999999945,3383.0000000000027,2278.0000000000023,-4916.000000000011,22.999999999995246,629.9999999999973,-43.999999999999595,,8601.999999999989
2016.07.12,485.99999999999756,2868.999999999988,270.00000000001467,-4278.999999999996,3533.000000000008,-3952.9999999999886,-779.0000000000075,-580.0000000000027,1538.0000000000061,8306.000000000011,3238.999999999992,2324.999999999999,-5168.000000000006,-155.00000000001623,578.0000000000007,53.00000000000304,,8283.000000000004
2016.07.12,397.99999999999835,3256.9999999999986,374.0000000000077,-4336.999999999989,3750.999999999993,-4091.9999999999986,-779.0000000000075,-653.0000000000035,1689.0000000000073,8881.0,3445.9999999999936,2372.0000000000186,-5233.000000000004,-164.00000000000858,639.9999999999961,41.9999999999976,,9592.0
2016.07.12,407.0000000000018,3144.9999999999977,259.0000000000092,-4378.0,3771.9999999999977,-4135.999999999995,-743.0000000000048,-614.0000000000034,1700.0000000000016,8788.999999999987,3506.000000000009,2514.0000000000164,-5278.0000000000055,-171.00000000001003,628.0000000000064,-9.999999999998899,,9390.00000000001
