date,USDCHF,USDJPY,AUDUSD,CADCHF,AUDCHF,NZDCHF,EURGBP,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDNZD,empty,sum
2019.11.11,-380.00000000000256,-189.99999999999773,-56.0000000000005,-300.0000000000003,-331.999999999999,140.0000000000068,430.00000000000813,-253.00000000001432,-421.99999999998903,-605.9999999999955,-162.00000000000614,-214.00000000001285,-663.999999999998,,-3009.000000000001
2019.11.12,-390.0000000000015,-182.00000000000216,-62.000000000006494,-327.00000000001063,-341.99999999999784,129.00000000000134,441.0000000000025,-152.0000000000188,-434.000000000001,-612.9999999999969,-164.00000000000148,-230.00000000000398,-685.0000000000023,,-3011.000000000039
2019.11.12,-378.00000000000057,-171.00000000000648,-92.99999999999864,-314.0000000000032,-376.99999999999403,132.0000000000099,434.000000000001,-214.00000000000307,-526.9999999999886,-558.9999999999984,-156.0000000000059,-258.0000000000098,-713.0000000000081,,-3194.0000000000064
2019.11.12,-394.00000000000546,-188.0000000000024,-63.99999999999739,-335.0000000000075,-348.9999999999993,154.0000000000097,399.0000000000049,-312.00000000000114,-504.9999999999999,-590.0000000000016,-192.00000000000728,-237.99999999999955,-717.000000000012,,-3331.000000000019
2019.11.12,-395.0000000000009,-188.0000000000024,-65.99999999999939,-320.00000000000915,-353.0000000000033,152.00000000000767,384.00000000000654,-302.0000000000023,-526.0000000000042,-557.9999999999918,-174.99999999999716,-237.99999999999955,-712.0000000000015,,-3296.9999999999973
2019.11.12,-399.0000000000049,-161.00000000000136,-63.00000000000195,-345.0000000000064,-363.0000000000022,177.00000000000495,448.9999999999994,-329.00000000000153,-509.99999999998823,-641.0000000000027,-171.99999999999704,-217.00000000001296,-757.0000000000076,,-3331.0000000000223
2019.11.12,-370.00000000000364,-55.00000000000682,-13.00000000000745,-330.0000000000081,-285.00000000000193,190.00000000000128,429.0000000000016,-344.00000000001097,-398.00000000000944,-631.0000000000038,-99.00000000000375,-90.00000000000341,-669.0000000000085,,-2665.0000000000646
2019.11.12,-351.0000000000013,-78.00000000000296,-70.99999999999883,-326.0000000000041,-327.99999999999494,132.0000000000099,436.9999999999985,-324.0000000000132,-479.0000000000072,-499.000000000005,-132.99999999999557,-169.00000000001114,-642.0000000000092,,-2831.0000000000346
2019.11.12,-285.00000000000193,-90.00000000000341,-121.00000000000443,-309.0000000000037,-344.99999999999534,149.00000000001023,453.99999999999886,-339.0000000000004,-560.0000000000049,-486.999999999993,-168.99999999999693,-231.99999999999932,-686.0000000000089,,-3020.0000000000036
2019.11.12,-270.0000000000036,-70.00000000000739,-180.99999999999784,-291.0000000000079,-383.99999999999545,-73.99999999999629,440.00000000000705,-335.00000000001864,-703.0000000000092,172.0000000000166,-153.0000000000058,-284.000000000006,-377.0000000000051,,-2510.0000000000296
2019.11.12,-273.9999999999965,-88.00000000000807,-173.00000000000094,-298.0000000000094,-375.9999999999986,-130.99999999999224,440.00000000000705,-349.0000000000215,-687.9999999999998,329.00000000000153,-173.00000000000182,-287.00000000000614,-268.0000000000016,,-2336.000000000028
2019.11.12,-285.00000000000193,-79.9999999999983,-102.00000000000209,-271.0000000000101,-312.00000000000114,-25.999999999992696,452.00000000000796,-332.00000000002115,-571.9999999999948,85.00000000000173,-131.00000000000023,-205.0000000000125,-350.00000000000585,,-2129.000000000031
2019.11.12,-280.00000000000244,-82.99999999999841,-124.00000000000189,-279.00000000000705,-332.99999999999443,-92.99999999999864,433.0000000000056,-349.0000000000215,-621.9999999999892,272.00000000000557,-144.00000000000546,-231.00000000000875,-262.00000000000665,,-2095.000000000023
2019.11.12,-280.9999999999979,-102.00000000000387,-131.99999999999878,-296.0000000000074,-341.0000000000024,-100.99999999999554,428.00000000000614,-387.000000000004,-648.9999999999885,290.9999999999968,-177.0000000000067,-253.0000000000001,-270.99999999999903,,-2271.0000000000014
2019.11.12,-292.00000000000335,-94.99999999999886,-87.99999999999919,-280.00000000000244,-317.9999999999961,-72.99999999998974,429.0000000000016,-363.0000000000022,-574.0000000000078,226.99999999999943,-140.00000000000057,-202.0000000000124,-256.99999999999613,,-2026.0000000000075
2019.11.12,-273.000000000001,-79.9999999999983,-87.00000000000374,-267.00000000000614,-292.00000000000335,-82.99999999999974,440.00000000000705,-348.00000000001495,-548.9999999999995,261.0000000000001,-135.00000000000512,-190.00000000001194,-219.99999999999798,,-1823.0000000000343
2019.11.12,-258.0000000000027,-24.00000000000091,-39.00000000000014,-235.00000000000742,-231.99999999999886,-31.999999999998696,440.00000000000705,-333.0000000000055,-465.99999999998863,184.00000000000637,-67.99999999999784,-98.00000000001319,-211.00000000000563,,-1372.0000000000061
2019.11.12,-245.0000000000063,42.999999999992156,0.999999999995449,-204.00000000000418,-183.99999999999528,-13.999999999991797,424.9999999999976,-331.0000000000146,-408.9999999999927,209.00000000001472,3.0000000000001137,-9.000000000000341,-161.99999999999548,,-877.0000000000007
2019.11.12,-243.99999999999977,36.99999999999193,2.999999999997449,-243.99999999999977,-187.00000000000384,-20.999999999993246,428.00000000000614,-328.00000000001717,-357.00000000000733,171.00000000001003,-24.00000000000091,-10.000000000005116,-148.00000000001478,,-924.0000000000365
2019.11.12,-261.0000000000001,27.999999999991587,12.999999999996348,-236.00000000000287,-187.00000000000384,-12.999999999996348,424.9999999999976,-266.0000000000107,-266.999999999995,56.000000000011596,-28.999999999996362,-5.000000000009663,-158.0000000000137,,-900.0000000000314
2019.11.12,-253.99999999999866,9.000000000000341,-34.000000000000696,-248.00000000000378,-227.99999999999488,16.0000000000049,399.0000000000049,-275.000000000003,-350.00000000000585,-42.999999999993044,-61.99999999999761,-70.00000000000739,-276.00000000000955,,-1416.0000000000045
2019.11.12,-246.00000000000176,0.999999999990564,-133.00000000000534,-293.0000000000099,-322.00000000000006,-56.99999999999594,316.0000000000052,-319.0000000000026,-527.9999999999951,102.00000000000209,-121.99999999999989,-183.00000000000693,-304.9999999999997,,-2089.0000000000186
2019.11.12,-265.0000000000041,-6.000000000000227,-126.99999999999933,-333.0000000000055,-326.0000000000041,-19.999999999997797,260.00000000000466,-384.00000000000654,-522.0000000000002,-15.999999999993797,-159.9999999999966,-183.00000000000693,-374.0000000000077,,-2456.000000000018
2019.11.12,-282.0000000000045,-19.000000000005457,-104.99999999999955,-337.0000000000095,-317.9999999999961,-32.999999999994145,250.00000000000577,-477.0000000000163,-592.9999999999991,117.00000000001154,-153.99999999999636,-166.00000000001103,-336.00000000000296,,-2453.0000000000173
2019.11.12,-253.0000000000032,-69.00000000000261,-133.00000000000534,-322.00000000000006,-324.9999999999975,-51.99999999999649,300.0000000000003,-481.0000000000203,-642.0000000000092,212.99999999999653,-197.00000000000273,-231.00000000000875,-317.9999999999961,,-2510.0000000000455
2019.11.12,-190.99999999999673,-66.0000000000025,-160.00000000000458,-276.00000000000955,-317.0000000000006,-26.999999999999247,297.9999999999983,-382.0000000000157,-617.0000000000009,148.99999999999915,-191.0000000000025,-258.0000000000098,-337.99999999999386,,-2376.000000000038
2019.11.12,-190.99999999999673,-58.9999999999975,-185.99999999999727,-262.00000000000665,-334.9999999999964,-53.999999999998494,336.9999999999984,-336.00000000000296,-645.999999999991,185.99999999999727,-177.99999999999727,-282.0000000000107,-331.999999999999,,-2337.999999999998
2019.11.12,-126.0000000000039,-33.00000000000125,-177.00000000000495,-219.00000000000253,-278.9999999999959,-1.999999999990898,307.99999999999716,-332.00000000002115,-600.0000000000006,134.99999999999625,-170.0000000000017,-253.0000000000001,-331.999999999999,,-2080.0000000000286
2019.11.12,-123.00000000000644,-8.000000000009777,-151.00000000000114,-216.0000000000051,-251.00000000000122,27.00000000001035,390.0000000000015,-280.0000000000136,-479.0000000000072,1.0000000000065512,-150.00000000000568,-208.00000000001262,-337.0000000000095,,-1785.0000000000541
2019.11.12,-112.99999999999643,-26.00000000001046,-121.99999999999989,-178.00000000000037,-215.99999999999397,70.0000000000034,401.00000000000693,-181.00000000000892,-365.99999999999966,-149.9999999999835,-129.99999999999545,-190.00000000001194,-353.0000000000033,,-1553.9999999999936
2019.11.12,-184.00000000000637,-67.00000000000728,-73.00000000000084,-226.00000000000398,-217.0000000000005,43.999999999999595,370.9999999999991,-230.00000000001907,-324.9999999999975,-120.99999999999334,-153.0000000000058,-163.0000000000109,-306.00000000000625,,-1650.0000000000532
2019.11.12,-172.00000000000549,-81.00000000000307,-107.00000000000153,-190.00000000000128,-241.99999999999778,2.000000000002,418.0000000000073,-131.00000000001444,-347.9999999999928,-48.000000000003595,-135.99999999999568,-212.0000000000033,-276.9999999999939,,-1524.0000000000034
2019.11.12,-223.00000000000654,-100.00000000000853,-74.00000000000739,-136.00000000000279,-243.99999999999977,-22.999999999995246,390.0000000000015,-8.000000000008,-333.9999999999899,-2.999999999997449,-49.99999999999716,-188.0000000000024,-243.99999999999977,,-1237.0000000000134
2019.11.12,-229.00000000000142,-146.0000000000008,-96.00000000000719,-147.00000000000824,-271.9999999999945,-59.99999999999339,462.0000000000068,-8.000000000008,-375.9999999999986,80.00000000001339,-88.99999999999864,-246.00000000000932,-222.00000000001108,,-1349.0000000000111
2019.11.12,-236.00000000000287,-72.00000000000273,-161.00000000000003,-165.00000000000404,-339.99999999999585,-80.99999999999774,477.0000000000052,31.999999999987594,-452.99999999999227,34.000000000000696,-46.00000000000648,-265.00000000000057,-297.9999999999983,,-1574.0000000000073
2019.11.12,-217.99999999999596,-61.99999999999761,-182.00000000000438,-150.00000000000568,-346.9999999999973,-56.0000000000005,477.0000000000052,71.99999999998319,-455.99999999998977,-38.0000000000047,-40.00000000000625,-280.00000000000114,-344.00000000001097,,-1624.0000000000257
2019.11.12,-289.0000000000059,-88.99999999999864,-123.00000000000644,-215.00000000000963,-336.00000000000296,-95.00000000000064,457.0000000000074,32.999999999994145,-331.999999999999,-42.999999999993044,-73.99999999999807,-234.00000000000887,-263.99999999999756,,-1604.000000000019
2019.11.12,-351.99999999999676,-84.00000000000318,-158.99999999999804,-268.0000000000016,-415.99999999999415,-152.99999999999204,491.0000000000081,18.999999999991246,-425.99999999999307,19.999999999997797,-73.99999999999807,-268.0000000000007,-287.9999999999994,,-1957.99999999998
2019.11.12,-407.0000000000018,-132.000000000005,-95.00000000000064,-289.0000000000059,-388.9999999999949,-135.99999999999167,528.0000000000063,14.999999999987246,-324.9999999999975,-75.00000000000284,-87.0000000000033,-231.99999999999932,-279.00000000000705,,-1903.000000000016
2019.11.12,-392.9999999999989,-149.0000000000009,-75.00000000000284,-278.00000000000045,-358.9999999999982,-108.99999999999244,635.0000000000077,26.999999999999247,-263.99999999999756,-140.99999999999113,-100.99999999999909,-222.0000000000084,-278.00000000000045,,-1706.9999999999836
2019.11.12,-385.99999999999744,-142.00000000001012,-101.00000000000664,-282.99999999999994,-380.00000000000256,-129.9999999999968,592.0000000000036,69.9999999999923,-255.00000000000523,-146.00000000000168,-108.00000000000409,-246.00000000000932,-280.0000000000136,,-1795.0000000000514
2019.11.12,-429.0000000000016,-164.00000000000148,-138.00000000000477,-311.00000000000574,-448.000000000004,-209.9999999999991,613.000000000008,113.99999999999189,-309.99999999998806,-48.000000000003595,-118.00000000000921,-302.0000000000067,-249.99999999999466,,-2001.000000000019
2019.11.12,-397.99999999999835,-129.0000000000049,-135.00000000000733,-265.0000000000041,-422.00000000000017,-191.99999999999218,594.0000000000057,177.99999999998929,-276.9999999999939,-52.99999999999194,-66.0000000000025,-273.00000000001035,-242.00000000000887,,-1680.0000000000198
2019.11.12,-443.0000000000045,-240.99999999999966,-121.00000000000443,-320.00000000000915,-441.0000000000025,-223.99999999999088,594.0000000000057,99.99999999998899,-283.99999999999534,-14.000000000002899,-176.00000000000193,-336.00000000001273,-211.00000000000563,,-2117.000000000035
2019.11.12,-465.9999999999998,-271.0000000000008,-113.00000000000753,-328.0000000000061,-448.000000000004,-218.99999999999142,590.0000000000016,86.99999999999264,-300.99999999999574,-25.999999999992696,-186.9999999999976,-348.0000000000132,-236.00000000001398,,-2266.0000000000286
2019.11.12,-434.9999999999965,-227.00000000000387,-143.00000000000423,-347.0000000000084,-453.99999999999886,-229.99999999999687,599.0000000000051,44.99999999998394,-320.9999999999935,1.0000000000065512,-201.00000000000762,-349.00000000000375,-226.99999999999943,,-2289.0000000000173
2019.11.12,-431.99999999999903,-246.00000000000932,-126.99999999999933,-361.0000000000002,-436.9999999999985,-219.99999999999798,558.000000000003,-14.000000000002899,-313.00000000000773,9.999999999998899,-236.0000000000042,-344.0000000000083,-221.00000000000452,,-2383.00000000003
2019.11.12,-434.9999999999965,-261.0000000000099,-134.0000000000008,-372.0000000000057,-448.000000000004,-195.9999999999962,545.0000000000066,-14.000000000002899,-313.00000000000773,-78.99999999998464,-257.000000000005,-364.0000000000043,-306.00000000000625,,-2634.0000000000173
2019.11.12,-407.0000000000018,-240.99999999999966,-153.00000000000313,-315.0000000000097,-448.000000000004,-200.00000000000017,536.0000000000032,81.9999999999821,-299.99999999998914,-119.00000000000244,-195.99999999999795,-350.9999999999991,-312.00000000000114,,-2424.0000000000227
2019.11.13,-438.00000000000506,-262.00000000000045,-148.0000000000037,-362.00000000000676,-476.9999999999941,-159.9999999999935,604.0000000000045,51.99999999998539,-331.999999999999,-211.99999999998997,-240.0000000000091,-377.00000000000955,-404.0000000000044,,-2756.0000000000255
2019.11.13,-429.99999999999704,-264.00000000001,-160.00000000000458,-350.00000000000585,-461.99999999999574,-154.99999999999403,558.9999999999984,36.999999999998145,-394.9999999999898,-102.00000000000209,-240.99999999999966,-395.00000000001023,-341.99999999999784,,-2700.0000000000105
2019.11.13,-429.0000000000016,-257.000000000005,-133.00000000000534,-361.0000000000002,-465.9999999999998,-165.9999999999995,523.0000000000068,-24.000000000001798,-357.99999999999164,-112.000000000001,-236.0000000000042,-359.99999999999943,-321.0000000000157,,-2700.000000000018
2019.11.13,-431.99999999999903,-234.99999999999943,-134.0000000000008,-362.00000000000676,-443.99999999999994,-135.99999999999167,541.9999999999981,-30.0000000000189,-350.00000000000585,-193.99999999998306,-222.99999999999898,-347.0000000000084,-367.0000000000062,,-2712.000000000021
2019.11.13,-428.00000000000614,-278.0000000000058,-180.99999999999784,-387.000000000004,-497.000000000003,-135.99999999999167,565.0000000000044,-43.999999999999595,-408.9999999999927,-241.99999999998667,-284.9999999999966,-428.0000000000115,-448.000000000004,,-3197.9999999999945
2019.11.13,-470.9999999999992,-313.0000000000024,-221.99999999999997,-421.0000000000047,-561.0000000000003,-180.99999999999784,558.9999999999984,-52.000000000007596,-495.000000000001,-214.99999999998744,-316.0000000000025,-490.99999999999966,-493.99999999999443,,-3672.9999999999986
2019.11.13,-478.0000000000006,-305.9999999999974,-48.99999999999905,-400.00000000000034,-392.9999999999989,585.0000000000022,560.0000000000049,-42.0000000000087,-167.00000000000603,-2224.999999999988,-278.99999999999636,-301.00000000000193,-1509.0000000000048,,-5003.999999999995
2019.11.13,-511.0000000000059,-275.0000000000057,-153.00000000000313,-464.00000000000887,-522.9999999999957,393.00000000001,550.000000000006,-81.00000000001995,-374.999999999992,-1818.999999999993,-296.0000000000065,-392.0000000000101,-1394.0000000000064,,-5340.000000000031
2019.11.13,-490.00000000000153,-243.99999999999977,-192.99999999999872,-460.00000000000483,-542.9999999999935,460.00000000000483,556.0000000000009,-92.00000000000318,-448.9999999999883,-1967.999999999992,-292.0000000000016,-416.000000000011,-1539.0000000000014,,-5669.999999999991
