date,USDCHF,EURUSD,EURGBP,EURJPY,EURCAD,empty,sum
2015.03.24,1614.0000000000043,489.0000000000061,953.9999999999993,329.9999999999841,97.00000000001374,,3484.0000000000077
2015.03.24,1606.0000000000075,507.9999999999973,974.0000000000082,425.9999999999877,111.00000000001664,,3625.0000000000177
2015.03.24,1636.9999999999995,557.9999999999918,972.0000000000061,491.9999999999902,92.00000000000318,,3750.9999999999905
2015.03.24,1569.0000000000093,509.99999999998823,968.9999999999976,463.99999999999864,128.000000000017,,3640.000000000011
2015.03.24,1611.0000000000068,503.99999999999335,955.0000000000058,477.00000000000387,102.00000000000209,,3649.0000000000123
2015.03.24,1578.0000000000016,490.999999999997,946.0000000000024,459.0000000000032,42.0000000000087,,3516.0000000000127
2015.03.24,1590.0000000000025,475.0000000000032,944.0000000000003,447.9999999999791,6.000000000017103,,3463.0000000000023
2015.03.25,1501.000000000008,449.9999999999948,951.0000000000018,389.99999999998636,77.00000000001594,,3369.000000000007
2015.03.25,1501.000000000008,429.99999999999704,931.0000000000041,378.9999999999907,65.00000000000395,,3306.000000000004
2015.03.25,1513.0000000000089,442.9999999999934,926.0000000000045,405.00000000000114,60.000000000015596,,3347.0000000000236
2015.03.25,1443.0000000000055,334.9999999999964,917.0000000000011,336.9999999999891,23.00000000001745,,3055.000000000009
2015.03.25,1480.999999999999,374.999999999992,919.0000000000032,364.0000000000043,42.0000000000087,,3181.0000000000077
2015.03.25,1492.0000000000045,428.00000000000614,897.9999999999987,457.9999999999984,97.00000000001374,,3373.000000000022
2015.03.25,1510.0000000000002,489.99999999999045,892.9999999999993,461.9999999999891,191.00000000000784,,3545.999999999987
2015.03.25,1532.0,489.0000000000061,882.000000000005,454.9999999999841,226.00000000001506,,3584.00000000001
2015.03.25,1596.0000000000084,564.9999999999933,899.0000000000053,496.9999999999857,243.00000000001543,,3800.000000000008
2015.03.25,1584.0000000000077,597.9999999999874,913.0000000000083,510.9999999999957,280.0000000000136,,3886.0000000000127
2015.03.25,1541.0000000000034,631.0000000000038,926.0000000000045,493.9999999999998,278.00000000000045,,3870.0000000000123
2015.03.25,1545.0000000000075,628.0000000000064,924.9999999999981,477.00000000000387,267.0000000000172,,3842.0000000000327
2015.03.25,1517.0000000000016,570.9999999999882,924.9999999999981,435.0000000000023,279.00000000000705,,3726.9999999999973
2015.03.25,1490.0000000000025,560.9999999999893,927.0,425.9999999999877,296.0000000000074,,3699.999999999987
2015.03.25,1463.9999999999986,519.0000000000028,929.000000000002,381.0000000000002,248.00000000000378,,3541.0000000000073
2015.03.25,1433.0000000000066,536.0000000000032,924.9999999999981,400.99999999998204,254.00000000002086,,3549.000000000011
2015.03.25,1462.0000000000077,565.9999999999999,921.0000000000051,469.99999999999886,264.0000000000198,,3683.000000000032
2015.03.25,1441.0000000000034,397.0000000000029,866.0000000000001,356.9999999999993,176.00000000002058,,3237.000000000026
2015.03.25,1483.000000000001,402.9999999999978,863.9999999999981,358.0000000000041,174.00000000000747,,3282.000000000008
2015.03.25,1445.0000000000073,506.0000000000064,858.9999999999986,477.00000000000387,250.00000000001688,,3537.000000000033
2015.03.25,1494.0000000000064,757.999999999992,941.9999999999984,686.9999999999834,445.0000000000065,,4325.999999999986
2015.03.25,1619.9999999999993,858.9999999999875,1066.0000000000002,804.000000000002,525.0000000000199,,4874.000000000009
2015.03.25,1580.0000000000036,757.0000000000076,1057.000000000008,699.9999999999886,394.00000000000546,,4488.000000000013
2015.03.25,1663.9999999999989,866.9999999999956,1005.0000000000003,792.0000000000016,455.0000000000054,,4783.000000000002
2015.03.25,1587.000000000005,764.9999999999934,980.9999999999985,671.999999999997,529.0000000000017,,4533.999999999995
2015.03.25,1601.000000000008,784.9999999999912,975.0000000000036,681.999999999988,533.0000000000057,,4575.999999999996
2015.03.25,1750.000000000007,1027.0000000000002,1084.0000000000073,965.9999999999798,823.0000000000182,,5650.000000000013
2015.03.25,1719.0000000000039,1018.0000000000077,1058.0000000000034,899.0000000000009,858.0000000000032,,5552.00000000002
2015.03.25,1721.000000000006,1177.000000000006,1040.0000000000075,981.9999999999993,1029.0000000000132,,5949.000000000031
2015.03.25,1634.000000000002,1068.0000000000023,958.9999999999987,771.9999999999914,713.0000000000081,,5146.000000000003
2015.03.25,1634.000000000002,1042.9999999999939,1028.0000000000066,697.0000000000027,689.0000000000063,,5091.000000000012
2015.03.25,1524.0000000000032,876.9999999999944,1001.0000000000074,643.0000000000007,517.0000000000119,,4562.000000000017
2015.03.25,1457.0000000000082,987.0000000000045,997.9999999999989,762.0000000000005,670.000000000015,,4874.000000000027
2015.03.25,1380.0000000000034,817.000000000001,1068.9999999999977,705.9999999999889,870.0000000000152,,4842.000000000006
2015.03.25,1462.0000000000077,865.999999999989,1063.9999999999982,695.999999999998,959.0000000000209,,5047.000000000014
2015.03.25,1506.0000000000073,977.99999999999,1057.000000000008,711.9999999999891,1039.000000000012,,5292.000000000006
2015.03.25,1562.0000000000077,1041.9999999999873,1056.0000000000014,742.999999999995,1065.0000000000048,,5467.999999999995
2015.03.25,1475.000000000004,940.0000000000075,1056.0000000000014,705.9999999999889,1024.0000000000027,,5201.000000000005
2015.03.25,1347.0000000000093,868.9999999999865,1007.9999999999978,721.99999999998,849.0000000000109,,4794.9999999999845
2015.03.25,1330.0000000000089,948.9999999999999,1068.0000000000023,770.9999999999866,912.0000000000017,,5029.999999999999
2015.03.25,1314.000000000004,953.0000000000039,1095.0000000000016,816.0000000000025,830.0000000000196,,5008.000000000033
2015.03.25,1286.0000000000093,875.0000000000035,1096.0000000000082,813.999999999993,850.0000000000174,,4921.000000000031
2015.03.25,1271.0,865.0000000000047,1124.0000000000027,774.0000000000009,837.000000000021,,4871.000000000029
2015.03.25,1367.000000000007,929.000000000002,1151.9999999999975,733.9999999999804,863.0000000000138,,5045.000000000001
2015.03.25,1436.9999999999993,1015.9999999999947,1157.000000000008,747.9999999999905,916.0000000000057,,5273.999999999998
2015.03.25,1458.0000000000036,1008.9999999999932,1131.9999999999998,758.9999999999861,939.0000000000009,,5296.999999999984
2015.03.25,1436.9999999999993,978.9999999999966,1112.9999999999973,790.9999999999968,913.0000000000083,,5232.999999999998
2015.03.25,1470.0000000000045,1011.9999999999907,1107.999999999998,774.0000000000009,912.0000000000017,,5275.999999999996
2015.03.26,1445.0000000000073,946.9999999999867,1085.0000000000027,730.9999999999945,933.000000000006,,5140.999999999997
2015.03.26,1427.0000000000005,957.0000000000078,1085.0000000000027,741.9999999999902,979.0000000000188,,5190.00000000002
2015.03.26,1436.9999999999993,963.999999999987,1092.9999999999995,750.0,984.000000000007,,5227.999999999993
2015.03.26,1407.0000000000027,907.9999999999977,1087.0000000000045,737.9999999999995,963.0000000000027,,5103.000000000007
2015.03.26,1424.9999999999984,922.0000000000006,1104.000000000005,692.9999999999836,975.9999999999991,,5119.999999999986
2015.03.26,1441.0000000000034,953.0000000000039,1096.0000000000082,717.9999999999893,917.0000000000123,,5125.000000000016
2015.03.26,1512.0000000000023,1015.9999999999947,1109.0000000000043,715.0000000000034,912.0000000000017,,5264.000000000006
2015.03.26,1501.000000000008,974.9999999999925,1109.9999999999998,655.0000000000011,892.0000000000039,,5133.000000000005
2015.03.26,1548.000000000005,1015.9999999999947,1149.0,667.0000000000016,858.0000000000032,,5238.000000000004
2015.03.26,1523.0000000000077,1051.0000000000018,1131.0000000000043,673.9999999999782,724.0000000000135,,5103.0000000000055
2015.03.26,1529.0000000000025,1065.999999999989,1124.9999999999982,657.999999999987,697.0000000000143,,5074.999999999992
2015.03.26,1518.0000000000082,1068.0000000000023,1145.000000000007,661.9999999999777,743.0000000000048,,5135.999999999999
2015.03.26,1466.0000000000007,1007.9999999999867,1138.0000000000057,418.9999999999827,757.0000000000076,,4787.999999999983
2015.03.26,1436.9999999999993,1072.9999999999907,1173.0000000000018,348.99999999998954,768.0000000000131,,4799.9999999999945
2015.03.26,1555.0000000000064,1167.9999999999914,1202.000000000003,450.9999999999934,738.0000000000164,,5114.000000000011
2015.03.26,1567.0000000000073,1124.9999999999982,1180.0000000000032,306.99999999998795,701.0000000000183,,4880.000000000015
2015.03.26,1514.0000000000043,1085.999999999987,1185.0000000000027,248.99999999999523,695.0000000000011,,4728.99999999999
2015.03.26,1533.0000000000066,1058.9999999999877,1170.9999999999998,-67.00000000000728,500.00000000001154,,4195.999999999999
2015.03.26,1606.0000000000075,1123.9999999999916,1128.0000000000068,-14.000000000010004,558.0000000000141,,4402.00000000001
2015.03.26,1744.0000000000011,1231.9999999999886,1143.0000000000052,194.99999999999318,612.0000000000125,,4926.000000000002
2015.03.26,1980.000000000004,1380.0000000000034,1145.000000000007,203.9999999999793,555.0000000000166,,5264.00000000001
2015.03.26,2165.000000000006,1549.0000000000005,1166.0000000000005,426.9999999999925,696.0000000000077,,6003.000000000007
2015.03.26,2300.000000000002,1577.0000000000061,1122.0000000000007,323.99999999998386,670.9999999999993,,5993.999999999992
2015.03.26,2424.9999999999995,1604.9999999999898,1002.9999999999983,362.99999999999955,666.000000000011,,6061.999999999998
2015.03.26,2338.000000000007,1473.9999999999975,1168.0000000000023,399.0000000000009,599.0000000000161,,5978.000000000025
2015.03.26,2100.000000000002,1353.9999999999886,1146.999999999998,399.99999999997726,547.0000000000086,,5547.9999999999745
2015.03.26,2009.0000000000052,1276.9999999999948,1041.000000000003,264.99999999998636,348.9999999999993,,4940.999999999988
2015.03.26,1976.0,1234.0000000000018,1007.9999999999978,194.99999999999318,213.00000000001873,,4626.000000000012
2015.03.26,1980.000000000004,1229.9999999999977,1061.000000000001,234.99999999998522,257.0000000000183,,4763.000000000006
2015.03.26,1810.0000000000005,941.9999999999984,1063.9999999999982,175.99999999998772,188.00000000001037,,4179.999999999995
2015.03.26,1750.000000000007,1018.9999999999922,1090.000000000002,350.9999999999991,138.0000000000159,,4348.0000000000155
2015.03.26,1670.0000000000048,726.0000000000044,1099.0000000000055,204.99999999998408,68.00000000000139,,3768.0
2015.03.26,1488.0000000000005,428.9999999999905,1056.0000000000014,-250.0,-137.9999999999937,,2584.9999999999986
2015.03.26,1492.0000000000045,394.9999999999898,1034.0000000000016,-234.00000000000887,-142.99999999998204,,2544.0000000000055
2015.03.26,1491.000000000009,509.00000000000387,1019.0000000000032,-138.00000000000523,-7.999999999985796,,2873.000000000025
2015.03.26,1326.000000000005,497.99999999999847,951.9999999999973,-322.00000000000273,-194.99999999998963,,2259.0000000000086
2015.03.26,1201.0000000000077,448.9999999999883,923.0000000000072,-417.0000000000016,-212.99999999999653,,1943.0000000000052
2015.03.26,1185.0000000000027,384.9999999999909,863.9999999999981,-480.0000000000182,-259.9999999999936,,1693.99999999998
2015.03.26,1061.000000000001,164.99999999999292,738.0000000000053,-629.0000000000191,-522.9999999999845,,811.9999999999955
2015.03.26,909.9999999999997,-112.000000000001,636.9999999999986,-716.0000000000082,-722.9999999999848,,-3.99999999999568
2015.03.26,970.9999999999997,-29.999999999996696,684.0000000000068,-618.9999999999998,-629.9999999999973,,376.00000000001273
2015.03.26,987.0000000000045,-22.999999999995246,631.9999999999992,-652.0000000000152,-754.9999999999945,,188.99999999999886
2015.03.26,1104.000000000005,7.0000000000014495,667.0000000000065,-627.0000000000095,-709.9999999999884,,441.0000000000148
2015.03.26,1170.0000000000043,97.9999999999981,670.000000000004,-550.0000000000114,-611.9999999999903,,776.0000000000047
2015.03.26,1128.0000000000068,90.99999999999665,706.0000000000066,-556.0000000000116,-647.9999999999819,,721.0000000000165
2015.03.26,1080.0000000000032,109.99999999998789,687.0000000000043,-635.0000000000193,-589.9999999999794,,651.9999999999967
2015.03.26,1026.0000000000048,-11.00000000000545,628.0000000000064,-748.9999999999952,-673.9999999999968,,220.00000000001364
2015.03.26,1036.0000000000036,-21.00000000000435,623.0000000000069,-759.0000000000146,-678.9999999999852,,200.0000000000066
2015.03.27,1079.0000000000077,53.999999999998494,644.0000000000001,-628.0000000000143,-630.9999999999816,,518.0000000000105
2015.03.27,1049.0,41.99999999998649,656.000000000001,-604.0000000000134,-587.9999999999885,,554.9999999999858
2015.03.27,1124.0000000000027,107.99999999999699,670.000000000004,-582.9999999999984,-572.9999999999791,,746.0000000000261
2015.03.27,1119.9999999999989,126.99999999998823,677.0000000000053,-584.0000000000032,-564.9999999999933,,774.9999999999958
2015.03.27,1068.0000000000023,113.00000000000753,691.0000000000083,-527.0000000000152,-509.99999999998823,,835.0000000000148
2015.03.27,1089.0000000000066,130.99999999999224,685.9999999999977,-534.0000000000202,-510.99999999999477,,860.9999999999816
2015.03.27,1168.0000000000023,181.9999999999933,673.0000000000014,-566.0000000000025,-532.9999999999835,,924.0000000000108
2015.03.27,1072.0000000000064,39.999999999995595,635.0000000000077,-563.0000000000166,-613.9999999999812,,570.0000000000119
2015.03.27,956.0000000000013,18.0000000000069,640.0000000000073,-487.0000000000232,-489.99999999999045,,637.0000000000018
2015.03.27,982.0000000000051,69.00000000000794,658.0000000000031,-490.0000000000091,-464.9999999999821,,754.0000000000248
2015.03.27,988.0,79.99999999999119,675.0000000000034,-484.00000000000887,-415.99999999999415,,842.9999999999916
2015.03.27,1027.0000000000002,106.00000000000608,677.0000000000053,-455.0000000000125,-390.9999999999858,,964.0000000000135
2015.03.27,975.9999999999991,99.00000000000463,675.9999999999989,-530.0000000000011,-353.99999999998766,,867.0000000000136
2015.03.27,1001.0000000000074,131.99999999999878,689.0000000000063,-562.0000000000118,-293.99999999999426,,966.0000000000061
2015.03.27,973.0000000000016,127.99999999999478,696.0000000000077,-631.0000000000002,-249.99999999999466,,916.0000000000092
2015.03.27,913.0000000000083,106.99999999999044,699.0000000000052,-638.0000000000052,-278.00000000000045,,802.9999999999984
2015.03.27,864.0000000000092,8.000000000008,695.0000000000011,-683.9999999999975,-370.999999999988,,512.0000000000327
2015.03.27,858.0000000000032,-41.000000000002146,673.0000000000014,-735.0000000000136,-404.9999999999887,,349.99999999999994
2015.03.27,757.0000000000076,-249.99999999999466,548.9999999999995,-905.0000000000011,-670.9999999999993,,-519.999999999988
2015.03.27,530.0000000000082,-646.0000000000132,430.00000000000813,-1205.0000000000125,-1020.9999999999831,,-1911.9999999999923
2015.03.27,530.0000000000082,-659.999999999994,363.0000000000022,-1186.000000000007,-1032.999999999995,,-1985.9999999999857
2015.03.27,673.0000000000014,-514.9999999999987,397.0000000000029,-1046.999999999997,-908.999999999982,,-1400.9999999999736
2015.03.27,633.0000000000058,-594.0000000000057,389.000000000006,-1213.0000000000223,-970.9999999999885,,-1756.0000000000045
2015.03.27,665.9999999999999,-544.0000000000111,209.9999999999991,-1201.9999999999982,-950.9999999999908,,-1821.0000000000011
2015.03.27,711.000000000006,-548.9999999999995,87.00000000000374,-1201.0000000000218,-1032.999999999995,,-1985.0000000000066
2015.03.27,770.000000000004,-446.9999999999974,170.00000000000347,-1068.000000000012,-1000.9999999999852,,-1575.9999999999873
2015.03.27,811.0000000000061,-388.9999999999949,182.00000000000438,-981.000000000023,-1023.9999999999804,,-1400.9999999999877
2015.03.27,868.000000000002,-222.99999999999542,206.00000000000617,-828.000000000003,-820.9999999999828,,-797.999999999973
2015.03.27,938.0000000000055,-143.00000000000423,270.99999999999903,-850.9999999999991,-755.9999999999789,,-540.9999999999777
2015.03.27,978.0000000000011,-52.99999999999194,295.0000000000008,-844.0000000000225,-645.999999999991,,-270.0000000000035
2015.03.27,980.9999999999985,-127.00000000001043,377.0000000000051,-897.0000000000198,-600.0000000000006,,-266.00000000002717
2015.03.27,1103.0000000000095,-87.99999999999919,379.0000000000071,-862.9999999999995,-522.0000000000002,,9.000000000017735
2015.03.27,1168.0000000000023,-60.99999999999994,365.0000000000042,-927.9999999999973,-525.999999999982,,18.000000000027057
2015.03.27,1230.0000000000089,25.00000000000835,339.0000000000004,-814.9999999999977,-390.9999999999858,,388.0000000000342
2015.03.27,1167.0000000000068,-124.00000000001299,335.0000000000075,-817.0000000000073,-396.9999999999807,,164.00000000001342
2015.03.27,1175.9999999999993,-56.99999999999594,350.00000000000585,-756.0000000000002,-265.99999999998846,,447.00000000002063
2015.03.27,1567.0000000000073,140.99999999999113,596.0000000000076,-561.000000000007,528.0000000000174,,2271.0000000000164
2015.03.27,1489.000000000007,239.99999999999577,614.9999999999989,-343.00000000001774,589.0000000000173,,2590.0000000000014
2015.03.27,1491.000000000009,451.0000000000014,656.000000000001,-195.0000000000216,882.000000000005,,3284.999999999995
2015.03.27,1380.9999999999989,313.00000000000773,645.0000000000067,-376.0000000000048,815.0000000000101,,2778.0000000000186
2015.03.27,1377.000000000006,319.0000000000026,685.0000000000023,-391.00000000001955,812.0000000000127,,2802.000000000004
2015.03.27,1344.0000000000007,222.99999999999542,657.0000000000076,-522.0000000000198,863.0000000000138,,2564.9999999999977
2015.03.27,1436.9999999999993,323.0000000000066,670.9999999999993,-439.0000000000214,959.0000000000209,,2951.000000000005
2015.03.27,1385.000000000003,215.99999999999397,578.0000000000007,-528.00000000002,893.0000000000105,,2543.9999999999877
2015.03.27,1335.0000000000084,104.99999999999955,592.9999999999991,-602.0000000000039,821.000000000005,,2252.000000000008
2015.03.27,1278.0000000000014,163.00000000000205,546.000000000002,-584.0000000000032,851.0000000000017,,2254.000000000004
2015.03.27,1278.0000000000014,163.00000000000205,546.000000000002,-584.0000000000032,851.0000000000017,,2254.000000000004
2015.03.27,1278.0000000000014,163.00000000000205,546.000000000002,-584.0000000000032,851.0000000000017,,2254.000000000004
