date,EURCHF,CHFJPY,empty,sum
2017.06.27,339.0000000000004,-585.9999999999985,,-246.99999999999812
2017.06.27,344.99999999999534,-584.9999999999937,,-239.9999999999984
2017.06.27,331.999999999999,-579.9999999999983,,-247.99999999999932
2017.06.27,343.99999999998875,-548.0000000000018,,-204.00000000001307
2017.06.27,346.0000000000019,-495.9999999999951,,-149.99999999999324
2017.06.27,365.99999999999966,-480.99999999999454,,-114.99999999999488
2017.06.27,411.99999999999017,-456.00000000000307,,-44.0000000000129
2017.06.27,448.000000000004,-304.00000000000205,,144.00000000000193
2017.06.27,441.0000000000025,-292.0000000000016,,149.0000000000009
2017.06.27,411.99999999999017,-292.0000000000016,,119.99999999998857
2017.06.27,400.00000000000034,-682.0000000000022,,-282.0000000000018
2017.06.27,363.0000000000022,-840.999999999994,,-477.99999999999176
2017.06.27,331.999999999999,-966.9999999999987,,-634.9999999999998
2017.06.27,332.9999999999833,-1045.9999999999923,,-713.000000000009
2017.06.27,360.9999999999891,-1048.0000000000018,,-687.0000000000127
2017.06.27,347.9999999999928,-1239.0000000000043,,-891.0000000000116
2017.06.27,353.99999999998766,-1275.9999999999964,,-922.0000000000086
2017.06.27,371.99999999999454,-1368.9999999999998,,-997.0000000000052
2017.06.27,411.99999999999017,-1489.0000000000043,,-1077.000000000014
2017.06.27,434.9999999999854,-1480.000000000004,,-1045.0000000000186
2017.06.27,461.99999999998465,-1462.9999999999939,,-1001.0000000000092
2017.06.27,387.99999999998835,-1618.9999999999998,,-1231.0000000000114
2017.06.27,404.0000000000044,-1629.000000000005,,-1225.0000000000007
2017.06.27,434.9999999999854,-1731.9999999999993,,-1297.0000000000139
2017.06.27,471.9999999999835,-1938.999999999993,,-1467.0000000000095
2017.06.27,471.9999999999835,-2369.0,,-1897.0000000000164
2017.06.27,461.99999999998465,-2414.0000000000014,,-1952.0000000000168
2017.06.27,438.00000000000506,-2231.999999999999,,-1793.999999999994
2017.06.27,465.99999999998863,-2393.000000000001,,-1927.0000000000123
2017.06.27,476.9999999999941,-2411.999999999992,,-1934.9999999999977
2017.06.27,462.9999999999912,-2283.0000000000014,,-1820.0000000000102
2017.06.27,462.9999999999912,-2286.0000000000014,,-1823.0000000000102
2017.06.27,453.99999999999886,-2343.0000000000036,,-1889.0000000000048
2017.06.27,452.99999999999227,-2331.9999999999936,,-1879.0000000000014
2017.06.27,482.00000000000466,-2490.9999999999995,,-2008.999999999995
2017.06.27,478.999999999985,-2463.9999999999986,,-1985.0000000000136
2017.06.28,419.9999999999982,-2364.0000000000045,,-1944.0000000000064
2017.06.28,414.9999999999876,-2361.9999999999945,,-1947.0000000000068
2017.06.28,432.9999999999945,-2373.0000000000045,,-1940.00000000001
2017.06.28,465.0000000000043,-2393.9999999999914,,-1928.999999999987
2017.06.28,468.00000000000176,-2369.0,,-1900.9999999999982
2017.06.28,470.9999999999992,-2280.999999999992,,-1809.9999999999927
2017.06.28,478.0000000000006,-2322.0000000000027,,-1844.000000000002
2017.06.28,495.99999999998533,-2215.0000000000036,,-1719.0000000000182
2017.06.28,502.00000000000244,-2254.000000000005,,-1752.0000000000025
2017.06.28,490.999999999997,-2292.9999999999923,,-1801.9999999999952
2017.06.28,512.9999999999857,-2265.999999999991,,-1753.0000000000052
2017.06.28,529.0000000000017,-2242.999999999995,,-1713.9999999999932
2017.06.28,526.9999999999886,-2240.9999999999995,,-1714.000000000011
2017.06.28,529.999999999986,-2234.9999999999995,,-1705.0000000000136
2017.06.28,526.9999999999886,-2254.9999999999955,,-1728.0000000000068
2017.06.28,556.0000000000009,-2234.9999999999995,,-1678.9999999999986
2017.06.28,553.9999999999878,-2319.0000000000027,,-1765.000000000015
2017.06.28,556.9999999999853,-2369.0,,-1812.0000000000146
2017.06.28,614.0000000000034,-2628.0,,-2013.9999999999966
2017.06.28,602.999999999998,-2596.999999999994,,-1993.9999999999961
2017.06.28,583.0000000000002,-2554.9999999999927,,-1971.9999999999925
2017.06.28,658.9999999999874,-2548.9999999999923,,-1890.000000000005
2017.06.28,723.9999999999914,-2364.999999999995,,-1641.0000000000036
2017.06.28,710.999999999995,-2149.9999999999914,,-1438.9999999999964
2017.06.28,651.9999999999859,-2173.9999999999923,,-1522.0000000000064
2017.06.28,706.999999999991,-2227.0000000000036,,-1520.0000000000127
2017.06.28,707.9999999999975,-2316.999999999993,,-1608.9999999999957
2017.06.28,696.999999999992,-2277.999999999992,,-1580.9999999999998
2017.06.28,658.9999999999874,-2316.0000000000027,,-1657.0000000000155
2017.06.28,702.0000000000026,-2296.9999999999973,,-1594.9999999999945
2017.06.28,473.99999999999665,-2323.999999999998,,-1850.0000000000016
2017.06.28,544.9999999999955,-2063.9999999999927,,-1518.9999999999973
2017.06.28,452.99999999999227,-2185.9999999999927,,-1733.0000000000005
2017.06.28,451.0000000000014,-2640.999999999991,,-2189.9999999999895
2017.06.28,656.9999999999965,-2536.999999999992,,-1879.9999999999955
2017.06.28,670.9999999999993,-2385.9999999999955,,-1714.9999999999961
2017.06.28,665.9999999999889,-2298.9999999999923,,-1633.0000000000034
2017.06.28,749.999999999984,-2179.9999999999927,,-1430.0000000000086
2017.06.28,753.0000000000036,-2283.999999999992,,-1530.9999999999882
2017.06.28,768.9999999999975,-2375.0,,-1606.0000000000025
2017.06.28,790.9999999999861,-2381.999999999991,,-1591.0000000000048
2017.06.28,770.000000000004,-2477.9999999999945,,-1707.9999999999905
2017.06.28,767.9999999999909,-2545.000000000002,,-1777.000000000011
2017.06.28,747.9999999999931,-2560.0000000000023,,-1812.000000000009
2017.06.28,740.9999999999917,-2489.999999999995,,-1749.0000000000032
2017.06.28,775.9999999999989,-2453.0000000000027,,-1677.0000000000039
2017.06.28,759.999999999983,-2474.9999999999945,,-1715.0000000000116
2017.06.28,770.000000000004,-2495.0000000000045,,-1725.0000000000005
2017.06.29,566.9999999999842,-2465.0000000000036,,-1898.0000000000196
2017.06.29,734.9999999999968,-2471.0000000000036,,-1736.0000000000068
2017.06.29,750.9999999999906,-2492.999999999995,,-1742.0000000000045
2017.06.29,767.9999999999909,-2631.999999999991,,-1864.0
2017.06.29,770.000000000004,-2554.9999999999927,,-1784.9999999999886
2017.06.29,783.0000000000003,-2578.0000000000027,,-1795.0000000000023
2017.06.29,773.9999999999858,-2545.9999999999923,,-1772.0000000000064
2017.06.29,787.9999999999887,-2581.000000000003,,-1793.0000000000146
2017.06.29,781.9999999999939,-2536.999999999992,,-1754.999999999998
2017.06.29,793.9999999999836,-2600.999999999999,,-1807.0000000000155
2017.06.29,780.9999999999873,-2793.999999999997,,-2013.0000000000095
2017.06.29,807.9999999999865,-2692.9999999999977,,-1885.0000000000114
2017.06.29,828.9999999999909,-2661.999999999992,,-1833.000000000001
2017.06.29,842.9999999999937,-2664.999999999992,,-1821.9999999999982
2017.06.29,839.9999999999964,-2664.0000000000014,,-1824.000000000005
2017.06.29,834.0000000000014,-2658.0000000000014,,-1824.0
2017.06.29,839.9999999999964,-2566.0000000000027,,-1726.0000000000064
2017.06.29,845.9999999999912,-2593.999999999994,,-1748.0000000000027
2017.06.29,851.9999999999861,-2661.0000000000014,,-1809.0000000000152
2017.06.29,932.9999999999839,-2609.9999999999995,,-1677.0000000000157
2017.06.29,980.9999999999875,-2780.999999999992,,-1800.0000000000043
2017.06.29,990.9999999999864,-2944.0000000000027,,-1953.0000000000164
2017.06.29,988.9999999999955,-3100.999999999999,,-2112.0000000000036
2017.06.29,915.9999999999835,-3063.0000000000023,,-2147.0000000000186
2017.06.29,885.0000000000025,-3143.000000000001,,-2257.999999999998
2017.06.29,868.9999999999865,-2876.9999999999955,,-2008.000000000009
2017.06.29,858.9999999999875,-2948.999999999998,,-2090.000000000011
2017.06.29,880.9999999999984,-2975.999999999999,,-2095.000000000001
2017.06.29,889.9999999999908,-2948.999999999998,,-2059.0000000000073
2017.06.29,854.9999999999835,-3057.9999999999927,,-2203.000000000009
2017.06.29,903.9999999999937,-3102.9999999999945,,-2199.000000000001
2017.06.29,849.9999999999952,-3085.9999999999986,,-2236.0000000000036
2017.06.29,947.9999999999933,-3221.999999999994,,-2274.000000000001
2017.06.29,882.9999999999893,-3218.0000000000036,,-2335.0000000000146
2017.06.29,858.0000000000032,-3001.0000000000045,,-2143.0000000000014
2017.06.29,872.9999999999905,-3126.9999999999955,,-2254.000000000005
2017.06.29,886.9999999999934,-3094.999999999999,,-2208.0000000000055
2017.06.29,882.000000000005,-2935.9999999999927,,-2053.9999999999877
2017.06.29,846.9999999999977,-2849.9999999999945,,-2002.9999999999968
2017.06.29,917.9999999999966,-2740.9999999999995,,-1823.000000000003
2017.06.29,909.0000000000042,-2560.0000000000023,,-1650.9999999999982
2017.06.29,934.9999999999969,-2584.9999999999936,,-1649.9999999999968
2017.06.29,966.0000000000002,-2570.999999999998,,-1604.999999999998
2017.06.29,929.9999999999864,-2608.9999999999945,,-1679.0000000000082
2017.06.29,934.9999999999969,-2661.999999999992,,-1726.999999999995
2017.06.29,956.0000000000013,-2667.9999999999923,,-1711.999999999991
2017.06.29,953.0000000000039,-2727.0000000000036,,-1773.9999999999998
2017.06.29,937.9999999999944,-2804.000000000002,,-1866.0000000000073
2017.06.30,838.9999999999898,-2768.9999999999914,,-1930.0000000000016
2017.06.30,903.9999999999937,-2759.0000000000005,,-1855.0000000000068
2017.06.30,917.9999999999966,-2787.999999999997,,-1870.0000000000002
2017.06.30,915.9999999999835,-2769.999999999996,,-1854.0000000000123
2017.06.30,907.9999999999977,-2680.9999999999973,,-1772.9999999999995
2017.06.30,900.9999999999962,-2676.000000000002,,-1775.0000000000055
2017.06.30,905.0000000000002,-2716.9999999999986,,-1811.9999999999984
2017.06.30,914.9999999999991,-2673.000000000002,,-1758.0000000000027
2017.06.30,933.9999999999905,-2522.9999999999964,,-1589.000000000006
2017.06.30,961.9999999999961,-2593.999999999994,,-1631.999999999998
2017.06.30,964.9999999999936,-2591.9999999999986,,-1627.000000000005
2017.06.30,991.9999999999928,-2356.999999999999,,-1365.0000000000064
2017.06.30,1012.9999999999973,-2384.999999999991,,-1371.9999999999936
2017.06.30,1029.9999999999975,-2396.9999999999914,,-1366.9999999999939
2017.06.30,1035.9999999999925,-2328.9999999999936,,-1293.0000000000011
2017.06.30,1055.9999999999902,-2385.9999999999955,,-1330.0000000000052
2017.06.30,1058.9999999999877,-2420.9999999999923,,-1362.0000000000045
2017.06.30,1007.9999999999867,-2441.999999999993,,-1434.0000000000064
2017.06.30,973.999999999986,-2578.9999999999936,,-1605.0000000000077
2017.06.30,987.9999999999889,-2637.0000000000005,,-1649.0000000000116
2017.06.30,957.9999999999922,-2397.9999999999964,,-1440.000000000004
2017.06.30,915.9999999999835,-2459.000000000003,,-1543.0000000000196
2017.06.30,902.9999999999872,-2403.9999999999964,,-1501.000000000009
2017.06.30,882.9999999999893,-2369.0,,-1486.0000000000107
2017.06.30,858.9999999999875,-2207.999999999998,,-1349.0000000000107
2017.06.30,875.999999999988,-2275.9999999999964,,-1400.0000000000084
2017.06.30,909.9999999999886,-2295.9999999999923,,-1386.0000000000036
2017.06.30,905.9999999999845,-2326.999999999998,,-1421.0000000000136
2017.06.30,889.9999999999908,-2331.9999999999936,,-1442.0000000000027
2017.06.30,851.9999999999861,-2364.999999999995,,-1513.0000000000089
2017.06.30,854.9999999999835,-2382.9999999999955,,-1528.0000000000118
2017.06.30,899.9999999999897,-2518.9999999999914,,-1619.0000000000018
2017.06.30,853.9999999999992,-2555.9999999999973,,-1701.9999999999982
2017.06.30,844.9999999999847,-2721.999999999994,,-1877.0000000000095
2017.06.30,831.9999999999883,-2718.0000000000036,,-1886.0000000000155
2017.06.30,807.9999999999865,-2757.9999999999955,,-1950.000000000009
2017.06.30,812.999999999997,-2814.9999999999977,,-2002.0000000000007
2017.06.30,888.9999999999842,-2698.999999999998,,-1810.000000000014
2017.06.30,971.9999999999951,-2715.999999999994,,-1743.999999999999
2017.06.30,978.9999999999966,-2682.0000000000023,,-1703.0000000000057
2017.06.30,1042.9999999999939,-2667.000000000002,,-1624.000000000008
2017.06.30,1062.9999999999918,-2664.0000000000014,,-1601.0000000000095
2017.06.30,1092.000000000004,-2667.9999999999923,,-1575.9999999999882
2017.06.30,1078.0000000000011,-2849.9999999999945,,-1771.9999999999934
2017.06.30,1105.9999999999848,-2831.9999999999936,,-1726.0000000000089
2017.06.30,1107.999999999998,-2765.999999999991,,-1657.999999999993
2017.06.30,1095.0000000000016,-2772.9999999999964,,-1677.9999999999948
2017.06.30,1024.0000000000027,-2765.999999999991,,-1741.9999999999882
