date,GBPUSD,USDCAD,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.08.03,-224.000000000002,727.0000000000109,215.99999999999397,113.99999999999189,475.9999999999991,-1329.0000000000025,987.0000000000045,557.9999999999927,-672.9999999999902,762.0000000000005,-285.0000000000108,-207.9999999999984,,1120.9999999999898
2021.08.03,-228.00000000000597,653.0000000000147,168.00000000000637,120.99999999999334,412.00000000000614,-1269.000000000009,966.0000000000002,528.9999999999964,-743.0000000000048,691.9999999999931,-310.0000000000023,-265.00000000000057,,725.9999999999876
2021.08.03,-264.0000000000198,606.0000000000176,168.99999999999693,100.99999999999554,419.9999999999875,-1190.0000000000023,1002.9999999999983,551.9999999999925,-893.0000000000105,676.9999999999925,-325.00000000000284,-296.99999999999704,,558.9999999999485
2021.08.03,-272.00000000000557,587.0000000000042,183.9999999999975,103.99999999999298,430.9999999999832,-1208.000000000009,1070.9999999999998,572.0000000000027,-920.0000000000097,680.9999999999974,-337.0000000000033,-301.9999999999925,,590.9999999999576
2021.08.03,-278.00000000000045,578.0000000000118,227.99999999999443,100.99999999999554,490.0000000000091,-1170.9999999999886,1078.0000000000011,605.0000000000182,-869.999999999993,710.9999999999985,-313.0000000000024,-274.0000000000009,,885.0000000000437
2021.08.03,-274.00000000001864,583.0000000000002,243.99999999999977,93.99999999999409,491.9999999999902,-1198.9999999999945,1008.0000000000089,626.0000000000048,-872.9999999999905,715.999999999994,-301.00000000000193,-265.99999999999113,,849.9999999999952
2021.08.03,-252.0000000000078,588.0000000000107,240.99999999999966,90.99999999999665,525.0000000000057,-1187.0000000000048,1039.9999999999966,647.0000000000198,-944.9999999999958,733.0000000000041,-274.0000000000009,-281.9999999999965,,925.0000000000272
2021.08.04,-243.99999999999977,588.0000000000107,177.99999999999727,69.9999999999923,533.9999999999918,-1136.999999999988,1051.0000000000018,657.0000000000107,-1069.0000000000089,771.0000000000008,-274.0000000000009,-305.9999999999974,,819.0000000000103
2021.08.04,-224.000000000002,575.0000000000144,278.99999999999636,88.99999999999464,562.9999999999882,-1131.9999999999998,1103.9999999999939,694.9999999999932,-1072.0000000000064,733.0000000000041,-281.0000000000059,-289.99999999999204,,1038.9999999999789
2021.08.04,-219.99999999999798,570.0000000000039,254.99999999999545,98.99999999999353,537.0000000000061,-1143.9999999999895,1089.0000000000066,640.0000000000148,-1062.9999999999918,725.9999999999991,-297.00000000001125,-339.9999999999892,,852.0000000000394
2021.08.04,-245.0000000000063,568.000000000013,266.00000000000534,134.0000000000008,562.9999999999882,-1106.000000000007,1080.9999999999986,633.0000000000098,-1476.0000000000107,724.9999999999943,-325.00000000000284,-542.0000000000016,,275.99999999998147
2021.08.04,-261.0000000000001,565.0000000000155,260.0000000000051,132.99999999999423,572.0000000000027,-1133.0000000000061,1122.0000000000007,635.9999999999957,-1642.00000000001,739.0000000000043,-325.00000000000284,-604.9999999999898,,61.00000000000921
2021.08.04,-265.0000000000041,579.0000000000184,272.99999999999613,129.00000000000134,575.9999999999934,-1147.000000000009,1110.9999999999952,651.0000000000105,-1621.9999999999902,762.0000000000005,-294.00000000001114,-594.9999999999989,,158.00000000000205
2021.08.04,-258.0000000000027,579.0000000000184,278.0000000000058,124.99999999999733,591.0000000000082,-1221.9999999999898,1059.9999999999943,659.9999999999966,-1514.9999999999998,760.0000000000051,-270.00000000001023,-540.9999999999968,,247.0000000000266
2021.08.04,-198.00000000000927,694.0000000000168,281.9999999999965,141.99999999999767,663.9999999999873,-1225.0000000000093,1056.9999999999968,683.9999999999975,-1527.9999999999961,828.000000000003,-243.0000000000092,-533.9999999999918,,622.99999999998
2021.08.04,-226.99999999999943,645.0000000000067,299.0000000000066,134.0000000000008,671.999999999997,-1208.9999999999934,1051.0000000000018,709.0000000000032,-1621.0000000000057,832.9999999999984,-237.00000000000898,-557.0000000000022,,492.0000000000051
2021.08.04,-328.00000000001717,571.0000000000103,231.99999999999932,102.99999999999754,478.00000000000864,-1248.0000000000045,1038.0000000000057,612.9999999999995,-1780.0000000000039,733.0000000000041,-375.0,-688.0000000000024,,-651.0000000000028
2021.08.04,-341.99999999999784,551.0000000000126,156.0000000000059,92.99999999999864,367.999999999995,-1224.000000000003,1144.0000000000116,530.0000000000011,-1777.0000000000064,674.9999999999972,-422.00000000001125,-718.9999999999941,,-966.9999999999905
2021.08.04,-381.0000000000091,503.000000000009,176.00000000000193,76.99999999999375,365.0000000000091,-1208.9999999999934,1127.0000000000114,557.0000000000164,-1879.9999999999927,640.0000000000006,-417.0000000000016,-777.000000000001,,-1218.9999999999557
2021.08.04,-418.0000000000073,426.9999999999996,168.00000000000637,78.00000000000028,356.9999999999993,-1167.0000000000068,1173.0000000000018,536.0000000000014,-1936.0000000000043,615.9999999999997,-445.0000000000074,-807.0000000000022,,-1418.0000000000196
2021.08.04,-399.00000000001603,430.00000000001927,171.00000000000648,87.99999999999919,365.0000000000091,-1102.000000000003,1167.0000000000068,537.0000000000061,-1777.0000000000064,612.9999999999995,-419.00000000001114,-739.9999999999949,,-1065.999999999985
2021.08.04,-369.0000000000193,451.0000000000014,171.00000000000648,88.99999999999464,373.9999999999952,-1170.9999999999886,1127.0000000000114,538.0000000000109,-1808.0000000000095,618.9999999999998,-401.00000000001046,-726.9999999999897,,-1106.9999999999977
2021.08.04,-357.00000000000733,520.0000000000093,170.0000000000017,90.99999999999665,361.99999999999477,-1167.9999999999914,1134.999999999997,533.9999999999918,-1707.9999999999984,652.000000000001,-395.00000000001023,-696.9999999999885,,-861.0000000000034
2021.08.04,-382.0000000000157,527.0000000000108,171.99999999999704,90.99999999999665,361.99999999999477,-1258.999999999988,1070.9999999999998,537.0000000000061,-1661.0000000000014,655.0000000000011,-393.0000000000007,-694.9999999999932,,-974.9999999999925
2021.08.04,-382.0000000000157,531.9999999999991,174.99999999999716,96.99999999999153,382.000000000005,-1323.9999999999918,936.0000000000035,528.9999999999964,-1662.9999999999923,677.9999999999973,-358.0000000000041,-685.0000000000023,,-1083.0000000000164
2021.08.04,-362.00000000001785,545.0000000000177,97.99999999999898,95.00000000000064,296.99999999999704,-1238.99999999999,971.0000000000107,463.99999999999864,-1719.0000000000039,635.9999999999957,-402.000000000001,-751.9999999999953,,-1367.9999999999886
2021.08.04,-533.0000000000057,476.0000000000098,125.0,9.999999999998899,177.99999999999727,-1324.9999999999984,981.0000000000097,453.00000000000296,-1973.0000000000025,602.0000000000039,-446.00000000001216,-868.9999999999998,,-2320.9999999999964
