date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURJPY,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2016.11.29,-490.0000000000126,-496.0000000000093,-791.9999999999927,-478.9999999999961,-905.0000000000002,-304.00000000000205,-535.999999999992,-629.0000000000018,-134.00000000001455,283.99999999999534,-108.00000000000409,-1236.0000000000148,158.00000000000125,626.0000000000048,-685.0000000000023,,-5726.00000000004
2016.11.29,-405.0000000000109,-451.0000000000076,-680.9999999999983,-439.0000000000005,-879.0000000000075,-314.00000000000716,-513.9999999999923,-629.9999999999973,-146.000000000015,207.00000000000162,-81.00000000000307,-1201.0000000000077,117.999999999995,628.0000000000001,-729.0000000000018,,-5517.000000000053
2016.11.29,-409.0000000000149,-512.0000000000005,-648.0000000000041,-465.9999999999998,-907.0000000000023,-299.99999999999716,-459.99999999999375,-621.0000000000049,-211.00000000001273,182.0000000000155,-61.00000000000705,-1143.0000000000052,93.99999999999409,614.0000000000043,-785.9999999999978,,-5634.000000000026
2016.11.29,-380.00000000000256,-508.0000000000098,-652.0000000000082,-463.0000000000023,-909.0000000000042,-290.9999999999968,-465.9999999999998,-606.0000000000065,-213.99999999999864,215.00000000000963,-45.000000000001705,-1139.0000000000011,82.99999999999841,637.0000000000005,-792.9999999999993,,-5531.000000000023
2016.11.30,-358.00000000001387,-433.00000000000693,-649.999999999995,-434.000000000001,-916.0000000000057,-272.00000000000557,-453.99999999999886,-580.9999999999982,-157.0000000000107,280.9999999999979,-13.00000000000523,-1232.000000000011,134.00000000000034,629.9999999999955,-792.9999999999993,,-5248.000000000058
2016.11.30,-368.9999999999971,-395.00000000001023,-635.0000000000077,-451.0000000000014,-909.0000000000042,-225.00000000000853,-441.99999999999795,-601.000000000007,-88.00000000002228,239.00000000001143,18.999999999991246,-1222.9999999999964,161.00000000000136,715.999999999994,-790.0000000000018,,-4993.000000000057
2016.11.30,-382.0000000000157,-376.0000000000048,-676.0000000000099,-483.0000000000001,-950.0000000000064,-195.0000000000074,-466.9999999999952,-651.0000000000016,-63.0000000000166,263.00000000001324,54.99999999999261,-1295.0000000000018,187.99999999998818,763.9999999999958,-827.0,,-5095.000000000069
2016.11.30,-378.999999999996,-343.0000000000035,-672.0000000000059,-470.9999999999992,-956.9999999999967,-177.99999999999727,-470.9999999999992,-636.9999999999986,-51.00000000001614,286.00000000000847,52.99999999999727,-1336.0000000000039,209.99999999999375,786.0000000000014,-833.0000000000059,,-4993.000000000022
2016.11.30,-380.00000000000256,-745.0000000000045,-734.0000000000124,-554.9999999999944,-1073.0000000000018,-474.00000000000375,-464.9999999999932,-665.9999999999999,-527.0000000000152,320.00000000000915,-226.0000000000133,-1427.0000000000005,-49.000000000006594,640.9999999999911,-932.999999999995,,-7293.000000000044
2016.11.30,-371.00000000001023,-603.0000000000086,-696.999999999992,-527.9999999999951,-1034.0000000000016,-402.000000000001,-500.00000000000045,-651.999999999997,-367.999999999995,309.0000000000037,-165.00000000000625,-1431.0000000000045,39.99999999999204,656.9999999999965,-919.0000000000032,,-6664.000000000024
2016.11.30,-330.0000000000081,-571.0000000000122,-625.9999999999932,-441.0000000000025,-1009.9999999999998,-420.0000000000017,-485.99999999999756,-612.9999999999969,-384.00000000001455,279.00000000000705,-192.00000000000728,-1517.999999999997,36.000000000001364,715.999999999994,-931.9999999999995,,-6492.000000000027
2016.11.30,-312.00000000000114,-572.0000000000027,-672.0000000000059,-446.00000000000193,-1163.000000000003,-388.9999999999958,-490.999999999997,-616.0000000000055,-391.9999999999959,310.0000000000103,-157.0000000000107,-1757.0000000000086,42.999999999992156,760.0000000000051,-1090.000000000002,,-6944.000000000023
2016.11.30,-302.0000000000023,-643.0000000000007,-707.9999999999975,-483.0000000000001,-1185.0000000000027,-418.99999999999693,-479.99999999999153,-626.0000000000043,-460.00000000000796,408.00000000000836,-181.0000000000116,-1734.0000000000134,24.999999999991473,840.999999999994,-1109.9999999999998,,-7057.000000000036
2016.11.30,-252.0000000000078,-530.0000000000011,-670.9999999999993,-441.99999999999795,-1167.0000000000068,-376.0000000000048,-514.9999999999987,-636.0000000000032,-391.9999999999959,452.00000000000796,-152.00000000000102,-1822.9999999999968,97.99999999999898,902.000000000001,-1102.9999999999984,,-6607.000000000002
2016.11.30,-180.0000000000024,-411.00000000000136,-585.9999999999976,-366.9999999999951,-1085.9999999999982,-365.99999999999966,-517.0000000000008,-612.0000000000015,-326.9999999999982,326.0000000000041,-135.00000000000512,-1780.0000000000039,119.99999999999034,912.9999999999967,-1097.0000000000036,,-6105.000000000017
2016.11.30,-253.00000000001432,-240.99999999999966,-554.9999999999944,-307.0000000000017,-1087.0000000000045,-204.00000000000773,-498.9999999999939,-565.9999999999999,-40.000000000020464,307.99999999999716,4.9999999999954525,-1781.9999999999948,227.99999999999443,1006.0000000000002,-1075.999999999999,,-5063.000000000044
2016.11.30,-280.9999999999979,-282.0000000000107,-554.9999999999944,-327.99999999999494,-1078.0000000000011,-236.0000000000042,-503.99999999999335,-583.0000000000002,-61.00000000000705,211.00000000000563,-19.000000000005457,-1785.0000000000143,198.99999999999807,995.9999999999951,-1070.9999999999998,,-5377.000000000025
2016.11.30,-307.99999999999716,-129.0000000000049,-536.0000000000032,-341.0000000000024,-1021.0000000000052,-100.00000000000853,-513.9999999999923,-599.0000000000051,156.99999999998226,219.99999999999798,145.99999999998658,-1709.000000000005,302.99999999999727,1022.9999999999961,-1009.9999999999998,,-4418.000000000063
2016.11.30,-300.99999999999574,-182.00000000000216,-546.000000000002,-375.0000000000031,-1051.0000000000018,-167.0000000000016,-522.0000000000002,-646.0000000000022,68.9999999999884,224.000000000002,99.99999999999432,-1689.0000000000073,272.99999999999613,1025.9999999999964,-1029.000000000002,,-4816.00000000004
2016.11.30,-234.00000000000088,-150.00000000000568,-556.0000000000009,-366.9999999999951,-1031.9999999999995,-153.99999999999636,-539.999999999996,-645.0000000000067,54.9999999999784,310.0000000000103,116.99999999999022,-1678.0000000000018,290.9999999999968,1028.9999999999964,-1016.0000000000058,,-4570.000000000036
2016.11.30,-267.0000000000172,-146.0000000000008,-590.0000000000016,-361.9999999999957,-1019.0000000000032,-144.99999999999602,-565.9999999999999,-661.0000000000005,115.99999999998545,329.00000000000153,125.99999999999056,-1655.0000000000064,319.9999999999932,1018.0000000000007,-960.0000000000053,,-4462.0000000000555
2016.11.30,-265.0000000000041,-211.00000000001273,-689.0000000000063,-402.00000000000233,-1061.000000000001,-162.9999999999967,-583.0000000000002,-656.000000000001,13.999999999981583,331.0000000000146,110.99999999999,-1656.9999999999973,290.9999999999968,1013.9999999999958,-1000.0000000000009,,-4926.000000000044
2016.11.30,-233.00000000001654,-187.00000000001182,-615.9999999999943,-425.99999999999307,-1068.0000000000023,-210.99999999999852,-603.9999999999934,-746.0000000000023,-66.0000000000025,368.9999999999971,9.000000000000341,-1827.000000000001,271.0000000000008,1030.0000000000011,-1053.0000000000039,,-5358.00000000002
2016.11.30,-226.99999999999943,-165.00000000000625,-581.0000000000093,-425.99999999999307,-1150.0000000000066,-320.0000000000074,-674.9999999999923,-800.0000000000007,9.999999999990905,357.00000000000733,62.99999999998818,-2078.0000000000023,301.00000000000193,1073.9999999999982,-1185.0000000000027,,-5802.000000000034
2016.11.30,-361.0000000000113,-146.0000000000008,-605.9999999999955,-458.00000000000284,-1285.0000000000027,-332.9999999999984,-681.9999999999937,-839.0000000000009,54.9999999999784,198.00000000000927,59.99999999998806,-2126.0000000000055,311.9999999999976,1198.9999999999982,-1309.0000000000045,,-6321.0000000000455
2016.11.30,-461.0000000000003,-101.0000000000133,-815.0000000000101,-465.9999999999998,-1256.999999999997,-243.0000000000092,-735.9999999999923,-787.0000000000043,221.99999999998,212.00000000001216,238.9999999999901,-2021.0000000000061,358.99999999999466,1280.0000000000011,-1249.0,,-5824.0000000000555
2016.11.30,-594.0000000000057,49.99999999999716,-893.0000000000105,-383.99999999999545,-1227.0000000000002,69.99999999999318,-712.0000000000015,-645.0000000000067,465.0000000000034,192.00000000001438,567.9999999999978,-1829.0000000000139,548.0000000000018,1376.0000000000048,-1161.9999999999964,,-4177.000000000017
2016.11.30,-442.00000000000904,146.99999999999136,-892.0000000000039,-261.99999999999557,-1180.0000000000032,188.0000000000024,-715.9999999999944,-548.9999999999995,528.9999999999964,465.0000000000043,545.9999999999923,-1883.9999999999968,691.9999999999931,1382.9999999999955,-983.999999999996,,-2959.0000000000236
2016.11.30,-384.00000000000654,68.9999999999884,-852.9999999999926,-261.99999999999557,-1202.9999999999984,115.99999999999966,-725.9999999999933,-551.9999999999969,356.9999999999993,522.0000000000002,513.9999999999958,-1839.9999999999973,623.9999999999952,1356.9999999999993,-1044.0000000000005,,-3305.0000000000023
2016.11.30,-195.00000000001182,149.99999999999147,-885.0000000000025,-226.99999999999943,-1127.0000000000002,102.99999999999443,-732.9999999999948,-528.0000000000063,-149.0000000000009,648.0000000000041,528.9999999999964,-1714.9999999999998,662.9999999999967,1257.000000000005,-975.9999999999991,,-3185.0000000000264
2016.11.30,134.99999999999625,197.9999999999933,-1110.9999999999952,-202.9999999999976,-1080.9999999999986,109.99999999999943,-873.999999999997,-533.0000000000057,-22.00000000001978,1270.0000000000155,679.9999999999926,-1469.000000000009,726.9999999999897,1272.9999999999961,-795.9999999999967,,-1696.0000000000364
2016.11.30,26.999999999999247,273.9999999999867,-1375.9999999999995,-193.99999999999417,-1075.999999999999,209.00000000000318,-1049.0,-522.0000000000002,143.00000000000068,1575.0000000000152,860.99999999999,-1402.9999999999986,969.9999999999989,1358.9999999999945,-622.0000000000003,,-824.0000000000033
2016.11.30,-36.999999999998145,382.99999999999557,-1367.9999999999914,-153.99999999999858,-973.999999999997,192.99999999999784,-1184.9999999999916,-531.9999999999991,376.9999999999811,1520.9999999999945,822.9999999999933,-1402.9999999999986,1137.999999999991,1320.999999999998,-436.9999999999985,,-334.0000000000224
2016.11.30,-287.9999999999994,366.9999999999902,-1322.000000000001,-44.99999999999504,-912.0000000000017,99.00000000000375,-1197.999999999999,-526.0000000000042,510.9999999999957,940.0000000000075,766.9999999999959,-1371.9999999999955,1028.9999999999964,1254.000000000005,-468.00000000000176,,-1164.0000000000036
2016.11.30,-270.00000000001467,431.99999999998795,-1200.0000000000011,-43.999999999999595,-931.0000000000041,90.00000000000341,-1166.0000000000005,-541.0000000000026,723.9999999999895,1041.000000000003,689.9999999999977,-1707.9999999999984,1059.9999999999882,1286.9999999999918,-507.0000000000019,,-1043.000000000061
2016.11.30,-285.00000000000193,363.9999999999901,-1350.0000000000068,-81.9999999999932,-961.0000000000008,194.00000000000261,-1113.9999999999927,-546.9999999999975,638.9999999999816,1122.0000000000007,780.9999999999917,-1510.0000000000114,1091.9999999999986,1314.9999999999977,-434.000000000001,,-776.000000000042
2016.11.30,-287.9999999999994,568.9999999999884,-1232.000000000011,-61.999999999995396,-863.9999999999981,156.99999999999648,-1164.9999999999939,-551.0000000000015,695.999999999998,1041.000000000003,586.9999999999891,-1453.9999999999998,1027.000000000001,1203.9999999999936,-378.00000000000057,,-713.0000000000301
2016.11.30,-80.00000000001339,548.9999999999924,-1049.0000000000111,87.00000000000374,-751.9999999999972,144.99999999999602,-1152.999999999993,-485.99999999999756,721.99999999998,1015.0000000000103,614.9999999999949,-1505.0000000000007,1061.9999999999977,1185.0000000000023,-341.99999999999784,,12.999999999966235
2016.11.30,38.99999999998904,715.999999999994,-869.999999999993,216.0000000000051,-631.0000000000038,216.99999999999875,-1075.999999999999,-392.00000000000347,697.9999999999791,936.0000000000035,590.999999999994,-1419.0000000000148,1037.9999999999968,1162.9999999999968,-343.9999999999999,,881.9999999999433
2016.11.30,-435.0000000000076,576.9999999999982,-839.0000000000119,197.99999999999818,-695.9999999999966,227.99999999999443,-956.9999999999967,-343.9999999999999,663.9999999999873,-24.999999999986144,649.9999999999915,-1373.000000000002,968.9999999999941,1140.0000000000005,-368.9999999999971,,-612.0000000000339
2016.11.30,-570.0000000000039,1115.9999999999995,-739.0000000000008,518.0000000000074,-512.9999999999968,465.0000000000034,-1079.999999999992,-195.9999999999962,1763.9999999999816,-126.99999999998823,1010.9999999999957,-1297.999999999999,1146.9999999999914,1314.9999999999977,-380.999999999998,,2432.000000000002
2016.11.30,-432.0000000000102,1447.9999999999932,-710.999999999995,485.99999999999756,-453.0000000000034,807.0000000000022,-1017.0000000000013,-165.9999999999995,2146.9999999999914,68.00000000000139,1097.999999999999,-1205.0000000000116,1417.9999999999923,1432.0000000000023,-243.00000000000432,,4676.999999999954
2016.11.30,-343.00000000000443,1416.9999999999873,-726.0000000000044,501.000000000007,-411.0000000000058,846.9999999999942,-1020.9999999999941,-167.00000000000603,2001.0000000000048,339.0000000000004,1238.99999999999,-1107.0000000000136,1530.9999999999918,1429.000000000002,-87.99999999999919,,5440.99999999995
2016.11.30,-463.9999999999977,1270.9999999999866,-866.0000000000113,475.99999999999864,-434.000000000001,756.9999999999908,-1051.0000000000018,-143.9999999999997,2072.999999999979,346.0000000000019,1207.9999999999984,-1022.9999999999961,1534.9999999999966,1373.0000000000045,-39.00000000000014,,5017.999999999948
2016.11.30,-419.0000000000138,1329.9999999999982,-852.9999999999926,484.00000000000665,-441.99999999999795,792.9999999999922,-1041.9999999999984,-131.99999999999878,2024.9999999999773,346.0000000000019,1262.0000000000005,-1036.999999999999,1525.9999999999964,1370.999999999995,-90.0000000000012,,5121.999999999966
2016.11.30,-453.99999999999886,1299.9999999999973,-780.000000000003,468.00000000000176,-507.0000000000019,844.9999999999989,-973.999999999997,-112.000000000001,1878.9999999999907,340.00000000000693,1190.9999999999882,-1173.0000000000018,1527.000000000001,1450.0000000000027,-129.9999999999968,,4869.999999999987
2016.11.30,-477.0000000000163,1259.0000000000005,-767.0000000000066,457.0000000000074,-502.9999999999979,896.9999999999914,-944.9999999999958,-97.00000000000264,2068.999999999988,229.99999999999687,1187.9999999999882,-1173.0000000000018,1449.9999999999886,1378.0,-172.00000000000549,,4793.9999999999345
2016.11.30,-536.0000000000032,1355.9999999999945,-757.0000000000076,475.99999999999864,-468.9999999999972,977.0000000000039,-900.0000000000008,-36.0000000000027,2187.999999999988,120.00000000000898,1295.9999999999923,-1012.9999999999973,1536.9999999999918,1450.9999999999934,-141.00000000000225,,5548.999999999961
2016.11.30,-584.0000000000067,1388.999999999996,-777.0000000000055,496.00000000000756,-451.9999999999969,1045.0000000000018,-873.999999999997,-2.000000000002,2324.9999999999886,112.000000000001,1356.9999999999993,-917.0000000000123,1572.9999999999932,1429.000000000002,-109.00000000000354,,6010.999999999965
2016.11.30,-673.0000000000125,1448.9999999999982,-693.9999999999947,511.0000000000059,-440.00000000000705,1114.999999999995,-849.9999999999952,12.999999999996348,2406.9999999999823,-148.99999999999915,1434.9999999999882,-912.0000000000017,1580.9999999999889,1504.000000000005,-165.9999999999995,,6130.99999999995
2016.11.30,-584.0000000000067,1557.9999999999927,-730.0000000000084,539.0000000000006,-424.9999999999976,1159.9999999999966,-885.999999999998,9.00000000000345,2530.000000000001,2.0000000000131024,1509.999999999991,-916.0000000000057,1623.9999999999952,1537.9999999999968,-105.99999999999498,,6822.99999999998
2016.11.30,-633.0000000000168,1532.999999999987,-768.0000000000131,546.000000000002,-438.00000000000506,1128.0,-905.9999999999957,-2.000000000002,2581.9999999999936,2.999999999997449,1461.999999999989,-1039.9999999999966,1641.999999999996,1551.0000000000018,-146.00000000000168,,6513.999999999936
2016.12.01,-581.0000000000093,1588.9999999999986,-734.0000000000124,556.0000000000009,-419.9999999999982,887.999999999991,-908.9999999999932,-29.999999999996696,2534.9999999999964,-51.99999999998539,1465.999999999994,-1121.0000000000164,1620.999999999995,1557.9999999999927,-128.00000000000588,,6237.999999999951
2016.12.01,-605.0000000000111,1480.9999999999945,-666.9999999999953,497.99999999999847,-463.0000000000023,1030.0000000000011,-830.9999999999928,-9.999999999998899,2460.9999999999845,-31.999999999987594,1381.0000000000002,-1097.999999999999,1558.9999999999975,1548.9999999999923,-175.99999999999838,,6076.999999999984
2016.12.01,-597.0000000000031,1507.9999999999955,-774.000000000008,450.00000000000597,-483.0000000000001,1078.9999999999936,-908.9999999999932,-75.9999999999983,2501.999999999981,16.000000000016,1438.999999999993,-1083.9999999999961,1605.9999999999945,1548.9999999999923,-172.00000000000549,,6053.999999999967
2016.12.01,-601.000000000007,1571.9999999999886,-751.0000000000127,451.0000000000014,-458.00000000000284,1164.999999999992,-893.9999999999948,-72.0000000000054,2580.999999999989,-51.000000000001044,1510.9999999999957,-1012.9999999999973,1689.9999999999977,1575.9999999999934,-97.00000000000264,,6608.9999999999345
2016.12.01,-850.0000000000174,1559.9999999999882,-733.0000000000059,443.99999999999994,-453.0000000000034,1167.0000000000016,-906.9999999999911,-80.99999999999774,2707.999999999998,-295.0000000000008,1506.0000000000002,-1022.9999999999961,1658.9999999999918,1533.9999999999918,-117.00000000000044,,6118.999999999959
2016.12.01,-802.0000000000139,1549.9999999999973,-737.0000000000099,455.0000000000054,-443.0000000000045,1135.9999999999957,-895.0000000000014,-26.000000000003798,2711.999999999989,-340.9999999999913,1472.999999999999,-1021.0000000000052,1667.0000000000016,1543.9999999999968,-109.00000000000354,,6162.999999999951
2016.12.01,-770.000000000004,1450.9999999999934,-829.9999999999974,434.000000000001,-531.9999999999991,1067.9999999999977,-946.9999999999978,-58.000000000002494,2514.9999999999864,-34.99999999998504,1413.9999999999873,-1079.0000000000077,1658.0000000000014,1472.999999999999,-139.00000000000023,,5622.999999999973
2016.12.01,-622.9999999999958,1527.9999999999916,-835.9999999999923,451.9999999999969,-431.0000000000036,1078.000000000003,-948.9999999999999,-79.00000000000685,2603.999999999985,110.99999999999443,1420.9999999999923,-994.000000000006,1686.9999999999977,1471.999999999994,-14.000000000002899,,6426.999999999948
2016.12.01,-632.0000000000103,1622.0,-839.0000000000119,470.9999999999992,-407.0000000000018,1176.0000000000018,-988.9999999999955,-95.00000000000064,2715.99999999998,158.99999999999804,1554.9999999999927,-910.9999999999951,1798.0000000000018,1548.0000000000018,43.00000000000415,,7214.9999999999645
2016.12.01,-690.9999999999972,1479.9999999999898,-890.000000000013,404.99999999999983,-435.0000000000076,1084.9999999999936,-1000.9999999999964,-126.0000000000039,2591.9999999999845,167.00000000000603,1438.999999999993,-941.9999999999984,1730.9999999999945,1500.0,46.999999999997044,,6360.999999999942
2016.12.01,-697.9999999999986,1342.9999999999893,-893.0000000000105,400.00000000000034,-414.00000000000324,1012.0000000000005,-954.9999999999948,-85.99999999999719,2453.999999999979,131.00000000001444,1358.9999999999945,-887.0000000000156,1628.9999999999907,1370.999999999995,51.99999999999649,,5817.99999999994
2016.12.01,-722.0000000000005,1344.9999999999989,-883.9999999999959,380.999999999998,-429.99999999999704,996.9999999999999,-958.9999999999987,-123.00000000000644,2455.999999999989,114.0000000000141,1335.9999999999986,-899.0000000000053,1635.9999999999957,1372.0,41.000000000002146,,5660.999999999992
2016.12.01,-717.9999999999964,1321.9999999999886,-919.0000000000032,341.99999999999784,-496.00000000000756,983.9999999999947,-956.0000000000013,-146.00000000000168,2441.0000000000027,126.0000000000039,1302.9999999999973,-1041.000000000003,1613.99999999999,1438.999999999993,-26.999999999999247,,5267.999999999955
2016.12.01,-717.000000000012,1330.9999999999889,-984.000000000007,343.00000000000443,-551.0000000000015,995.9999999999951,-988.9999999999955,-146.00000000000168,2408.999999999992,161.99999999999548,1327.9999999999886,-1124.0000000000139,1668.9999999999968,1524.000000000001,-48.99999999999905,,5201.999999999932
2016.12.01,-716.0000000000056,1071.9999999999886,-1042.9999999999939,252.0000000000078,-570.9999999999993,825.0000000000028,-990.000000000002,-180.99999999999784,2143.000000000001,286.00000000000847,1163.9999999999873,-1112.0000000000018,1515.0000000000005,1365.9999999999995,-50.0000000000056,,3959.99999999999
2016.12.01,-753.0000000000036,1134.999999999991,-1088.0,243.00000000000432,-563.0000000000024,911.9999999999919,-978.0000000000011,-177.00000000000495,2193.999999999988,286.00000000000847,1236.9999999999948,-1022.0000000000118,1557.0000000000023,1406.9999999999964,-29.999999999996696,,4359.999999999956
2016.12.01,-876.0000000000101,1029.9999999999868,-1119.0000000000034,221.00000000000452,-638.0000000000052,929.9999999999926,-983.0000000000006,-187.9999999999993,2221.99999999998,208.00000000000819,1263.999999999996,-1002.9999999999983,1545.0000000000018,1396.000000000001,-65.00000000000395,,3943.99999999995
2016.12.01,-822.9999999999959,1058.9999999999975,-1127.9999999999957,235.00000000000742,-631.9999999999992,917.0000000000016,-940.9999999999918,-114.00000000000298,2179.000000000002,278.00000000000045,1282.999999999987,-995.0000000000125,1548.9999999999923,1379.000000000005,-58.99999999999794,,4186.999999999996
2016.12.01,-966.0000000000002,1071.9999999999886,-1090.0000000000132,282.0000000000045,-562.0000000000069,944.0000000000026,-936.999999999999,-97.00000000000264,2233.000000000004,14.000000000002899,1293.9999999999968,-904.0000000000159,1548.0000000000018,1375.0,-14.999999999998348,,4190.999999999965
2016.12.01,-907.0000000000133,1060.9999999999927,-1161.000000000012,280.9999999999979,-582.0000000000048,906.9999999999965,-995.0000000000015,-109.99999999999899,2299.9999999999827,82.00000000000429,1262.0000000000005,-951.9999999999973,1567.9999999999977,1388.999999999996,-2.000000000002,,4140.999999999938
2016.12.01,-957.0000000000078,1273.9999999999868,-1012.9999999999973,356.00000000000074,-512.9999999999968,1069.0000000000027,-922.999999999996,-31.000000000003247,2494.0,-130.99999999999224,1443.9999999999884,-853.9999999999992,1597.999999999999,1442.9999999999977,-36.0000000000027,,5219.999999999981
2016.12.01,-994.000000000006,1352.9999999999945,-842.9999999999937,424.9999999999976,-512.9999999999968,1093.0000000000036,-895.9999999999968,-28.000000000005798,2631.0,-377.9999999999894,1472.999999999999,-893.0000000000105,1558.9999999999975,1504.000000000005,-175.99999999999838,,5317.0
2016.12.01,-822.9999999999959,1311.9999999999977,-812.999999999997,390.99999999999693,-504.00000000000443,1149.000000000001,-834.9999999999968,-21.999999999999797,2430.999999999983,-269.9999999999925,1437.9999999999882,-886.000000000009,1554.000000000002,1468.999999999994,-200.00000000000017,,5390.999999999967
2016.12.01,-873.0000000000126,1291.9999999999873,-842.0000000000094,414.00000000000324,-484.00000000000665,1245.999999999995,-781.9999999999939,73.99999999999629,2438.9999999999927,-130.99999999999224,1564.9999999999977,-714.999999999999,1567.9999999999977,1439.9999999999977,-75.00000000000284,,6135.999999999952
2016.12.01,-1105.0000000000005,1325.9999999999934,-851.0000000000017,439.0000000000005,-473.0000000000012,1289.999999999992,-756.0000000000011,129.00000000000134,2604.99999999999,-434.000000000001,1637.0000000000005,-578.9999999999961,1577.9999999999886,1430.9999999999973,-36.0000000000027,,6200.99999999996
2016.12.01,-1419.0000000000148,1401.9999999999868,-886.9999999999934,470.00000000000375,-475.99999999999864,1322.0000000000027,-808.9999999999931,148.99999999999915,2977.99999999998,-878.000000000001,1644.999999999996,-660.0000000000161,1652.000000000001,1474.0000000000036,-44.99999999999504,,5917.999999999961
2016.12.01,-1933.0000000000068,1384.999999999991,-835.000000000008,487.99999999999955,-435.0000000000076,1364.999999999995,-761.0000000000006,173.9999999999964,3439.9999999999977,-1732.0000000000002,1651.9999999999868,-618.0000000000074,1566.9999999999932,1423.9999999999923,-65.00000000000395,,5115.999999999918
2016.12.01,-1842.0000000000102,1434.9999999999882,-821.000000000005,541.0000000000026,-465.0000000000043,1515.0000000000005,-644.0000000000001,317.0000000000006,3718.999999999994,-1557.9999999999927,1740.9999999999995,-598.0000000000097,1602.9999999999945,1480.000000000004,-90.0000000000012,,6332.999999999961
2016.12.01,-2061.000000000002,1520.9999999999866,-878.000000000001,516.0000000000053,-458.9999999999983,1572.0000000000027,-661.9999999999959,288.9999999999948,3834.000000000003,-1686.999999999994,1803.9999999999877,-582.0000000000158,1684.9999999999882,1512.0000000000005,-65.00000000000395,,6338.999999999958
2016.12.01,-1977.0000000000066,1555.9999999999973,-913.0000000000083,521.0000000000048,-400.00000000000034,1581.9999999999936,-717.9999999999964,283.99999999999534,4060.0000000000023,-1588.999999999996,1795.9999999999923,-506.0000000000064,1771.000000000001,1507.9999999999955,56.99999999999594,,7031.9999999999645
2016.12.01,-1943.000000000006,1415.9999999999968,-1011.0000000000064,494.00000000000557,-424.00000000000216,1403.9999999999964,-827.9999999999955,195.00000000000074,3822.999999999979,-1509.0000000000048,1672.9999999999877,-591.0000000000082,1730.9999999999945,1438.0000000000023,114.99999999999844,,5982.999999999938
2016.12.01,-2398.9999999999955,1443.9999999999884,-1266.0000000000116,407.0000000000018,-436.00000000000307,1400.9999999999964,-949.9999999999953,112.000000000001,3870.0000000000045,-1730.9999999999936,1683.9999999999975,-598.0000000000097,1777.000000000001,1450.0000000000027,154.99999999999403,,4919.999999999977
2016.12.01,-2385.999999999999,1512.999999999991,-1331.9999999999998,397.99999999999835,-414.00000000000324,1444.0000000000027,-1122.0000000000007,70.0000000000034,4468.9999999999945,-1624.9999999999875,1771.9999999999914,-523.0000000000068,2000.9999999999905,1411.9999999999918,334.00000000000097,,6010.999999999967
2016.12.01,-2052.0000000000095,1629.9999999999955,-1246.9999999999982,497.99999999999847,-221.00000000000452,1397.9999999999961,-1091.999999999993,76.99999999999375,4146.999999999991,-1295.0000000000018,1704.9999999999982,-346.0000000000019,2018.0000000000007,1355.9999999999945,541.0000000000026,,7116.999999999962
2016.12.01,-1825.00000000001,1659.9999999999966,-1293.9999999999952,497.000000000003,-207.99999999999707,1394.999999999996,-1167.9999999999914,26.000000000003798,3879.9999999999955,-1065.0000000000048,1654.9999999999868,-509.00000000000387,2033.0000000000014,1340.0000000000034,544.9999999999955,,6961.999999999979
2016.12.01,-1700.999999999997,1526.9999999999868,-1662.000000000008,361.0000000000002,-358.0000000000028,1316.0000000000025,-1320.9999999999943,-63.00000000000195,3774.000000000001,-585.9999999999976,1579.9999999999982,-557.0000000000075,2131.999999999991,1326.9999999999982,624.0000000000023,,6392.999999999971
2016.12.01,-1734.0000000000134,1574.9999999999886,-1783.0000000000014,294.00000000000534,-331.999999999999,1527.000000000001,-1212.000000000002,37.99999999999359,3370.0000000000045,-209.9999999999991,1718.999999999994,-540.0000000000072,2298.000000000002,1408.0000000000014,697.9999999999986,,7115.999999999965
2016.12.01,-1392.9999999999998,1471.999999999994,-1703.9999999999943,302.9999999999977,-302.9999999999977,1530.9999999999918,-1173.9999999999973,29.000000000001247,3173.999999999978,174.00000000000747,1793.9999999999968,-263.00000000001324,2244.0,1353.999999999999,759.999999999994,,7997.999999999958
2016.12.01,-1411.0000000000066,1513.999999999996,-1720.0000000000105,290.9999999999968,-316.0000000000052,1575.9999999999934,-1188.9999999999957,63.00000000000195,3467.999999999989,180.0000000000024,1895.9999999999866,-194.0000000000053,2247.9999999999905,1402.9999999999916,748.9999999999997,,8557.999999999924
2016.12.01,-1314.0000000000152,1672.9999999999877,-1716.0000000000064,370.00000000000364,-213.00000000000762,1677.9999999999973,-1203.9999999999939,107.00000000000153,3490.9999999999854,368.00000000001273,1946.9999999999886,-73.00000000001194,2387.0000000000005,1344.9999999999989,912.0000000000017,,9757.999999999944
2016.12.01,-1306.000000000007,1559.9999999999882,-1737.999999999995,402.9999999999978,-229.00000000000142,1629.9999999999955,-1156.0000000000014,161.99999999999548,3263.0000000000055,333.0000000000055,1903.9999999999964,-53.999999999998494,2318.999999999988,1316.9999999999932,897.9999999999987,,9305.99999999996
2016.12.01,-1219.9999999999989,1287.9999999999968,-1893.0000000000114,309.0000000000037,-302.0000000000023,1474.0000000000036,-1231.9999999999998,149.99999999999457,2884.999999999991,551.9999999999969,1763.999999999996,-65.00000000000395,2225.999999999999,1227.0000000000039,895.9999999999968,,8058.999999999965
