date,USDCHF,EURUSD,EURCAD,empty,sum
2018.11.06,-248.00000000000378,56.99999999999594,-655.0000000000056,,-846.0000000000134
2018.11.06,-224.99999999998633,89.99999999999008,-655.0000000000056,,-790.0000000000018
2018.11.06,-212.99999999999653,83.9999999999952,-629.0000000000128,,-758.0000000000142
2018.11.06,-212.99999999999653,76.99999999999375,-646.0000000000132,,-782.0000000000159
2018.11.06,-164.99999999999292,194.0000000000053,-829.0000000000131,,-800.0000000000007
2018.11.06,-99.99999999998899,302.0000000000023,-824.0000000000025,,-621.9999999999892
2018.11.06,-72.0000000000054,323.99999999999096,-965.0000000000158,,-713.0000000000302
2018.11.06,-29.999999999996696,364.9999999999931,-990.000000000002,,-655.0000000000057
2018.11.06,-34.000000000000696,384.9999999999909,-947.000000000009,,-596.0000000000188
2018.11.06,-113.99999999999189,272.99999999998994,-913.0000000000083,,-754.0000000000102
2018.11.06,-103.99999999999298,261.0000000000001,-846.9999999999977,,-689.9999999999906
2018.11.06,-133.00000000000534,248.00000000000378,-927.0000000000111,,-812.0000000000127
2018.11.06,-153.00000000000313,222.99999999999542,-860.0000000000163,,-790.000000000024
2018.11.06,-160.00000000000458,207.00000000000162,-860.0000000000163,,-813.0000000000192
2018.11.06,-165.9999999999995,243.99999999999977,-1039.9999999999966,,-961.9999999999964
2018.11.06,-120.99999999999334,251.00000000000122,-1087.0000000000157,,-957.0000000000077
2018.11.06,-157.99999999999147,215.99999999999397,-975.9999999999991,,-917.9999999999966
2018.11.06,-136.99999999998712,204.00000000000418,-916.0000000000057,,-848.9999999999886
2018.11.06,-102.99999999998644,258.0000000000027,-937.00000000001,,-781.9999999999937
2018.11.06,-78.00000000000028,262.999999999991,-958.9999999999987,,-774.000000000008
2018.11.06,-72.99999999998974,249.99999999999466,-964.0000000000093,,-787.0000000000044
2018.11.06,-63.99999999999739,289.9999999999903,-892.0000000000039,,-666.0000000000109
2018.11.06,-43.999999999999595,292.9999999999877,-869.0000000000086,,-620.0000000000205
2018.11.06,-41.000000000002146,304.9999999999997,-948.9999999999999,,-685.0000000000023
2018.11.07,-36.999999999998145,283.99999999999534,-937.00000000001,,-690.0000000000128
2018.11.07,-39.999999999995595,319.999999999987,-880.0000000000141,,-600.0000000000227
2018.11.07,-45.99999999999049,324.9999999999975,-939.0000000000009,,-659.9999999999939
2018.11.07,7.0000000000014495,419.9999999999982,-1031.000000000004,,-604.0000000000044
2018.11.07,76.0000000000094,455.0000000000054,-1059.00000000001,,-527.9999999999952
2018.11.07,77.00000000001594,458.9999999999872,-1350.0000000000068,,-814.0000000000036
2018.11.07,-187.99999999998818,123.00000000000644,-1358.0000000000148,,-1422.9999999999966
2018.11.07,-147.99999999999258,248.99999999998812,-1060.0000000000164,,-959.0000000000208
2018.11.07,-248.99999999998812,89.00000000000574,-1089.0000000000066,,-1248.999999999989
2018.11.07,-165.9999999999995,251.00000000000122,-1360.0000000000057,,-1275.0000000000039
2018.11.07,63.99999999999739,485.0000000000021,-1280.9999999999989,,-731.9999999999993
2018.11.07,87.00000000001484,523.9999999999911,-1307.0000000000136,,-696.0000000000077
2018.11.07,219.99999999999798,703.9999999999935,-1339.0000000000014,,-415.0000000000099
2018.11.07,232.99999999999432,716.0000000000056,-1252.0000000000086,,-303.00000000000875
2018.11.07,218.00000000000708,669.9999999999928,-1221.0000000000055,,-333.00000000000557
2018.11.07,158.0000000000137,607.0000000000019,-1246.0000000000139,,-480.9999999999982
2018.11.07,147.00000000000824,580.0000000000027,-1299.0000000000057,,-571.9999999999948
2018.11.07,68.00000000000139,451.0000000000014,-1297.0000000000148,,-778.0000000000119
2018.11.07,83.00000000001084,485.99999999998647,-1387.000000000005,,-818.0000000000077
2018.11.07,202.00000000001327,604.9999999999889,-1456.9999999999973,,-649.9999999999951
2018.11.07,185.00000000001293,655.9999999999899,-1425.0000000000095,,-584.0000000000067
2018.11.07,301.0000000000068,788.9999999999952,-1456.9999999999973,,-366.9999999999952
2018.11.07,378.00000000000057,853.9999999999992,-1446.9999999999982,,-214.9999999999984
2018.11.07,501.000000000007,977.0000000000057,-1436.9999999999993,,41.000000000013415
2018.11.07,593.0000000000102,1022.9999999999961,-1383.000000000001,,233.00000000000546
2018.11.07,651.0000000000016,994.000000000006,-1297.999999999999,,347.00000000000864
2018.11.07,662.000000000007,1017.9999999999856,-1307.0000000000136,,372.9999999999791
2018.11.07,652.0000000000082,1031.9999999999884,-1349.0000000000002,,334.99999999999636
2018.11.07,536.0000000000032,883.9999999999959,-1207.0000000000025,,212.9999999999966
2018.11.07,526.0000000000042,893.9999999999948,-1262.0000000000075,,157.9999999999916
2018.11.07,600.0000000000006,978.9999999999966,-1231.0000000000043,,347.99999999999295
2018.11.07,562.0000000000069,933.9999999999905,-1117.0000000000125,,378.99999999998477
2018.11.07,491.0000000000081,875.0000000000035,-1110.000000000011,,256.0000000000007
2018.11.07,411.0000000000058,763.9999999999869,-1076.9999999999945,,97.99999999999818
2018.11.07,461.0000000000003,883.9999999999959,-1256.999999999997,,87.99999999999909
2018.11.07,296.0000000000074,801.9999999999916,-1414.000000000004,,-316.000000000005
2018.11.07,266.0000000000107,800.0000000000007,-1456.9999999999973,,-390.9999999999859
2018.11.07,263.0000000000021,702.9999999999869,-1366.0000000000005,,-400.00000000001137
2018.11.07,259.0000000000092,709.0000000000041,-1227.0000000000002,,-258.9999999999869
2018.11.07,302.0000000000023,744.9999999999957,-1227.0000000000002,,-180.00000000000227
2018.11.07,136.00000000000279,574.9999999999922,-1177.000000000006,,-466.0000000000109
2018.11.07,138.0000000000159,588.9999999999951,-1100.000000000012,,-373.000000000001
2018.11.07,171.99999999999437,622.9999999999958,-1087.0000000000157,,-292.00000000002547
2018.11.07,153.00000000000313,578.9999999999961,-1036.999999999999,,-304.9999999999998
2018.11.07,163.00000000000205,645.0000000000067,-1073.9999999999973,,-265.9999999999885
2018.11.07,78.00000000000028,496.99999999999187,-1045.000000000007,,-470.0000000000149
2018.11.07,72.0000000000054,504.9999999999999,-1008.0000000000089,,-431.00000000000364
2018.11.07,-17.999999999984695,392.9999999999989,-930.0000000000086,,-554.9999999999944
2018.11.08,2.0000000000131024,394.00000000000546,-917.9999999999966,,-521.9999999999781
2018.11.08,45.000000000006146,404.9999999999887,-865.0000000000047,,-415.00000000000983
2018.11.08,26.999999999999247,390.0000000000015,-909.0000000000042,,-492.00000000000347
2018.11.08,53.00000000001415,448.9999999999883,-968.0000000000133,,-466.00000000001086
2018.11.08,28.000000000005798,428.9999999999905,-1004.0000000000049,,-547.0000000000086
2018.11.08,7.0000000000014495,424.99999999998647,-999.0000000000166,,-567.0000000000286
2018.11.08,24.000000000001798,445.99999999999085,-968.9999999999976,,-499.00000000000495
2018.11.08,26.999999999999247,458.00000000000284,-985.0000000000136,,-500.00000000001154
2018.11.08,16.000000000016,417.0000000000007,-992.9999999999994,,-559.9999999999827
2018.11.08,-5.999999999994898,390.0000000000015,-950.0000000000064,,-565.9999999999998
2018.11.08,1.0000000000065512,400.9999999999847,-910.9999999999951,,-509.00000000000387
2018.11.08,16.000000000016,402.9999999999978,-887.0000000000156,,-468.0000000000018
2018.11.08,14.000000000002899,387.99999999998835,-880.0000000000141,,-478.00000000002285
2018.11.08,-24.999999999986144,367.0000000000062,-885.0000000000025,,-542.9999999999825
2018.11.08,-22.999999999995246,387.000000000004,-904.0000000000159,,-540.0000000000072
2018.11.08,29.999999999996696,405.9999999999952,-953.0000000000039,,-517.0000000000119
2018.11.08,68.00000000000139,435.9999999999919,-958.0000000000144,,-454.00000000002115
2018.11.08,69.00000000000794,445.0000000000065,-887.0000000000156,,-373.00000000000114
2018.11.08,-55.99999999998939,261.0000000000001,-853.9999999999992,,-648.9999999999885
2018.11.08,14.000000000002899,364.9999999999931,-825.0000000000091,,-446.0000000000131
2018.11.08,59.000000000009045,455.99999999998977,-895.0000000000014,,-380.0000000000025
2018.11.08,60.99999999999994,404.9999999999887,-841.0000000000028,,-375.0000000000142
2018.11.08,-25.999999999992696,286.99999999999284,-656.9999999999965,,-395.99999999999636
2018.11.08,-24.999999999986144,303.9999999999932,-551.9999999999969,,-272.9999999999899
2018.11.08,-34.000000000000696,262.00000000000665,-548.9999999999995,,-320.9999999999936
2018.11.08,-21.999999999988695,293.99999999999426,-588.9999999999951,,-316.99999999998954
2018.11.08,-38.99999999998904,263.99999999999756,-588.0000000000107,,-363.00000000000216
2018.11.08,-95.00000000000064,184.99999999999073,-547.0000000000086,,-457.00000000001853
2018.11.08,-70.99999999999883,231.0000000000034,-570.0000000000039,,-409.9999999999993
2018.11.08,-34.99999999998504,324.9999999999975,-636.9999999999986,,-346.9999999999862
2018.11.08,-31.999999999987594,326.0000000000041,-777.0000000000055,,-482.999999999989
2018.11.08,-11.00000000000545,356.9999999999851,-753.0000000000036,,-407.000000000024
2018.11.08,2.999999999997449,381.99999999999346,-856.0000000000123,,-471.0000000000214
2018.11.08,-12.999999999996348,485.99999999998647,-866.9999999999956,,-394.00000000000546
2018.11.08,-28.999999999990145,429.99999999999704,-841.0000000000028,,-439.99999999999596
2018.11.08,-61.99999999998429,398.9999999999938,-853.0000000000149,,-516.0000000000055
2018.11.08,-89.00000000000574,282.0000000000045,-751.0000000000127,,-558.000000000014
2018.11.08,-80.99999999999774,251.00000000000122,-798.0000000000098,,-628.0000000000064
2018.11.08,-136.99999999998712,190.99999999998562,-700.0000000000117,,-646.0000000000132
2018.11.08,-207.00000000000162,26.999999999999247,-578.0000000000118,,-758.0000000000142
2018.11.08,-227.99999999998377,39.999999999995595,-310.9999999999946,,-498.9999999999828
2018.11.08,-173.99999999998528,109.99999999998789,-289.0000000000059,,-353.0000000000033
2018.11.08,-358.9999999999982,-161.00000000001114,-346.0000000000019,,-866.0000000000111
2018.11.08,-444.9999999999843,-296.0000000000074,-744.0000000000114,,-1485.0000000000032
2018.11.08,-434.000000000001,-341.00000000001353,-687.0000000000153,,-1462.00000000003
2018.11.08,-368.9999999999971,-269.00000000000813,-530.0000000000082,,-1168.0000000000134
2018.11.08,-366.999999999984,-268.0000000000016,-494.00000000001666,,-1129.0000000000023
2018.11.08,-367.99999999999056,-226.99999999999943,-453.0000000000145,,-1048.0000000000045
2018.11.09,-365.99999999999966,-231.0000000000034,-483.0000000000112,,-1080.0000000000143
2018.11.09,-320.9999999999935,-226.00000000001506,-483.99999999999557,,-1031.000000000004
2018.11.09,-347.9999999999928,-219.99999999999798,-490.0000000000126,,-1058.0000000000034
2018.11.09,-348.9999999999993,-209.00000000001472,-417.0000000000007,,-975.0000000000148
2018.11.09,-354.9999999999942,-218.00000000000708,-441.0000000000025,,-1014.0000000000038
2018.11.09,-370.999999999988,-219.99999999999798,-477.0000000000163,,-1068.0000000000023
2018.11.09,-398.9999999999938,-246.00000000001288,-490.0000000000126,,-1135.0000000000193
2018.11.09,-418.9999999999916,-280.0000000000136,-470.9999999999992,,-1170.0000000000045
2018.11.09,-449.9999999999948,-320.00000000000915,-479.0000000000072,,-1249.0000000000111
2018.11.09,-426.9999999999996,-337.99999999999386,-534.9999999999966,,-1299.99999999999
2018.11.09,-422.9999999999956,-331.0000000000146,-592.9999999999991,,-1347.0000000000093
2018.11.09,-475.99999999998755,-449.9999999999948,-609.9999999999994,,-1535.9999999999818
2018.11.09,-465.0000000000043,-415.0000000000098,-537.0000000000097,,-1417.0000000000236
2018.11.09,-493.99999999999443,-446.9999999999974,-487.0000000000152,,-1428.000000000007
2018.11.09,-458.00000000000284,-407.0000000000018,-497.99999999999847,,-1363.0000000000032
2018.11.09,-468.00000000000176,-412.00000000001234,-516.0000000000053,,-1396.0000000000196
2018.11.09,-516.0000000000053,-436.9999999999985,-493.0000000000101,,-1446.000000000014
2018.11.09,-544.9999999999955,-432.0000000000102,-534.9999999999966,,-1512.0000000000023
2018.11.09,-580.999999999987,-506.0000000000064,-560.0000000000049,,-1646.9999999999982
2018.11.09,-549.9999999999839,-500.00000000001154,-577.0000000000052,,-1627.0000000000007
2018.11.09,-595.9999999999966,-537.0000000000097,-619.000000000014,,-1752.0000000000205
2018.11.09,-570.0000000000039,-554.9999999999944,-601.000000000007,,-1726.0000000000052
2018.11.09,-570.9999999999882,-558.9999999999984,-557.0000000000075,,-1686.999999999994
2018.11.09,-556.0000000000009,-530.0000000000082,-648.0000000000041,,-1734.0000000000132
2018.11.09,-571.9999999999948,-588.0000000000107,-600.0000000000006,,-1760.000000000006
2018.11.09,-516.0000000000053,-547.0000000000086,-717.000000000012,,-1780.0000000000261
2018.11.09,-331.999999999999,-446.9999999999974,-737.0000000000099,,-1516.0000000000064
2018.11.09,-343.99999999998875,-375.0000000000142,-821.000000000005,,-1540.000000000008
2018.11.09,-377.9999999999894,-419.9999999999982,-737.0000000000099,,-1534.9999999999975
2018.11.09,-394.9999999999898,-442.00000000000904,-693.9999999999947,,-1530.9999999999936
2018.11.09,-421.99999999998903,-485.0000000000021,-720.0000000000095,,-1627.0000000000007
2018.11.09,-490.999999999997,-551.9999999999969,-690.9999999999972,,-1733.999999999991
2018.11.09,-395.99999999999636,-391.000000000008,-717.000000000012,,-1504.0000000000164
2018.11.09,-429.99999999999704,-446.9999999999974,-853.0000000000149,,-1730.0000000000093
2018.11.09,-421.99999999998903,-459.0000000000094,-763.0000000000026,,-1644.000000000001
2018.11.09,-383.99999999998437,-432.9999999999945,-771.0000000000106,,-1587.9999999999895
2018.11.09,-346.0000000000019,-462.0000000000068,-907.9999999999977,,-1716.0000000000064
2018.11.09,-422.9999999999956,-621.0000000000049,-856.9999999999967,,-1900.9999999999973
2018.11.09,-435.9999999999919,-696.0000000000077,-812.0000000000127,,-1944.0000000000123
2018.11.09,-363.0000000000022,-605.0000000000111,-873.999999999997,,-1842.0000000000105
2018.11.09,-285.99999999998624,-551.0000000000126,-856.9999999999967,,-1693.9999999999955
2018.11.09,-336.00000000000296,-585.0000000000133,-836.0000000000146,,-1757.000000000031
2018.11.09,-316.0000000000052,-547.0000000000086,-836.9999999999989,,-1700.0000000000127
2018.11.09,-302.0000000000023,-554.9999999999944,-804.0000000000047,,-1661.0000000000014
2018.11.09,-336.00000000000296,-551.9999999999969,-727.0000000000109,,-1615.000000000011
2018.11.09,-347.9999999999928,-557.0000000000075,-653.999999999999,,-1558.999999999999
2018.11.09,-306.9999999999906,-526.0000000000042,-699.0000000000052,,-1532.0
2018.11.09,-295.99999999998516,-519.0000000000028,-663.999999999998,,-1478.999999999986
