date,EURUSD,USDCAD,GBPCHF,EURCHF,GBPJPY,EURJPY,AUDCAD,empty,sum
2019.09.19,-201.00000000000674,124.99999999999733,121.99999999999989,102.00000000000209,-245.00000000000455,-281.0000000000059,-1185.9999999999982,,-1564.0000000000161
2019.09.19,-219.99999999999798,130.0000000000079,139.9999999999846,117.00000000001154,-263.9999999999816,-266.9999999999959,-1213.999999999993,,-1577.9999999999645
2019.09.19,-215.99999999999397,114.99999999999844,200.99999999998454,114.0000000000141,-230.99999999999454,-301.00000000000193,-1279.9999999999923,,-1597.9999999999857
2019.09.19,-290.9999999999968,235.00000000000742,139.00000000000023,69.00000000000794,-328.00000000000296,-396.0000000000008,-1290.9999999999977,,-1862.9999999999827
2019.09.19,-336.00000000000296,242.99999999999324,165.9999999999995,25.00000000000835,-319.9999999999932,-490.0000000000091,-1305.9999999999961,,-2018.0000000000002
2019.09.19,-326.9999999999884,285.00000000000193,195.9999999999962,36.0000000000138,-340.0000000000034,-492.00000000000443,-1284.9999999999918,,-1926.9999999999761
2019.09.19,-268.9999999999859,337.0000000000095,359.99999999998255,129.00000000000134,-215.0000000000034,-436.00000000000705,-1234.9999999999973,,-1329.0000000000002
2019.09.19,-171.99999999999437,330.9999999999924,710.999999999995,56.000000000011596,287.00000000000614,-421.0000000000065,-1203.9999999999939,,-411.99999999998965
2019.09.19,-217.0000000000005,330.9999999999924,637.9999999999831,-17.999999999984695,278.99999999999636,-408.00000000000125,-1178.0000000000014,,-573.0000000000159
2019.09.19,-194.99999999998963,273.9999999999965,600.0000000000006,-15.999999999993797,284.9999999999966,-368.9999999999998,-1227.0000000000002,,-647.9999999999898
2019.09.19,-313.99999999999204,262.999999999991,623.9999999999801,38.0000000000047,229.00000000001342,-426.00000000000193,-1242.999999999994,,-828.9999999999989
2019.09.19,-322.00000000000006,214.00000000000307,567.9999999999907,17.000000000000348,216.00000000000819,-412.00000000000614,-1247.9999999999936,,-966.9999999999975
2019.09.19,-299.00000000000483,205.00000000001074,563.9999999999867,30.0000000000189,200.00000000001705,-391.9999999999959,-1239.9999999999966,,-931.999999999964
2019.09.19,-323.99999999999096,136.00000000000279,600.9999999999849,10.000000000021103,205.0000000000125,-430.0000000000068,-1303.999999999994,,-1105.9999999999707
2019.09.20,-316.99999999998954,184.99999999999073,481.99999999998244,-26.999999999999247,147.00000000001978,-509.00000000000034,-1318.9999999999925,,-1357.9999999999886
2019.09.20,-312.9999999999855,185.99999999999727,581.9999999999936,-11.999999999989797,254.99999999999545,-409.9999999999966,-1268.999999999998,,-980.9999999999835
2019.09.20,-323.0000000000066,191.99999999999218,583.9999999999845,7.0000000000014495,187.00000000001182,-432.00000000000216,-1267.9999999999914,,-1053.00000000001
2019.09.20,-310.9999999999946,215.00000000000963,579.9999999999806,21.00000000000435,205.0000000000125,-406.9999999999965,-1266.0000000000005,,-962.9999999999845
2019.09.20,-278.00000000000045,246.99999999999721,566.9999999999842,31.000000000003247,212.99999999999386,-373.9999999999952,-1264.9999999999939,,-859.000000000011
2019.09.20,-279.99999999999136,245.99999999999068,598.999999999994,46.0000000000127,206.99999999999363,-385.9999999999957,-1295.0000000000018,,-862.9999999999978
2019.09.20,-283.99999999999534,198.99999999999363,586.999999999982,48.000000000003595,165.00000000002046,-412.00000000000614,-1323.9999999999918,,-1020.9999999999935
2019.09.20,-256.99999999999613,174.99999999999181,565.9999999999999,55.000000000005045,86.00000000001273,-439.00000000000716,-1417.999999999997,,-1231.999999999991
2019.09.20,-218.99999999999142,177.00000000000495,502.9999999999868,-18.999999999991246,108.00000000000409,-429.00000000000205,-1374.999999999993,,-1253.9999999999818
2019.09.20,-208.99999999999253,167.00000000000603,534.9999999999966,8.000000000008,151.00000000001046,-415.00000000000625,-1340.9999999999923,,-1103.99999999997
2019.09.20,-207.99999999998596,113.00000000000753,547.999999999993,2.0000000000131024,152.00000000001523,-415.9999999999968,-1328.9999999999914,,-1137.9999999999454
2019.09.20,-190.00000000000128,156.00000000000057,570.9999999999882,-12.999999999996348,286.00000000000136,-361.0000000000042,-1288.0000000000002,,-839.0000000000119
2019.09.20,-175.99999999999838,173.00000000000094,565.9999999999999,-26.999999999999247,298.0000000000018,-373.9999999999952,-1274.9999999999927,,-814.9999999999828
2019.09.20,-173.99999999998528,154.99999999999403,661.0000000000005,-17.000000000000348,335.00000000000796,-394.00000000000546,-1223.9999999999918,,-657.9999999999804
2019.09.20,-163.00000000000205,161.99999999999548,678.0000000000008,32.0000000000098,281.0000000000059,-412.00000000000614,-1173.9999999999973,,-595.9999999999935
2019.09.20,-140.99999999999113,163.00000000000205,645.999999999991,7.0000000000014495,224.00000000001796,-451.9999999999982,-1195.0000000000016,,-747.9999999999784
2019.09.20,-160.00000000000458,165.9999999999995,740.9999999999917,13.000000000018552,348.0000000000132,-426.00000000000193,-1193.999999999995,,-511.99999999997874
2019.09.20,-173.99999999998528,156.00000000000057,739.9999999999851,-15.999999999993797,371.0000000000093,-456.00000000000307,-1161.000000000001,,-539.9999999999881
2019.09.20,-177.99999999998929,156.00000000000057,787.9999999999887,-17.000000000000348,389.00000000001,-456.00000000000307,-1122.9999999999961,,-440.99999999998965
2019.09.20,-181.9999999999933,161.99999999999548,806.99999999998,-43.999999999999595,501.0000000000048,-451.9999999999982,-1095.999999999997,,-304.00000000000796
2019.09.20,-140.0000000000068,150.99999999999002,467.99999999997954,-157.99999999999147,259.00000000001455,-454.00000000000773,-1081.999999999994,,-956.0000000000159
2019.09.20,-261.0000000000001,151.9999999999966,630.9999999999816,-109.99999999998789,343.00000000001774,-484.99999999999943,-1108.9999999999934,,-838.9999999999849
2019.09.20,-224.99999999998633,147.00000000000824,575.9999999999987,-48.99999999998794,262.00000000000045,-423.0000000000018,-1130.9999999999932,,-842.9999999999618
2019.09.20,-246.99999999999721,93.00000000000975,470.9999999999992,-105.99999999998388,165.99999999999682,-450.00000000000284,-1186.9999999999936,,-1259.9999999999718
2019.09.20,-272.99999999998994,82.00000000000429,448.9999999999883,-113.99999999999189,194.00000000001683,-468.0000000000035,-1197.999999999999,,-1327.999999999975
2019.09.20,-255.00000000000523,112.000000000001,405.9999999999952,-121.99999999999989,165.00000000002046,-394.999999999996,-1220.9999999999943,,-1309.9999999999786
2019.09.20,-263.99999999999756,164.99999999999292,339.99999999998477,-119.99999999998678,56.000000000011596,-418.99999999999693,-1244.0000000000007,,-1485.9999999999927
2019.09.20,-319.0000000000026,181.00000000000892,173.00000000000094,-126.99999999998823,-138.00000000000523,-478.00000000000864,-1258.999999999999,,-1966.999999999994
2019.09.20,-397.0000000000029,175.99999999999838,141.99999999999767,-191.99999999999218,-150.00000000000568,-543.9999999999969,-1263.9999999999984,,-2229.0
2019.09.20,-466.9999999999952,153.00000000000313,44.99999999998394,-223.99999999997976,-352.00000000000387,-628.0000000000001,-1280.9999999999989,,-2753.999999999991
2019.09.20,-469.99999999999267,130.99999999999224,97.9999999999981,-204.99999999998852,-281.0000000000059,-653.0000000000058,-1293.9999999999952,,-2673.999999999998
2019.09.20,-531.9999999999991,-93.00000000000975,-91.00000000001884,-252.99999999999213,-500.0,-746.9999999999999,-1278.0000000000014,,-3494.0000000000214
2019.09.20,-595.9999999999966,-46.999999999997044,-52.000000000007596,-371.99999999999454,-471.99999999998,-823.0000000000075,-1266.999999999996,,-3628.9999999999795
2019.09.20,-564.9999999999933,-65.00000000000395,-78.00000000000028,-325.99999999998187,-526.9999999999868,-751.9999999999953,-1285.9999999999982,,-3598.9999999999595
2019.09.20,-638.0000000000052,-119.00000000000244,19.999999999997797,-276.9999999999939,-373.9999999999952,-778.9999999999964,-1317.0000000000016,,-3483.9999999999973
2019.09.20,-673.9999999999968,-163.00000000000205,187.99999999998818,-369.99999999998147,-313.99999999999295,-897.0000000000056,-1488.999999999996,,-3718.9999999999864
2019.09.20,-713.9999999999924,48.000000000003595,309.99999999998806,-337.99999999999386,-263.00000000000523,-942.0000000000073,-1544.9999999999964,,-3444.0000000000036
2019.09.20,-757.999999999992,121.99999999999989,249.99999999999466,-349.99999999998363,-298.0000000000018,-971.0000000000036,-1564.999999999994,,-3569.999999999981
2019.09.20,-706.999999999991,76.0000000000094,246.99999999999721,-347.9999999999928,-282.99999999998704,-909.9999999999966,-1539.0000000000014,,-3463.9999999999623
2019.09.20,-662.9999999999914,62.000000000006494,215.99999999999397,-329.99999999998585,-371.9999999999857,-942.0000000000073,-1532.9999999999955,,-3561.9999999999654
2019.09.20,-663.999999999998,73.99999999999629,-55.000000000005045,-407.99999999998613,-711.9999999999891,-1076.9999999999982,-1613.9999999999932,,-4455.999999999973
2019.09.20,-598.999999999994,127.99999999999478,-46.0000000000127,-468.9999999999861,-668.0000000000064,-1090.0000000000034,-1673.9999999999977,,-4418.0000000000055
2019.09.20,-611.9999999999903,130.99999999999224,9.999999999998899,-432.9999999999945,-675.9999999999877,-1126.9999999999955,-1661.9999999999968,,-4368.999999999974
2019.09.20,-621.9999999999892,65.00000000000395,-46.0000000000127,-394.9999999999898,-763.0000000000052,-1091.9999999999986,-1591.9999999999934,,-4444.999999999985
2019.09.20,-595.9999999999966,49.99999999999449,-91.00000000001884,-398.9999999999938,-849.9999999999943,-1149.000000000001,-1539.9999999999968,,-4575.000000000007
2019.09.20,-551.9999999999969,38.0000000000047,-125.00000000001954,-391.9999999999924,-941.9999999999789,-1180.9999999999973,-1561.0000000000014,,-4714.999999999982
2019.09.20,-550.000000000006,72.0000000000054,-157.00000000000713,-412.9999999999967,-974.9999999999943,-1177.0000000000068,-1571.0000000000002,,-4771.0000000000055
2019.09.20,-574.9999999999922,119.00000000000244,-186.0000000000195,-427.99999999998397,-989.9999999999807,-1231.9999999999993,-1669.9999999999936,,-4961.999999999966
