date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.02.09,187.9999999999993,-302.9999999999866,425.99999999999307,-349.99999999998363,-364.9999999999931,79.99999999999119,-69.00000000000794,46.00000000000159,219.00000000000253,-477.00000000000387,-326.9999999999884,163.00000000000205,104.00000000001342,-489.0000000000061,-315.99999999998295,-95.999999999985,-76.00000000000762,-28.999999999996362,134.9999999999909,239.0000000000003,-197.00000000000273,,-1493.9999999999502
2015.02.09,119.99999999999788,-139.00000000000023,434.000000000001,-350.9999999999902,-353.99999999999875,148.99999999999915,-87.99999999999919,178.00000000000037,237.99999999999378,-562.0000000000118,-374.999999999992,409.99999999999926,116.00000000001387,-405.0000000000109,-255.99999999998957,-54.99999999998284,-25.99999999999625,23.000000000010346,172.9999999999876,239.0000000000003,-351.99999999999676,,-882.9999999999648
2015.02.09,185.00000000000182,-82.99999999998863,434.000000000001,-374.999999999992,-414.9999999999987,293.0000000000099,-69.00000000000794,238.0000000000049,282.99999999999994,-805.0000000000068,-507.9999999999973,468.00000000000176,-31.00000000000591,-320.00000000000915,-207.99999999998596,304.00000000001535,-79.00000000000773,-12.999999999991019,233.99999999999466,375.9999999999986,-373.00000000000114,,-463.9999999999645
2015.02.09,-51.99999999999649,-72.99999999998974,282.9999999999888,-365.99999999999966,-510.99999999999477,116.00000000000499,-200.00000000000017,248.99999999999923,282.99999999999994,-1032.0000000000107,-709.9999999999884,785.9999999999978,-121.99999999998568,-350.00000000000585,49.00000000001015,337.0000000000095,-114.00000000000432,55.00000000000682,253.0000000000001,426.9999999999996,-205.99999999999508,,-897.9999999999537
2015.02.09,-95.00000000000064,-9.999999999998899,205.99999999999508,-365.99999999999966,-514.9999999999987,-85.00000000000173,-292.00000000000335,453.0000000000034,191.99999999999218,-849.000000000018,-585.9999999999976,869.999999999993,-266.9999999999959,-190.00000000000128,201.00000000000674,494.00000000001666,-81.00000000000307,125.0,292.99999999999216,422.00000000000017,-173.00000000000094,,-253.00000000002078
2015.02.09,35.00000000000725,-10.999999999983245,58.000000000002494,-326.9999999999884,-504.9999999999999,167.00000000000603,-128.00000000000588,357.00000000000733,112.000000000001,-930.0000000000068,-523.9999999999911,988.9999999999955,-465.99999999997976,-39.00000000001125,451.0000000000014,656.0000000000122,-173.00000000000182,123.00000000000466,224.99999999999432,442.9999999999934,-194.0000000000053,,319.000000000052
2015.02.09,-22.999999999995246,4.000000000004,15.999999999993797,-368.9999999999971,-508.9999999999928,70.99999999999883,-180.99999999999784,386.0000000000086,115.99999999999389,-1021.000000000015,-616.9999999999786,1015.9999999999947,-552.9999999999973,49.99999999999449,578.0000000000118,649.0000000000107,-215.0000000000034,93.00000000000352,152.9999999999916,378.999999999996,-70.99999999999883,,-47.99999999997405
2015.02.09,-24.000000000001798,2.0000000000131024,26.999999999999247,-561.9999999999958,-605.0,38.0000000000047,-279.00000000000705,400.00000000000034,85.99999999999719,-965.0000000000034,-817.9999999999854,1236.9999999999993,-474.9999999999943,114.99999999999844,712.0000000000015,714.999999999999,-143.00000000000068,182.00000000000216,184.99999999998806,353.99999999999875,-62.000000000006494,,120.0000000000067
2015.02.09,40.00000000000669,63.99999999999739,-253.99999999999866,-429.99999999999704,-556.9999999999964,276.00000000000955,-182.99999999999983,274.00000000000756,-43.999999999999595,-962.0000000000175,-807.9999999999865,1234.0000000000018,-724.9999999999943,300.99999999999574,784.0000000000069,902.0000000000028,-42.00000000000159,210.99999999999852,246.9999999999999,349.99999999999477,-38.0000000000047,,640.000000000026
2015.02.09,77.00000000000485,103.00000000000864,-253.99999999999866,-559.9999999999827,-585.9999999999976,346.0000000000019,-163.00000000000205,339.0000000000004,-46.999999999997044,-1031.000000000006,-994.9999999999903,1391.9999999999932,-766.9999999999959,556.0000000000009,1073.0000000000127,1229.0000000000134,-49.000000000006594,230.00000000000398,291.9999999999874,367.99999999999056,-157.00000000000713,,1396.0000000000339
2015.02.09,223.00000000000654,76.0000000000094,-163.00000000000205,-564.9999999999933,-565.9999999999999,537.9999999999941,-160.00000000000458,262.00000000000665,4.999999999999449,-1087.0000000000175,-1058.9999999999877,1213.9999999999818,-760.9999999999957,374.999999999992,878.000000000001,1175.9999999999993,-88.99999999999864,198.0000000000075,292.99999999999216,353.99999999999875,-153.00000000000313,,988.9999999999859
2015.02.09,290.00000000000136,5.000000000010552,-66.00000000001049,-827.9999999999843,-535.999999999992,524.9999999999977,-223.00000000000654,231.0000000000034,19.00000000000235,-843.0000000000177,-1287.999999999978,1105.0000000000005,-513.0000000000052,373.00000000000114,626.0000000000155,907.0000000000133,36.99999999999193,209.00000000000318,337.99999999999386,151.00000000000114,-190.00000000000128,,329.0000000000406
2015.02.09,241.00000000000233,-122.99999999998423,124.99999999999733,-1079.999999999992,-573.9999999999967,326.0000000000041,-411.0000000000058,295.0000000000008,119.99999999999788,-653.00000000002,-1528.9999999999804,995.9999999999969,-251.99999999998113,480.99999999999807,409.0000000000149,839.0000000000119,387.00000000000045,309.0000000000117,491.9999999999902,151.00000000000114,-292.00000000000335,,257.0000000000644
2015.02.09,221.99999999999997,-113.99999999999189,268.9999999999859,-1095.999999999986,-735.9999999999923,374.999999999992,-436.00000000000307,376.00000000000966,198.99999999999363,-739.0000000000043,-1661.9999999999857,1268.9999999999868,-44.999999999987494,451.0000000000014,568.9999999999973,901.0000000000184,405.9999999999917,426.00000000000193,561.9999999999976,95.99999999999609,-249.00000000001032,,1044.0000000000114
2015.02.09,140.0000000000068,-166.99999999998383,302.9999999999866,-1046.999999999998,-732.9999999999948,90.00000000001229,-438.00000000000506,404.0000000000044,176.99999999999383,-658.0000000000155,-1515.999999999984,1164.9999999999939,-66.0000000000025,322.9999999999844,556.0000000000009,695.0000000000011,265.00000000000057,347.0000000000084,400.99999999999625,101.99999999999099,-158.0000000000137,,184.99999999998278
2015.02.09,126.99999999999933,-153.00000000000313,297.9999999999983,-972.9999999999794,-680.9999999999983,76.99999999999375,-392.00000000000347,348.9999999999993,191.99999999999218,-700.000000000017,-1388.999999999996,1195.999999999997,-45.99999999999227,290.9999999999968,514.0000000000144,697.0000000000143,289.0000000000015,356.00000000000875,420.99999999999227,185.99999999999727,-107.00000000001265,,552.0000000000033
2015.02.09,43.999999999999595,-0.9999999999843467,173.99999999998528,-943.9999999999893,-635.9999999999922,154.99999999999403,-508.00000000000847,437.0000000000096,173.00000000000094,-646.000000000015,-1448.999999999989,1262.9999999999918,-149.0000000000009,548.9999999999995,632.0000000000103,797.0000000000033,441.0000000000025,359.00000000000887,426.9999999999925,44.99999999999504,-95.00000000000064,,1068.0000000000132
2015.02.09,60.00000000000449,53.999999999998494,193.99999999998306,-913.9999999999926,-564.9999999999933,208.99999999999253,-506.0000000000064,428.00000000000614,187.9999999999993,-851.0000000000275,-1478.999999999986,1258.0000000000036,-215.0000000000034,507.9999999999973,563.0000000000024,798.0000000000098,384.00000000000034,279.0000000000106,381.0000000000002,42.999999999993044,-195.00000000001182,,621.9999999999799
2015.02.09,163.99999999999747,53.00000000001415,289.9999999999903,-869.999999999993,-573.9999999999967,358.9999999999982,-387.000000000004,295.0000000000008,265.99999999999955,-764.00000000001,-1419.999999999999,1264.9999999999827,-66.0000000000025,336.00000000000296,442.00000000000904,736.0000000000033,320.99999999999795,302.0000000000067,437.9999999999882,192.99999999999872,-168.0000000000126,,1210.9999999999723
2015.02.09,340.00000000000693,-48.000000000003595,319.0000000000026,-973.999999999986,-586.9999999999931,612.0000000000125,-226.99999999999943,95.00000000000064,251.00000000000122,-670.0000000000159,-1411.9999999999911,1230.999999999982,-7.999999999981355,397.0000000000029,468.00000000000176,711.0000000000172,359.99999999999943,338.0000000000081,429.9999999999926,130.99999999999224,-178.00000000001148,,1579.0000000000382
2015.02.09,407.0000000000018,-60.99999999999994,381.99999999999346,-1075.9999999999882,-626.9999999999998,595.9999999999966,-273.000000000001,189.00000000000583,236.00000000000287,-692.0000000000073,-1499.9999999999902,1203.999999999983,-72.99999999997908,424.99999999998647,401.00000000000693,736.0000000000033,372.99999999999045,295.0000000000017,479.99999999998977,131.99999999999878,-205.99999999999508,,1348.0000000000005
2015.02.09,404.0000000000044,-71.99999999998319,368.9999999999971,-1019.9999999999986,-622.9999999999958,574.9999999999922,-278.00000000000045,273.000000000001,229.99999999999687,-808.0000000000211,-1444.9999999999852,1261.000000000001,-127.9999999999859,395.99999999999636,452.00000000000796,762.0000000000182,257.99999999999557,278.0000000000058,434.99999999998806,156.99999999999602,-202.00000000001327,,1274.0000000000168
2015.02.09,436.9999999999985,-143.00000000000423,394.9999999999898,-924.9999999999981,-663.999999999998,607.0000000000019,-189.00000000000583,126.0000000000039,236.00000000000287,-913.0000000000109,-1230.999999999982,1063.9999999999982,-239.00000000000432,270.99999999999903,367.0000000000062,624.0000000000023,152.00000000000102,109.00000000000887,258.99999999998613,129.00000000000134,-182.99999999999983,,288.9999999999971
2015.02.09,278.00000000000045,-71.99999999998319,224.99999999998633,-864.9999999999825,-530.9999999999926,497.99999999999847,-250.00000000000577,153.00000000000313,192.99999999999872,-1008.0000000000098,-1242.999999999994,1075.0000000000036,-340.99999999997976,333.9999999999899,370.00000000000364,633.0000000000168,81.99999999999363,72.00000000000273,224.99999999999432,131.99999999999878,-192.99999999999872,,-232.99999999995606
2015.02.09,238.0000000000049,56.000000000011596,232.99999999999432,-783.0000000000003,-512.0000000000014,486.00000000000864,-267.00000000000614,248.99999999999923,210.99999999999451,-830.0000000000125,-1269.9999999999934,1140.999999999992,-192.00000000000728,435.9999999999919,449.0000000000105,724.9999999999978,239.99999999999488,197.00000000000273,340.999999999994,148.99999999999915,-181.00000000000892,,1115.9999999999666
2015.02.09,246.99999999999721,78.00000000000028,273.9999999999965,-785.9999999999978,-507.9999999999973,493.99999999999443,-251.00000000000122,282.99999999999994,236.99999999999832,-826.0000000000218,-1264.9999999999827,1183.0000000000007,-182.99999999999272,405.9999999999952,448.000000000004,684.000000000018,236.99999999999477,216.99999999999875,329.9999999999983,144.99999999999514,-168.99999999999693,,1275.000000000001
2015.02.09,178.00000000000037,87.00000000001484,249.99999999999466,-730.9999999999927,-479.99999999999153,417.0000000000007,-297.00000000000284,260.00000000000466,224.000000000002,-826.0000000000218,-1245.9999999999916,1081.999999999983,-156.99999999998226,417.0000000000007,372.00000000001677,640.0000000000183,238.9999999999901,162.00000000000614,263.9999999999958,105.99999999999498,-232.00000000000998,,729.0000000000304
2015.02.10,231.0000000000034,94.00000000001629,276.9999999999939,-736.9999999999877,-390.99999999999693,473.0000000000123,-248.00000000000378,248.99999999999923,215.99999999999397,-906.0000000000059,-1169.9999999999823,805.9999999999956,-203.9999999999793,360.9999999999891,165.00000000001512,594.0000000000057,150.99999999999625,-18.000000000000682,220.99999999998943,108.99999999999244,-310.0000000000103,,-36.999999999964075
2015.02.10,207.00000000000162,114.99999999999844,286.99999999999284,-675.9999999999877,-395.99999999999636,473.99999999999665,-241.99999999999778,139.00000000000023,243.99999999999977,-906.0000000000059,-1159.9999999999832,820.9999999999828,-200.9999999999934,351.99999999999676,180.0000000000024,302.0000000000023,158.00000000000125,-1.9999999999953388,57.999999999992724,-42.0000000000087,-253.00000000001432,,-541.000000000015
2015.02.10,180.0000000000024,-1.999999999990898,278.00000000000045,-693.9999999999947,-447.99999999999284,296.9999999999917,-263.0000000000021,177.00000000000495,241.99999999999778,-827.0000000000266,-1171.9999999999952,953.9999999999882,-139.99999999998636,254.999999999983,242.00000000000887,360.0000000000048,206.99999999999363,94.99999999999886,146.99999999999136,-12.000000000000899,-86.0000000000083,,-210.00000000003195
2015.02.10,158.0000000000026,2.0000000000131024,283.99999999999534,-659.999999999994,-425.99999999999307,327.00000000001063,-263.0000000000021,196.00000000000728,234.99999999999633,-853.0000000000086,-1085.999999999987,751.9999999999972,-174.99999999998295,246.99999999999721,127.00000000001043,242.00000000000887,164.99999999999204,76.00000000000762,140.99999999999113,1.999999999990898,-107.00000000001265,,-615.9999999999595
2015.02.10,134.99999999999625,46.999999999997044,278.9999999999848,-632.9999999999947,-430.9999999999925,343.00000000000443,-265.99999999999955,231.0000000000034,249.99999999999466,-829.0000000000077,-1066.9999999999957,855.9999999999901,-151.9999999999868,225.99999999999287,168.99999999999693,339.0000000000004,174.99999999999716,76.00000000000762,145.99999999998658,34.99999999999615,-144.0000000000108,,-215.0000000000395
2015.02.10,214.00000000000307,-21.00000000000435,351.99999999999676,-651.9999999999859,-487.99999999999955,385.00000000001313,-213.00000000000762,253.0000000000032,247.99999999999267,-953.000000000003,-937.9999999999944,855.9999999999901,-207.9999999999984,143.00000000000423,209.00000000001472,424.00000000000216,48.99999999999238,78.00000000000296,207.9999999999984,122.99999999999534,-198.99999999999363,,-129.9999999999776
2015.02.10,173.9999999999964,5.999999999994898,334.9999999999964,-645.999999999991,-464.9999999999932,330.0000000000081,-246.00000000000176,307.0000000000017,248.99999999999923,-984.0000000000089,-962.9999999999806,1014.9999999999882,-264.99999999998636,209.9999999999991,304.9999999999997,591.0000000000082,30.9999999999917,68.00000000001205,218.9999999999941,220.99999999999343,-232.00000000000998,,260.0000000000115
2015.02.10,148.99999999999915,-17.999999999984695,314.99999999999864,-711.9999999999793,-640.9999999999916,272.00000000000557,-282.0000000000045,304.9999999999997,227.99999999999488,-996.0000000000093,-1004.9999999999892,775.9999999999989,-301.9999999999925,238.0000000000049,171.00000000001003,514.0000000000144,43.99999999999693,-15.999999999991132,199.99999999998863,157.99999999999147,-253.99999999999866,,-855.9999999999374
2015.02.10,151.9999999999966,-31.999999999987594,312.9999999999855,-703.9999999999935,-597.9999999999985,282.0000000000045,-261.0000000000001,409.99999999999926,227.99999999999488,-981.000000000023,-995.9999999999969,1255.9999999999905,-293.9999999999827,241.00000000000233,524.0000000000133,757.0000000000076,37.9999999999967,164.00000000000148,296.99999999999704,300.0000000000003,-168.0000000000126,,927.9999999999951
2015.02.10,228.00000000000597,-116.00000000000499,393.99999999998323,-834.9999999999858,-803.9999999999936,343.00000000000443,-291.0000000000079,434.000000000001,237.99999999999378,-854.0000000000134,-1155.9999999999793,1337.9999999999948,-171.99999999999704,261.0000000000001,540.0000000000072,758.9999999999985,137.00000000000045,266.00000000000534,368.9999999999998,314.99999999999864,-130.0000000000079,,1264.0000000000034
2015.02.10,307.99999999999716,-178.99999999999582,421.99999999998903,-849.9999999999952,-795.9999999999967,395.99999999999636,-260.00000000000466,447.0000000000085,231.99999999999886,-794.0000000000111,-1108.9999999999823,1482.99999999999,-162.00000000000614,319.999999999987,693.0000000000102,934.0000000000126,218.00000000000352,403.0000000000058,496.9999999999999,364.9999999999931,-123.00000000000644,,2444.999999999994
2015.02.10,280.9999999999979,-217.99999999998488,373.99999999998545,-848.9999999999886,-727.9999999999953,275.000000000003,-270.99999999999903,443.99999999999994,168.00000000000148,-713.0000000000223,-1039.9999999999966,1251.9999999999864,-163.99999999998727,346.9999999999862,660.0000000000161,896.000000000008,222.99999999999898,340.0000000000034,455.99999999998886,312.00000000000114,-134.99999999999625,,1910.0000000000064
2015.02.10,338.00000000000495,-171.99999999999437,391.9999999999924,-837.9999999999832,-709.9999999999995,381.99999999999346,-223.00000000000654,376.00000000000966,190.00000000000128,-735.0000000000136,-1039.9999999999966,1248.999999999989,-159.9999999999966,339.99999999998477,609.0000000000151,826.0000000000156,194.99999999999318,304.00000000000205,403.99999999999636,292.9999999999988,-140.0000000000068,,1879.9999999999993
2015.02.10,314.0000000000032,-153.00000000000313,346.9999999999862,-818.9999999999919,-709.9999999999995,378.999999999996,-238.0000000000049,387.000000000004,185.00000000000182,-724.000000000018,-1054.9999999999836,1333.9999999999907,-192.99999999998363,393.99999999998323,669.0000000000085,863.0000000000138,209.99999999999375,341.0000000000082,416.9999999999874,287.9999999999994,-120.99999999999334,,2114.999999999998
2015.02.10,270.99999999999903,-112.99999999998533,344.99999999999534,-806.99999999998,-645.999999999991,344.00000000001097,-270.99999999999903,372.0000000000057,183.99999999999528,-767.0000000000243,-1034.999999999986,1158.9999999999989,-197.99999999997908,407.0000000000018,531.0000000000148,809.9999999999997,224.99999999999432,256.0000000000002,385.9999999999957,251.99999999999667,-141.00000000001333,,1564.0000000000498
2015.02.10,277.000000000005,-149.9999999999835,356.9999999999851,-825.9999999999934,-612.0000000000015,343.00000000000443,-267.00000000000614,298.0000000000094,182.99999999999983,-704.0000000000077,-1047.9999999999823,1068.0000000000023,-150.99999999998204,414.9999999999876,493.0000000000101,772.0000000000172,256.9999999999908,261.0000000000099,385.9999999999957,215.99999999999397,-157.00000000000713,,1411.0000000000475
2015.02.10,321.0000000000046,-197.99999999998707,383.0,-852.9999999999926,-681.9999999999937,370.00000000000364,-250.00000000000577,352.00000000000784,183.99999999999528,-608.0000000000041,-1035.9999999999925,1167.9999999999914,-94.99999999999886,370.00000000000364,568.000000000013,756.0000000000011,295.0000000000017,346.00000000000364,421.99999999999704,227.99999999999488,-104.99999999999955,,1936.0000000000432
2015.02.10,268.99999999999704,-193.99999999998306,322.9999999999844,-866.9999999999956,-645.999999999991,312.00000000000114,-292.9999999999988,348.9999999999993,154.99999999999403,-648.0000000000246,-1049.9999999999955,1133.9999999999907,-163.99999999998727,380.9999999999869,533.0000000000057,767.0000000000066,290.9999999999968,302.0000000000067,407.99999999998704,217.0000000000005,-137.00000000000932,,1441.9999999999716
2015.02.10,217.0000000000005,-229.99999999999687,264.9999999999819,-860.9999999999784,-693.9999999999947,241.00000000000233,-322.00000000000006,411.0000000000058,127.99999999999478,-584.0000000000032,-1080.9999999999986,1081.999999999983,-144.00000000000546,451.99999999998573,584.0000000000067,862.0000000000072,328.00000000000296,329.9999999999983,466.99999999999875,234.00000000000088,-178.00000000001148,,1506.99999999998
2015.02.10,175.99999999999838,-161.99999999999548,139.9999999999846,-817.9999999999854,-635.9999999999922,224.000000000002,-319.0000000000026,286.00000000000847,70.99999999999883,-468.00000000001774,-1041.9999999999873,808.9999999999931,-200.9999999999934,340.9999999999913,370.00000000000364,934.9999999999969,340.0000000000034,310.0000000000023,485.99999999999,248.99999999999923,-395.000000000012,,695.9999999999864
2015.02.10,201.00000000000674,-221.99999999998886,203.99999999998198,-787.9999999999887,-483.0000000000001,157.99999999999147,-265.0000000000041,398.00000000000944,69.9999999999923,-309.0000000000259,-909.9999999999886,594.99999999999,-69.99999999999318,255.99999999998957,293.0000000000099,913.0000000000083,316.0000000000025,213.99999999999864,524.9999999999915,317.9999999999961,-453.0000000000145,,960.9999999999643
2015.02.10,123.00000000000644,-192.99999999999872,173.00000000000094,-680.9999999999983,-446.9999999999974,63.99999999999739,-289.0000000000059,361.0000000000002,59.99999999999339,-430.0000000000068,-789.9999999999797,590.999999999986,-151.9999999999868,248.99999999998812,330.0000000000081,948.9999999999999,194.99999999999318,194.00000000000261,512.999999999991,348.9999999999993,-414.00000000000324,,754.99999999999
