date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.03.03,-272.00000000000557,955.9999999999791,801.9999999999925,973.0000000000016,653.999999999999,611.000000000006,-1623.9999999999952,-302.0000000000023,-370.00000000000364,-1027.0000000000002,772.0000000000198,1568.0000000000139,-2689.9999999999923,-2202.9999999999886,-249.99999999999466,-276.9999999999939,1234.9999999999995,1224.9999999999943,1161.0000000000014,146.00000000000168,-186.0000000000195,,902.0000000000123
2020.03.03,-255.99999999998957,914.9999999999991,722.999999999999,968.0000000000133,612.9999999999969,619.0000000000028,-1481.9999999999993,-317.0000000000006,-382.00000000000455,-956.0000000000013,724.000000000018,1473.0000000000132,-2410.9999999999854,-1953.9999999999936,-190.99999999998562,-275.000000000003,1188.0000000000023,1152.9999999999916,1128.0,182.00000000000438,-81.00000000001995,,1381.0000000000568
2020.03.03,-327.99999999999494,793.9999999999836,554.9999999999926,964.9999999999936,580.9999999999982,561.0000000000003,-1295.9999999999923,-341.0000000000024,-409.0000000000038,-939.0000000000009,373.0000000000189,1547.9999999999939,-2510.9999999999964,-1843.999999999994,-127.99999999999478,-347.0000000000084,1058.9999999999975,1042.0000000000016,969.9999999999989,106.00000000000608,-136.00000000000279,,274.9999999999949
2020.03.03,-334.9999999999964,851.9999999999861,479.99999999998977,856.0000000000123,400.00000000000034,495.9999999999964,-1210.9999999999986,-304.00000000000426,-343.00000000000443,-978.9999999999966,324.0000000000123,1449.9999999999957,-2359.9999999999845,-1658.9999999999918,-275.9999999999874,-265.0000000000041,945.999999999998,736.0000000000042,843.9999999999941,58.99999999999794,-102.00000000000209,,-390.9999999999828
2020.03.03,-285.00000000000193,879.9999999999919,524.0000000000009,835.9999999999923,429.0000000000016,533.0000000000057,-1226.9999999999895,-228.00000000000597,-302.0000000000023,-997.0000000000034,402.00000000001523,1415.0000000000107,-1885.9999999999877,-1679.000000000002,-377.9999999999894,-139.00000000000023,954.9999999999983,813.0000000000024,926.0000000000019,143.9999999999997,69.9999999999923,,806.0000000000299
2020.03.03,-245.0000000000063,963.999999999987,417.99999999999216,872.0000000000061,439.0000000000005,568.9999999999973,-1201.9999999999982,-187.00000000000384,-296.0000000000074,-1019.0000000000032,331.0000000000173,1408.9999999999936,-1817.9999999999864,-1725.999999999999,-408.9999999999927,-106.00000000000608,905.0000000000011,742.999999999995,861.9999999999948,158.99999999999804,122.99999999998423,,785.9999999999638
2020.03.03,-187.00000000000384,959.9999999999831,424.99999999999716,916.0000000000057,453.99999999999886,558.9999999999984,-1141.999999999996,-198.00000000000927,-318.00000000000716,-944.9999999999958,349.9999999999943,1404.0000000000052,-2044.9999999999857,-1577.9999999999886,-302.9999999999866,-265.0000000000041,927.9999999999973,759.0000000000003,855.9999999999945,140.0000000000068,48.99999999998794,,818.9999999999924
2020.03.03,-187.99999999998818,922.999999999985,396.99999999999136,971.0000000000107,435.9999999999919,573.9999999999967,-1132.9999999999955,-265.0000000000041,-485.99999999999756,-927.0,328.00000000000296,1488.0000000000005,-3015.9999999999964,-1572.9999999999932,-189.99999999997908,-714.999999999999,936.000000000007,719.9999999999989,819.0000000000026,64.0000000000085,-274.00000000001864,,-1110.999999999975
2020.03.03,-178.99999999999582,918.9999999999809,146.0000000000008,994.000000000006,739.0000000000008,660.000000000005,-1102.9999999999945,-279.00000000000705,-429.99999999999704,-931.9999999999995,80.0000000000125,1395.9999999999973,-2903.9999999999955,-1589.999999999989,-299.99999999998914,-479.0000000000072,757.9999999999956,957.9999999999984,822.9999999999933,228.00000000000597,-283.000000000011,,-777.9999999999898
2020.03.03,-137.00000000000932,1027.0000000000002,171.99999999999704,943.000000000005,739.0000000000008,636.0000000000032,-997.9999999999905,-203.00000000000873,-363.0000000000022,-992.9999999999994,102.00000000000387,1344.0000000000118,-2699.9999999999914,-1515.0000000000005,-441.99999999998687,-272.00000000000557,774.0000000000009,923.0000000000018,798.0000000000018,230.000000000008,-252.0000000000078,,-186.9999999999675
2020.03.03,-154.99999999999403,1016.9999999999791,289.0000000000015,936.0000000000035,790.0000000000018,656.9999999999965,-992.999999999995,-231.0000000000034,-355.0000000000053,-966.9999999999957,225.9999999999991,1350.0000000000068,-2687.999999999979,-1509.0000000000005,-383.99999999998437,-208.00000000000819,832.9999999999984,1033.9999999999918,873.0000000000047,243.00000000000432,-304.9999999999997,,453.0000000000222
2020.03.03,-146.00000000000168,1022.9999999999961,240.99999999999966,865.0000000000047,702.0000000000026,583.9999999999957,-947.0000000000027,-197.00000000000273,-304.9999999999997,-956.9999999999967,185.00000000000227,1259.9999999999945,-2598.999999999996,-1453.9999999999936,-414.9999999999876,-95.00000000000064,760.0000000000051,923.9999999999924,762.0000000000005,192.99999999999872,-286.00000000000847,,98.00000000000267
2020.03.03,-130.99999999999224,1040.999999999981,176.9999999999925,856.9999999999967,703.9999999999935,587.0000000000042,-986.9999999999948,-165.00000000000404,-292.00000000000335,-968.0000000000022,120.00000000000455,1232.9999999999952,-2373.9999999999873,-1533.0000000000014,-484.9999999999799,43.999999999999595,716.9999999999987,871.9999999999999,736.9999999999948,208.00000000000819,-268.0000000000016,,94.0000000000017
2020.03.03,-79.00000000000685,1014.9999999999882,250.99999999999056,839.9999999999964,702.0000000000026,575.9999999999987,-1036.9999999999918,-182.99999999999983,-275.99999999999847,-929.9999999999975,292.0000000000016,1086.000000000009,-2359.0,-1561.9999999999977,-482.999999999989,58.000000000002494,748.9999999999952,929.000000000002,787.0000000000061,200.00000000000017,-279.00000000000705,,297.0000000000048
2020.03.03,-147.00000000000824,850.9999999999795,321.9999999999885,744.9999999999957,748.9999999999997,607.0000000000019,-1067.9999999999977,-257.0000000000072,-367.0000000000062,-885.0000000000025,325.00000000001705,1076.9999999999945,-2618.9999999999936,-1551.9999999999925,-411.99999999999017,-361.9999999999957,829.9999999999983,1019.999999999996,846.9999999999942,214.00000000000307,-316.0000000000052,,-398.0000000000302
2020.03.03,-103.99999999999298,742.9999999999826,348.99999999998954,676.0000000000099,739.0000000000008,594.0000000000057,-1093.999999999994,-143.9999999999997,-396.00000000000745,-809.0000000000042,427.0000000000209,739.0000000000008,-2483.9999999999973,-1429.000000000002,-393.99999999998323,-581.0000000000093,739.9999999999949,1036.0000000000014,871.9999999999999,317.0000000000006,-312.00000000000114,,-514.9999999999843
2020.03.03,-130.99999999999224,779.9999999999807,373.9999999999952,669.0000000000085,776.9999999999943,665.0000000000044,-1227.9999999999945,-128.00000000000588,-414.00000000000324,-795.9999999999967,497.0000000000141,611.000000000006,-2839.999999999998,-1542.9999999999923,-455.99999999998977,-697.9999999999986,739.0000000000043,1129.9999999999955,980.000000000004,409.0000000000038,-338.0000000000161,,-940.9999999999775
