date,USDCHF,GBPUSD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURNZD,CADJPY,NZDCAD,empty,sum
2018.07.31,341.99999999999784,-191.00000000000784,-412.9999999999967,-201.00000000000674,3.999999999981796,1631.0000000000002,29.000000000001247,-70.0000000000034,1275.0000000000057,-354.0000000000099,-374.0000000000077,942.9999999999978,-48.000000000003595,,2572.999999999948
2018.07.31,322.00000000000006,-219.99999999999798,-378.00000000000057,-195.00000000000074,-5.000000000010552,1589.999999999989,14.000000000002899,-73.99999999999629,1378.9999999999907,-258.0000000000027,-378.00000000001165,989.0000000000043,-53.999999999998494,,2731.9999999999677
2018.07.31,334.00000000000097,-226.99999999999943,-402.9999999999978,-234.00000000000088,-10.000000000021103,1537.9999999999968,-6.999999999990347,-87.99999999999919,1310.0000000000023,-253.99999999999866,-330.0000000000081,959.0000000000032,-17.999999999995797,,2569.999999999992
2018.07.31,276.9999999999939,-184.99999999999073,-385.99999999999744,-229.00000000000142,4.999999999988347,1510.9999999999957,-51.99999999999649,-85.99999999999719,1288.000000000011,-357.00000000000733,-277.00000000001614,983.0000000000041,-56.99999999999594,,2434.9999999999905
2018.07.31,265.99999999999955,-170.00000000000347,-402.00000000000233,-255.00000000000523,-21.00000000000435,1486.9999999999948,-100.00000000000009,-141.00000000000225,1286.0000000000014,-398.9999999999938,-162.00000000001768,1022.0000000000056,-51.000000000001044,,2359.999999999971
2018.07.31,285.9999999999974,-231.0000000000034,-400.00000000000034,-277.000000000005,-11.00000000000545,1490.9999999999995,-91.99999999999208,-134.0000000000008,1334.0000000000032,-383.0,-118.00000000001809,1031.9999999999964,-42.999999999993044,,2453.999999999978
2018.07.31,315.9999999999941,-225.99999999999287,-412.00000000000125,-292.9999999999988,-6.000000000017103,1493.9999999999998,-106.99999999999044,-116.00000000000499,1320.999999999998,-435.9999999999919,-86.0000000000083,1031.000000000006,-34.000000000000696,,2445.9999999999914
2018.07.31,307.0000000000017,-207.00000000000162,-378.00000000000057,-297.00000000000284,24.999999999986144,1486.9999999999948,-102.99999999999754,-92.99999999999864,1295.9999999999923,-421.0000000000047,-72.0000000000054,1037.0000000000061,-26.000000000003798,,2554.999999999966
2018.07.31,303.9999999999932,-228.00000000000597,-381.99999999999346,-313.00000000000773,21.999999999988695,1427.9999999999973,-169.99999999999238,-80.99999999999774,1219.9999999999989,-550.9999999999903,-74.0000000000185,965.0000000000034,-75.00000000000284,,2064.9999999999727
2018.07.31,303.9999999999932,-225.99999999999287,-322.9999999999955,-256.0000000000007,34.99999999998504,1485.99999999999,-50.99999999998994,-32.999999999994145,1296.999999999997,-310.0000000000103,-113.00000000000753,965.0000000000034,-9.999999999998899,,2764.999999999978
2018.07.31,270.99999999999903,-221.00000000000452,-320.9999999999935,-270.99999999999903,39.999999999995595,1501.9999999999955,-66.99999999999484,-36.0000000000027,1335.000000000008,-367.99999999999056,-112.000000000001,956.0000000000031,-93.99999999999409,,2614.0000000000214
2018.08.01,280.00000000000244,-173.00000000000094,-286.99999999999284,-265.0000000000041,54.99999999998284,1440.9999999999882,-36.999999999998145,-26.000000000003798,1137.0000000000005,-453.99999999999886,-72.0000000000054,926.0000000000019,-41.9999999999976,,2482.999999999974
2018.08.01,268.99999999999704,-143.99999999998857,-285.00000000000193,-231.99999999999886,51.000000000001044,1417.9999999999923,-39.00000000000014,-21.00000000000435,1199.0000000000123,-347.0000000000084,-38.0000000000047,939.0000000000072,0.0,,2770.0000000000027
2018.08.01,264.999999999993,-144.99999999999514,-274.9999999999919,-255.00000000000523,66.99999999999484,1477.9999999999945,-44.99999999999504,-34.000000000000696,1246.0000000000093,-326.0000000000041,-7.0000000000014495,989.0000000000043,6.0000000000060005,,2964.0000000000086
2018.08.01,271.9999999999945,-150.99999999999002,-295.99999999999625,-270.0000000000036,56.99999999999594,1367.999999999995,-45.99999999999049,-43.999999999999595,1112.9999999999995,-286.00000000000847,-295.0000000000008,856.9999999999993,-112.99999999999643,,2165.999999999999
2018.08.01,266.999999999995,-102.00000000000209,-195.00000000000074,-134.0000000000008,74.99999999998064,1364.999999999995,2.000000000002,43.999999999999595,1075.000000000017,-263.99999999999756,-287.9999999999994,835.000000000008,-97.00000000000264,,2582.9999999999936
2018.08.01,261.99999999999557,-102.00000000000209,-213.99999999999199,-118.00000000000699,64.99999999998174,1387.0000000000005,-0.999999999995449,36.0000000000027,1110.0000000000136,-261.0000000000001,-364.00000000000875,862.9999999999995,-107.99999999999699,,2554.9999999999914
2018.08.01,266.999999999995,-120.99999999999334,-246.00000000000176,-151.00000000000114,48.99999999998794,1446.9999999999886,-26.999999999999247,9.00000000000345,1211.999999999989,-269.9999999999925,-362.00000000001785,906.9999999999965,-109.00000000000354,,2604.9999999999513
2018.08.01,261.99999999999557,-123.99999999999079,-237.99999999999378,-158.99999999999804,51.000000000001044,1452.9999999999886,-36.999999999998145,4.999999999999449,1217.9999999999893,-312.00000000000114,-308.0000000000194,938.0000000000024,-102.00000000000209,,2646.9999999999736
2018.08.01,229.00000000000142,-110.99999999999443,-237.99999999999378,-153.00000000000313,51.000000000001044,1421.999999999997,-39.999999999995595,6.0000000000060005,1151.0000000000105,-347.0000000000084,-253.00000000001432,917.0000000000016,-87.00000000000374,,2547.0000000000045
2018.08.01,207.99999999999707,-99.99999999998899,-210.99999999999451,-148.0000000000037,29.999999999996696,1358.9999999999945,-84.99999999999064,24.000000000001798,1108.000000000004,-390.0000000000015,-295.0000000000008,911.0000000000014,-146.99999999999713,,2264.000000000018
2018.08.01,173.00000000000094,-102.00000000000209,-215.99999999999397,-143.00000000000423,-9.000000000014552,1349.9999999999943,-117.99999999999588,-16.0000000000049,1134.999999999991,-414.00000000000324,-290.00000000001245,942.0000000000073,-166.99999999999494,,2124.999999999967
2018.08.01,122.99999999999534,-45.000000000006146,-185.99999999999727,-104.00000000000409,-56.000000000011596,1355.9999999999945,-148.99999999999915,-14.999999999998348,1185.0000000000023,-402.9999999999978,-388.0000000000106,983.0000000000041,-197.99999999999818,,2102.9999999999736
