date,USDJPY,USDCAD,AUDUSD,NZDUSD,AUDCHF,EURAUD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2019.06.19,36.99999999999193,-299.99999999998914,-28.999999999990145,-400.00000000000034,-185.00000000000182,-239.99999999999577,1.9999999999953388,-373.9999999999952,170.99999999999892,367.0000000000062,,-950.9999999999802
2019.06.19,113.99999999999011,-282.9999999999888,-14.999999999998348,-390.0000000000015,-148.99999999999915,-222.99999999999542,75.00000000000284,-325.00000000000284,181.00000000000892,394.00000000000546,,-620.9999999999789
2019.06.19,131.9999999999908,-307.99999999999716,-32.999999999994145,-391.9999999999924,-190.00000000000128,-272.99999999998994,63.00000000000239,-320.99999999999795,170.00000000000347,378.00000000001165,,-773.9999999999645
2019.06.19,118.99999999999977,-300.99999999999574,-56.0000000000005,-392.9999999999989,-190.00000000000128,-301.99999999998005,42.999999999992156,-326.9999999999982,130.0000000000079,346.0000000000019,,-930.9999999999729
2019.06.19,143.99999999999125,-329.00000000000153,-51.99999999999649,-395.99999999999636,-185.00000000000182,-285.99999999998624,63.99999999999295,-299.99999999999716,145.00000000000622,334.9999999999964,,-859.999999999993
2019.06.19,195.99999999999795,-336.9999999999873,-52.99999999999194,-408.9999999999927,-173.9999999999964,-272.99999999998994,94.99999999999886,-284.9999999999966,158.0000000000026,355.0000000000164,,-726.9999999999393
2019.06.19,153.99999999999636,-371.99999999999454,-45.99999999999049,-383.0,-117.00000000000044,-221.99999999998886,99.00000000000375,-277.9999999999916,182.99999999999983,338.0000000000161,,-643.99999999995
2019.06.19,86.99999999998909,-312.9999999999855,-1.999999999990898,-366.9999999999951,-143.9999999999997,-202.9999999999976,69.00000000000261,-305.9999999999974,204.00000000000418,340.00000000000693,,-634.9999999999634
2019.06.19,76.99999999999818,-329.99999999998585,-1.999999999990898,-341.0000000000024,-60.99999999999994,-81.9999999999821,72.99999999999329,-284.9999999999966,212.00000000000108,328.00000000001717,,-410.99999999994805
2019.06.19,37.9999999999967,-305.9999999999841,32.0000000000098,-314.0000000000032,-5.999999999994898,-14.999999999987246,76.99999999999818,-281.9999999999965,243.00000000000432,327.00000000001063,,-205.99999999994628
2019.06.19,42.999999999992156,-346.9999999999862,-17.999999999995797,-353.99999999999875,-4.000000000004,-99.99999999998899,37.9999999999967,-331.00000000000307,201.00000000000674,333.0000000000055,,-538.9999999999757
2019.06.19,56.99999999998795,-353.99999999998766,-23.999999999990695,-368.00000000000165,-29.000000000001247,-88.99999999998354,36.99999999999193,-325.00000000000284,208.00000000000819,324.0000000000132,,-562.9999999999663
2019.06.19,69.99999999999318,-331.999999999999,-22.999999999995246,-361.0000000000002,-11.00000000000545,-67.9999999999792,42.999999999992156,-317.99999999999784,191.00000000000784,324.0000000000132,,-484.99999999997056
2019.06.19,57.999999999992724,-312.9999999999855,-2.999999999997449,-346.9999999999973,26.999999999999247,-35.999999999991594,61.99999999999761,-304.9999999999926,209.9999999999991,344.00000000001097,,-302.9999999999648
2019.06.19,74.99999999998863,-334.9999999999964,-12.999999999996348,-353.99999999999875,36.999999999998145,-7.999999999985796,55.999999999997385,-304.9999999999926,204.99999999999963,328.00000000001717,,-313.99999999996896
2019.06.19,76.99999999999818,-333.9999999999899,-21.999999999999797,-359.99999999999363,39.999999999995595,-26.999999999999247,43.99999999999693,-313.0000000000024,194.0000000000053,341.00000000001353,,-359.99999999997533
2019.06.19,51.00000000000193,-319.999999999987,-11.999999999989797,-358.0000000000028,39.999999999995595,-11.999999999989797,52.99999999999727,-311.9999999999976,184.00000000000637,346.0000000000019,,-339.999999999964
2019.06.19,0.0,-702.9999999999869,16.0000000000049,-348.9999999999993,71.99999999999429,30.0000000000189,45.99999999999227,-329.9999999999983,268.0000000000016,350.00000000000585,,-599.9999999999666
2019.06.19,18.999999999991246,-602.999999999998,56.0000000000005,-305.99999999999517,119.00000000000244,141.00000000001333,82.99999999999841,-295.99999999999227,439.0000000000005,368.00000000001273,,20.000000000033822
2019.06.19,9.000000000000341,-541.9999999999981,102.00000000000209,-273.000000000001,178.99999999999582,243.99999999999977,129.99999999999545,-265.99999999999113,478.0000000000006,377.0000000000051,,438.00000000000904
2019.06.19,28.999999999996362,-546.000000000002,102.00000000000209,-293.99999999999426,197.99999999999818,347.0000000000084,167.0000000000016,-257.99999999999557,486.00000000000864,415.0000000000098,,646.0000000000332
2019.06.19,40.99999999999682,-565.9999999999999,40.00000000000669,-325.99999999999295,221.00000000000452,238.0000000000049,96.00000000000364,-286.9999999999919,381.0000000000091,370.00000000000364,,208.00000000004457
2019.06.19,91.99999999999875,-560.9999999999893,35.00000000000725,-349.99999999999477,190.99999999999673,253.00000000001432,121.99999999999989,-286.00000000000136,390.0000000000015,383.0,,269.00000000003297
2019.06.19,106.99999999999932,-609.9999999999994,13.00000000000745,-349.99999999999477,188.9999999999947,211.00000000000563,111.99999999999477,-275.99999999999625,353.0000000000033,372.00000000001677,,121.00000000003143
2019.06.19,88.99999999999864,-539.999999999985,7.0000000000014495,-365.99999999999966,173.9999999999964,51.000000000001044,103.9999999999992,-295.0000000000017,357.00000000000733,380.00000000000256,,-38.999999999979764
2019.06.19,115.99999999999966,-557.9999999999918,2.000000000002,-385.99999999999744,178.99999999999582,85.00000000000173,105.00000000000398,-308.9999999999975,365.99999999999966,401.00000000000693,,1.0000000000229647
