date,USDCHF,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,NZDJPY,AUDNZD,empty,sum
2020.01.20,162.0000000000066,-7.0000000000014495,112.000000000001,56.0000000000005,126.0000000000039,80.99999999999774,-32.99999999998704,207.00000000000162,-103.00000000000864,137.9999999999937,161.00000000001114,39.00000000000148,-385.00000000001313,-88.99999999999864,236.99999999999832,,702.0000000000072
2020.01.20,123.00000000000644,-11.00000000000545,104.99999999999955,27.999999999994696,60.99999999999994,104.99999999999955,-3.0000000000001137,178.99999999999582,-85.00000000000796,143.00000000000423,64.0000000000196,-21.000000000000796,-311.0000000000168,-18.000000000000682,168.99999999999693,,527.9999999999849
2020.01.20,97.00000000000264,19.00000000001345,120.00000000000898,-7.0000000000014495,26.000000000003798,89.99999999999008,22.00000000000557,165.00000000000404,-99.00000000001796,127.99999999999478,19.00000000001345,-36.000000000001364,-273.9999999999965,15.000000000000568,182.99999999999983,,468.00000000001984
2020.01.20,99.00000000000463,39.00000000001125,143.00000000000423,8.999999999992347,3.0000000000085514,104.99999999999955,11.00000000000989,171.99999999999437,-115.0000000000091,126.0000000000039,88.0000000000214,-29.000000000010573,-212.99999999999653,32.00000000001069,123.99999999999079,,594.0000000000352
2020.01.20,74.00000000000739,39.00000000001125,130.0000000000079,3.999999999992898,-3.999999999992898,89.99999999999008,34.000000000006025,146.99999999999713,-123.00000000001887,104.99999999999955,76.0000000000094,-57.00000000000216,-236.00000000001398,41.00000000001103,113.99999999999189,,433.99999999999665
2020.01.20,51.000000000001044,78.00000000000028,148.99999999999915,-11.00000000000545,-18.999999999991246,106.99999999999044,72.00000000000273,138.00000000000477,-162.00000000000614,78.00000000000028,87.00000000001484,-105.00000000000398,-236.00000000001398,55.00000000000682,102.00000000000209,,384.00000000000165
2020.01.20,41.000000000002146,93.99999999999409,147.99999999999258,3.999999999992898,-3.999999999992898,89.99999999999008,44.00000000001114,116.00000000000499,-193.00000000001205,53.999999999998494,79.00000000000685,-100.99999999999909,-212.00000000001216,55.00000000000682,89.99999999999008,,304.9999999999741
2020.01.20,33.000000000005244,90.99999999999665,126.0000000000039,13.999999999991797,49.00000000001015,85.00000000000173,24.00000000000091,83.9999999999952,-206.00000000001728,73.99999999999629,67.00000000001705,-84.00000000000318,-313.00000000000773,1.0000000000047748,122.99999999998423,,167.99999999997974
2020.01.21,53.00000000000304,80.00000000001339,133.99999999998968,-8.000000000008,26.000000000003798,80.99999999999774,-68.9999999999884,87.00000000000374,-185.00000000000227,34.000000000000696,75.00000000000284,-67.00000000000728,-253.99999999999866,-0.999999999990564,146.00000000000168,,132.00000000002143
2020.01.21,30.000000000007798,80.00000000001339,131.99999999999878,2.999999999997449,38.0000000000047,70.99999999999883,54.000000000002046,97.9999999999981,-191.0000000000025,45.000000000006146,147.00000000000824,-109.99999999999943,-361.0000000000113,10.000000000005116,177.00000000000495,,223.00000000003223
2020.01.21,84.0000000000063,63.000000000013046,141.99999999999767,-37.00000000000925,20.0000000000089,114.99999999999844,40.00000000000625,148.0000000000037,-150.00000000000568,97.9999999999981,3.0000000000196536,-73.99999999999807,-297.0000000000139,22.00000000000557,211.99999999998997,,389.0000000000206
2020.01.21,96.00000000000719,52.000000000007596,134.99999999999625,-24.000000000001798,40.00000000000669,134.99999999999625,43.00000000000637,170.99999999999892,-153.00000000002,100.99999999999554,26.0000000000149,-103.9999999999992,-381.0000000000091,3.0000000000001137,231.99999999998778,,371.99999999998755
2020.01.21,107.00000000000153,31.000000000003247,117.99999999999588,-62.000000000006494,-4.999999999999449,133.00000000000534,46.00000000000648,170.99999999999892,-153.00000000002,107.99999999999699,-110.99999999999443,-97.00000000000841,-236.00000000001398,66.0000000000025,215.99999999999397,,331.9999999999621
2020.01.21,128.00000000000588,-2.999999999997449,83.9999999999952,3.999999999992898,57.00000000000705,133.99999999998968,46.00000000000648,166.99999999999494,-140.00000000001478,113.99999999999189,15.00000000000945,-103.9999999999992,-361.0000000000113,10.000000000005116,214.00000000000307,,364.999999999979
2020.01.21,82.00000000000429,-15.999999999993797,62.000000000006494,82.99999999999974,87.00000000000374,70.99999999999883,-59.99999999998806,121.00000000000443,72.99999999997908,102.00000000000209,214.00000000000307,84.99999999999375,-412.00000000001234,-122.99999999999045,140.99999999999113,,510.000000000002
2020.01.21,36.999999999998145,19.00000000001345,28.999999999990145,132.99999999999423,129.00000000000134,18.999999999991246,-123.99999999999523,60.00000000000449,177.99999999999727,9.999999999998899,406.00000000001745,209.99999999999375,-520.0000000000093,-243.99999999999977,136.00000000000279,,477.9999999999987
2020.01.21,26.000000000003798,36.0000000000138,8.000000000008,118.99999999999133,97.00000000000264,48.000000000003595,-74.99999999998863,48.000000000003595,106.99999999999932,-42.0000000000087,395.000000000012,122.99999999999045,-494.00000000001666,-180.99999999999739,102.00000000000209,,317.0000000000192
2020.01.21,-8.999999999992347,63.000000000013046,7.0000000000014495,146.99999999999713,89.00000000000574,21.00000000000435,-46.999999999997044,21.00000000000435,94.99999999999886,-78.00000000000028,512.0000000000014,122.99999999999045,-495.000000000001,-183.9999999999975,52.99999999999194,,318.00000000002046
2020.01.21,28.000000000005798,60.99999999999994,26.999999999999247,81.9999999999932,47.00000000000814,58.99999999998684,-63.99999999999295,58.99999999999794,69.99999999999318,-43.999999999999595,324.0000000000132,99.99999999999432,-388.0000000000106,-121.99999999999989,82.00000000000429,,320.9999999999932
2020.01.21,16.0000000000049,144.99999999999514,35.999999999991594,79.99999999999119,12.000000000000899,58.99999999998684,-74.99999999998863,55.000000000005045,6.9999999999765805,-148.99999999999915,451.0000000000014,110.99999999999,-328.00000000001717,-99.99999999999432,29.999999999996696,,349.9999999999411
2020.01.21,-2.999999999997449,127.99999999999478,18.999999999991246,128.99999999999022,50.0000000000056,26.999999999999247,-86.99999999998909,29.999999999996696,72.99999999997908,-146.00000000000168,555.0000000000166,159.9999999999966,-409.99999999999926,-165.99999999999682,17.000000000000348,,375.99999999998624
2020.01.21,12.000000000000899,148.99999999999915,28.000000000005798,86.99999999999264,41.000000000002146,75.99999999998718,-79.9999999999983,48.99999999999905,6.9999999999765805,-163.00000000000205,466.00000000001086,92.99999999998931,-439.0000000000116,-134.00000000000034,68.99999999998573,,260.9999999999371
2020.01.21,42.0000000000087,178.99999999999582,18.0000000000069,95.00000000000064,60.99999999999994,92.99999999998754,-101.99999999998965,66.99999999999484,-34.99999999999659,-215.00000000000963,537.0000000000097,103.9999999999992,-451.0000000000014,-149.0000000000009,87.99999999999919,,332.00000000000426
2020.01.21,34.000000000000696,140.0000000000068,-8.999999999992347,126.99999999999933,96.00000000000719,58.99999999998684,-134.9999999999909,43.999999999999595,62.99999999998818,-192.99999999999872,565.9999999999999,171.99999999999704,-500.00000000001154,-211.9999999999891,89.00000000000574,,341.00000000000875
2020.01.21,50.0000000000056,106.00000000000608,-19.999999999997797,78.99999999999574,51.000000000001044,86.99999999999264,-144.99999999999602,48.99999999999905,85.99999999998431,-170.00000000000347,384.00000000000654,155.9999999999917,-405.0000000000109,-156.99999999999648,89.00000000000574,,239.9999999999837
2020.01.21,29.000000000001247,66.99999999999484,-62.000000000006494,168.99999999999693,110.00000000001009,41.000000000002146,-155.9999999999917,7.9999999999968985,176.9999999999925,-175.99999999999838,574.0000000000078,216.99999999999875,-531.0000000000148,-250.99999999999056,44.99999999998394,,260.9999999999833
2020.01.21,36.0000000000027,100.0000000000112,-73.99999999999629,158.99999999999804,150.00000000000568,70.99999999999883,-97.99999999999898,7.9999999999968985,50.99999999998772,-231.0000000000034,606.0000000000176,121.99999999999989,-656.9999999999965,-246.9999999999999,127.99999999999478,,124.00000000001832
2020.01.21,18.0000000000069,76.0000000000094,-95.00000000000064,159.9999999999935,152.00000000000767,17.999999999984695,-77.99999999998875,-24.000000000001798,74.99999999998863,-235.00000000000742,574.0000000000078,159.9999999999966,-605.9999999999955,-248.99999999999523,126.99999999998823,,72.99999999999426
2020.01.21,52.000000000007596,78.00000000000028,-139.00000000000023,256.0000000000007,167.00000000000603,28.000000000005798,-128.99999999999068,-17.000000000000348,90.00000000000341,-290.00000000001245,833.000000000017,201.99999999999818,-604.0000000000045,-272.99999999999613,4.999999999988347,,259.0000000000229
2020.01.21,67.00000000000594,139.00000000000023,-174.00000000000747,218.99999999999142,178.00000000000037,52.99999999999194,-144.99999999999602,-29.999999999996696,28.999999999996362,-411.0000000000058,817.000000000001,194.00000000000261,-644.0000000000001,-287.9999999999967,76.99999999999375,,80.99999999998079
2020.01.21,121.99999999999989,124.00000000001299,-171.99999999999437,239.99999999999577,180.0000000000024,76.99999999999375,-228.9999999999992,14.999999999998348,57.999999999992724,-404.0000000000044,861.0000000000007,256.0000000000002,-592.9999999999991,-298.9999999999924,51.000000000001044,,287.0000000000084
2020.01.21,67.00000000000594,414.00000000000324,-123.00000000000644,186.99999999999272,132.0000000000099,46.999999999997044,-162.9999999999967,4.000000000004,-259.00000000001455,-683.0000000000114,1113.0000000000084,204.9999999999983,-517.9999999999962,-240.99999999999966,53.999999999998494,,235.99999999999304
2020.01.21,-18.999999999991246,475.0000000000032,-85.00000000000173,158.99999999999804,89.00000000000574,106.00000000000608,-36.99999999999193,-41.9999999999976,-360.00000000001364,-731.9999999999993,1144.0000000000116,15.999999999991132,-649.0000000000107,-180.99999999999739,31.999999999987594,,-84.00000000000001
2020.01.21,-22.999999999995246,388.0000000000106,-72.0000000000054,149.99999999999457,99.00000000000463,82.00000000000429,-3.0000000000001137,-34.99999999999615,-296.99999999999704,-598.999999999994,990.000000000002,6.000000000000227,-646.0000000000132,-174.99999999999716,60.99999999999994,,-73.99999999998187
2020.01.21,-48.99999999999905,573.0000000000013,-62.99999999999084,104.99999999999955,64.0000000000085,95.999999999985,74.00000000001228,-51.000000000001044,-560.0000000000023,-838.0000000000055,1141.0000000000143,-93.00000000000352,-619.000000000014,-104.99999999998977,69.9999999999923,,-254.9999999999927
2020.01.21,7.0000000000014495,602.0000000000136,-65.00000000000395,83.9999999999952,64.0000000000085,137.9999999999937,21.000000000000796,-9.00000000000345,-604.0000000000134,-873.999999999997,1121.0000000000164,-73.0000000000075,-582.0000000000158,-98.99999999998954,100.99999999999554,,-168.00000000000537
2020.01.21,65.00000000000395,558.9999999999984,-15.00000000000945,85.99999999999719,118.00000000000699,146.00000000000168,-40.99999999999682,61.999999999995396,-563.0000000000166,-751.0000000000127,1065.0000000000048,-22.00000000000557,-644.0000000000001,-155.9999999999917,191.99999999999218,,100.99999999996751
2020.01.21,-32.999999999994145,504.0000000000156,-24.000000000001798,81.9999999999932,71.00000000000995,112.99999999998533,52.00000000000671,-17.000000000000348,-481.00000000002296,-693.0000000000102,978.0000000000122,-88.00000000000807,-636.0000000000143,-116.99999999999022,120.99999999999334,,-168.00000000002586
2020.01.21,-92.99999999999864,724.0000000000135,-1.0000000000065512,10.999999999994348,-9.999999999998899,127.99999999999478,130.00000000000966,-65.00000000000395,-731.000000000023,-958.9999999999987,1105.0000000000005,-186.9999999999976,-571.0000000000103,-25.99999999999625,104.99999999999955,,-440.0000000000217
2020.01.21,-57.99999999999139,746.0000000000023,-52.99999999999194,59.99999999999339,9.00000000000345,139.9999999999846,102.00000000000387,-51.99999999999649,-772.0000000000198,-1053.000000000015,1269.000000000009,-171.99999999999704,-565.9999999999999,-33.999999999991815,56.99999999999594,,-377.00000000001063
2020.01.21,-12.000000000000899,632.9999999999947,62.99999999999084,34.000000000000696,-4.999999999999449,180.0000000000024,90.00000000000341,48.99999999999905,-697.0000000000027,-750.0000000000063,1032.0000000000107,-204.9999999999983,-517.9999999999962,7.000000000005002,70.99999999999883,,-27.999999999998323
2020.01.21,-2.999999999997449,621.0000000000049,18.999999999991246,95.00000000000064,27.00000000001035,97.9999999999981,-29.999999999986926,27.999999999994696,-558.9999999999975,-797.0000000000033,1182.0000000000164,15.999999999991132,-450.00000000001705,-96.9999999999942,29.999999999996696,,180.00000000000762
2020.01.21,2.000000000002,565.9999999999999,-73.99999999999629,143.9999999999997,31.000000000003247,63.99999999999739,-95.99999999998943,-17.000000000000348,-411.00000000000136,-842.9999999999937,1242.0000000000098,125.0,-401.00000000000693,-143.00000000000068,-35.00000000000725,,154.00000000001606
2020.01.21,19.999999999997797,587.0000000000042,-45.000000000006146,139.00000000000023,-13.999999999991797,73.99999999999629,-146.0000000000008,16.0000000000049,-397.0000000000198,-836.0000000000146,1258.0000000000036,174.99999999999716,-270.00000000001467,-110.99999999999,-99.00000000000463,,350.9999999999618
2020.01.21,57.00000000000705,507.9999999999973,-137.00000000000932,184.99999999999073,30.000000000007798,93.99999999999409,-122.99999999999045,-12.999999999996348,-397.0000000000198,-853.0000000000149,1269.000000000009,122.99999999999045,-346.0000000000019,-116.99999999999022,-96.00000000000719,,183.99999999996638
2020.01.21,78.00000000000028,468.00000000000176,-99.00000000000463,206.99999999999054,28.000000000005798,116.99999999998934,-163.99999999998727,26.000000000003798,-330.0000000000125,-748.9999999999997,1277.000000000017,140.00000000000057,-348.00000000001495,-125.99999999999056,-130.0000000000079,,394.99999999999153
2020.01.21,80.00000000000229,473.99999999999665,-100.99999999999554,217.99999999999596,48.000000000003595,78.99999999998464,-168.99999999999693,26.999999999999247,-337.0000000000175,-760.0000000000051,1311.0000000000177,186.9999999999976,-334.9999999999964,-146.99999999999136,-119.00000000000244,,455.99999999999255
2020.01.21,79.00000000000685,470.9999999999992,-100.99999999999554,215.99999999999397,81.00000000000884,78.99999999998464,-204.9999999999983,27.999999999994696,-281.0000000000059,-751.0000000000127,1296.0000000000082,226.99999999998965,-421.0000000000047,-209.99999999999375,-66.99999999999484,,440.9999999999803
2020.01.21,56.0000000000005,565.0000000000155,-62.000000000006494,208.99999999999253,70.0000000000034,62.99999999999084,-236.99999999999477,33.000000000005244,-308.9999999999975,-822.0000000000116,1413.0000000000198,280.9999999999917,-408.00000000000836,-238.9999999999901,-72.0000000000054,,541.0000000000052
2020.01.21,31.000000000003247,561.9999999999958,-119.00000000000244,250.9999999999901,105.00000000001064,34.000000000000696,-271.99999999999136,-19.999999999997797,-224.00000000001796,-893.9999999999948,1528.0000000000182,355.99999999999454,-500.00000000001154,-319.0000000000026,-77.00000000001594,,441.99999999997897
2020.01.21,42.0000000000087,548.0000000000151,-139.00000000000023,274.9999999999919,145.00000000000622,58.000000000002494,-306.99999999998795,-24.000000000001798,-185.00000000000227,-906.0000000000068,1574.0000000000086,364.9999999999949,-614.0000000000034,-375.99999999999056,-49.00000000001015,,407.000000000025
2020.01.21,53.00000000000304,513.0000000000078,-116.00000000000499,282.99999999999994,155.00000000000514,82.00000000000429,-308.9999999999975,-0.999999999995449,-159.00000000002024,-825.0000000000091,1543.0000000000055,335.9999999999985,-663.0000000000135,-378.0000000000001,-46.0000000000127,,467.99999999997095
2020.01.21,79.00000000000685,493.0000000000101,-165.9999999999995,283.99999999999534,164.00000000000858,70.99999999999883,-326.9999999999982,-9.00000000000345,-153.99999999999636,-863.0000000000138,1514.0000000000152,362.99999999999955,-621.0000000000049,-378.9999999999907,-39.00000000001125,,410.00000000001637
2020.01.21,114.99999999999844,448.000000000004,-194.0000000000053,287.9999999999994,169.00000000000804,76.99999999999375,-352.99999999999443,2.000000000002,-123.00000000001887,-842.9999999999937,1461.0000000000011,391.9999999999959,-581.0000000000093,-376.99999999999534,-39.00000000001125,,441.99999999997453
2020.01.21,107.00000000000153,442.00000000000904,-131.99999999999878,288.9999999999948,154.0000000000097,45.99999999999049,-344.99999999999886,31.000000000003247,-123.00000000001887,-753.0000000000036,1458.0000000000036,414.0000000000015,-524.9999999999977,-358.99999999999466,-62.000000000006494,,641.9999999999948
2020.01.21,118.00000000000699,487.0000000000152,-100.99999999999554,289.9999999999903,157.00000000000713,34.99999999998504,-313.99999999999295,41.9999999999976,-230.0000000000182,-750.0000000000063,1472.0000000000066,396.0000000000008,-401.00000000000693,-326.9999999999982,-93.99999999999409,,779.9999999999977
