date,USDCHF,EURUSD,EURGBP,EURJPY,EURCAD,empty,sum
2015.03.27,-1384.0000000000075,-192.99999999999872,-436.9999999999985,683.9999999999975,137.9999999999937,,-1192.0000000000134
2015.03.27,-1438.000000000006,-124.99999999999733,-397.0000000000029,653.00000000002,198.99999999999363,,-1107.9999999999925
2015.03.27,-1605.000000000001,-243.99999999999977,-628.0000000000064,472.0000000000084,-690.0000000000128,,-2695.000000000012
2015.03.27,-1891.0000000000093,-805.9999999999956,-845.0000000000068,-167.0000000000016,-1187.0000000000048,,-4896.000000000018
2015.03.27,-1672.0000000000068,-526.9999999999886,-717.000000000001,108.00000000000409,-923.0000000000072,,-3730.9999999999995
2015.03.27,-1732.0000000000002,-669.9999999999928,-789.0000000000064,-30.000000000001137,-1073.0000000000127,,-4294.000000000014
2015.03.27,-1508.0000000000093,-482.999999999989,-780.9999999999984,170.00000000001592,-992.9999999999994,,-3594.99999999998
2015.03.27,-1494.0000000000064,-390.0000000000015,-758.0000000000031,311.00000000000705,-1005.0000000000115,,-3336.000000000015
2015.03.27,-1443.0000000000055,-371.99999999999454,-729.0000000000018,353.00000000000864,-1048.0000000000045,,-3238.9999999999977
2015.03.27,-1480.0000000000036,-408.9999999999927,-748.0000000000042,340.0000000000034,-1087.0000000000157,,-3384.0000000000127
2015.03.27,-1719.0000000000039,-645.0000000000067,-756.0000000000011,128.00000000001432,-1344.0000000000118,,-4336.000000000009
2015.03.27,-1501.000000000008,-317.9999999999961,-711.000000000006,362.0000000000232,-1123.0000000000073,,-3290.999999999994
2015.03.27,-1480.999999999999,-357.99999999999164,-691.0000000000083,311.00000000000705,-1169.00000000002,,-3388.000000000012
2015.03.27,-1480.999999999999,-357.99999999999164,-691.0000000000083,311.00000000000705,-1169.00000000002,,-3388.000000000012
2015.03.27,-1480.999999999999,-357.99999999999164,-691.0000000000083,311.00000000000705,-1169.00000000002,,-3388.000000000012
