date,USDCHF,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.04.12,95.99999999999609,130.0000000000079,174.99999999999716,-12.000000000000899,-46.999999999997044,66.00000000001049,244.99999999999523,-1.0000000000065512,-197.00000000000273,1027.0000000000002,64.99999999999773,733.9999999999902,61.99999999999761,30.9999999999917,265.0000000000041,-275.000000000003,,2363.999999999978
2021.04.12,151.9999999999966,202.9999999999976,194.00000000000261,-42.999999999993044,45.000000000006146,67.00000000001705,275.000000000003,59.99999999999339,-151.9999999999868,893.9999999999948,8.99999999998613,793.9999999999836,58.000000000006935,9.999999999990905,307.0000000000017,-295.99999999998516,,2577.0000000000155
2021.04.12,192.99999999999872,213.00000000001873,201.99999999999818,-73.00000000000084,75.99999999998718,103.00000000000864,304.9999999999997,49.99999999999449,-169.00000000001114,862.9999999999916,7.000000000005002,807.0000000000022,66.0000000000025,-16.000000000005343,339.0000000000004,-282.9999999999888,,2683.000000000002
2021.04.12,209.9999999999991,218.00000000000708,227.00000000000387,-81.9999999999932,72.99999999998974,116.00000000000499,314.0000000000032,29.000000000001247,-123.99999999999523,697.9999999999986,24.00000000000091,797.0000000000033,108.00000000000409,12.000000000000455,304.9999999999997,-176.99999999998272,,2748.000000000045
2021.04.13,197.99999999999818,258.0000000000027,222.99999999999898,-79.99999999999119,106.99999999999044,89.00000000000574,285.9999999999974,48.000000000003595,-103.999999999985,631.9999999999882,-27.000000000015234,787.9999999999887,54.000000000002046,-13.00000000000523,302.0000000000023,-275.9999999999874,,2484.999999999994
2021.04.13,214.00000000000307,236.99999999999832,225.9999999999991,-74.99999999999174,117.99999999999588,106.00000000000608,364.9999999999931,39.00000000000014,-135.99999999999568,845.9999999999912,20.999999999986585,824.0000000000025,84.99999999999375,-4.0000000000048885,313.00000000000773,-220.99999999998232,,2958.0000000000027
2021.04.13,209.00000000000364,259.0000000000092,219.0000000000083,-110.99999999999443,62.99999999999084,82.00000000000429,309.99999999999915,58.000000000002494,-189.99999999999773,844.0000000000003,-27.000000000015234,837.9999999999832,67.00000000000728,-54.000000000002046,352.00000000000784,-255.99999999998957,,2663.0000000000173
2021.04.13,182.00000000000438,243.99999999999977,218.00000000000352,-105.99999999999498,11.999999999989797,67.00000000001705,310.9999999999946,31.000000000003247,-210.00000000000796,905.0000000000002,-10.99999999999568,872.9999999999905,94.99999999999886,-43.00000000000637,374.0000000000077,-254.999999999983,,2687.000000000022
2021.04.13,172.00000000000549,233.00000000001654,210.99999999999852,-81.9999999999932,-35.00000000000725,63.99999999999739,293.99999999999426,9.00000000000345,-252.00000000000955,926.999999999989,-4.9999999999954525,832.9999999999949,76.00000000000762,-21.000000000000796,365.99999999999966,-302.0000000000023,,2487.999999999998
2021.04.13,180.99999999999784,236.00000000001398,225.00000000000853,-102.99999999999754,-59.000000000009045,72.0000000000054,292.9999999999988,-14.000000000002899,-280.00000000000114,916.99999999999,3.9999999999906777,829.9999999999974,76.99999999999818,-38.000000000010914,392.9999999999989,-302.9999999999866,,2430.999999999992
2021.04.13,97.00000000000264,167.00000000000603,118.00000000000921,-21.999999999999797,-73.00000000001194,36.999999999998145,278.9999999999959,2.000000000002,-308.9999999999975,1022.9999999999961,-52.00000000002092,846.9999999999977,55.00000000000682,-23.000000000010346,331.0000000000035,-285.99999999998624,,2190.9999999999914
2021.04.13,82.00000000000429,160.00000000000458,57.00000000000216,55.000000000005045,-92.00000000000318,26.0000000000149,275.99999999999847,0.999999999995449,-389.00000000001,1136.999999999988,-111.00000000001842,855.9999999999901,16.999999999995907,19.99999999999602,282.0000000000045,-333.9999999999899,,2042.9999999999777
2021.04.13,43.00000000000415,124.00000000001299,40.00000000000625,85.00000000000173,-58.000000000002494,12.000000000012001,263.99999999999756,27.999999999994696,-311.00000000000705,1066.9999999999957,-90.00000000000341,841.0000000000028,24.00000000000091,39.99999999999204,276.00000000000955,-344.99999999999534,,2040.0000000000223
2021.04.13,26.999999999999247,114.0000000000141,31.00000000000591,86.0000000000083,-95.00000000000064,2.999999999997449,254.99999999999412,14.000000000002899,-337.99999999999386,1052.9999999999927,-93.00000000001774,842.9999999999937,25.000000000005684,36.000000000001364,301.0000000000068,-369.99999999998147,,1892.0000000000286
2021.04.13,36.0000000000027,100.0000000000112,25.000000000005684,50.0000000000056,-121.99999999999989,24.000000000001798,246.00000000000176,-19.00000000000235,-394.00000000000546,1031.9999999999884,-80.0000000000125,788.9999999999952,0.0,-7.000000000005002,322.00000000000006,-361.9999999999957,,1639.9999999999916
2021.04.13,31.999999999998696,104.00000000001519,-21.99999999999136,25.00000000000835,-165.9999999999995,17.000000000000348,231.99999999999886,-41.000000000002146,-502.9999999999859,1171.9999999999952,-141.00000000001955,776.9999999999833,-52.99999999999727,-70.00000000000739,259.0000000000092,-265.99999999998846,,1356.0000000000175
2021.04.13,12.999999999996348,63.99999999999739,-34.99999999999659,82.00000000000429,-129.00000000000134,29.00000000001235,239.99999999999577,-31.000000000003247,-448.0000000000075,1268.0000000000025,-111.00000000001842,770.9999999999884,-31.999999999996476,-12.000000000000455,197.00000000000273,-251.00000000000122,,1614.9999999999748
2021.04.13,-26.000000000003798,23.00000000001745,-108.99999999999466,117.00000000000044,-136.00000000000279,21.00000000000435,224.9999999999974,-28.000000000005798,-496.9999999999857,1282.9999999999898,-155.00000000000114,751.9999999999972,-72.00000000000273,-24.00000000000091,170.99999999999892,-255.99999999998957,,1289.0000000000184
2021.04.13,-34.000000000000696,33.00000000001635,-123.99999999999523,109.99999999999899,-164.00000000000858,5.000000000010552,204.99999999999963,-34.000000000000696,-539.999999999992,1248.999999999989,-185.00000000000227,736.0000000000033,-102.99999999999443,-47.000000000011255,185.00000000000182,-276.9999999999939,,1015.0000000000207
2021.04.13,-36.0000000000027,-5.999999999994898,-98.99999999998954,146.00000000000168,-107.00000000001265,39.999999999995595,224.9999999999974,-23.00000000000635,-433.9999999999975,1236.9999999999993,-111.00000000001842,736.0000000000033,-57.00000000000216,12.000000000000455,176.0000000000095,-293.99999999999426,,1404.9999999999889
2021.04.13,-34.000000000000696,12.000000000012001,-96.9999999999942,140.0000000000068,-154.99999999999403,22.0000000000109,243.99999999999977,-41.000000000002146,-485.99999999999,1313.999999999993,-131.00000000000023,790.9999999999861,-34.99999999999659,0.999999999990564,191.00000000000784,-266.999999999995,,1469.000000000034
2021.04.13,-12.999999999996348,48.000000000003595,-84.99999999999375,82.00000000000429,-208.00000000000819,11.00000000000545,234.00000000000088,-75.00000000000284,-572.0000000000027,1309.9999999999889,-159.00000000002024,784.9999999999912,-55.999999999997385,-54.000000000002046,229.00000000000142,-256.99999999999613,,1219.999999999976
2021.04.13,70.0000000000034,91.00000000001884,7.000000000005002,7.0000000000014495,-158.99999999999804,72.0000000000054,298.9999999999937,-82.00000000000429,-519.0000000000055,1263.9999999999984,-96.00000000000364,835.9999999999923,15.000000000000568,-70.99999999999795,296.0000000000074,-224.000000000002,,1806.0000000000152
2021.04.13,-105.99999999999498,-38.99999999998904,-76.99999999999818,63.00000000000195,-385.00000000001313,-12.999999999996348,175.99999999999838,-168.99999999999693,-615.9999999999854,1383.000000000001,-51.00000000001614,705.0000000000001,-31.00000000000591,-69.00000000000261,242.00000000000887,-219.99999999999798,,793.0000000000136
2021.04.13,-39.00000000000014,103.00000000000864,78.00000000000296,-7.9999999999968985,-434.000000000001,-68.99999999998573,200.99999999999562,-168.99999999999693,-584.0000000000032,1458.9999999999882,-24.00000000000091,824.0000000000025,58.000000000006935,-38.000000000010914,281.00000000000904,-201.99999999999108,,1437.000000000027
2021.04.13,-34.000000000000696,155.00000000001623,278.0000000000058,20.0000000000089,-307.00000000001285,-109.99999999998789,242.99999999999324,-53.999999999998494,-169.9999999999875,1315.9999999999839,155.00000000000114,968.9999999999976,262.00000000000045,134.9999999999909,315.0000000000097,-222.99999999999542,,2950.000000000025
2021.04.13,-70.99999999999883,104.00000000001519,243.0000000000092,-75.9999999999983,-351.99999999999676,-105.99999999998388,200.00000000000017,-82.00000000000429,-210.00000000000796,1191.9999999999932,169.9999999999875,882.9999999999893,221.00000000000364,3.9999999999906777,360.0000000000048,-147.99999999999258,,2332.000000000011
2021.04.13,-36.0000000000027,124.00000000001299,280.00000000000114,-117.00000000000044,-348.9999999999993,-73.99999999999629,258.0000000000027,-107.99999999999699,-218.9999999999941,1180.0000000000032,197.99999999997908,957.9999999999922,281.9999999999965,-13.00000000000523,441.0000000000025,-134.99999999999625,,2669.999999999999
2021.04.13,-39.999999999995595,145.00000000001734,319.0000000000026,-180.99999999999784,-390.0000000000015,-103.99999999999298,258.9999999999981,-112.99999999999643,-200.9999999999934,1174.9999999999927,215.99999999997976,1000.0000000000009,317.99999999999784,-54.000000000002046,476.0000000000098,-70.99999999999883,,2754.0000000000205
2021.04.13,-149.99999999999457,53.00000000001415,267.0000000000101,-117.99999999999588,-595.0000000000122,-153.9999999999875,175.00000000000293,-207.99999999999707,-326.9999999999982,1319.0000000000034,252.9999999999859,895.0000000000014,281.0000000000059,-22.00000000000557,441.0000000000025,-122.99999999998423,,1987.0000000000512
2021.04.13,-165.9999999999995,11.00000000000545,218.00000000000352,-90.99999999999665,-380.00000000000256,-133.99999999998968,173.00000000000094,-82.00000000000429,-118.99999999999977,1011.9999999999907,246.99999999998568,858.0000000000032,254.99999999999545,-28.000000000005798,440.00000000000705,-146.99999999998602,,2067.0000000000077
2021.04.13,-122.99999999999534,29.999999999996696,198.99999999999807,-29.999999999996696,-275.000000000003,-102.99999999998644,253.0000000000032,-38.0000000000047,-88.99999999999864,1061.9999999999852,197.00000000000273,976.9999999999834,295.0000000000017,21.99999999999136,440.00000000000705,-168.99999999999693,,2647.9999999999877
2021.04.13,-80.00000000000229,-4.999999999988347,322.00000000000273,33.000000000005244,-103.00000000000864,-17.999999999984695,405.9999999999952,12.999999999996348,200.9999999999934,1122.9999999999852,388.00000000000523,1174.9999999999927,531.9999999999965,180.99999999999739,478.0000000000006,-141.99999999999767,,4503.999999999989
2021.04.13,-48.99999999999905,80.00000000001339,197.00000000000273,-7.0000000000014495,-83.9999999999952,-60.99999999999994,436.00000000000307,58.000000000002494,8.000000000009777,1119.9999999999877,141.9999999999959,1292.0000000000043,439.9999999999977,48.99999999999238,503.000000000009,-97.9999999999981,,4026.0000000000246
2021.04.13,-60.99999999999994,60.99999999999994,132.000000000005,38.0000000000047,-35.00000000000725,-22.999999999995246,475.0000000000032,61.999999999995396,-42.00000000000159,1170.0000000000043,104.99999999998977,1266.999999999996,415.00000000000625,48.00000000000182,425.0000000000087,-5.999999999994898,,4031.000000000016
2021.04.13,165.9999999999995,360.0000000000048,323.0000000000075,-137.9999999999937,150.00000000000568,-65.00000000000395,453.0000000000034,227.99999999999488,109.00000000000887,954.9999999999948,-15.00000000001478,1337.9999999999948,361.0000000000042,-5.000000000009663,437.0000000000096,-46.999999999997044,,4610.000000000009
2021.04.13,197.00000000000273,441.0000000000025,338.0000000000081,-142.99999999999312,225.99999999999287,-96.99999999999153,363.99999999999767,303.9999999999932,170.99999999999227,787.9999999999887,-81.99999999999363,1204.000000000005,236.99999999999477,-2.0000000000095497,352.00000000000784,-105.99999999998388,,4192.000000000015
2021.04.13,207.00000000000162,473.0000000000123,392.0000000000101,-163.99999999999747,14.999999999987246,-112.000000000001,336.00000000000296,173.9999999999964,-28.999999999996362,890.9999999999974,-54.000000000002046,1161.9999999999964,230.99999999999454,10.99999999999568,417.0000000000007,-208.99999999999253,,3741.0000000000055
2021.04.13,195.9999999999962,457.00000000001853,329.00000000000773,-107.99999999999699,136.99999999998712,-113.99999999999189,327.99999999999494,253.99999999999866,55.00000000000682,812.999999999997,-109.00000000000887,1149.9999999999843,186.9999999999976,33.00000000000125,357.00000000000733,-227.99999999998377,,3737.0000000000164
2021.04.13,177.00000000000495,382.0000000000157,408.00000000000125,-101.99999999999099,170.00000000000347,-65.99999999998829,231.99999999999886,244.99999999999523,231.99999999999932,624.9999999999867,66.0000000000025,889.9999999999908,153.99999999999636,93.99999999999409,309.0000000000037,-295.0000000000008,,3521.000000000013
2021.04.13,155.00000000000514,418.0000000000073,371.9999999999999,-151.00000000000114,63.99999999999739,-126.0000000000039,153.00000000000313,214.99999999999852,92.99999999998931,720.9999999999939,-20.000000000010232,811.9999999999905,54.000000000002046,13.999999999995794,237.00000000000944,-226.99999999999943,,2783.9999999999777
2021.04.13,283.99999999999534,504.0000000000156,415.00000000000625,-171.99999999999437,207.99999999998596,-52.99999999999194,251.99999999999667,258.9999999999981,115.0000000000091,731.9999999999993,-60.000000000002274,912.0000000000017,82.99999999999841,24.00000000000091,247.00000000000833,-217.0000000000005,,3533.000000000027
2021.04.13,302.9999999999977,490.999999999997,436.9999999999976,-203.99999999999307,239.99999999999577,-17.000000000000348,256.0000000000007,249.99999999999466,147.99999999999613,614.0000000000034,-19.000000000005457,863.9999999999981,84.99999999999375,3.0000000000001137,292.9999999999988,-236.99999999999832,,3506.999999999976
2021.04.13,292.00000000000335,497.99999999999847,418.99999999999693,-197.99999999999818,256.99999999999613,-38.0000000000047,265.99999999999955,275.000000000003,167.0000000000016,600.0000000000006,-49.000000000006594,919.9999999999875,96.9999999999942,-3.0000000000001137,301.0000000000068,-226.99999999999943,,3576.9999999999786
2021.04.13,368.9999999999971,554.00000000001,542.0000000000016,-278.00000000000045,268.0000000000016,2.0000000000131024,302.0000000000023,253.0000000000032,218.9999999999941,573.0000000000013,34.99999999999659,934.9999999999969,162.00000000000614,-4.0000000000048885,351.0000000000013,-197.99999999998707,,4085.0000000000327
2021.04.13,333.0000000000055,541.9999999999981,505.00000000000966,-256.99999999999613,251.99999999998556,-26.999999999999247,278.00000000000045,270.0000000000036,206.99999999999363,539.0000000000006,3.9999999999906777,933.9999999999905,140.00000000000057,-7.000000000005002,353.0000000000033,-221.99999999998886,,3843.999999999992
2021.04.13,353.99999999999875,585.9999999999976,503.0000000000001,-300.0000000000003,241.99999999998667,-41.99999999998649,290.00000000000136,270.99999999999903,157.99999999998704,509.99999999998823,-44.00000000001114,976.9999999999834,129.99999999999545,-55.00000000000682,391.000000000008,-211.99999999998997,,3758.9999999999513
