date,EURUSD,EURCHF,empty,sum
2018.04.19,-175.99999999999838,-1419.999999999999,,-1595.9999999999975
2018.04.19,-195.9999999999962,-1451.0000000000023,,-1646.9999999999984
2018.04.19,-198.99999999999363,-1456.0000000000127,,-1655.0000000000064
2018.04.19,-163.9999999999864,-1405.0000000000118,,-1568.9999999999982
2018.04.20,-167.9999999999904,-1370.0000000000045,,-1537.999999999995
2018.04.20,-167.00000000000603,-1336.0000000000039,,-1503.00000000001
2018.04.20,-147.99999999999258,-1419.999999999999,,-1567.9999999999916
2018.04.20,-136.99999999998712,-1436.000000000015,,-1573.000000000002
2018.04.20,-173.00000000000094,-1439.9999999999968,,-1612.9999999999977
2018.04.20,-143.00000000000423,-1432.9999999999955,,-1575.9999999999998
2018.04.20,-146.99999999998602,-1425.0000000000095,,-1571.9999999999955
2018.04.20,-182.99999999999983,-1424.000000000003,,-1607.0000000000027
2018.04.20,-79.00000000000685,-1424.000000000003,,-1503.0000000000098
2018.04.20,-136.99999999998712,-1458.0000000000036,,-1594.9999999999907
2018.04.20,-119.00000000000244,-1446.9999999999982,,-1566.0000000000007
2018.04.20,-87.99999999999919,-1446.0000000000139,,-1534.000000000013
2018.04.20,-113.99999999999189,-1459.9999999999945,,-1573.9999999999864
2018.04.20,-123.99999999999079,-1463.9999999999986,,-1587.9999999999895
2018.04.20,-109.00000000000354,-1466.0000000000118,,-1575.0000000000155
2018.04.20,-119.99999999998678,-1461.0000000000011,,-1580.999999999988
2018.04.20,-102.99999999998644,-1524.0000000000143,,-1627.0000000000007
2018.04.20,-129.99999999998568,-1471.0,,-1600.9999999999857
2018.04.20,-99.00000000000463,-1446.0000000000139,,-1545.0000000000184
2018.04.20,-133.00000000000534,-1452.0000000000089,,-1585.000000000014
2018.04.20,-129.99999999998568,-1381.9999999999943,,-1511.99999999998
2018.04.20,39.00000000001125,-1265.000000000005,,-1225.9999999999939
2018.04.20,-38.0000000000047,-1346.0000000000027,,-1384.0000000000075
2018.04.20,141.99999999999767,-1307.0000000000136,,-1165.000000000016
2018.04.20,246.99999999999721,-1273.000000000013,,-1026.0000000000157
2018.04.20,273.9999999999965,-1283.9999999999964,,-1009.9999999999999
2018.04.20,295.0000000000008,-1307.999999999998,,-1012.9999999999972
2018.04.20,263.99999999999756,-1351.9999999999977,,-1088.0000000000002
2018.04.20,201.00000000000674,-1275.0000000000039,,-1073.999999999997
2018.04.20,246.99999999999721,-1156.0000000000014,,-909.0000000000041
2018.04.20,192.00000000001438,-1212.9999999999975,,-1020.9999999999832
2018.04.20,385.00000000001313,-1181.999999999994,,-796.9999999999809
2018.04.20,465.0000000000043,-1173.0000000000018,,-707.9999999999975
2018.04.20,624.0000000000023,-1120.9999999999943,,-496.99999999999204
2018.04.20,631.0000000000038,-1153.000000000004,,-522.0000000000003
2018.04.20,500.00000000001154,-1112.0000000000018,,-611.9999999999902
2018.04.20,539.0000000000006,-1049.0000000000111,,-510.0000000000106
2018.04.20,473.0000000000123,-1171.9999999999952,,-698.999999999983
2018.04.20,469.0000000000083,-1238.0000000000057,,-768.9999999999974
2018.04.20,323.0000000000066,-1343.0000000000052,,-1019.9999999999986
2018.04.20,390.0000000000015,-1314.0000000000152,,-924.0000000000138
2018.04.20,422.9999999999956,-1246.0000000000139,,-823.0000000000182
2018.04.20,415.99999999999415,-1242.0000000000098,,-826.0000000000157
2018.04.20,463.9999999999977,-1244.0000000000007,,-780.000000000003
2018.04.20,476.9999999999941,-1241.0000000000032,,-764.0000000000091
2018.04.20,476.0000000000098,-1297.0000000000148,,-821.000000000005
2018.04.20,401.00000000000693,-1296.0000000000082,,-895.0000000000013
2018.04.20,415.99999999999415,-1300.0000000000123,,-884.0000000000182
