date,USDCHF,GBPUSD,EURUSD,USDJPY,NZDUSD,EURCHF,CHFJPY,AUDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.07.19,-100.00000000000009,-699.9999999999895,-215.99999999999397,527.000000000001,-596.0000000000076,-204.00000000000418,-592.9999999999893,-353.99999999999875,-771.0000000000106,625.0,1490.0000000000136,-1170.0000000000043,-1419.0000000000148,-1463.0000000000082,-1045.0000000000018,-1100.999999999999,-576.9999999999942,-455.99999999998977,,-8122.999999999992
2021.07.19,-158.0000000000026,-608.9999999999928,57.00000000001815,713.9999999999986,-514.9999999999987,-178.00000000001148,-615.9999999999997,-481.9999999999935,-918.0000000000188,593.9999999999941,1710.0000000000116,-1509.0000000000048,-1690.999999999998,-1692.0000000000073,-1174.9999999999973,-1174.0000000000066,-661.0000000000005,-540.9999999999915,,-8844.0
2021.07.19,-170.00000000000347,-876.9999999999944,50.0000000000167,707.9999999999984,-697.9999999999986,-178.99999999999582,-590.999999999994,-656.9999999999965,-1202.000000000014,617.999999999995,1967.0000000000077,-1851.0000000000027,-2075.0000000000045,-1734.0000000000089,-1367.999999999995,-1343.0000000000036,-491.99999999999244,-435.9999999999919,,-10329.99999999998
2021.07.19,-109.00000000000354,-998.9999999999943,-8.999999999992347,564.0000000000072,-697.0000000000032,-147.00000000000824,-524.9999999999915,-587.9999999999997,-724.0000000000135,466.0000000000082,1781.0000000000105,-1734.0000000000134,-2032.0000000000116,-1585.000000000008,-1271.000000000001,-1282.0000000000107,-516.9999999999897,-471.99999999999466,,-9880.00000000001
2021.07.19,-12.999999999996348,-948.9999999999999,-109.99999999998789,478.9999999999992,-636.9999999999986,-163.00000000000205,-484.99999999999943,-548.9999999999995,-766.0,429.00000000000205,1805.9999999999966,-1669.0000000000093,-1800.0000000000016,-1588.0000000000082,-1205.9999999999889,-1152.000000000001,-505.99999999999534,-490.999999999997,,-9369.999999999987
2021.07.19,-29.999999999996696,-842.9999999999937,-93.99999999999409,427.0000000000067,-602.0000000000025,-161.99999999999548,-357.9999999999899,-501.99999999999136,-841.0000000000028,450.9999999999934,1783.0000000000014,-1509.0000000000048,-1610.0000000000002,-1409.000000000006,-1073.9999999999982,-1016.0000000000053,-476.9999999999941,-425.99999999999307,,-8291.999999999967
2021.07.19,-53.00000000000304,-824.0000000000025,-54.99999999998284,538.0000000000109,-592.9999999999991,-191.00000000000784,-414.0000000000015,-511.9999999999902,-772.0000000000172,502.9999999999859,1793.0000000000002,-1511.000000000018,-1656.000000000013,-1472.0000000000084,-1111.9999999999948,-1076.0000000000077,-461.99999999999574,-403.99999999999324,,-8273.000000000038
2021.07.19,-75.9999999999983,-947.000000000009,-72.99999999998974,596.0000000000036,-680.9999999999983,-235.00000000000742,-447.9999999999933,-620.9999999999937,-873.0000000000126,574.9999999999886,1933.0000000000068,-1699.0000000000061,-1836.9999999999998,-1575.0000000000027,-1265.0000000000005,-1210.000000000008,-432.9999999999945,-390.99999999999693,,-9260.000000000011
2021.07.19,-29.999999999996696,-974.9999999999925,-110.99999999999443,560.0000000000023,-641.9999999999982,-205.99999999999508,-450.9999999999934,-569.9999999999927,-822.0000000000116,591.0000000000082,1825.00000000001,-1599.000000000017,-1709.000000000005,-1522.0000000000055,-1200.9999999999934,-1139.00000000001,-422.00000000000017,-390.99999999999693,,-8813.999999999982
2021.07.19,-23.00000000000635,-957.0000000000078,-117.99999999999588,542.0000000000016,-655.0000000000056,-218.00000000000708,-450.9999999999934,-587.9999999999997,-890.000000000013,617.999999999995,1720.9999999999948,-1622.0000000000123,-1690.0000000000136,-1478.999999999999,-1207.9999999999984,-1130.0000000000095,-361.9999999999957,-355.99999999998965,,-8866.000000000056
2021.07.19,-29.000000000001247,-957.9999999999922,-122.99999999998423,530.0000000000011,-665.0000000000044,-205.00000000001074,-420.99999999999227,-565.9999999999999,-786.00000000002,568.9999999999884,1686.0000000000098,-1590.0000000000025,-1732.0000000000002,-1423.0000000000018,-1185.9999999999927,-1127.0000000000095,-364.9999999999931,-308.9999999999926,,-8699.999999999998
2021.07.19,-26.999999999999247,-1039.9999999999966,-141.99999999999767,519.0000000000055,-709.0000000000041,-221.00000000000452,-408.00000000000125,-585.9999999999976,-753.0000000000036,556.0000000000116,1697.9999999999995,-1641.0000000000036,-1850.0000000000182,-1429.000000000002,-1188.0000000000023,-1171.0000000000064,-357.99999999999164,-290.9999999999968,,-9041.00000000001
2021.07.19,-4.999999999999449,-1072.9999999999907,-136.00000000000279,507.000000000005,-812.0000000000016,-222.99999999999542,-405.9999999999917,-630.9999999999927,-753.0000000000036,605.9999999999945,1706.9999999999918,-1714.9999999999998,-2080.9999999999995,-1416.000000000011,-1240.9999999999995,-1289.0000000000014,-311.99999999999005,-215.99999999999397,,-9488.999999999984
2021.07.19,-18.0000000000069,-1072.9999999999907,-105.99999999998388,493.0000000000092,-814.9999999999991,-212.99999999999653,-385.9999999999957,-630.9999999999927,-804.0000000000047,551.9999999999925,1638.0000000000061,-1735.0000000000198,-2117.000000000013,-1410.000000000011,-1240.9999999999995,-1293.0000000000064,-302.9999999999977,-180.99999999999784,,-9643.000000000007
2021.07.19,-7.9999999999968985,-947.000000000009,-87.99999999999919,506.0000000000002,-682.0000000000048,-200.00000000000017,-375.99999999999056,-508.9999999999928,-611.000000000006,542.0000000000016,1573.0000000000023,-1472.0000000000066,-1783.0000000000014,-1287.0000000000061,-1082.9999999999984,-1122.0,-341.99999999999784,-185.99999999999727,,-8075.000000000003
2021.07.19,-18.0000000000069,-906.9999999999911,-78.00000000000028,524.0000000000009,-617.0000000000009,-194.0000000000053,-403.99999999999636,-509.9999999999993,-507.000000000013,556.999999999988,1570.0000000000048,-1344.0000000000118,-1629.9999999999982,-1325.0000000000027,-1024.000000000001,-1058.0000000000068,-417.99999999999613,-305.99999999999517,,-7689.000000000032
2021.07.20,-160.00000000000458,-920.9999999999941,-106.99999999999044,553.0000000000115,-631.9999999999992,-272.00000000000557,-643.0000000000007,-828.9999999999909,-660.0000000000161,528.9999999999964,1388.0000000000114,-1380.0000000000034,-1534.0000000000132,-1623.0000000000045,-1147.9999999999961,-1210.9999999999986,-376.99999999999403,-310.9999999999946,,-9337.999999999987
2021.07.20,-63.99999999999739,-913.0000000000083,-99.99999999998899,523.0000000000103,-597.0000000000031,-239.99999999999577,-599.9999999999943,-550.9999999999903,-499.000000000005,556.0000000000116,1557.9999999999927,-1316.0000000000061,-1460.0000000000168,-1387.0000000000005,-1067.9999999999977,-1102.0000000000039,-383.99999999999545,-328.9999999999904,,-7972.999999999978
2021.07.20,-58.000000000002494,-916.99999999999,-87.99999999999919,534.000000000006,-575.0000000000033,-238.0000000000049,-419.9999999999875,-486.999999999993,-457.00000000001853,564.9999999999977,1612.9999999999977,-1297.999999999999,-1500.0000000000125,-1325.0000000000027,-1030.9999999999918,-1017.0000000000101,-428.9999999999905,-345.99999999999073,,-7473.999999999995
2021.07.20,17.000000000000348,-941.9999999999984,-113.99999999999189,496.0000000000093,-662.000000000007,-191.00000000000784,-426.9999999999925,-466.9999999999952,-582.0000000000158,554.000000000002,1658.0000000000039,-1404.0000000000052,-1667.0000000000184,-1342.000000000013,-1074.9999999999886,-1100.0000000000086,-393.9999999999944,-300.99999999999574,,-7943.000000000017
2021.07.20,34.000000000000696,-943.9999999999893,-137.9999999999937,489.0000000000043,-651.0000000000016,-188.00000000001037,-405.00000000000114,-453.99999999999886,-553.0000000000035,567.0000000000073,1593.0,-1357.0000000000082,-1649.0000000000116,-1309.0000000000118,-1048.9999999999923,-1082.0000000000077,-365.99999999999966,-228.99999999999034,,-7691.000000000008
2021.07.20,41.9999999999976,-946.0000000000024,-137.9999999999937,442.0000000000073,-702.9999999999981,-188.9999999999947,-382.99999999999557,-438.9999999999894,-562.0000000000181,520.9999999999866,1578.999999999997,-1354.0000000000107,-1764.00000000001,-1269.0000000000055,-1024.9999999999914,-1112.9999999999995,-367.99999999999056,-217.99999999999596,,-7887.000000000009
2021.07.20,12.999999999996348,-961.9999999999961,-153.9999999999875,433.00000000000693,-702.0000000000026,-170.00000000000347,-400.99999999999625,-441.99999999999795,-548.9999999999995,509.9999999999909,1550.0000000000068,-1349.0000000000002,-1747.0000000000095,-1292.0000000000016,-1030.9999999999918,-1115.9999999999995,-384.9999999999909,-200.00000000000017,,-7993.999999999976
2021.07.20,20.999999999993246,-940.9999999999918,-119.00000000000244,459.0000000000032,-719.000000000003,-167.00000000000603,-390.99999999999113,-441.99999999999795,-530.0000000000082,514.9999999999864,1551.0000000000134,-1362.0000000000186,-1834.0000000000023,-1253.0,-1031.9999999999964,-1150.0000000000057,-365.99999999999966,-146.99999999999713,,-7907.000000000025
2021.07.20,41.9999999999976,-1011.9999999999907,-136.00000000000279,434.0000000000117,-797.9999999999987,-163.00000000000205,-411.9999999999919,-499.9999999999893,-692.0000000000038,493.9999999999998,1533.0000000000066,-1514.0000000000152,-2007.0000000000032,-1265.0000000000005,-1089.999999999989,-1212.0000000000032,-345.99999999999073,-114.99999999999844,,-8758.999999999964
2021.07.20,24.000000000001798,-920.9999999999941,-112.000000000001,481.9999999999993,-744.0000000000002,-171.99999999999437,-390.00000000000057,-487.99999999999955,-670.000000000015,531.0000000000059,1520.9999999999945,-1490.0000000000136,-1933.0000000000068,-1252.0000000000095,-1086.999999999989,-1186.000000000007,-349.99999999999477,-200.99999999999562,,-8438.00000000002
2021.07.20,-9.00000000000345,-838.9999999999898,-106.99999999999044,451.0000000000076,-590.0000000000016,-182.99999999999983,-350.9999999999991,-414.9999999999987,-528.0000000000174,467.9999999999893,1517.999999999997,-1263.9999999999984,-1558.000000000015,-1224.0000000000036,-962.9999999999939,-1005.0000000000097,-428.9999999999905,-272.99999999998994,,-7301.000000000008
2021.07.20,-2.999999999997449,-845.0000000000068,-110.99999999999443,437.0000000000118,-599.0000000000051,-161.99999999999548,-329.9999999999983,-422.00000000000017,-614.0000000000034,429.00000000000205,1533.0000000000066,-1318.000000000019,-1550.0000000000068,-1189.0000000000073,-968.9999999999941,-981.9999999999993,-456.9999999999963,-346.9999999999973,,-7499.0
2021.07.20,41.9999999999976,-910.9999999999951,-153.00000000000313,402.000000000001,-705.0000000000001,-198.99999999999363,-356.9999999999993,-562.9999999999912,-892.0000000000039,479.99999999998977,1489.000000000007,-1587.000000000005,-1743.0000000000057,-1257.000000000005,-1153.9999999999964,-1118.9999999999998,-304.9999999999997,-204.99999999999963,,-8737.000000000004
2021.07.20,-12.999999999996348,-931.9999999999995,-153.00000000000313,468.0000000000035,-755.0000000000057,-246.00000000001288,-447.9999999999933,-622.9999999999958,-964.0000000000093,560.0000000000023,1578.999999999997,-1667.0000000000184,-1872.000000000007,-1409.000000000006,-1274.000000000001,-1225.999999999999,-225.99999999999287,-167.9999999999904,,-9369.00000000003
2021.07.20,-11.00000000000545,-1009.9999999999998,-170.99999999998784,539.0000000000015,-922.0000000000006,-253.99999999999866,-465.999999999994,-667.9999999999908,-980.0000000000031,639.00000000001,1663.9999999999989,-1753.0000000000045,-2259.000000000011,-1486.000000000004,-1352.9999999999945,-1448.0000000000075,-231.99999999999886,-143.9999999999997,,-10314.999999999989
2021.07.20,19.999999999997797,-970.0000000000042,-173.99999999998528,524.0000000000009,-958.9999999999987,-231.0000000000034,-445.99999999999795,-608.9999999999928,-927.0000000000111,633.0000000000098,1656.000000000013,-1659.0000000000105,-2350.0000000000077,-1410.000000000011,-1262.999999999991,-1448.0000000000075,-263.99999999999756,-3.999999999992898,,-9880.999999999989
2021.07.20,48.99999999999905,-994.9999999999903,-251.99999999998556,471.00000000000364,-953.0000000000039,-218.00000000000708,-494.99999999999034,-567.9999999999907,-899.0000000000053,657.0000000000107,1641.0000000000036,-1575.9999999999995,-2305.0000000000014,-1401.0000000000105,-1213.9999999999986,-1427.0000000000068,-297.9999999999983,-5.999999999994898,,-9788.999999999965
2021.07.20,120.99999999999334,-1034.0000000000016,-251.99999999998556,489.0000000000043,-975.0000000000036,-178.99999999999582,-536.9999999999919,-569.9999999999927,-928.0000000000177,683.9999999999975,1669.0000000000093,-1629.0000000000139,-2300.000000000013,-1463.0000000000082,-1268.9999999999914,-1456.0000000000032,-300.99999999999574,14.000000000002899,,-9916.000000000007
2021.07.20,87.99999999999919,-1059.00000000001,-275.9999999999874,469.0000000000083,-1019.9999999999986,-231.0000000000034,-498.9999999999952,-589.9999999999906,-930.0000000000086,673.0000000000018,1666.0000000000118,-1632.0000000000111,-2366.0000000000014,-1460.000000000008,-1271.9999999999914,-1478.0000000000086,-300.0000000000003,24.000000000001798,,-10192.999999999993
2021.07.20,46.00000000000159,-1322.000000000001,-297.9999999999983,440.00000000001194,-1092.000000000004,-279.00000000000705,-461.9999999999891,-664.9999999999934,-906.0000000000068,661.0000000000014,1696.0000000000086,-1736.000000000004,-2512.000000000003,-1481.0000000000086,-1307.9999999999927,-1545.0000000000018,-281.99999999999335,69.00000000000794,,-10975.999999999973
2021.07.20,43.999999999999595,-1351.9999999999977,-316.99999999998954,356.9999999999993,-1051.0000000000018,-275.000000000003,-409.9999999999966,-626.9999999999998,-631.0000000000038,457.9999999999984,1689.9999999999916,-1627.0000000000007,-2385.000000000015,-1467.000000000013,-1263.999999999996,-1483.000000000004,-387.99999999999943,-120.99999999999334,,-10849.000000000025
2021.07.20,24.999999999997247,-1249.9999999999955,-330.9999999999924,297.00000000001125,-1011.0000000000064,-276.9999999999939,-320.99999999999795,-650.9999999999905,-762.0000000000182,500.0,1622.0000000000123,-1720.0000000000105,-2370.0000000000055,-1406.000000000006,-1202.9999999999886,-1381.0000000000002,-370.9999999999991,-95.00000000000064,,-10704.999999999982
2021.07.20,21.999999999999797,-1282.9999999999898,-238.99999999998923,302.0000000000067,-1028.0000000000066,-261.0000000000001,-316.99999999999307,-652.9999999999925,-857.0000000000189,358.0000000000041,1636.9999999999995,-1768.000000000014,-2490.0000000000146,-1388.0000000000052,-1201.9999999999982,-1399.000000000001,-264.999999999993,34.000000000000696,,-10797.000000000007
2021.07.20,12.000000000000899,-1078.0000000000011,-207.99999999998596,258.0000000000098,-965.0000000000048,-252.0000000000078,-251.99999999999534,-606.9999999999909,-804.0000000000047,296.99999999999704,1587.000000000005,-1651.0000000000025,-2374.0000000000095,-1278.000000000006,-1129.9999999999955,-1337.0000000000032,-242.99999999999324,53.00000000000304,,-9971.999999999982
2021.07.20,-26.000000000003798,-1059.9999999999943,-180.99999999998673,386.0000000000099,-909.9999999999997,-251.00000000000122,-263.9999999999958,-584.9999999999911,-762.0000000000182,406.0000000000059,1530.9999999999934,-1613.00000000002,-2272.0000000000073,-1269.0000000000055,-1103.999999999999,-1301.0000000000018,-280.9999999999979,19.00000000000235,,-9537.000000000011
2021.07.20,-72.0000000000054,-1160.9999999999898,-81.9999999999821,430.0000000000068,-935.0000000000081,-246.99999999999721,-390.99999999999113,-641.9999999999982,-727.0000000000109,423.0000000000018,1567.9999999999916,-1754.0000000000111,-2442.000000000011,-1394.0000000000055,-1266.999999999996,-1441.0000000000025,-234.99999999999633,49.00000000001015,,-10319.999999999995
2021.07.20,-34.000000000000696,-1221.9999999999898,-166.99999999998383,564.0000000000072,-990.000000000002,-234.00000000000088,-528.9999999999964,-655.9999999999899,-649.0000000000107,592.000000000013,1571.0000000000114,-1770.000000000005,-2523.0000000000086,-1481.9999999999993,-1320.999999999998,-1531.000000000006,-232.99999999999432,104.00000000000409,,-10509.999999999949
2021.07.20,48.99999999999905,-1448.0000000000048,-241.99999999998667,570.0000000000074,-978.0000000000011,-217.0000000000005,-628.9999999999907,-557.9999999999918,-535.0000000000188,736.9999999999948,1543.0000000000055,-1602.0000000000146,-2320.000000000011,-1461.0000000000127,-1316.0000000000025,-1520.0000000000102,-230.99999999999233,87.00000000000374,,-10071.000000000027
2021.07.20,131.00000000000333,-1556.0000000000018,-295.0000000000008,405.00000000000114,-1009.9999999999998,-181.9999999999933,-634.0000000000003,-572.9999999999902,-387.000000000004,652.9999999999916,1516.0000000000061,-1694.0000000000177,-2387.000000000006,-1467.000000000013,-1342.9999999999893,-1508.0000000000098,-204.99999999999963,87.00000000000374,,-10449.000000000018
