date,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.05.31,266.999999999995,-268.0000000000007,-174.99999999999181,167.00000000000603,-239.00000000001143,110.99999999999,276.9999999999939,-148.99999999999915,-108.00000000000409,25.999999999992696,-50.99999999998772,-404.0000000000044,-133.00000000000534,45.99999999999227,150.00000000000568,200.00000000000017,163.00000000000205,,-120.00000000002677
2021.05.31,266.999999999995,-233.99999999999466,-45.99999999999049,171.00000000001003,-246.99999999999721,74.99999999998863,234.99999999999633,-142.99999999999312,-147.99999999999613,214.00000000000307,-58.9999999999975,-412.9999999999967,-212.99999999999653,103.9999999999992,52.00000000000671,204.99999999999963,139.00000000000023,,-40.999999999963535
2021.05.31,282.9999999999888,-242.999999999995,-52.000000000007596,149.00000000002134,-245.0000000000063,86.99999999998909,224.9999999999974,-135.99999999999167,-147.99999999999613,207.99999999998596,-66.0000000000025,-407.0000000000018,-173.00000000000094,109.99999999999943,131.00000000000023,204.99999999999963,215.99999999999397,,143.99999999997394
2021.05.31,295.0000000000008,-218.9999999999941,-52.99999999999194,167.00000000000603,-242.00000000000887,72.99999999999329,224.9999999999974,-144.99999999999514,-253.00000000001432,221.00000000000452,-80.99999999998886,-451.0000000000014,-242.99999999999324,114.99999999999488,-18.000000000000682,197.00000000000273,53.00000000000304,,-358.9999999999859
2021.06.01,293.99999999999426,-213.99999999999864,-76.99999999999375,155.00000000001623,-245.0000000000063,92.99999999998931,200.00000000000017,-108.99999999999244,-189.00000000002137,103.99999999999298,-108.99999999998045,-354.0000000000099,-146.00000000000168,97.99999999999898,-51.00000000000193,148.99999999999915,-70.99999999999883,,-472.0000000000142
2021.06.01,289.0000000000059,-182.00000000000216,-59.000000000009045,170.00000000000347,-232.00000000000998,87.99999999999386,241.00000000000233,-109.99999999999899,-219.0000000000225,149.9999999999835,-90.00000000000341,-365.0000000000153,-150.00000000000568,105.00000000000398,75.00000000000284,204.99999999999963,56.99999999999594,,-27.000000000075595
2021.06.01,309.0000000000037,-210.99999999999852,-42.999999999993044,185.00000000001293,-242.99999999999324,4.9999999999954525,281.99999999999335,-114.99999999999844,-255.00000000002387,271.99999999998334,-108.00000000000409,-428.00000000000614,-107.99999999999699,81.99999999999363,144.00000000000546,290.00000000000136,253.99999999999866,,311.9999999999736
2021.06.01,398.9999999999938,-230.99999999999454,-85.00000000000173,231.0000000000034,-235.00000000000742,15.000000000000568,303.9999999999932,-102.00000000000209,-275.0000000000057,317.9999999999961,-110.99999999999,-381.0000000000091,-82.00000000000429,63.99999999999295,192.00000000000728,306.00000000000625,253.0000000000032,,579.9999999999818
2021.06.01,407.0000000000018,-246.9999999999999,-55.99999999998939,251.00000000000122,-232.99999999999432,52.99999999999727,334.9999999999964,-88.99999999999464,-280.00000000000114,363.9999999999866,-79.99999999998408,-391.000000000008,-24.000000000001798,100.99999999999909,162.9999999999967,356.00000000000074,263.0000000000021,,893.0000000000086
2021.06.01,461.0000000000003,-259.9999999999909,-72.99999999998974,288.0000000000216,-249.00000000001032,56.99999999998795,346.0000000000019,-74.99999999999174,-322.00000000000273,424.00000000000216,-93.99999999999409,-418.0000000000073,-31.000000000003247,106.99999999999932,142.00000000001012,361.0000000000002,256.0000000000007,,920.0000000000341
2021.06.01,445.0000000000065,-330.99999999998886,-82.99999999998863,290.00000000001245,-243.99999999999977,41.99999999998738,307.0000000000017,-58.99999999999794,-326.9999999999982,400.9999999999847,-102.00000000000387,-417.0000000000007,-48.000000000003595,79.9999999999983,35.0000000000108,322.00000000000006,173.9999999999964,,485.0000000000167
2021.06.01,465.99999999998863,-364.9999999999949,-93.99999999999409,336.00000000000296,-231.0000000000034,162.9999999999967,332.99999999999443,-39.999999999995595,-200.00000000001705,421.99999999998903,40.99999999999682,-339.0000000000004,-24.000000000001798,161.99999999999193,34.000000000006025,335.0000000000075,181.9999999999933,,1180.9999999999602
2021.06.01,520.9999999999936,-379.99999999999545,-177.99999999998929,366.0000000000219,-249.00000000001032,172.9999999999876,386.9999999999929,-21.999999999999797,-366.00000000001387,374.999999999992,49.000000000006594,-307.99999999999716,86.99999999999264,123.99999999999523,73.99999999999807,360.0000000000048,178.99999999999582,,1191.9999999999752
2021.06.01,656.9999999999965,-417.0000000000016,-164.99999999999292,435.0000000000076,-248.00000000000378,184.99999999998806,446.9999999999974,38.0000000000047,-350.00000000002274,487.99999999999955,49.000000000006594,-286.00000000000847,249.99999999999466,128.99999999999068,64.00000000000716,452.00000000000796,207.99999999999707,,1935.9999999999682
2021.06.01,592.9999999999991,-370.9999999999951,-167.00000000000603,439.0000000000116,-252.99999999999213,190.9999999999883,529.9999999999972,12.000000000000899,-355.0000000000182,426.9999999999996,44.00000000001114,-307.00000000001285,384.9999999999909,116.99999999999022,151.00000000001046,517.0000000000008,263.0000000000021,,2215.999999999978
2021.06.01,615.9999999999943,-356.9999999999993,-164.00000000000858,440.00000000001813,-246.00000000001288,160.99999999998715,509.9999999999993,36.999999999998145,-350.9999999999991,451.0000000000014,40.000000000020464,-310.9999999999946,377.9999999999894,100.99999999999909,127.00000000000955,517.0000000000008,241.00000000000233,,2190.000000000006
2021.06.01,591.9999999999925,-355.99999999999454,-158.99999999999804,431.0000000000036,-232.00000000000998,118.99999999999977,515.9999999999942,35.00000000000725,-412.00000000000614,462.9999999999912,1.0000000000047748,-260.0000000000158,392.9999999999989,82.99999999999841,133.00000000000978,519.9999999999983,239.99999999999577,,2106.99999999997
2021.06.01,611.000000000006,-319.9999999999932,-156.00000000000057,455.0000000000054,-246.00000000001288,149.0000000000009,526.9999999999997,31.999999999998696,-397.99999999999613,448.000000000004,16.999999999995907,-263.00000000001324,387.99999999998835,87.99999999999386,161.00000000000136,517.0000000000008,236.00000000000287,,2245.999999999982
2021.06.01,587.0000000000042,-304.9999999999926,-164.00000000000858,457.00000000001853,-245.0000000000063,147.99999999999613,515.9999999999942,30.000000000007798,-381.0000000000002,432.9999999999945,7.000000000005002,-231.0000000000034,384.00000000000654,60.99999999999284,132.000000000005,499.000000000005,192.99999999999872,,2121.0000000000173
2021.06.01,557.0000000000075,-283.9999999999918,-150.00000000000568,452.00000000000796,-242.99999999999324,135.99999999999568,332.99999999999443,39.00000000000014,-409.00000000002024,422.9999999999956,10.99999999999568,-263.00000000001324,-19.999999999997797,39.99999999999204,109.00000000000887,270.0000000000036,141.00000000000225,,1141.9999999999816
2021.06.01,500.9999999999959,-281.9999999999965,-164.99999999999292,439.0000000000116,-239.99999999999577,140.99999999999113,383.0,33.000000000005244,-402.00000000001523,365.99999999999966,3.0000000000143245,-175.00000000001404,89.99999999999008,31.999999999996476,79.9999999999983,295.0000000000008,141.99999999999767,,1240.9999999999868
2021.06.01,455.0000000000054,-277.000000000001,-144.99999999999514,414.00000000000324,-276.9999999999939,161.99999999999193,383.0,7.0000000000014495,-324.0000000000123,333.9999999999899,37.00000000000614,-238.0000000000049,39.999999999995595,51.00000000000193,90.00000000000341,292.00000000000335,136.99999999999824,,1140.9999999999932
2021.06.01,380.00000000000256,-329.9999999999983,-146.00000000000168,372.00000000001677,-293.0000000000099,207.9999999999984,342.9999999999933,-46.999999999997044,-288.0000000000109,256.99999999999613,26.00000000001046,-266.999999999995,-73.99999999999629,76.99999999999818,55.999999999997385,246.99999999999721,146.00000000000168,,667.000000000003
2021.06.01,499.9999999999893,-323.99999999999807,-164.00000000000858,391.000000000008,-282.0000000000045,91.99999999999875,339.99999999999585,-39.00000000000014,-378.0000000000143,373.99999999998545,-74.99999999998863,-326.0000000000041,-72.99999999998974,66.0000000000025,73.99999999999807,270.0000000000036,165.9999999999995,,611.9999999999729
2021.06.01,516.9999999999897,-315.9999999999883,-262.999999999991,347.0000000000084,-262.999999999991,37.9999999999967,332.99999999999443,-34.99999999999615,-460.00000000000796,256.99999999999613,-100.99999999999909,-268.0000000000016,-66.99999999999484,-25.000000000005684,111.0000000000042,240.00000000000688,97.9999999999981,,143.0000000000189
2021.06.01,445.0000000000065,-318.9999999999884,-337.99999999999386,271.0000000000212,-307.00000000001285,43.99999999999693,449.9999999999948,-134.99999999999625,-359.00000000000887,10.999999999983245,-146.99999999999136,-205.99999999999508,204.00000000000418,-82.99999999999841,145.00000000001023,374.0000000000077,126.0000000000039,,176.00000000004363
2021.06.01,92.99999999998754,-259.9999999999909,-356.00000000000074,82.00000000000429,-304.9999999999997,27.999999999991587,410.9999999999947,-218.99999999999142,-316.0000000000025,-374.0000000000077,-150.99999999998204,-155.00000000001623,120.00000000000898,-186.00000000000705,127.00000000000955,190.00000000000128,-18.0000000000069,,-1289.000000000007
2021.06.01,19.999999999997797,-189.99999999999773,-289.9999999999903,39.00000000001125,-295.0000000000008,30.9999999999917,361.0000000000002,-278.9999999999959,-64.00000000002137,-343.00000000000443,-151.9999999999868,-113.00000000000753,-28.000000000005798,-121.00000000000932,43.99999999999693,163.99999999999747,-62.000000000006494,,-1278.000000000031
2021.06.01,106.00000000000608,-187.99999999998818,-296.0000000000074,9.000000000014552,-314.99999999999864,-2.0000000000095497,351.99999999999676,-319.99999999999807,-52.99999999999727,-282.0000000000045,-209.99999999997954,-255.00000000000523,-60.99999999999994,-118.00000000000921,75.00000000000284,185.00000000000182,-53.999999999998494,,-1426.9999999999743
2021.06.01,56.99999999999594,-187.99999999998818,-225.99999999999287,11.00000000000545,-367.0000000000062,30.9999999999917,346.9999999999973,-324.00000000000205,-8.000000000009777,-259.0000000000092,-213.99999999999864,-300.00000000001137,-130.0000000000079,-66.0000000000025,49.99999999999716,238.0000000000049,3.999999999992898,,-1344.000000000043
2021.06.01,-78.00000000000028,-146.0000000000008,-160.99999999998892,-104.99999999999955,-319.0000000000026,-1.0000000000047748,282.99999999999994,-357.99999999999164,-34.000000000020236,-355.0000000000164,-233.0000000000041,-282.0000000000045,-197.00000000000273,-76.99999999999818,-0.999999999990564,169.00000000000804,-70.0000000000034,,-1965.0000000000205
2021.06.01,-28.000000000005798,-186.9999999999976,-235.00000000000742,-51.99999999998539,-289.0000000000059,38.99999999998727,281.99999999999335,-317.0000000000006,4.9999999999954525,-348.00000000001495,-117.999999999995,-226.00000000001506,-171.99999999999437,-76.99999999999818,-21.000000000000796,113.00000000000753,-114.99999999999844,,-1746.000000000036
2021.06.01,-7.0000000000014495,-164.99999999999204,-312.00000000000114,-2.999999999997449,-278.00000000000045,24.999999999991473,331.999999999999,-285.00000000000193,15.999999999991132,-470.00000000001484,-98.99999999998954,-75.00000000000284,-100.0000000000112,-156.0000000000059,0.0,97.00000000000264,-139.00000000000023,,-1619.0000000000346
2021.06.01,-59.99999999999339,-165.99999999999682,-333.9999999999899,-135.9999999999806,-239.99999999999577,-47.000000000011255,295.0000000000008,-315.9999999999941,-28.999999999996362,-591.0000000000082,-161.00000000000136,-45.000000000006146,-55.000000000005045,-188.0000000000024,40.00000000000625,80.00000000000229,-163.00000000000205,,-2115.9999999999736
2021.06.01,-134.00000000001188,-131.00000000000023,-391.9999999999924,-143.99999999998857,-242.00000000000887,-75.00000000000284,304.9999999999997,-359.99999999999363,74.99999999998863,-730.0000000000084,-185.99999999997863,17.000000000000348,-28.999999999990145,-255.00000000000966,37.9999999999967,65.99999999999939,-185.00000000000182,,-2362.0000000000023
2021.06.01,-191.00000000000784,-117.999999999995,-353.99999999998766,-255.99999999998957,-208.99999999999253,-93.00000000000352,288.9999999999948,-412.9999999999967,121.99999999998568,-785.0000000000134,-179.00000000000205,29.999999999996696,-62.99999999999084,-246.9999999999999,18.000000000000682,46.00000000000159,-246.99999999999721,,-2649.9999999999964
2021.06.01,-168.0000000000126,-254.99999999999545,-374.0000000000077,-260.99999999997794,-191.00000000000784,-92.00000000001296,265.99999999999955,-402.9999999999978,104.99999999998977,-757.0000000000076,-163.99999999998727,-9.000000000014552,-75.00000000000284,-222.0000000000084,-102.99999999999443,48.99999999999905,-267.00000000000614,,-2921.0000000000455
2021.06.01,-32.999999999994145,-256.0000000000002,-489.0000000000061,-272.99999999998994,-211.00000000000563,-138.00000000000523,263.0000000000021,-417.0000000000007,43.99999999998272,-733.0000000000059,-241.99999999999022,-14.000000000002899,-130.99999999999224,-260.0000000000051,-117.999999999995,33.000000000005244,-382.00000000000455,,-3357.0000000000077
2021.06.01,-63.99999999999739,-406.9999999999965,-543.999999999989,-542.9999999999824,-231.0000000000034,-213.00000000000807,187.9999999999993,-504.9999999999999,96.99999999997999,-746.0000000000023,-225.9999999999991,-209.00000000001472,-147.00000000000824,-242.00000000000443,-200.00000000000284,41.000000000002146,-380.999999999998,,-4332.000000000025
2021.06.01,-49.99999999999449,-385.9999999999957,-470.9999999999992,-612.9999999999969,-45.000000000006146,-269.00000000000546,163.00000000000205,-481.9999999999935,262.9999999999768,-788.9999999999952,-155.00000000000114,-249.99999999999466,-106.00000000000608,-99.00000000000375,-235.99999999999,207.00000000000162,-329.999999999997,,-3647.999999999998
2021.06.01,-96.00000000000719,-378.9999999999907,-574.9999999999922,-685.9999999999866,4.000000000004,-300.00000000001137,234.99999999999633,-514.9999999999987,346.00000000000364,-923.0000000000072,-131.99999999997658,-119.00000000000244,130.0000000000079,-182.00000000000216,-152.00000000000102,223.00000000000654,-328.0000000000061,,-3448.9999999999636
2021.06.01,-95.00000000000064,-353.9999999999992,-483.99999999999557,-656.9999999999965,25.00000000000835,-272.00000000000557,266.999999999995,-500.00000000000045,328.00000000000296,-799.0000000000164,-121.99999999998568,-204.00000000000418,204.99999999998852,-118.99999999999977,-137.00000000000045,300.0000000000003,-267.00000000000614,,-2885.0000000000155
